fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,goals_assists,goals_total,penalty_won,penalty_commited,offsides
208914,Bayern Munich,157,497,Manuel Neuer,https://media.api-sports.io/football/players/497.png,90,1,G,5.8,True,False,0,0,2.0,1.0,20,0,87%,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,,,,,,
208914,Bayern Munich,157,502,Joshua Kimmich,https://media.api-sports.io/football/players/502.png,90,32,D,7.3,False,False,0,0,,,73,2,80%,0.0,0,2,2,,1,0,0,0,0,0,,,,,,,
208914,Bayern Munich,157,506,Niklas Süle,https://media.api-sports.io/football/players/506.png,90,4,D,6.7,False,False,0,0,,,68,0,94%,1.0,1,0,0,,1,0,0,0,0,0,,1.0,,,,,
208914,Bayern Munich,157,2725,Benjamin Pavard,https://media.api-sports.io/football/players/2725.png,90,5,D,6.9,False,False,0,0,,,76,0,93%,0.0,0,3,3,,0,1,1,0,0,0,,,,,,,
208914,Bayern Munich,157,505,David Alaba,https://media.api-sports.io/football/players/505.png,90,27,D,6.8,False,False,1,0,,,67,2,93%,0.0,1,0,0,,0,0,0,0,0,0,,1.0,,,,,
208914,Bayern Munich,157,522,Thomas Müller,https://media.api-sports.io/football/players/522.png,85,25,M,6.6,False,False,3,1,,,29,1,76%,0.0,0,0,0,1.0,1,1,1,0,0,0,,1.0,,,,,
208914,Bayern Munich,157,507,Thiago Alcántara,https://media.api-sports.io/football/players/507.png,90,6,M,7.4,False,False,1,1,,,73,0,89%,0.0,3,3,2,1.0,2,1,0,0,0,0,,1.0,,,,,
208914,Bayern Munich,157,519,Corentin Tolisso,https://media.api-sports.io/football/players/519.png,90,24,M,7.0,False,False,2,0,,,70,2,89%,0.0,0,0,0,1.0,3,1,0,0,0,0,,1.0,,,,,
208914,Bayern Munich,157,510,Serge Gnabry,https://media.api-sports.io/football/players/510.png,87,22,F,8.7,False,False,4,2,,,40,5,80%,0.0,0,3,3,,3,1,0,0,0,0,,1.0,1.0,,,,
208914,Bayern Munich,157,521,Robert Lewandowski,https://media.api-sports.io/football/players/521.png,90,9,F,8.6,False,False,5,2,,,17,0,89%,0.0,0,2,2,,2,1,1,0,1,0,,,,2.0,1.0,,
208914,Bayern Munich,157,508,Kingsley Coman,https://media.api-sports.io/football/players/508.png,90,29,F,6.5,False,False,1,1,,,36,2,83%,0.0,0,6,2,,3,0,0,0,0,0,,1.0,,,,,
208914,Bayern Munich,157,509,Alphonso Davies,https://media.api-sports.io/football/players/509.png,3,19,M,–,False,True,0,0,,,2,0,100%,0.0,0,1,1,,1,0,0,0,0,0,,,,,,,
208914,Bayern Munich,157,513,Renato Sanches,https://media.api-sports.io/football/players/513.png,9,35,M,6.6,False,True,0,0,,,8,0,88%,0.0,0,0,0,,1,0,0,0,0,0,,,,,,,
208914,Hertha Berlin,159,25333,Rune Jarstein,https://media.api-sports.io/football/players/25333.png,90,22,G,7.1,False,False,0,0,2.0,5.0,16,0,50%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208914,Hertha Berlin,159,25340,Lukas Klünter,https://media.api-sports.io/football/players/25340.png,90,13,D,7.1,False,False,0,0,,,15,0,68%,0.0,3,0,0,2.0,2,2,0,0,0,0,,6.0,,,,,
208914,Hertha Berlin,159,2916,Niklas Stark,https://media.api-sports.io/football/players/2916.png,90,5,D,6.8,False,False,0,0,,,19,0,79%,1.0,1,0,0,1.0,0,0,0,0,0,0,,,,,,,
208914,Hertha Berlin,159,25345,Karim Rekik,https://media.api-sports.io/football/players/25345.png,90,4,D,6.9,False,False,0,0,,,30,0,78%,2.0,3,0,0,1.0,0,1,0,0,0,0,,1.0,,,,,
208914,Hertha Berlin,159,2751,Mathew Leckie,https://media.api-sports.io/football/players/2751.png,90,11,M,6.7,False,False,0,0,,,15,0,55%,0.0,0,1,1,,1,1,0,0,0,0,,1.0,,,,,
208914,Hertha Berlin,159,25350,Marko Grujić,https://media.api-sports.io/football/players/25350.png,90,15,M,6.2,False,False,1,1,,,24,1,80%,0.0,1,2,2,4.0,0,5,1,0,0,0,,,,1.0,,1.0,
208914,Hertha Berlin,159,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,90,6,M,6.3,False,False,0,0,,,29,0,78%,0.0,2,0,0,1.0,0,1,1,0,0,0,,,,,,,
208914,Hertha Berlin,159,25342,Maximilian Mittelstädt,https://media.api-sports.io/football/players/25342.png,90,17,M,6.2,False,False,0,0,,,17,0,77%,2.0,0,0,0,2.0,0,3,1,0,0,0,,,,,,,
208914,Hertha Berlin,159,25349,Ondrej Duda,https://media.api-sports.io/football/players/25349.png,78,10,F,6.8,False,False,2,0,,,17,2,73%,0.0,1,0,0,1.0,1,1,0,0,0,0,,,1.0,,,,
208914,Hertha Berlin,159,25458,Dodi Lukebakio,https://media.api-sports.io/football/players/25458.png,68,28,F,7.2,False,False,1,1,,,8,0,88%,0.0,0,1,1,2.0,1,1,0,0,0,0,,1.0,,1.0,,,
208914,Hertha Berlin,159,25359,Vedad Ibišević,https://media.api-sports.io/football/players/25359.png,63,19,F,7.2,True,False,2,1,,,7,1,70%,0.0,0,0,0,,0,0,0,0,0,0,,,1.0,,,,
208914,Hertha Berlin,159,25356,Per Ciljan Skjelbred,https://media.api-sports.io/football/players/25356.png,12,3,M,6.4,False,False,0,0,,,0,0,0%,0.0,0,1,0,,0,0,0,0,0,0,,,,,,,
208914,Hertha Berlin,159,26308,Alexander Esswein,https://media.api-sports.io/football/players/26308.png,27,9,M,6.4,False,False,0,0,,,2,0,66%,0.0,0,0,0,1.0,1,1,0,0,0,0,,,,,,,
208914,Hertha Berlin,159,25362,Davie Selke,https://media.api-sports.io/football/players/25362.png,22,27,F,6.5,False,False,0,0,,,1,0,100%,1.0,0,1,0,,0,2,0,0,0,0,,,,,,,
208919,SC Freiburg,160,26234,Alexander Schwolow,https://media.api-sports.io/football/players/26234.png,90,1,G,8.5,False,False,0,0,0.0,6.0,27,0,84%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208919,SC Freiburg,160,25303,Jonathan Schmid,https://media.api-sports.io/football/players/25303.png,90,7,D,7.9,False,False,2,1,,,30,1,66%,0.0,0,2,1,,2,0,0,0,0,0,,,,1.0,,,
208919,SC Freiburg,160,26240,Philipp Lienhart,https://media.api-sports.io/football/players/26240.png,90,3,D,7.0,False,False,1,1,,,48,0,85%,1.0,2,1,1,1.0,0,2,1,0,0,0,,,,,,,
208919,SC Freiburg,160,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,90,4,D,7.7,False,False,2,0,,,30,1,71%,1.0,2,2,2,,0,1,0,0,0,0,,,,,,,
208919,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90,30,D,7.3,True,False,1,0,,,20,4,71%,0.0,0,5,3,1.0,1,0,0,0,0,0,,,,,,,
208919,SC Freiburg,160,26238,Robin Koch,https://media.api-sports.io/football/players/26238.png,90,25,M,7.2,False,False,2,0,,,33,0,75%,1.0,2,0,0,,0,0,0,0,0,0,,,,,,,
208919,SC Freiburg,160,26250,Nicolas Höfler,https://media.api-sports.io/football/players/26250.png,90,27,M,7.8,False,False,3,0,,,34,1,87%,2.0,1,1,1,1.0,2,1,0,0,0,0,,3.0,,,,,
208919,SC Freiburg,160,26253,Brandon Borrello,https://media.api-sports.io/football/players/26253.png,65,21,M,7.0,False,False,1,1,,,18,1,81%,1.0,0,1,1,1.0,2,0,0,0,0,0,,1.0,,,,,
208919,SC Freiburg,160,26247,Jérôme Gondorf,https://media.api-sports.io/football/players/26247.png,60,20,M,7.1,False,False,1,1,,,16,1,69%,1.0,1,1,0,2.0,1,1,0,0,0,0,,3.0,,,,,
208919,SC Freiburg,160,26260,Luca Waldschmidt,https://media.api-sports.io/football/players/26260.png,89,11,F,7.6,False,False,4,2,,,19,0,73%,0.0,0,4,2,1.0,3,0,0,0,1,0,,1.0,,1.0,1.0,,
208919,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,90,18,F,7.5,False,False,1,1,,,15,3,68%,0.0,0,0,0,,1,1,0,0,0,0,,1.0,1.0,,,,
208919,SC Freiburg,160,26245,Amir Abrashi,https://media.api-sports.io/football/players/26245.png,1,6,M,–,False,True,0,0,,,3,0,100%,0.0,0,0,0,,0,0,0,0,0,0,,,,,,,
208919,SC Freiburg,160,26246,Mike Frantz,https://media.api-sports.io/football/players/26246.png,30,8,M,6.5,False,True,0,0,,,9,0,75%,0.0,0,0,0,1.0,1,0,0,0,0,0,,,,,,,
208919,SC Freiburg,160,26255,Lucas Höler,https://media.api-sports.io/football/players/26255.png,25,9,F,8.3,False,True,1,1,,,6,3,100%,0.0,0,2,2,,1,0,0,0,0,0,,1.0,1.0,1.0,,,
208919,FSV Mainz 05,164,25905,Florian Müller,https://media.api-sports.io/football/players/25905.png,90,1,G,6.6,False,False,0,0,3.0,5.0,18,0,56%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208919,FSV Mainz 05,164,25908,Daniel Brosinski,https://media.api-sports.io/football/players/25908.png,90,18,D,6.9,False,False,1,0,,,33,3,70%,1.0,2,1,1,2.0,0,0,0,0,0,0,,3.0,,,,,
208919,FSV Mainz 05,164,37148,Jeremiah St. Juste,https://media.api-sports.io/football/players/37148.png,80,4,D,6.8,False,False,0,0,,,38,1,90%,0.0,2,1,0,1.0,0,2,1,0,0,0,,,,,,,
208919,FSV Mainz 05,164,25916,Moussa Niakhaté,https://media.api-sports.io/football/players/25916.png,90,19,D,6.0,False,False,0,0,,,32,0,84%,0.0,0,0,0,1.0,1,2,0,0,0,0,,1.0,,,,,
208919,FSV Mainz 05,164,25914,Aarón Martin Caricol,https://media.api-sports.io/football/players/25914.png,90,3,D,6.8,False,False,2,1,,,30,3,85%,0.0,2,2,2,,0,1,0,0,0,0,,1.0,,,,,
208919,FSV Mainz 05,164,25917,Ridle Baku,https://media.api-sports.io/football/players/25917.png,71,34,M,6.5,False,False,1,0,,,18,1,72%,1.0,0,2,0,1.0,1,1,0,0,0,0,,1.0,,,,,
208919,FSV Mainz 05,164,30405,Edimilson Fernandes,https://media.api-sports.io/football/players/30405.png,85,20,M,6.2,False,False,2,0,,,19,0,70%,0.0,3,1,1,2.0,0,1,1,0,0,0,,2.0,,,,,
208919,FSV Mainz 05,164,25920,Danny Latza,https://media.api-sports.io/football/players/25920.png,90,6,M,6.1,True,False,1,1,,,30,1,85%,0.0,1,1,0,,0,2,1,0,0,0,,,,,,,
208919,FSV Mainz 05,164,25925,Jean-Paul Boëtius,https://media.api-sports.io/football/players/25925.png,90,5,M,7.1,False,False,2,1,,,32,2,69%,0.0,2,5,3,2.0,1,2,0,0,0,0,,3.0,,,,,
208919,FSV Mainz 05,164,25928,Karim Onisiwo,https://media.api-sports.io/football/players/25928.png,90,21,F,7.3,False,False,3,1,,,14,3,77%,0.0,0,2,1,,3,0,0,0,0,0,,2.0,,,,,
208919,FSV Mainz 05,164,2866,Robin Quaison,https://media.api-sports.io/football/players/2866.png,90,7,F,6.4,False,False,6,1,,,9,1,60%,0.0,0,1,0,3.0,0,0,0,0,0,0,,,,,,,
208919,FSV Mainz 05,164,25913,Alexander Hack,https://media.api-sports.io/football/players/25913.png,10,42,D,5.4,False,False,0,0,,,3,0,60%,0.0,0,0,0,1.0,0,0,0,0,0,0,,,,,,,
208919,FSV Mainz 05,164,25922,Levin Öztunali,https://media.api-sports.io/football/players/25922.png,19,8,M,6.2,False,False,1,0,,,4,0,66%,0.0,0,0,0,,0,2,0,0,0,0,,,,,,,
208919,FSV Mainz 05,164,8598,Taiwo Awoniyi,https://media.api-sports.io/football/players/8598.png,5,22,F,–,False,False,0,0,,,0,0,0%,0.0,0,0,0,,0,1,0,0,0,0,,,,,,1.0,
208917,VfL Wolfsburg,161,2918,Koen Casteels,https://media.api-sports.io/football/players/2918.png,90,1,G,6.5,False,False,0,0,1.0,1.0,25,0,69%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208917,VfL Wolfsburg,161,25403,Robin Knoche,https://media.api-sports.io/football/players/25403.png,90,31,D,6.0,False,False,0,0,,,20,0,69%,0.0,1,0,0,,0,1,0,0,0,0,,1.0,,,,,
208917,VfL Wolfsburg,161,25410,Josuha Guilavogui,https://media.api-sports.io/football/players/25410.png,90,23,D,7.2,True,False,1,0,,,31,0,88%,1.0,0,3,3,,1,0,0,0,0,0,,,,,,,
208917,VfL Wolfsburg,161,25397,John Brooks,https://media.api-sports.io/football/players/25397.png,90,25,D,7.0,False,False,0,0,,,39,0,79%,3.0,0,0,0,,0,1,0,0,0,0,,1.0,,,,,
208917,VfL Wolfsburg,161,25398,William,https://media.api-sports.io/football/players/25398.png,90,2,M,6.9,False,False,1,0,,,24,0,63%,1.0,3,2,1,,2,2,0,0,0,0,,1.0,,,,,
208917,VfL Wolfsburg,161,1095,Xaver Schlager,https://media.api-sports.io/football/players/1095.png,90,24,M,7.0,False,False,2,1,,,28,2,71%,0.0,1,2,1,1.0,2,3,0,0,0,0,,1.0,1.0,,,,
208917,VfL Wolfsburg,161,25408,Maximilian Arnold,https://media.api-sports.io/football/players/25408.png,90,27,M,7.2,False,False,2,1,,,45,0,91%,0.0,1,1,1,1.0,2,2,0,0,0,0,,,,1.0,,,
208917,VfL Wolfsburg,161,25404,Jérôme Roussillon,https://media.api-sports.io/football/players/25404.png,74,15,M,6.8,False,False,0,0,,,15,0,75%,0.0,3,1,1,1.0,1,1,0,0,0,0,,1.0,,,,,
208917,VfL Wolfsburg,161,25411,Felix Klaus,https://media.api-sports.io/football/players/25411.png,82,11,F,7.4,False,False,3,1,,,12,0,70%,0.0,0,2,1,,4,0,0,0,0,0,,3.0,,,,,
208917,VfL Wolfsburg,161,7541,João Victor,https://media.api-sports.io/football/players/7541.png,90,40,F,6.6,False,False,2,0,,,19,1,70%,0.0,0,2,1,5.0,3,4,0,0,0,0,,1.0,,,,,
208917,VfL Wolfsburg,161,25416,Wout Weghorst,https://media.api-sports.io/football/players/25416.png,88,9,F,7.5,False,False,1,1,,,15,4,60%,0.0,0,2,1,1.0,2,0,0,0,0,0,,1.0,,1.0,,,
208917,VfL Wolfsburg,161,2762,Josip Brekalo,https://media.api-sports.io/football/players/2762.png,8,7,M,6.6,False,True,2,1,,,2,0,50%,0.0,0,0,0,,0,0,0,0,0,0,,,,,,,
208917,VfL Wolfsburg,161,2809,Renato Steffen,https://media.api-sports.io/football/players/2809.png,16,8,M,6.3,False,True,0,0,,,4,0,66%,0.0,0,0,0,,0,1,1,0,0,0,,,,,,,
208917,VfL Wolfsburg,161,19461,Lukas Nmecha,https://media.api-sports.io/football/players/19461.png,2,22,F,–,False,True,0,0,,,1,0,100%,0.0,0,1,0,,1,0,0,0,0,0,,,,,,,
208917,FC Koln,192,24785,Timo Horn,https://media.api-sports.io/football/players/24785.png,90,1,G,6.2,False,False,0,0,2.0,3.0,21,0,67%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208917,FC Koln,192,36916,Kingsley Ehizibue,https://media.api-sports.io/football/players/36916.png,90,19,D,6.9,False,False,2,0,,,30,0,68%,0.0,2,5,4,,4,0,0,0,0,0,,1.0,,,,,
208917,FC Koln,192,24793,Jorge Meré,https://media.api-sports.io/football/players/24793.png,90,22,D,6.9,False,False,0,0,,,39,1,92%,1.0,1,1,1,,2,3,1,0,0,0,,1.0,,,,,
208917,FC Koln,192,24789,Rafael Czichos,https://media.api-sports.io/football/players/24789.png,90,5,D,6.6,False,False,1,0,,,48,0,81%,1.0,3,0,0,1.0,0,2,0,0,0,0,,1.0,,,,,
208917,FC Koln,192,24801,Jonas Hector,https://media.api-sports.io/football/players/24801.png,90,14,D,7.0,True,False,1,1,,,39,1,78%,1.0,1,2,0,1.0,3,1,0,0,0,0,,2.0,,,,,
208917,FC Koln,192,24802,Marco Höger,https://media.api-sports.io/football/players/24802.png,56,6,M,6.2,False,False,0,0,,,28,2,80%,0.0,0,1,1,1.0,1,3,1,0,0,0,,,,,,,
208917,FC Koln,192,8487,Birger Verstraete,https://media.api-sports.io/football/players/8487.png,90,8,M,6.8,False,False,0,0,,,22,0,84%,0.0,0,0,0,2.0,1,2,0,0,0,0,,5.0,,,,,
208917,FC Koln,192,24970,Kingsley Schindler,https://media.api-sports.io/football/players/24970.png,90,11,M,6.6,False,False,1,0,,,16,1,66%,1.0,0,0,0,1.0,0,1,0,0,0,0,,1.0,,,,,
208917,FC Koln,192,24797,Dominick Drexler,https://media.api-sports.io/football/players/24797.png,62,24,M,6.2,False,False,1,0,,,11,0,45%,1.0,0,1,1,2.0,1,2,1,0,0,0,,1.0,,,,,
208917,FC Koln,192,24803,Florian Kainz,https://media.api-sports.io/football/players/24803.png,70,30,M,6.5,False,False,0,0,,,11,1,55%,0.0,0,1,0,,1,1,0,0,0,0,,,,,,,
208917,FC Koln,192,24811,Anthony Modeste,https://media.api-sports.io/football/players/24811.png,90,27,F,6.7,False,False,2,0,,,10,0,71%,0.0,0,1,1,,0,1,0,0,0,0,,,,,,,
208917,FC Koln,192,105789,Darko Churlinov,https://media.api-sports.io/football/players/105789.png,20,39,M,6.5,False,False,0,0,,,6,1,75%,0.0,1,1,0,1.0,0,1,0,0,0,0,,1.0,,,,,
208917,FC Koln,192,21587,Ellyes Skhiri,https://media.api-sports.io/football/players/21587.png,34,28,M,6.8,False,False,0,0,,,20,0,87%,0.0,2,1,1,,1,1,0,0,0,0,,,,,,,
208917,FC Koln,192,24812,Simon Terodde,https://media.api-sports.io/football/players/24812.png,28,9,F,7.3,False,False,3,1,,,4,0,80%,0.0,0,0,0,1.0,1,0,0,0,0,0,,,,1.0,,,
208918,Werder Bremen,162,25310,Jiří Pavlenka,https://media.api-sports.io/football/players/25310.png,90,1,G,6.4,False,False,0,0,3.0,4.0,16,0,100%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208918,Werder Bremen,162,25315,Theodor Gebre Selassie,https://media.api-sports.io/football/players/25315.png,90,23,D,6.6,False,False,2,0,,,51,1,81%,0.0,3,0,0,,0,1,0,0,0,0,,,,,,,
208918,Werder Bremen,162,12,Ömer Toprak,https://media.api-sports.io/football/players/12.png,82,21,D,6.4,False,False,1,0,,,75,0,94%,0.0,1,1,1,,0,0,0,0,0,0,,,,,,,
208918,Werder Bremen,162,25317,Niklas Moisander,https://media.api-sports.io/football/players/25317.png,90,18,D,6.6,True,False,2,1,,,110,0,94%,0.0,0,0,0,,1,0,0,0,0,0,,,,,,,
208918,Werder Bremen,162,25314,Marco Friedl,https://media.api-sports.io/football/players/25314.png,71,32,D,6.2,False,False,0,0,,,34,0,72%,0.0,0,1,0,,3,1,0,0,0,0,,,,,,,
208918,Werder Bremen,162,2917,Maximilian Eggestein,https://media.api-sports.io/football/players/2917.png,90,35,M,6.1,False,False,2,0,,,80,1,92%,0.0,0,1,1,3.0,1,1,0,0,0,0,,,,,,,
208918,Werder Bremen,162,25325,Nuri Şahin,https://media.api-sports.io/football/players/25325.png,90,17,M,7.9,False,False,1,1,,,68,5,88%,0.0,1,0,0,1.0,0,1,0,0,0,0,,2.0,,,,,
208918,Werder Bremen,162,25321,Davy Klaassen,https://media.api-sports.io/football/players/25321.png,90,30,M,6.8,False,False,3,0,,,37,3,78%,0.0,0,1,1,1.0,1,0,0,0,0,0,,1.0,,,,,
208918,Werder Bremen,162,25326,Johannes Eggestein,https://media.api-sports.io/football/players/25326.png,90,24,F,7.2,False,False,3,2,,,36,3,92%,0.0,2,2,0,1.0,0,1,0,0,0,0,,,,1.0,,,
208918,Werder Bremen,162,25330,Yuya Osako,https://media.api-sports.io/football/players/25330.png,90,8,F,7.3,False,False,4,2,,,37,0,88%,0.0,0,5,3,,1,0,0,0,0,0,,2.0,,,,,
208918,Werder Bremen,162,25324,Milot Rashica,https://media.api-sports.io/football/players/25324.png,65,7,F,7.4,False,False,0,0,,,8,2,80%,0.0,0,1,0,,4,1,0,0,0,0,,3.0,1.0,,,,
208918,Werder Bremen,162,25332,Josh Sargent,https://media.api-sports.io/football/players/25332.png,8,19,F,6.9,False,True,2,2,,,2,0,100%,0.0,0,0,0,,0,1,0,0,0,0,,,,,,,
208918,Werder Bremen,162,25391,Niclas Füllkrug,https://media.api-sports.io/football/players/25391.png,25,11,F,7.3,False,True,3,2,,,4,1,44%,0.0,0,0,0,,1,2,0,0,0,0,,,,,,,
208918,Werder Bremen,162,25331,Claudio Pizarro,https://media.api-sports.io/football/players/25331.png,19,14,F,6.7,False,True,0,0,,,1,1,20%,0.0,0,0,0,,1,0,0,0,0,0,,,,,,,
208918,Fortuna Dusseldorf,158,50828,Zack Steffen,https://media.api-sports.io/football/players/50828.png,90,24,G,8.3,False,False,0,0,1.0,9.0,17,0,60%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208918,Fortuna Dusseldorf,158,25463,Matthias Zimmermann,https://media.api-sports.io/football/players/25463.png,90,25,D,6.2,False,False,0,0,,,20,2,74%,0.0,0,3,1,1.0,1,2,0,0,0,0,,,,,,,
208918,Fortuna Dusseldorf,158,25448,Kaan Ayhan,https://media.api-sports.io/football/players/25448.png,90,5,D,7.5,False,False,1,1,,,27,0,81%,2.0,1,0,0,,0,0,0,0,0,0,,,,1.0,,,
208918,Fortuna Dusseldorf,158,25453,Andre Hoffmann,https://media.api-sports.io/football/players/25453.png,90,3,D,6.9,False,False,0,0,,,29,0,82%,0.0,2,0,0,,0,1,0,0,0,0,,1.0,,,,,
208918,Fortuna Dusseldorf,158,25452,Niko Giesselmann,https://media.api-sports.io/football/players/25452.png,90,23,D,7.2,False,False,0,0,,,25,0,75%,0.0,2,1,1,,3,1,0,0,0,0,,2.0,,,,,
208918,Fortuna Dusseldorf,158,25459,Alfredo Morales,https://media.api-sports.io/football/players/25459.png,90,6,M,6.9,False,False,3,0,,,22,0,75%,0.0,1,0,0,2.0,1,1,0,0,0,0,,1.0,,,,,
208918,Fortuna Dusseldorf,158,19611,Lewis Baker,https://media.api-sports.io/football/players/19611.png,90,34,M,7.7,False,False,3,1,,,29,2,78%,1.0,1,3,3,1.0,1,1,0,0,0,0,,3.0,,,,,
208918,Fortuna Dusseldorf,158,26311,Erik Thommy,https://media.api-sports.io/football/players/26311.png,76,15,M,7.5,False,False,1,1,,,9,2,81%,1.0,0,0,0,,1,2,1,0,0,0,,,2.0,,,,
208918,Fortuna Dusseldorf,158,25466,Kenan Karaman,https://media.api-sports.io/football/players/25466.png,68,11,M,8.1,False,False,1,1,,,15,3,93%,1.0,0,1,1,,0,2,1,0,0,0,,1.0,1.0,1.0,,,
208918,Fortuna Dusseldorf,158,25454,Markus Suttner,https://media.api-sports.io/football/players/25454.png,90,29,M,6.3,False,False,0,0,,,19,0,79%,0.0,2,0,0,1.0,0,1,0,0,0,0,,,,,,,
208918,Fortuna Dusseldorf,158,25465,Rouwen Hennings,https://media.api-sports.io/football/players/25465.png,86,28,F,7.4,True,False,3,3,,,15,0,71%,0.0,0,0,0,1.0,0,1,0,0,0,0,,,,1.0,,,
208918,Fortuna Dusseldorf,158,25216,Thomas Pledl,https://media.api-sports.io/football/players/25216.png,14,18,M,6.8,False,False,0,0,,,6,1,100%,0.0,0,0,0,,0,1,0,0,0,0,,1.0,,,,,
208918,Fortuna Dusseldorf,158,25456,Oliver Fink,https://media.api-sports.io/football/players/25456.png,10,7,M,6.5,False,False,0,0,,,1,0,50%,0.0,0,0,0,,1,0,0,0,0,0,,,,,,,
208918,Fortuna Dusseldorf,158,25460,Marcel Sobottka,https://media.api-sports.io/football/players/25460.png,22,31,M,6.7,False,False,0,0,,,2,0,40%,0.0,1,0,0,,0,0,0,0,0,0,,,,,,,
208915,Borussia Dortmund,165,2,Marwin Hitz,https://media.api-sports.io/football/players/2.png,90,35,G,6.2,False,False,0,0,1.0,0.0,18,0,100%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208915,Borussia Dortmund,165,10,Łukasz Piszczek,https://media.api-sports.io/football/players/10.png,68,26,D,6.7,False,False,0,0,,,67,2,93%,0.0,1,2,0,,0,0,0,0,0,0,,1.0,,,,,
208915,Borussia Dortmund,165,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,90,16,D,6.9,False,False,0,0,,,108,0,96%,0.0,1,0,0,,0,0,0,0,0,0,,2.0,,,,,
208915,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,90,15,D,7.2,False,False,3,0,,,99,0,90%,0.0,1,0,0,1.0,1,1,0,0,0,0,,1.0,,,,,
208915,Borussia Dortmund,165,721,Nico Schulz,https://media.api-sports.io/football/players/721.png,90,14,D,7.4,False,False,1,0,,,88,0,92%,1.0,2,3,2,,0,1,0,0,0,0,,2.0,,,,,
208915,Borussia Dortmund,165,19,Julian Weigl,https://media.api-sports.io/football/players/19.png,90,33,M,7.8,False,False,1,1,,,104,1,92%,0.0,1,2,2,1.0,1,0,0,0,0,0,,1.0,,,,,
208915,Borussia Dortmund,165,20,Axel Witsel,https://media.api-sports.io/football/players/20.png,90,28,M,8.3,False,False,5,1,,,122,4,98%,0.0,0,0,0,1.0,1,0,0,0,0,0,,,2.0,,,,
208915,Borussia Dortmund,165,18,Jadon Sancho,https://media.api-sports.io/football/players/18.png,90,7,M,7.7,False,False,1,1,,,86,2,91%,0.0,1,10,5,3.0,0,0,0,0,0,0,,,1.0,1.0,,,
208915,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,79,11,M,7.8,True,False,5,3,,,33,1,80%,0.0,0,4,3,,0,3,0,0,0,0,,,,1.0,,,
208915,Borussia Dortmund,165,2929,Thorgan Hazard,https://media.api-sports.io/football/players/2929.png,68,23,M,7.7,False,False,0,0,,,24,3,80%,0.0,0,7,4,,3,1,0,0,0,0,,,,,,,
208915,Borussia Dortmund,165,21,Paco Alcácer,https://media.api-sports.io/football/players/21.png,90,9,F,9.0,False,False,3,2,,,18,2,81%,0.0,0,0,0,,0,0,0,0,0,0,,1.0,1.0,2.0,,,
208915,Borussia Dortmund,165,9,Achraf Hakimi,https://media.api-sports.io/football/players/9.png,22,5,D,6.6,False,True,1,0,,,29,0,96%,0.0,0,4,3,,0,1,0,0,0,0,,,,,,,
208915,Borussia Dortmund,165,16,Mario Götze,https://media.api-sports.io/football/players/16.png,11,10,M,6.5,False,True,1,1,,,5,0,83%,0.0,0,1,0,1.0,0,1,0,0,0,0,,1.0,,,,,
208915,Borussia Dortmund,165,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,22,19,F,7.2,False,True,1,1,,,19,0,95%,0.0,0,0,0,,0,0,0,0,0,0,,,,1.0,,,
208915,FC Augsburg,170,2192,Tomáš Koubek,https://media.api-sports.io/football/players/2192.png,90,21,G,5.2,False,False,0,0,5.0,4.0,23,0,79%,0.0,0,0,0,,0,0,0,0,0,0,0.0,,,,,,
208915,FC Augsburg,170,25304,Georg Teigl,https://media.api-sports.io/football/players/25304.png,90,34,D,6.2,False,False,0,0,,,13,0,72%,0.0,3,2,2,1.0,1,1,0,0,0,0,,1.0,,,,,
208915,FC Augsburg,170,48377,Marek Suchý,https://media.api-sports.io/football/players/48377.png,90,5,D,6.3,False,False,0,0,,,32,0,86%,0.0,1,0,0,,0,0,0,0,0,0,,2.0,,,,,
