fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,goals_total,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_committed,fouls_drawn,passes_key,dribbles_attempts,dribbles_success,dribbles_past,penalty_commited,offsides,penalty_won
1223604,Parma,523,394882,Daniel Mikolajewski,https://media.api-sports.io/football/players/394882.png,,64,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Parma,523,432057,Anas Haj Mohamed,https://media.api-sports.io/football/players/432057.png,,61,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,30394,Pietro Terracciano,https://media.api-sports.io/football/players/30394.png,90.0,1,G,7.5,False,False,1,0.0,5.0,22.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,6000,Lucas Martínez Quarta,https://media.api-sports.io/football/players/6000.png,60.0,28,D,7.2,False,False,0,0.0,,39.0,32,0,0,0,0,,1.0,,,2.0,,1.0,9.0,6.0,,,,,,1.0,,,
1223604,Fiorentina,502,1084,Marin Pongračić,https://media.api-sports.io/football/players/1084.png,83.0,5,D,6.3,False,False,0,0.0,,43.0,37,2,1,0,0,,,,,1.0,,2.0,9.0,5.0,2.0,,1.0,1.0,1.0,2.0,,,
1223604,Fiorentina,502,396637,Pietro Comuzzo,https://media.api-sports.io/football/players/396637.png,73.0,15,D,6.9,False,False,0,0.0,,38.0,36,0,0,0,0,,,,,,2.0,1.0,1.0,,,,,,,,,,
1223604,Fiorentina,502,41144,Dodô,https://media.api-sports.io/football/players/41144.png,90.0,2,M,6.9,False,False,0,0.0,,40.0,34,0,0,0,0,,1.0,,,,,,10.0,5.0,,2.0,2.0,6.0,3.0,,,,
1223604,Fiorentina,502,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,73.0,8,M,6.9,False,False,0,0.0,,42.0,38,0,0,0,0,,2.0,2.0,,,,,4.0,2.0,1.0,2.0,,,,1.0,,,
1223604,Fiorentina,502,74,Sofyan Amrabat,https://media.api-sports.io/football/players/74.png,90.0,4,M,6.9,False,False,0,0.0,,61.0,51,0,0,0,0,,,,,,1.0,,4.0,,2.0,,2.0,,,,,,
1223604,Fiorentina,502,30396,Cristiano Biraghi,https://media.api-sports.io/football/players/30396.png,90.0,3,M,7.3,True,False,0,0.0,,41.0,34,0,0,0,0,,2.0,2.0,1.0,,,,1.0,,,,1.0,,,1.0,,,
1223604,Fiorentina,502,30431,Andrea Colpani,https://media.api-sports.io/football/players/30431.png,60.0,23,F,6.3,False,False,0,0.0,,20.0,15,0,0,0,0,,2.0,2.0,,,,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,
1223604,Fiorentina,502,30789,Christian Kouamé,https://media.api-sports.io/football/players/30789.png,79.0,99,F,6.9,False,False,0,0.0,,24.0,18,0,0,0,0,,,,,1.0,,,11.0,6.0,2.0,2.0,2.0,3.0,1.0,,,1.0,
1223604,Fiorentina,502,877,Moise Kean,https://media.api-sports.io/football/players/877.png,90.0,20,F,6.6,False,False,0,0.0,,9.0,9,0,0,0,0,,1.0,1.0,,,,,4.0,2.0,,1.0,,1.0,,,,4.0,
1223604,Fiorentina,502,136087,Fabiano Parisi,https://media.api-sports.io/football/players/136087.png,30.0,65,D,6.9,False,True,0,0.0,,12.0,11,0,0,0,0,,,,,2.0,,,11.0,5.0,1.0,2.0,,1.0,1.0,,,,
1223604,Fiorentina,502,22229,Jonathan Ikoné,https://media.api-sports.io/football/players/22229.png,30.0,11,M,6.3,False,True,0,0.0,,5.0,5,0,0,0,0,,,,,,,,1.0,,,,,,,,,,
1223604,Fiorentina,502,342022,Michael Kayode,https://media.api-sports.io/football/players/342022.png,17.0,33,D,7.5,False,True,0,0.0,,6.0,5,0,0,0,0,,1.0,,,1.0,1.0,,5.0,5.0,,,,3.0,3.0,,,,
1223604,Fiorentina,502,302432,Alessandro Bianco,https://media.api-sports.io/football/players/302432.png,17.0,42,M,6.3,False,True,0,0.0,,11.0,9,0,0,0,0,,,,,,,,1.0,,,,,,,1.0,,,
1223604,Fiorentina,502,31507,Riccardo Sottil,https://media.api-sports.io/football/players/31507.png,11.0,7,F,6.7,False,True,0,0.0,,3.0,3,0,0,0,0,,,,,,,,2.0,1.0,,1.0,,,,,,,
1223604,Fiorentina,502,882,David De Gea,https://media.api-sports.io/football/players/882.png,,43,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,383267,Tommaso Martinelli,https://media.api-sports.io/football/players/383267.png,,30,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,437093,Niccolò Fortini,https://media.api-sports.io/football/players/437093.png,,17,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,392379,Leonardo Baroncelli,https://media.api-sports.io/football/players/392379.png,,27,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,289447,Gino Infantino,https://media.api-sports.io/football/players/289447.png,,19,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,314231,Amir Richardson,https://media.api-sports.io/football/players/314231.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,2762,Josip Brekalo,https://media.api-sports.io/football/players/2762.png,,77,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,30803,Antonín Barák,https://media.api-sports.io/football/players/30803.png,,72,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Fiorentina,502,6010,Lucas Beltrán,https://media.api-sports.io/football/players/6010.png,,9,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223603,AC Milan,489,22221,Mike Maignan,https://media.api-sports.io/football/players/22221.png,90.0,16,G,6.9,False,False,2,0.0,2.0,22.0,21,0,0,0,0,0.0,,,,,,,1.0,1.0,,,,,,,,,
1223603,AC Milan,489,1627,Davide Calabria,https://media.api-sports.io/football/players/1627.png,83.0,2,D,6.5,True,False,0,0.0,,45.0,43,0,0,0,0,,,,,1.0,,,5.0,2.0,1.0,,,,,2.0,,,
1223603,AC Milan,489,19209,Fikayo Tomori,https://media.api-sports.io/football/players/19209.png,90.0,23,D,7.3,False,False,0,0.0,,46.0,43,0,0,0,0,,1.0,,,1.0,1.0,1.0,11.0,8.0,,,1.0,,,,,,
1223603,AC Milan,489,163189,Malick Thiaw,https://media.api-sports.io/football/players/163189.png,90.0,28,D,6.9,False,False,0,0.0,,58.0,52,0,0,0,0,,1.0,1.0,,1.0,,1.0,10.0,8.0,1.0,,,,,,,,
1223603,AC Milan,489,1417,Alexis Saelemaekers,https://media.api-sports.io/football/players/1417.png,90.0,56,D,7.3,False,False,0,0.0,,60.0,55,1,0,0,0,,,,,1.0,,1.0,3.0,3.0,,2.0,2.0,,,,,,
1223603,AC Milan,489,3173,Ismaël Bennacer,https://media.api-sports.io/football/players/3173.png,59.0,4,M,7.2,False,False,0,0.0,,43.0,42,0,0,0,0,,,,,1.0,,,6.0,4.0,1.0,,1.0,3.0,3.0,,,,
1223603,AC Milan,489,2292,Ruben Loftus-Cheek,https://media.api-sports.io/football/players/2292.png,90.0,8,M,7.3,False,False,0,0.0,,53.0,51,0,0,0,0,,,,,,,,2.0,2.0,,1.0,2.0,,,,,,
1223603,AC Milan,489,1696,Samuel Chukwueze,https://media.api-sports.io/football/players/1696.png,60.0,21,M,6.3,False,False,0,0.0,,13.0,9,0,0,0,0,,1.0,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,,,,,
