fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,passes_key,tackles_total,duels_total,duels_won,fouls_committed,fouls_drawn,tackles_interceptions,shots_total,shots_on,offsides,goals_total,dribbles_attempts,dribbles_success,tackles_blocks,dribbles_past,penalty_won,penalty_commited
923864,Olympiakos Piraeus,553,1591,Konstantinos Tzolakis,https://media.api-sports.io/football/players/1591.png,,88,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Olympiakos Piraeus,553,67944,Ramon,https://media.api-sports.io/football/players/67944.png,9.0,2,D,6.6,False,True,0,,7.0,6,0,0,0,0,,,,,1.0,1.0,,,,,,,,,,,,,
923864,Olympiakos Piraeus,553,202084,Andreas Ndoj,https://media.api-sports.io/football/players/202084.png,,74,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Olympiakos Piraeus,553,36794,Marios Vrousai,https://media.api-sports.io/football/players/36794.png,16.0,17,F,6.7,False,True,0,,,,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,
923864,Olympiakos Piraeus,553,48521,Pajtim Kasami,https://media.api-sports.io/football/players/48521.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Olympiakos Piraeus,553,1610,Giorgos Masouras,https://media.api-sports.io/football/players/1610.png,21.0,19,M,6.3,False,True,0,,7.0,1,0,0,0,0,,,,,1.0,,1.0,,,,,,,,,,,,
923864,Olympiakos Piraeus,553,1367,Mathieu Valbuena,https://media.api-sports.io/football/players/1367.png,9.0,28,M,6.3,False,True,0,,6.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Olympiakos Piraeus,553,1094,Diadié Samassékou,https://media.api-sports.io/football/players/1094.png,,38,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Olympiakos Piraeus,553,42086,Youssef El Arabi,https://media.api-sports.io/football/players/42086.png,21.0,11,F,6.3,False,True,0,,4.0,4,0,0,0,0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,
923864,Panathinaikos,617,31538,Alberto Brignoli,https://media.api-sports.io/football/players/31538.png,90.0,91,G,8,False,False,0,5.0,42.0,22,1,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923864,Panathinaikos,617,135839,Giorgos Vagiannidis,https://media.api-sports.io/football/players/135839.png,61.0,2,D,6.2,False,False,0,,25.0,17,0,0,0,0,,,,2.0,9.0,3.0,1.0,,1.0,,,,,,,,1.0,,
923864,Panathinaikos,617,6906,Bart Schenkeveld,https://media.api-sports.io/football/players/6906.png,90.0,5,D,7,False,False,0,,48.0,40,0,0,0,0,,,,1.0,3.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,
923864,Panathinaikos,617,14417,Zvonimir Šarlija,https://media.api-sports.io/football/players/14417.png,90.0,31,D,7.2,False,False,0,,55.0,44,0,0,0,0,,,,,4.0,2.0,1.0,2.0,2.0,,,,,1.0,,1.0,,,
923864,Panathinaikos,617,46819,Juankar,https://media.api-sports.io/football/players/46819.png,72.0,3,D,6.6,False,False,0,,31.0,20,0,0,0,0,,,,1.0,6.0,2.0,1.0,1.0,5.0,,,,,,,,1.0,,
923864,Panathinaikos,617,47415,Rubén Pérez,https://media.api-sports.io/football/players/47415.png,90.0,4,M,6.9,False,False,0,,54.0,44,1,0,0,0,,,,3.0,12.0,8.0,1.0,4.0,,,,,,1.0,1.0,,1.0,,
923864,Panathinaikos,617,26751,Dimitrios Kourbelis,https://media.api-sports.io/football/players/26751.png,73.0,21,M,6.6,True,False,0,,28.0,23,0,0,0,0,,,,2.0,9.0,4.0,1.0,2.0,,,,,,,,,1.0,,
923864,Panathinaikos,617,6252,Sebastián Palacios,https://media.api-sports.io/football/players/6252.png,90.0,34,M,6.7,False,False,0,,17.0,11,0,0,0,0,,,2.0,1.0,12.0,5.0,1.0,3.0,,1.0,,1.0,,2.0,1.0,,,,
923864,Panathinaikos,617,18761,Bernard,https://media.api-sports.io/football/players/18761.png,89.0,10,M,6.7,False,False,0,,19.0,14,0,0,0,0,,,1.0,,3.0,2.0,,2.0,1.0,,,,,1.0,,,,,
923864,Panathinaikos,617,20863,Daniel Mancini,https://media.api-sports.io/football/players/20863.png,90.0,17,M,6.9,False,False,0,,23.0,18,0,0,0,0,,,1.0,1.0,6.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,
923864,Panathinaikos,617,26965,Fotis Ioannidis,https://media.api-sports.io/football/players/26965.png,61.0,7,F,6.5,False,False,0,,12.0,6,0,0,0,0,,,,,4.0,1.0,,1.0,,,,,,,,,,,
923864,Panathinaikos,617,1589,Yury Lodygin,https://media.api-sports.io/football/players/1589.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Panathinaikos,617,6412,Facundo Sánchez,https://media.api-sports.io/football/players/6412.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Panathinaikos,617,824,Hörður Magnússon,https://media.api-sports.io/football/players/824.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Panathinaikos,617,26848,Giannis Kotsiras,https://media.api-sports.io/football/players/26848.png,29.0,27,D,6.7,False,True,0,,7.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Panathinaikos,617,40984,Tymoteusz Puchacz,https://media.api-sports.io/football/players/40984.png,18.0,6,D,6.5,False,True,0,,8.0,7,1,0,0,0,,,,,2.0,,2.0,,,,,,,,,,,,
923864,Panathinaikos,617,56025,Adam Gnezda Čerin,https://media.api-sports.io/football/players/56025.png,17.0,16,M,6.9,False,True,0,,5.0,4,0,0,0,0,,,,,,,,,,2.0,1.0,,,,,,,,
923864,Panathinaikos,617,3575,Enis Çokaj,https://media.api-sports.io/football/players/3575.png,15.0,18,M,6.3,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Panathinaikos,617,14310,László Kleinheisler,https://media.api-sports.io/football/players/14310.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923864,Panathinaikos,617,56026,Andraž Šporar,https://media.api-sports.io/football/players/56026.png,29.0,9,F,6.6,False,True,0,,3.0,1,0,0,0,0,,,,,5.0,3.0,,3.0,,1.0,,,,,,,,,
923863,Levadiakos,957,28409,Dávid Gróf,https://media.api-sports.io/football/players/28409.png,90.0,99,G,7.2,False,False,0,1.0,18.0,6,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923863,Levadiakos,957,27002,Antonis Dentakis,https://media.api-sports.io/football/players/27002.png,90.0,2,D,7.2,False,False,0,,24.0,15,0,0,0,0,,,,3.0,8.0,5.0,1.0,1.0,1.0,,,,,,,,,,
923863,Levadiakos,957,59319,Gonzalo Paz,https://media.api-sports.io/football/players/59319.png,90.0,33,D,6.9,False,False,0,,17.0,13,0,0,0,0,,,,,2.0,1.0,,,1.0,,,,,,,,,,
923863,Levadiakos,957,26948,Panagiotis Liagas,https://media.api-sports.io/football/players/26948.png,90.0,24,D,6.9,True,False,0,,27.0,14,0,0,0,0,,,,1.0,3.0,3.0,,1.0,1.0,,,,,,,,,,
923863,Levadiakos,957,27272,Stavros Panagiotou,https://media.api-sports.io/football/players/27272.png,90.0,30,D,6.9,False,False,0,,18.0,9,0,0,0,0,,,,1.0,5.0,3.0,1.0,2.0,,2.0,,,,,,,1.0,,
923863,Levadiakos,957,158175,Stephen Kwabena Hammond,https://media.api-sports.io/football/players/158175.png,90.0,4,M,7.5,False,False,0,,54.0,38,0,0,0,0,,,1.0,4.0,13.0,9.0,1.0,3.0,4.0,,,,,2.0,2.0,,1.0,,
923863,Levadiakos,957,26957,Giorgos Nikas,https://media.api-sports.io/football/players/26957.png,69.0,8,M,6.7,False,False,0,,27.0,19,0,0,0,0,,,2.0,,5.0,1.0,2.0,,2.0,,,,,1.0,1.0,,,,
923863,Levadiakos,957,161847,Georgios Vrakas,https://media.api-sports.io/football/players/161847.png,90.0,19,M,7.2,False,False,0,,22.0,14,0,0,0,0,,,2.0,1.0,5.0,3.0,,2.0,,2.0,1.0,,,,,,,,
923863,Levadiakos,957,21094,Abdoulaye Dabo,https://media.api-sports.io/football/players/21094.png,90.0,42,M,6.2,False,False,0,,39.0,24,0,0,0,0,,,,,12.0,5.0,2.0,4.0,,2.0,,,,1.0,1.0,,,,
923863,Levadiakos,957,609,Giannis Gianniotas,https://media.api-sports.io/football/players/609.png,80.0,17,M,6.3,False,False,0,,11.0,6,0,0,0,0,,,,1.0,6.0,2.0,3.0,1.0,,,,,,,,,,,
923863,Levadiakos,957,18856,Bakary Sako,https://media.api-sports.io/football/players/18856.png,74.0,94,F,6.3,False,False,0,,13.0,6,1,0,0,0,,,,,8.0,2.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,,
923863,Levadiakos,957,45552,Stefan Stojanović,https://media.api-sports.io/football/players/45552.png,,97,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Levadiakos,957,2338,Paulo Vinícius,https://media.api-sports.io/football/players/2338.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Levadiakos,957,68185,Dimitris Konstantinidis,https://media.api-sports.io/football/players/68185.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Levadiakos,957,48228,Filip Sachpekidis,https://media.api-sports.io/football/players/48228.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Levadiakos,957,27640,Alfredo Mejía,https://media.api-sports.io/football/players/27640.png,,12,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Levadiakos,957,61242,Michal Škvarka,https://media.api-sports.io/football/players/61242.png,21.0,26,M,6.3,False,True,0,,3.0,1,0,0,0,0,,,,,6.0,3.0,1.0,2.0,,,,,,,,1.0,2.0,,
923863,Levadiakos,957,27209,Konstantinos Doumtsios,https://media.api-sports.io/football/players/27209.png,16.0,27,M,6.6,False,True,0,,3.0,3,0,0,0,0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
923863,Levadiakos,957,27334,Panagiotis Symelidis,https://media.api-sports.io/football/players/27334.png,10.0,31,M,6.2,False,True,0,,3.0,3,0,0,0,0,,,,,4.0,2.0,,1.0,,,,,,,,,,,
923863,Levadiakos,957,41454,Xavier,https://media.api-sports.io/football/players/41454.png,,16,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Panetolikos,949,53093,Joel Graterol,https://media.api-sports.io/football/players/53093.png,90.0,13,G,7.3,False,False,0,1.0,30.0,17,0,0,0,0,0.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
923863,Panetolikos,949,26769,Georgios Liavas,https://media.api-sports.io/football/players/26769.png,90.0,54,D,6.9,False,False,0,,45.0,37,0,0,0,0,,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,
923863,Panetolikos,949,43078,Sebastian Mladen,https://media.api-sports.io/football/players/43078.png,90.0,5,D,6.9,False,False,0,,63.0,52,0,0,0,0,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,
923863,Panetolikos,949,48044,Jacob Une Larsson,https://media.api-sports.io/football/players/48044.png,90.0,16,D,7,False,False,0,,48.0,41,0,0,0,0,,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,
923863,Panetolikos,949,91250,Diamantis Chouchoumis,https://media.api-sports.io/football/players/91250.png,90.0,3,D,7.2,False,False,0,,40.0,31,1,0,0,0,,,,2.0,7.0,5.0,1.0,3.0,4.0,,,,,,,,1.0,,
923863,Panetolikos,949,26776,Jorge Díaz,https://media.api-sports.io/football/players/26776.png,90.0,11,M,6.7,True,False,0,,38.0,25,1,0,0,0,,,,2.0,13.0,7.0,1.0,3.0,1.0,,,,,2.0,2.0,,1.0,,
923863,Panetolikos,949,48306,Johan Martensson,https://media.api-sports.io/football/players/48306.png,90.0,17,M,6.9,False,False,0,,40.0,25,0,0,0,0,,,,1.0,6.0,4.0,2.0,1.0,1.0,,,,,,,1.0,,,
923863,Panetolikos,949,15384,Dimitrios Kolovos,https://media.api-sports.io/football/players/15384.png,80.0,22,M,6.5,False,False,0,,17.0,12,0,0,0,0,,,,1.0,6.0,2.0,1.0,1.0,2.0,1.0,,,,,,,2.0,,
923863,Panetolikos,949,24617,Levan Shengelia,https://media.api-sports.io/football/players/24617.png,63.0,27,F,6.9,False,False,0,,24.0,22,0,0,0,0,,,1.0,1.0,10.0,3.0,4.0,,,,,,,2.0,2.0,,1.0,,
923863,Panetolikos,949,2381,Nikolaos Karelis,https://media.api-sports.io/football/players/2381.png,80.0,7,F,6.7,False,False,0,,16.0,12,0,0,0,0,,,1.0,,6.0,1.0,2.0,,,1.0,1.0,,,,,,,,
923863,Panetolikos,949,26777,Frederico Duarte,https://media.api-sports.io/football/players/26777.png,90.0,14,F,7.2,False,False,0,,31.0,16,0,0,0,0,,,2.0,5.0,12.0,8.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,
923863,Panetolikos,949,47980,Giannis Anestis,https://media.api-sports.io/football/players/47980.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Panetolikos,949,26744,Konstantinos Apostolakis,https://media.api-sports.io/football/players/26744.png,,2,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Panetolikos,949,162350,Nikola Stajic,https://media.api-sports.io/football/players/162350.png,,49,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Panetolikos,949,26747,Giannis Bouzoukis,https://media.api-sports.io/football/players/26747.png,10.0,18,M,6.5,False,True,0,,3.0,3,0,0,0,0,,,,,2.0,,1.0,,1.0,,,,,,,,,,
923863,Panetolikos,949,1614,Giorgos Xenidis,https://media.api-sports.io/football/players/1614.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Panetolikos,949,26782,Angelos Tsingaras,https://media.api-sports.io/football/players/26782.png,,37,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Panetolikos,949,96450,João Pedro Silva,https://media.api-sports.io/football/players/96450.png,10.0,9,F,6.3,False,True,0,,3.0,3,0,0,0,0,,,,,4.0,1.0,2.0,,,,,,,,,,,,
923863,Panetolikos,949,47654,Jonathan Morsay,https://media.api-sports.io/football/players/47654.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923863,Panetolikos,949,2446,Juanpi Añor,https://media.api-sports.io/football/players/2446.png,27.0,21,M,6.7,False,True,0,,8.0,4,0,0,0,0,,,,,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,
923862,Ionikos,7513,1587,Lefteris Choutesiotis,https://media.api-sports.io/football/players/1587.png,90.0,94,G,6.3,False,False,2,3.0,21.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,45085,Rachid Bouhenna,https://media.api-sports.io/football/players/45085.png,84.0,29,D,6.2,False,False,0,,27.0,18,1,0,0,0,,,,,6.0,4.0,2.0,2.0,1.0,,,,,,,,,,1.0
923862,Ionikos,7513,590,Dmytro Chygrynskiy,https://media.api-sports.io/football/players/590.png,90.0,16,D,6.3,False,False,0,,29.0,23,0,0,0,0,,,,,8.0,6.0,1.0,1.0,,,,,,,,,,,
923862,Ionikos,7513,22012,Jacques-Alaixys Romao,https://media.api-sports.io/football/players/22012.png,90.0,24,D,6.6,False,False,0,,29.0,24,0,0,0,0,,,,1.0,12.0,8.0,1.0,3.0,6.0,,,,,1.0,1.0,,2.0,,
923862,Ionikos,7513,40369,Georgios Mygas,https://media.api-sports.io/football/players/40369.png,90.0,22,M,6.3,False,False,0,,17.0,8,1,0,0,0,,,,1.0,16.0,11.0,1.0,8.0,,1.0,,3.0,,2.0,1.0,,1.0,,
923862,Ionikos,7513,26652,Emanuel Šakić,https://media.api-sports.io/football/players/26652.png,90.0,66,M,6.7,False,False,0,,27.0,15,0,0,0,0,,,1.0,4.0,16.0,6.0,6.0,1.0,4.0,,,,,,,,2.0,,
923862,Ionikos,7513,2369,José Alberto Cañas,https://media.api-sports.io/football/players/2369.png,84.0,87,M,6.7,False,False,0,,18.0,15,0,0,0,0,,,,2.0,10.0,5.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,
923862,Ionikos,7513,162018,Bandiougou Fadiga,https://media.api-sports.io/football/players/162018.png,90.0,75,M,5.9,False,False,0,,22.0,11,1,0,0,0,,,3.0,,16.0,5.0,2.0,2.0,1.0,,,,,4.0,2.0,,,,
923862,Ionikos,7513,56113,Georgios Valerianos,https://media.api-sports.io/football/players/56113.png,90.0,15,M,6.3,True,False,0,,27.0,17,2,1,0,0,,,2.0,1.0,8.0,3.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,,2.0,,
923862,Ionikos,7513,27019,Vasilios Mantzis,https://media.api-sports.io/football/players/27019.png,67.0,99,F,7,False,False,0,,18.0,10,0,0,0,0,,,1.0,1.0,8.0,3.0,,1.0,,1.0,,,,,,,1.0,,
923862,Ionikos,7513,44384,Sebá,https://media.api-sports.io/football/players/44384.png,89.0,92,F,6.3,False,False,0,,19.0,11,0,0,0,0,,,,,6.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,
923862,Ionikos,7513,21692,Bobby Allain,https://media.api-sports.io/football/players/21692.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,287906,Konstantinos Tsirigotis,https://media.api-sports.io/football/players/287906.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,8977,Fabien Antunes,https://media.api-sports.io/football/players/8977.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,3492,Simo Roumpoulakou,https://media.api-sports.io/football/players/3492.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,30993,Zinédine Machach,https://media.api-sports.io/football/players/30993.png,15.0,8,M,6.5,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,27125,Christos Eleftheriadis,https://media.api-sports.io/football/players/27125.png,1.0,91,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,6523,Maximiliano Lovera,https://media.api-sports.io/football/players/6523.png,15.0,34,F,6.7,False,True,0,,4.0,1,0,0,0,0,,,,,,,,,,1.0,,,,,,,,,
923862,Ionikos,7513,11035,Jerson Cabral,https://media.api-sports.io/football/players/11035.png,,26,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,Ionikos,7513,26934,Dimitrios Manos,https://media.api-sports.io/football/players/26934.png,23.0,27,F,6.5,False,True,0,,7.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,OFI,1124,26644,Christos Mandas,https://media.api-sports.io/football/players/26644.png,90.0,35,G,7.2,False,False,0,1.0,23.0,10,1,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923862,OFI,1124,15285,Praxitelis Vouros,https://media.api-sports.io/football/players/15285.png,90.0,14,D,7.3,True,False,0,,28.0,23,1,0,0,0,,,1.0,2.0,12.0,5.0,3.0,,4.0,,,,,,,1.0,,,
923862,OFI,1124,26831,Triantafyllos Pasalidis,https://media.api-sports.io/football/players/26831.png,90.0,4,D,7.3,False,False,0,,17.0,16,0,0,0,0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,
923862,OFI,1124,122130,Apostolos Diamantis,https://media.api-sports.io/football/players/122130.png,90.0,15,D,7.2,False,False,0,,26.0,18,0,0,0,0,,,,1.0,6.0,4.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,,
923862,OFI,1124,26850,Kosmas Tsilianidis,https://media.api-sports.io/football/players/26850.png,86.0,19,M,6.9,False,False,0,,28.0,18,0,0,0,0,,,1.0,3.0,5.0,5.0,,,,1.0,1.0,,,,,,,,
923862,OFI,1124,46664,Luis Perea,https://media.api-sports.io/football/players/46664.png,90.0,23,M,7.3,False,False,0,,30.0,26,1,0,0,0,,,1.0,6.0,24.0,12.0,6.0,2.0,2.0,,,,,3.0,3.0,,2.0,,
923862,OFI,1124,30748,Assane Dioussé,https://media.api-sports.io/football/players/30748.png,90.0,5,M,7,False,False,0,,52.0,44,0,0,0,0,,,1.0,2.0,11.0,6.0,1.0,3.0,1.0,1.0,,,,,,1.0,2.0,,
923862,OFI,1124,2367,Konstantinos Balogiannis,https://media.api-sports.io/football/players/2367.png,90.0,38,M,6.9,False,False,0,,30.0,18,0,0,0,0,,1.0,1.0,2.0,8.0,2.0,4.0,,6.0,1.0,,,,,,,,,
923862,OFI,1124,8588,Marko Bakić,https://media.api-sports.io/football/players/8588.png,90.0,88,F,7,False,False,0,,26.0,22,0,0,0,0,,,,1.0,6.0,4.0,,3.0,,2.0,,1.0,,,,,,,
923862,OFI,1124,19430,Nouha Dicko,https://media.api-sports.io/football/players/19430.png,84.0,11,F,6.3,False,False,0,,14.0,8,0,0,0,0,,,,,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,,,
923862,OFI,1124,19426,Jon Toral,https://media.api-sports.io/football/players/19426.png,89.0,21,F,8.7,False,False,0,,32.0,20,0,0,1,0,,,1.0,2.0,19.0,8.0,5.0,3.0,,2.0,2.0,,2.0,2.0,2.0,,1.0,,
923862,OFI,1124,122040,Nikos Christogeorgos,https://media.api-sports.io/football/players/122040.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,OFI,1124,20602,Samuel Yohou,https://media.api-sports.io/football/players/20602.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,OFI,1124,26883,Konstantinos Giannoulis,https://media.api-sports.io/football/players/26883.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,OFI,1124,26771,Nikolaos Marinakis,https://media.api-sports.io/football/players/26771.png,13.0,6,D,6.7,False,True,0,,3.0,1,0,0,0,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
923862,OFI,1124,49905,Thievy Bifouma,https://media.api-sports.io/football/players/49905.png,,77,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,OFI,1124,51135,Harold Mosquera,https://media.api-sports.io/football/players/51135.png,15.0,30,F,7.3,False,True,0,,2.0,1,0,0,0,0,,,2.0,,4.0,4.0,,2.0,,1.0,,1.0,,2.0,2.0,,,,
923862,OFI,1124,96380,Mesaque Dju,https://media.api-sports.io/football/players/96380.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923862,OFI,1124,15776,Sebastian Grønning,https://media.api-sports.io/football/players/15776.png,1.0,9,F,,False,True,0,,,,0,0,0,0,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,
923862,OFI,1124,349497,Giannis Apostolakis,https://media.api-sports.io/football/players/349497.png,,45,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923860,Aris Thessalonikis,1123,68180,Julián Cuesta,https://media.api-sports.io/football/players/68180.png,90.0,23,G,6.3,True,False,1,1.0,25.0,18,0,0,0,0,0.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
923860,Aris Thessalonikis,1123,19348,Moses Odubajo,https://media.api-sports.io/football/players/19348.png,90.0,22,D,7.2,False,False,0,,66.0,60,0,0,0,0,,,1.0,4.0,6.0,6.0,,1.0,,,,,,1.0,1.0,,,,
923860,Aris Thessalonikis,1123,30503,Nicolas N'Koulou,https://media.api-sports.io/football/players/30503.png,90.0,3,D,7.2,False,False,0,,69.0,66,0,0,0,0,,,,2.0,5.0,4.0,,1.0,,,,,,,,2.0,,,
923860,Aris Thessalonikis,1123,798,Jakub Brabec,https://media.api-sports.io/football/players/798.png,90.0,14,D,7,False,False,0,,88.0,84,0,0,0,0,,,,1.0,2.0,1.0,,,2.0,,,,,,,1.0,1.0,,
923860,Aris Thessalonikis,1123,93060,Marvin Peersman,https://media.api-sports.io/football/players/93060.png,90.0,43,D,6.6,False,False,0,,51.0,47,0,0,0,0,,,,,2.0,1.0,1.0,,2.0,,,1.0,,1.0,1.0,,,,
923860,Aris Thessalonikis,1123,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,90.0,16,M,8.5,False,False,0,,68.0,63,0,0,0,0,,,3.0,3.0,9.0,6.0,2.0,1.0,,3.0,2.0,,1.0,2.0,2.0,,,,
923860,Aris Thessalonikis,1123,2774,Oghenekaro Etebo,https://media.api-sports.io/football/players/2774.png,90.0,13,M,6.7,False,False,0,,65.0,63,1,0,0,0,,,,1.0,8.0,4.0,2.0,2.0,2.0,,,,,1.0,,,,,
923860,Aris Thessalonikis,1123,720,Lukas Rupp,https://media.api-sports.io/football/players/720.png,58.0,5,M,6.9,False,False,0,,27.0,26,0,0,0,0,,,1.0,,7.0,3.0,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,,,
923860,Aris Thessalonikis,1123,68193,Mateo García,https://media.api-sports.io/football/players/68193.png,68.0,10,F,7.2,False,False,0,,33.0,28,1,0,0,0,,,1.0,1.0,10.0,4.0,2.0,1.0,,1.0,1.0,,1.0,3.0,2.0,,,,
923860,Aris Thessalonikis,1123,49923,Aboubakar Kamara,https://media.api-sports.io/football/players/49923.png,80.0,47,F,6.5,False,False,0,,17.0,14,0,0,0,0,,,,,5.0,2.0,2.0,2.0,,2.0,,,,,,,,,
923860,Aris Thessalonikis,1123,27760,Luis Palma,https://media.api-sports.io/football/players/27760.png,80.0,17,F,6.9,False,False,0,,41.0,35,0,0,0,0,,,1.0,,8.0,3.0,,2.0,1.0,2.0,1.0,,,4.0,1.0,,,,
923860,Aris Thessalonikis,1123,2357,Marios Siabanis,https://media.api-sports.io/football/players/2357.png,,99,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923860,Aris Thessalonikis,1123,21008,Salem M'Bakata,https://media.api-sports.io/football/players/21008.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923860,Aris Thessalonikis,1123,24217,Bradley Mazikou,https://media.api-sports.io/football/players/24217.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923860,Aris Thessalonikis,1123,47462,Cheick Doukouré,https://media.api-sports.io/football/players/47462.png,32.0,8,M,6.2,False,True,0,,14.0,13,0,0,0,0,,,,,5.0,1.0,2.0,1.0,,,,,,,,,,,
923860,Aris Thessalonikis,1123,298,Rafael Camacho,https://media.api-sports.io/football/players/298.png,,64,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923860,Aris Thessalonikis,1123,1606,Lazaros Christodoulopoulos,https://media.api-sports.io/football/players/1606.png,10.0,7,M,6.9,False,True,0,,3.0,3,0,0,0,0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,
923860,Aris Thessalonikis,1123,35928,Juan Iturbe,https://media.api-sports.io/football/players/35928.png,22.0,11,F,7.3,False,True,0,,6.0,3,0,0,0,0,,,2.0,1.0,6.0,5.0,,2.0,,1.0,,,,3.0,2.0,,,,
923860,Aris Thessalonikis,1123,30404,Bryan Dabo,https://media.api-sports.io/football/players/30404.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
