fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,shots_total,shots_on,dribbles_past,offsides,goals_total,goals_saves,penalty_won,penalty_commited
1391258,Huesca,726,327496,Rodrigo Abajas,https://media.api-sports.io/football/players/327496.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Huesca,726,337011,Manu Rico,https://media.api-sports.io/football/players/337011.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Huesca,726,181163,Enol Rodríguez,https://media.api-sports.io/football/players/181163.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Huesca,726,404405,Daniel Martín,https://media.api-sports.io/football/players/404405.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Leganes,537,2036,Juan Soriano,https://media.api-sports.io/football/players/2036.png,90.0,1,G,6.9,False,False,1,0.0,26.0,8,0,0,0,0,0.0,1.0,,,,,,,,,,,,,,,2.0,,
1391258,Leganes,537,47391,Rubén Peña,https://media.api-sports.io/football/players/47391.png,90.0,7,D,6.6,False,False,0,0.0,28.0,21,0,0,0,0,,,1.0,,1.0,12.0,5.0,4.0,2.0,1.0,2.0,,,2.0,,,,,
1391258,Leganes,537,47080,Jorge Sáenz,https://media.api-sports.io/football/players/47080.png,90.0,3,D,6.9,True,False,0,0.0,40.0,33,0,0,0,0,,,,,4.0,5.0,2.0,,,,1.0,,,1.0,,,,,
1391258,Leganes,537,47253,Ignasi Miquel,https://media.api-sports.io/football/players/47253.png,90.0,5,D,6.3,False,False,0,0.0,29.0,20,0,0,0,0,,,1.0,1.0,3.0,9.0,5.0,,,,1.0,,,,,,,,
1391258,Leganes,537,336706,Marvel,https://media.api-sports.io/football/players/336706.png,90.0,2,D,6.6,False,False,0,0.0,31.0,25,0,0,0,0,,,1.0,,3.0,11.0,6.0,2.0,1.0,1.0,2.0,,,,,,,,
1391258,Leganes,537,162944,Duk,https://media.api-sports.io/football/players/162944.png,73.0,11,M,6.9,False,False,0,0.0,9.0,5,0,0,0,0,,,1.0,,,10.0,6.0,5.0,3.0,1.0,1.0,2.0,2.0,,,,,,
1391258,Leganes,537,302051,Seydouba Cisse,https://media.api-sports.io/football/players/302051.png,90.0,8,M,6.9,False,False,0,0.0,54.0,44,0,0,0,0,,,4.0,,,7.0,4.0,,,,1.0,,,1.0,1.0,,,,
1391258,Leganes,537,324,Amadou Diawara,https://media.api-sports.io/football/players/324.png,83.0,24,M,6.6,False,False,0,0.0,27.0,20,0,0,0,0,,1.0,,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,
1391258,Leganes,537,327622,Naim García,https://media.api-sports.io/football/players/327622.png,82.0,17,M,6.3,False,False,0,0.0,19.0,10,1,0,0,0,,1.0,1.0,,1.0,9.0,4.0,,,1.0,1.0,,,1.0,,,,,
1391258,Leganes,537,47494,Miguel de la Fuente,https://media.api-sports.io/football/players/47494.png,73.0,9,F,7.3,False,False,0,0.0,5.0,2,0,0,0,0,,,1.0,,,7.0,5.0,,,3.0,,1.0,1.0,,1.0,1.0,,,
1391258,Leganes,537,184481,Diego Garcia,https://media.api-sports.io/football/players/184481.png,79.0,19,F,7,False,False,0,1.0,14.0,11,0,0,0,0,,1.0,1.0,,,9.0,3.0,,,1.0,1.0,2.0,,,,,,,
1391258,Leganes,537,47321,Roberto López,https://media.api-sports.io/football/players/47321.png,18.0,14,M,6.7,False,True,0,0.0,8.0,6,0,0,0,0,,2.0,,,2.0,,,,,,,,,,1.0,,,,
1391258,Leganes,537,47496,Óscar Plano,https://media.api-sports.io/football/players/47496.png,18.0,20,F,6.3,False,True,0,0.0,8.0,3,0,0,0,0,,,,,,3.0,2.0,,,,1.0,,,,,,,,
1391258,Leganes,537,182668,Álex Millán,https://media.api-sports.io/football/players/182668.png,12.0,23,F,6.3,False,True,0,0.0,4.0,3,1,0,0,0,,,,,,4.0,2.0,,,1.0,,,,,,,,,
1391258,Leganes,537,337955,Lalo Aguilar,https://media.api-sports.io/football/players/337955.png,8.0,6,D,6.5,False,True,0,0.0,5.0,4,0,0,0,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
1391258,Leganes,537,47576,Gonzalo Melero,https://media.api-sports.io/football/players/47576.png,8.0,16,M,6.3,False,True,0,0.0,10.0,9,0,0,0,0,,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,
1391258,Leganes,537,131551,Miguel San Román,https://media.api-sports.io/football/players/131551.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Leganes,537,507345,Said Imigene,https://media.api-sports.io/football/players/507345.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Leganes,537,129657,Enric Franquesa,https://media.api-sports.io/football/players/129657.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Leganes,537,506488,Lucas Macazaga,https://media.api-sports.io/football/players/506488.png,,28,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Leganes,537,388032,Carlos Guirao,https://media.api-sports.io/football/players/388032.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Leganes,537,405664,Benjamin Pauwels,https://media.api-sports.io/football/players/405664.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Leganes,537,290479,Andrés Campos,https://media.api-sports.io/football/players/290479.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,47248,Rubén Yáñez,https://media.api-sports.io/football/players/47248.png,90.0,1,G,5.9,False,False,1,0.0,28.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,4.0,,
1396942,Sporting Gijon,731,47434,Kevin Vázquez,https://media.api-sports.io/football/players/47434.png,63.0,20,D,6.3,True,False,0,0.0,13.0,9,0,0,0,0,,,,1.0,,5.0,2.0,,,,1.0,,,,,,,,
1396942,Sporting Gijon,731,104871,Pablo Vázquez,https://media.api-sports.io/football/players/104871.png,90.0,15,D,6.5,False,False,0,0.0,33.0,18,0,0,0,0,,,,1.0,,4.0,1.0,,,,,,,,,,,,
1396942,Sporting Gijon,731,67953,Lucas Perrin,https://media.api-sports.io/football/players/67953.png,90.0,4,D,7.2,False,False,0,0.0,25.0,24,1,0,0,0,,1.0,4.0,,,9.0,6.0,,,,2.0,,,,,,,,
1396942,Sporting Gijon,731,182484,Pablo García,https://media.api-sports.io/football/players/182484.png,60.0,3,D,6.3,False,False,0,0.0,20.0,11,0,0,0,0,,,3.0,,2.0,5.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,
1396942,Sporting Gijon,731,286793,Ignacio Martín,https://media.api-sports.io/football/players/286793.png,90.0,6,M,6.7,False,False,0,0.0,27.0,20,0,0,0,0,,,2.0,2.0,3.0,7.0,3.0,1.0,1.0,,3.0,,,1.0,,,,,
1396942,Sporting Gijon,731,119745,Álex Corredera,https://media.api-sports.io/football/players/119745.png,90.0,14,M,6.3,False,False,0,0.0,24.0,16,1,0,0,0,,,3.0,,4.0,6.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,
1396942,Sporting Gijon,731,183931,Jonathan Dubasin,https://media.api-sports.io/football/players/183931.png,90.0,17,M,7.9,False,False,0,0.0,21.0,16,0,0,0,0,,1.0,1.0,,,5.0,4.0,,,3.0,,1.0,1.0,,,1.0,,,
1396942,Sporting Gijon,731,163076,César Gelabert,https://media.api-sports.io/football/players/163076.png,86.0,10,M,7.7,False,False,0,0.0,27.0,21,0,0,0,0,,2.0,2.0,,1.0,14.0,7.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,,,
1396942,Sporting Gijon,731,286799,Dani Queipo,https://media.api-sports.io/football/players/286799.png,60.0,11,M,6.2,False,False,0,0.0,10.0,5,0,0,0,0,,1.0,1.0,,,7.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,
1396942,Sporting Gijon,731,21395,Juan Otero,https://media.api-sports.io/football/players/21395.png,86.0,19,F,7.7,False,False,0,2.0,19.0,12,0,0,0,0,,2.0,1.0,,1.0,15.0,6.0,2.0,1.0,2.0,2.0,1.0,,,3.0,,,,
1396942,Sporting Gijon,731,286801,Diego Sánchez,https://media.api-sports.io/football/players/286801.png,31.0,5,D,6.9,False,True,0,0.0,5.0,4,0,0,0,0,,,1.0,,,4.0,2.0,,,,2.0,,,,,,,,
1396942,Sporting Gijon,731,182473,Gaspar Campos,https://media.api-sports.io/football/players/182473.png,31.0,7,M,6.6,False,True,0,0.0,8.0,7,0,0,0,0,,1.0,,,,5.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,
1396942,Sporting Gijon,731,182522,Guille Rosas,https://media.api-sports.io/football/players/182522.png,28.0,2,D,7,False,True,0,0.0,10.0,8,0,0,0,0,,,2.0,,,3.0,3.0,,,,,,,,,,,,
1396942,Sporting Gijon,731,46993,Eric Curbelo,https://media.api-sports.io/football/players/46993.png,14.0,23,D,6.6,False,True,0,0.0,2.0,1,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,16590,Jordy Caicedo,https://media.api-sports.io/football/players/16590.png,14.0,9,F,6.2,False,True,0,0.0,,,0,0,0,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,
1396942,Sporting Gijon,731,46872,Christian Sanchez,https://media.api-sports.io/football/players/46872.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,402238,Pierre Mbemba,https://media.api-sports.io/football/players/402238.png,,28,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,68136,Yann Kembo,https://media.api-sports.io/football/players/68136.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,363990,Enol Prendes,https://media.api-sports.io/football/players/363990.png,,32,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,325140,Justin Smith,https://media.api-sports.io/football/players/325140.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,403452,Joshua Mancha,https://media.api-sports.io/football/players/403452.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Sporting Gijon,731,351065,Amadou Coundoul,https://media.api-sports.io/football/players/351065.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Cordoba,713,116438,Carlos Marín,https://media.api-sports.io/football/players/116438.png,90.0,13,G,6.3,True,False,2,0.0,33.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,2.0,,
1396942,Cordoba,713,36,Carlos Isaac,https://media.api-sports.io/football/players/36.png,87.0,22,D,6.5,False,False,0,0.0,26.0,21,0,0,0,0,,,2.0,1.0,2.0,8.0,6.0,,,3.0,,2.0,1.0,,,,,,
1396942,Cordoba,713,170763,Franck Fomeyem,https://media.api-sports.io/football/players/170763.png,90.0,12,D,6.9,False,False,0,0.0,59.0,55,0,0,0,0,,,3.0,1.0,,13.0,8.0,,,,2.0,,,1.0,,,,,
1396942,Cordoba,713,178941,Rubén,https://media.api-sports.io/football/players/178941.png,45.0,16,D,6.6,False,False,0,0.0,46.0,41,0,0,0,0,,,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,
1396942,Cordoba,713,107148,Ignasi Vilarrasa,https://media.api-sports.io/football/players/107148.png,87.0,2,D,6,False,False,0,0.0,33.0,26,0,0,0,0,,,,,1.0,3.0,,,,,2.0,1.0,,1.0,,,,,
1396942,Cordoba,713,119235,Pedro Ortiz,https://media.api-sports.io/football/players/119235.png,76.0,24,M,5.9,False,False,0,0.0,29.0,17,0,0,0,0,,,1.0,1.0,,6.0,2.0,1.0,1.0,,,,,1.0,,,,,
1396942,Cordoba,713,182166,Isma Ruiz,https://media.api-sports.io/football/players/182166.png,87.0,8,M,7.2,False,False,0,0.0,50.0,43,0,0,0,0,,1.0,4.0,,,11.0,7.0,2.0,,3.0,1.0,,,,,,,,
1396942,Cordoba,713,181218,Alex Sala,https://media.api-sports.io/football/players/181218.png,90.0,6,M,6.7,False,False,0,1.0,52.0,42,0,0,0,0,,1.0,,,,6.0,4.0,,,2.0,1.0,1.0,1.0,1.0,,,,,
1396942,Cordoba,713,181263,Cristian Carracedo,https://media.api-sports.io/football/players/181263.png,90.0,23,F,7,False,False,0,0.0,45.0,37,1,0,0,0,,4.0,1.0,,1.0,12.0,4.0,7.0,2.0,1.0,,1.0,1.0,,,,,,
1396942,Cordoba,713,47495,Sergi Guardiola,https://media.api-sports.io/football/players/47495.png,90.0,14,F,6.3,False,False,0,0.0,19.0,15,1,0,0,0,,1.0,,,,10.0,5.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,
1396942,Cordoba,713,182490,Jacobo González,https://media.api-sports.io/football/players/182490.png,90.0,10,F,7.6,False,False,0,0.0,37.0,28,0,0,0,0,,1.0,,,,11.0,5.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,
1396942,Cordoba,713,119220,Álex Martín,https://media.api-sports.io/football/players/119220.png,45.0,4,D,6.7,False,True,0,0.0,40.0,36,0,0,0,0,,,,,2.0,2.0,2.0,,,1.0,,,,,,,,,
1396942,Cordoba,713,190255,Kevin Medina,https://media.api-sports.io/football/players/190255.png,15.0,11,F,6.5,False,True,0,0.0,3.0,2,0,0,0,0,,,,,,2.0,,1.0,,,,1.0,,,,,,,
1396942,Cordoba,713,285285,Juan María Alcedo,https://media.api-sports.io/football/players/285285.png,13.0,3,D,6.9,False,True,0,0.0,5.0,3,0,0,0,0,,,1.0,,,2.0,1.0,,,,,,,,,,,,
1396942,Cordoba,713,122627,Carlos Albarrán,https://media.api-sports.io/football/players/122627.png,13.0,21,D,6.7,False,True,0,0.0,4.0,2,0,0,0,0,,,,,,1.0,1.0,,,,,1.0,,,,,,,
1396942,Cordoba,713,43364,Nikolay Obolskiy,https://media.api-sports.io/football/players/43364.png,13.0,9,F,6.5,False,True,0,0.0,1.0,1,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
1396942,Cordoba,713,169256,Iker Álvarez,https://media.api-sports.io/football/players/169256.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Cordoba,713,162531,Xavi Sintes,https://media.api-sports.io/football/players/162531.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Cordoba,713,391131,Dani Requena,https://media.api-sports.io/football/players/391131.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Cordoba,713,208670,Diego Bri,https://media.api-sports.io/football/players/208670.png,,5,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Cordoba,713,181474,Alberto del Moral,https://media.api-sports.io/football/players/181474.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Cordoba,713,162547,Théo Zidane,https://media.api-sports.io/football/players/162547.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396942,Cordoba,713,14488,Adrian Fuentes,https://media.api-sports.io/football/players/14488.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Almeria,723,1684,Andrés Fernández,https://media.api-sports.io/football/players/1684.png,90.0,1,G,6,False,False,4,0.0,30.0,28,0,0,0,0,0.0,,,,,,,,,,,,,,,,1.0,,
1396941,Almeria,723,380261,Marcos Luna,https://media.api-sports.io/football/players/380261.png,45.0,16,D,6.6,False,False,0,0.0,25.0,24,1,0,0,0,,1.0,2.0,,,4.0,2.0,1.0,,,1.0,,,,,,,,
1396941,Almeria,723,129,Chumi,https://media.api-sports.io/football/players/129.png,90.0,21,D,6.5,True,False,0,0.0,61.0,57,0,0,0,0,,,1.0,,,7.0,5.0,,,,1.0,1.0,,,,,,,
1396941,Almeria,723,47052,Álex Muñoz,https://media.api-sports.io/football/players/47052.png,89.0,3,D,6.3,False,False,0,0.0,43.0,42,0,0,0,0,,,,3.0,,6.0,2.0,,,,2.0,,,1.0,,,,,
1396941,Almeria,723,914,Álex Centelles,https://media.api-sports.io/football/players/914.png,90.0,20,D,6.2,False,False,0,0.0,36.0,33,0,0,0,0,,2.0,5.0,1.0,1.0,11.0,6.0,,,,1.0,1.0,1.0,,,,,,
1396941,Almeria,723,203468,Dion Lopy,https://media.api-sports.io/football/players/203468.png,90.0,17,M,8.2,False,False,0,0.0,55.0,49,1,0,0,0,,,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,3.0,2.0,,,1.0,,,
1396941,Almeria,723,402281,Selvi Clúa,https://media.api-sports.io/football/players/402281.png,70.0,5,M,6.3,False,False,0,0.0,28.0,26,0,0,0,0,,1.0,,1.0,,5.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,
1396941,Almeria,723,13062,Léo Baptistão,https://media.api-sports.io/football/players/13062.png,90.0,12,M,6.9,False,False,0,0.0,35.0,28,0,0,0,0,,1.0,1.0,,,12.0,6.0,2.0,1.0,1.0,,6.0,2.0,,,1.0,,,
1396941,Almeria,723,162033,Sergio Arribas,https://media.api-sports.io/football/players/162033.png,90.0,11,M,8.2,False,False,0,0.0,73.0,67,0,0,1,0,,4.0,,,,4.0,3.0,,,2.0,1.0,5.0,3.0,,,1.0,,,
1396941,Almeria,723,47554,Adrián Embarba,https://media.api-sports.io/football/players/47554.png,70.0,23,M,8.5,False,False,0,1.0,15.0,14,0,0,0,0,,4.0,3.0,,2.0,12.0,4.0,3.0,,1.0,1.0,4.0,3.0,2.0,,1.0,,,
1396941,Almeria,723,237103,Lázaro,https://media.api-sports.io/football/players/237103.png,70.0,7,F,6.5,False,False,0,0.0,12.0,6,0,0,0,0,,3.0,1.0,,1.0,8.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,
1396941,Almeria,723,295771,Daijiro Chirino,https://media.api-sports.io/football/players/295771.png,45.0,22,D,6,False,True,0,0.0,29.0,27,0,0,0,0,,,,,,2.0,1.0,,,1.0,,,,1.0,,,,,
1396941,Almeria,723,138809,Arnau Puigmal,https://media.api-sports.io/football/players/138809.png,20.0,2,M,6.9,False,True,0,1.0,13.0,13,0,0,0,0,,2.0,,,,2.0,,2.0,,,,1.0,,,,,,,
1396941,Almeria,723,51036,André Horta,https://media.api-sports.io/football/players/51036.png,20.0,6,M,6.6,False,True,0,0.0,27.0,23,1,0,0,0,,3.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,
1396941,Almeria,723,36302,Patrick Soko,https://media.api-sports.io/football/players/36302.png,21.0,19,F,6.6,False,True,0,0.0,4.0,3,0,0,0,0,,1.0,,,1.0,,,,,,,1.0,,,,,,,
1396941,Almeria,723,128581,Nicolás Melamed,https://media.api-sports.io/football/players/128581.png,14.0,10,M,6.7,False,True,0,0.0,9.0,9,0,0,0,0,,1.0,1.0,,,3.0,2.0,1.0,,,,1.0,,,,,,,
1396941,Almeria,723,46904,Fernando Martínez,https://media.api-sports.io/football/players/46904.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Almeria,723,348328,Jesus Lopez,https://media.api-sports.io/football/players/348328.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Almeria,723,507490,Pedro Cedillo,https://media.api-sports.io/football/players/507490.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Almeria,723,30583,Federico Bonini,https://media.api-sports.io/football/players/30583.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Almeria,723,339863,Marko Perović,https://media.api-sports.io/football/players/339863.png,,36,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Almeria,723,342228,Stefan Džodić,https://media.api-sports.io/football/players/342228.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Almeria,723,310609,Gui,https://media.api-sports.io/football/players/310609.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Albacete,722,46870,Diego Mariño,https://media.api-sports.io/football/players/46870.png,90.0,1,G,8.5,False,False,4,0.0,20.0,13,0,0,0,0,0.0,,,,,2.0,2.0,,,,,,,,,,7.0,,
1396941,Albacete,722,46732,Fran Gámez,https://media.api-sports.io/football/players/46732.png,89.0,15,D,7,False,False,0,1.0,26.0,21,0,0,0,0,,4.0,3.0,,1.0,7.0,4.0,1.0,1.0,,,,,,,,,,
1396941,Albacete,722,131542,Jon García,https://media.api-sports.io/football/players/131542.png,90.0,14,D,5.9,False,False,0,0.0,29.0,21,1,0,0,0,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,1.0
1396941,Albacete,722,741,Jesús Vallejo,https://media.api-sports.io/football/players/741.png,90.0,24,D,6.2,False,False,0,0.0,21.0,18,0,0,0,0,,,1.0,1.0,,7.0,4.0,,,,,,,,,,,,
1396941,Albacete,722,203426,Jonathan Gómez,https://media.api-sports.io/football/players/203426.png,90.0,3,D,6.3,False,False,0,0.0,14.0,12,1,0,0,0,,1.0,2.0,4.0,1.0,8.0,4.0,2.0,,1.0,,,,,,,,,
1396941,Albacete,722,336633,Javi Villar,https://media.api-sports.io/football/players/336633.png,90.0,18,M,6,False,False,0,0.0,32.0,22,0,0,0,0,,,1.0,,,16.0,8.0,4.0,3.0,1.0,5.0,2.0,,1.0,,,,,
1396941,Albacete,722,182259,Alejandro Meléndez,https://media.api-sports.io/football/players/182259.png,90.0,17,M,6.3,False,False,0,0.0,35.0,27,0,0,0,0,,2.0,,,3.0,3.0,1.0,,,1.0,1.0,,,,,,,,
1396941,Albacete,722,46689,Antonio Puertas,https://media.api-sports.io/football/players/46689.png,71.0,7,M,8.2,False,False,0,1.0,11.0,9,0,0,0,0,,1.0,1.0,,,7.0,4.0,,,1.0,,3.0,2.0,,,1.0,,,
1396941,Albacete,722,123061,Agus Medina,https://media.api-sports.io/football/players/123061.png,89.0,4,M,8.6,True,False,0,0.0,16.0,13,0,0,0,0,,2.0,1.0,,,5.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,2.0,,,
1396941,Albacete,722,47170,José Carlos Lazo,https://media.api-sports.io/football/players/47170.png,45.0,16,M,6.7,False,False,0,0.0,8.0,7,0,0,0,0,,,1.0,,1.0,6.0,3.0,1.0,,2.0,,1.0,,,,,,,
1396941,Albacete,722,7518,Jefté Betancor,https://media.api-sports.io/football/players/7518.png,65.0,10,F,6.2,False,False,0,0.0,8.0,5,0,0,0,0,,1.0,,,,2.0,,1.0,,,,1.0,,,2.0,,,,
1396941,Albacete,722,182563,Jon Morcillo,https://media.api-sports.io/football/players/182563.png,45.0,22,F,8,False,True,0,2.0,8.0,5,0,0,0,0,,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,
1396941,Albacete,722,264859,Antonio Pacheco,https://media.api-sports.io/football/players/264859.png,26.0,6,M,6.3,False,True,0,0.0,4.0,4,0,0,0,0,,,1.0,,,4.0,2.0,1.0,1.0,,,,,1.0,,,,,
1396941,Albacete,722,47179,Dani Escriche,https://media.api-sports.io/football/players/47179.png,20.0,19,F,7.5,False,True,0,0.0,7.0,4,0,0,0,0,,1.0,,,,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,
1396941,Albacete,722,336988,Lorenzo Aguado,https://media.api-sports.io/football/players/336988.png,14.0,2,D,6.3,False,True,0,0.0,,,0,0,0,0,,,2.0,,,4.0,3.0,1.0,,,,,,,,,,,
1396941,Albacete,722,286069,Victor Valverde,https://media.api-sports.io/football/players/286069.png,14.0,11,F,6.7,False,True,0,0.0,3.0,2,0,0,0,0,,,,,,3.0,2.0,1.0,,1.0,,,,,,,,,
1396941,Albacete,722,46935,Raúl Lizoain,https://media.api-sports.io/football/players/46935.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Albacete,722,288144,Mario Ramos,https://media.api-sports.io/football/players/288144.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Albacete,722,447438,Jota Domingo,https://media.api-sports.io/football/players/447438.png,,40,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Albacete,722,183270,Javier Moreno,https://media.api-sports.io/football/players/183270.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Albacete,722,465433,Daniel Bernabeu,https://media.api-sports.io/football/players/465433.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Albacete,722,412693,Capi,https://media.api-sports.io/football/players/412693.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396941,Albacete,722,527188,Antonio Velilla Miro,https://media.api-sports.io/football/players/527188.png,,28,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
