fixture_id,bet_name,bet_value,bet_odd
1391258,Goals Over/Under,Under 6.5,1.00
1391258,HT/FT Double,Home/Draw,15.00
1391258,HT/FT Double,Home/Away,34.00
1391258,HT/FT Double,Draw/Away,6.00
1391258,HT/FT Double,Draw/Draw,4.00
1391258,HT/FT Double,Home/Home,4.50
1391258,HT/FT Double,Draw/Home,6.00
1391258,HT/FT Double,Away/Home,34.00
1391258,HT/FT Double,Away/Draw,15.00
1391258,HT/FT Double,Away/Away,4.75
1391258,Double Chance,Home/Draw,1.40
1391258,Double Chance,Home/Away,1.40
1391258,Double Chance,Draw/Away,1.40
1391258,First Half Winner,Home,3.75
1391258,First Half Winner,Draw,1.91
1391258,First Half Winner,Away,3.60
1396942,Match Winner,Home,2.20
1396942,Match Winner,Draw,3.25
1396942,Match Winner,Away,3.30
1396942,Second Half Winner,Home,2.60
1396942,Second Half Winner,Draw,2.38
1396942,Second Half Winner,Away,3.40
1396942,Goals Over/Under,Over 1.5,1.33
1396942,Goals Over/Under,Under 1.5,3.25
1396942,Goals Over/Under,Over 2.5,2.05
1396942,Goals Over/Under,Under 2.5,1.75
1396942,Goals Over/Under,Over 3.5,3.75
1396942,Goals Over/Under,Under 3.5,1.25
1396942,Goals Over/Under,Over 0.5,1.07
1396942,Goals Over/Under,Under 0.5,9.00
1396942,Goals Over/Under,Over 4.5,8.00
1396942,Goals Over/Under,Under 4.5,1.08
1396942,Goals Over/Under,Over 7.5,51.00
1396942,Goals Over/Under,Under 7.5,1.00
1396942,Goals Over/Under,Over 5.5,17.00
1396942,Goals Over/Under,Under 5.5,1.02
1396942,Goals Over/Under,Over 6.5,34.00
1396942,Goals Over/Under,Under 6.5,1.00
1396942,HT/FT Double,Home/Draw,13.00
1396942,HT/FT Double,Home/Away,29.00
1396942,HT/FT Double,Draw/Away,7.00
1396942,HT/FT Double,Draw/Draw,5.00
1396942,HT/FT Double,Home/Home,3.60
1396942,HT/FT Double,Draw/Home,5.50
1396942,HT/FT Double,Away/Home,26.00
1396942,HT/FT Double,Away/Draw,15.00
1396942,HT/FT Double,Away/Away,5.50
1396942,Double Chance,Home/Draw,1.33
1396942,Double Chance,Home/Away,1.33
1396942,Double Chance,Draw/Away,1.67
1396942,First Half Winner,Home,2.88
1396942,First Half Winner,Draw,2.10
1396942,First Half Winner,Away,3.75
1396941,Match Winner,Home,1.57
1396941,Match Winner,Draw,4.33
1396941,Match Winner,Away,5.00
1396941,Second Half Winner,Home,1.91
1396941,Second Half Winner,Draw,2.75
1396941,Second Half Winner,Away,4.75
1396941,Goals Over/Under,Over 1.5,1.18
1396941,Goals Over/Under,Under 1.5,4.50
1396941,Goals Over/Under,Over 2.5,1.60
1396941,Goals Over/Under,Under 2.5,2.30
1396941,Goals Over/Under,Over 3.5,2.50
1396941,Goals Over/Under,Under 3.5,1.50
1396941,Goals Over/Under,Over 0.5,1.03
1396941,Goals Over/Under,Under 0.5,15.00
1396941,Goals Over/Under,Over 4.5,4.33
1396941,Goals Over/Under,Under 4.5,1.20
1396941,Goals Over/Under,Over 7.5,34.00
1396941,Goals Over/Under,Under 7.5,1.00
1396941,Goals Over/Under,Over 5.5,9.00
1396941,Goals Over/Under,Under 5.5,1.07
1396941,Goals Over/Under,Over 6.5,19.00
1396941,Goals Over/Under,Under 6.5,1.02
1396941,HT/FT Double,Home/Draw,15.00
1396941,HT/FT Double,Home/Away,34.00
1396941,HT/FT Double,Draw/Away,11.00
1396941,HT/FT Double,Draw/Draw,7.00
1396941,HT/FT Double,Home/Home,2.38
1396941,HT/FT Double,Draw/Home,4.50
1396941,HT/FT Double,Away/Home,19.00
1396941,HT/FT Double,Away/Draw,17.00
1396941,HT/FT Double,Away/Away,9.00
1396941,Double Chance,Home/Draw,1.17
1396941,Double Chance,Home/Away,1.20
1396941,Double Chance,Draw/Away,2.30
1396941,First Half Winner,Home,2.05
1396941,First Half Winner,Draw,2.50
1396941,First Half Winner,Away,5.50
