fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1038022,723,Almeria,https://media.api-sports.io/football/teams/723.png,5,9,17,3,12,5,18,1,0,49%,2,,1,361,281,78%,2.92,
1038022,715,Granada CF,https://media.api-sports.io/football/teams/715.png,4,10,19,5,17,2,14,5,4,51%,1,,2,375,297,79%,2.89,
1038028,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,6,17,8,9,8,13,4,5,46%,2,1,1,352,259,74%,1.50,
1038028,727,Osasuna,https://media.api-sports.io/football/teams/727.png,3,5,10,2,5,5,13,2,1,54%,3,0,3,443,354,80%,1.12,
1038023,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,9,7,18,2,14,4,5,5,2,70%,1,,2,733,639,87%,2.76,
1038023,724,Cadiz,https://media.api-sports.io/football/teams/724.png,4,3,8,1,4,4,10,3,0,30%,3,,6,303,216,71%,0.84,
1038025,543,Real Betis,https://media.api-sports.io/football/teams/543.png,7,4,15,4,12,3,11,5,5,56%,2,,2,498,432,87%,1.62,
1038025,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,7,9,0,5,4,10,3,2,44%,2,,4,399,319,80%,0.66,
1038030,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,5,4,16,7,8,8,13,4,2,74%,2,,2,726,649,89%,1.70,
1038030,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,5,11,3,8,3,14,5,2,26%,1,,4,254,177,70%,1.54,
1038037,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,9,13,23,1,21,2,11,6,0,59%,2,,1,507,426,84%,1.92,
1038037,723,Almeria,https://media.api-sports.io/football/teams/723.png,1,1,4,2,0,4,7,2,2,41%,0,,6,355,268,75%,0.10,
1038033,724,Cadiz,https://media.api-sports.io/football/teams/724.png,2,5,8,1,6,2,12,5,0,26%,1,1,4,205,116,57%,0.43,
1038033,547,Girona,https://media.api-sports.io/football/teams/547.png,5,8,20,7,5,15,13,5,3,74%,3,0,2,615,549,89%,1.21,
1038039,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,9,7,19,3,15,4,9,5,2,67%,2,,1,707,648,92%,3.46,
1038039,727,Osasuna,https://media.api-sports.io/football/teams/727.png,1,3,7,3,2,5,6,4,1,33%,2,,5,335,273,81%,0.46,
1038035,798,Mallorca,https://media.api-sports.io/football/teams/798.png,5,2,9,2,7,2,17,3,4,49%,2,,2,441,349,79%,0.58,
1038035,532,Valencia,https://media.api-sports.io/football/teams/532.png,3,3,11,5,4,7,11,6,0,51%,1,,4,463,371,80%,0.55,
1038040,536,Sevilla,https://media.api-sports.io/football/teams/536.png,6,11,22,5,12,10,16,12,2,64%,5,,2,424,348,82%,1.03,
1038040,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,4,2,7,1,3,4,19,2,1,36%,2,,5,254,164,65%,1.05,
1038041,533,Villarreal,https://media.api-sports.io/football/teams/533.png,4,4,9,1,7,2,17,7,4,49%,4,,3,409,342,84%,0.99,
1038041,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,5,3,8,0,6,2,7,2,5,51%,4,,3,436,376,86%,1.12,
1038032,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,5,6,14,3,12,2,9,1,0,37%,3,,3,339,250,74%,2.33,
1038032,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,6,13,3,3,10,12,4,2,63%,3,,3,561,489,87%,1.24,
1038034,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,11,7,26,8,14,12,14,13,3,75%,1,0,0,592,501,85%,2.89,
1038034,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,1,3,0,3,0,20,1,2,25%,9,1,9,209,115,55%,0.74,
1038036,542,Alaves,https://media.api-sports.io/football/teams/542.png,5,8,15,2,7,8,13,5,1,39%,3,0,1,338,251,74%,1.38,
1038036,543,Real Betis,https://media.api-sports.io/football/teams/543.png,2,3,6,1,4,2,9,3,1,61%,3,1,5,553,466,84%,0.93,
1038038,715,Granada CF,https://media.api-sports.io/football/teams/715.png,2,4,7,1,4,3,12,1,2,19%,5,,8,183,115,63%,0.73,
1038038,529,Barcelona,https://media.api-sports.io/football/teams/529.png,10,8,22,4,13,9,7,11,4,81%,1,,0,769,699,91%,3.32,
1038050,727,Osasuna,https://media.api-sports.io/football/teams/727.png,6,3,12,3,8,4,19,1,3,57%,3,0,3,501,397,79%,2.14,
1038050,715,Granada CF,https://media.api-sports.io/football/teams/715.png,3,5,13,5,11,2,13,7,1,43%,4,1,4,365,268,73%,0.65,
1038048,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,6,6,14,2,7,7,14,2,1,57%,3,,6,403,304,75%,1.35,
1038048,798,Mallorca,https://media.api-sports.io/football/teams/798.png,7,7,18,4,14,4,16,5,5,43%,3,,5,296,205,69%,1.95,
1038046,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,4,13,6,10,3,17,4,2,45%,5,,2,338,246,73%,1.49,
1038046,543,Real Betis,https://media.api-sports.io/football/teams/543.png,3,6,13,4,11,2,11,8,1,55%,2,,2,431,348,81%,1.16,
1038049,536,Sevilla,https://media.api-sports.io/football/teams/536.png,7,8,17,2,9,8,13,4,1,49%,5,,3,463,417,90%,1.35,
1038049,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,5,14,4,8,6,6,6,1,51%,2,,6,489,438,90%,2.13,
1038045,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,9,16,4,10,6,10,7,0,36%,3,1,4,415,357,86%,0.76,
1038045,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,1,12,4,10,2,10,5,6,64%,2,0,3,769,707,92%,1.84,
1038042,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,6,4,12,2,8,4,13,10,2,61%,4,0,3,565,472,84%,1.33,
