fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,home_counter_attacks,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
29028,2018-09-17 18:30:00+00:00,1537209000,FT,90,1537209000,1537212600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 4,Stadio Paolo Mazza,Ferrara,938,"Maurizio Mariani, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,2,0,0,0,2,0,5,9,17.0,3,12.0,5.0,16,4,0.0,0.42,3.0,0.0,1,344.0,258.0,0.75,,1,9,13.0,3,4.0,9.0,19,4,0.0,0.58,5.0,0.0,3,466.0,390.0,0.84,2442,4006,2554,4473,3249,2672,2207,2207,640,1161,522,523,1045,523,-695,1801,13,3
28997,2018-09-19 17:00:00+00:00,1537376400,FT,90,1537376400,1537380000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 1,Luigi Ferraris,Genova,,"Fabio Maresca, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,1,1,0,1,1,1,4,6,10.0,0,2.0,8.0,14,4,3.0,0.6,3.0,0.0,8,502.0,406.0,0.81,,9,5,15.0,1,10.0,5.0,15,6,1.0,0.4,2.0,0.0,3,321.0,237.0,0.74,3080,2384,3488,2733,2959,2612,2207,2207,872,466,464,986,871,755,529,121,9,14
29038,2018-09-21 18:30:00+00:00,1537554600,FT,90,1537554600,1537558200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Federico La Penna, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Empoli,511,https://media.api-sports.io/football/teams/511.png,3,1,1,1,3,1,7,11,23.0,5,12.0,11.0,14,5,0.0,0.6,1.0,0.0,1,628.0,576.0,0.92,,2,5,15.0,8,12.0,3.0,10,4,3.0,0.4,4.0,1.0,4,405.0,341.0,0.84,2501,2208,3083,2961,3487,4063,2208,2208,524,581,929,465,755,1162,-404,-1102,11,18
29036,2018-09-22 13:00:00+00:00,1537621200,FT,90,1537621200,1537624800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Ennio Tardini,Parma,,"Gianpaolo Calvarese, Italy",Parma,523,https://media.api-sports.io/football/teams/523.png,Cagliari,490,https://media.api-sports.io/football/teams/490.png,2,0,1,0,2,0,6,8,18.0,4,16.0,2.0,15,4,2.0,0.28,2.0,0.0,2,235.0,178.0,0.76,,2,7,16.0,7,9.0,7.0,5,11,3.0,0.72,1.0,0.0,4,591.0,523.0,0.88,2382,2383,2382,2092,3543,3137,2208,2208,581,581,639,640,988,987,-1161,-1045,16,15
29033,2018-09-22 16:00:00+00:00,1537632000,FT,90,1537632000,1537635600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Stadio Artemio Franchi,Florence,,"Davide Ghersini, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,Spal,493,https://media.api-sports.io/football/teams/493.png,3,0,2,0,3,0,5,9,17.0,3,12.0,5.0,8,11,4.0,0.52,1.0,0.0,2,435.0,375.0,0.86,,2,3,7.0,2,2.0,5.0,12,1,0.0,0.48,2.0,0.0,2,396.0,334.0,0.84,2385,2445,2734,2556,2613,3249,2208,2208,466,641,987,522,755,1045,121,-693,14,13
29037,2018-09-22 18:30:00+00:00,1537641000,FT,90,1537641000,1537644600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Luigi Ferraris,Genova,,"Marco Guida, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Inter,505,https://media.api-sports.io/football/teams/505.png,0,1,0,0,0,1,3,4,9.0,2,4.0,5.0,15,3,2.0,0.47,3.0,0.0,2,462.0,375.0,0.81,,3,8,16.0,5,12.0,4.0,15,12,2.0,0.53,2.0,0.0,3,471.0,390.0,0.83,3081,4006,3489,3311,2960,1918,2208,2208,872,1161,465,523,871,524,529,1393,9,4
29039,2018-09-23 10:30:00+00:00,1537698600,FT,90,1537698600,1537702200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Stadio Olimpico Grande Torino,Torino,943,"Massimiliano Irrati, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Napoli,492,https://media.api-sports.io/football/teams/492.png,1,3,0,2,1,3,2,5,10.0,3,5.0,5.0,18,4,2.0,0.47,2.0,0.0,3,435.0,371.0,0.85,,6,7,16.0,3,9.0,7.0,16,6,2.0,0.53,3.0,0.0,1,481.0,406.0,0.84,3659,4591,3020,4298,2150,2094,2208,2208,929,1395,872,406,407,407,870,2204,7,2
29032,2018-09-23 13:00:00+00:00,1537707600,FT,90,1537707600,1537711200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Marc'Antonio Bentegodi,Verona,,"Luca J. Pairetto, Italy",Chievo,491,https://media.api-sports.io/football/teams/491.png,Udinese,494,https://media.api-sports.io/football/teams/494.png,0,2,0,0,0,2,5,7,14.0,2,9.0,5.0,18,7,0.0,0.59,1.0,0.0,3,504.0,424.0,0.84,,5,4,11.0,2,9.0,2.0,10,3,4.0,0.41,1.0,0.0,5,344.0,276.0,0.8,1162,2499,1455,2266,4361,3078,2208,2208,116,639,814,582,1278,987,-2906,-812,20,12
29031,2018-09-23 13:00:00+00:00,1537707600,FT,90,1537707600,1537711200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Stadio Renato Dall'Ara,Bologna,881,"Davide Massa, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,As Roma,497,https://media.api-sports.io/football/teams/497.png,2,0,1,0,2,0,2,7,11.0,2,4.0,7.0,7,1,3.0,0.27,2.0,0.0,8,224.0,151.0,0.67,,8,12,26.0,6,22.0,4.0,13,10,0.0,0.73,4.0,0.0,0,566.0,499.0,0.88,2553,3833,2784,3835,3253,2791,2208,2208,638,1045,639,698,931,465,-469,1044,10,6
29035,2018-09-23 13:00:00+00:00,1537707600,FT,90,1537707600,1537711200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Stadio Olimpico,Rome,,"Rosario Abisso, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,Genoa,495,https://media.api-sports.io/football/teams/495.png,4,1,2,0,4,1,7,8,20.0,5,15.0,5.0,10,5,0.0,0.56,1.0,0.0,3,497.0,431.0,0.87,,4,4,11.0,3,4.0,7.0,7,3,2.0,0.44,2.0,0.0,3,382.0,319.0,0.84,3428,2210,3251,2268,2672,3312,2208,2207,988,466,464,812,756,929,579,-1044,8,17
29030,2018-09-23 16:00:00+00:00,1537718400,FT,90,1537718400,1537722000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,San Siro/Giuseppe Meazza,Milan,,"Daniele Doveri, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,2,2,1,0,2,2,5,8,17.0,4,10.0,7.0,7,4,5.0,0.55,2.0,0.0,3,550.0,468.0,0.85,,6,6,15.0,3,11.0,4.0,5,3,2.0,0.45,1.0,0.0,3,435.0,359.0,0.83,3948,4006,3195,4473,2093,2674,2207,2208,1103,1161,639,523,465,524,1102,1799,5,3
29034,2018-09-23 18:30:00+00:00,1537727400,FT,90,1537727400,1537731000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 5,Stadio Benito Stirpe,Frosinone,904,"Piero Giacomelli, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,Juventus,496,https://media.api-sports.io/football/teams/496.png,0,2,0,0,0,2,0,3,3.0,0,1.0,2.0,16,3,1.0,0.27,3.0,0.0,5,229.0,173.0,0.76,,8,10,29.0,11,17.0,12.0,9,5,1.0,0.73,1.0,0.0,0,624.0,561.0,0.9,1451,5232,1682,4069,4012,1744,2208,2208,290,1628,581,348,1337,232,-2330,2325,19,1
29044,2018-09-25 19:00:00+00:00,1537902000,FT,90,1537902000,1537905600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,San Siro/Giuseppe Meazza,Milan,,"Paolo Silvio Mazzoleni, Italy",Inter,505,https://media.api-sports.io/football/teams/505.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,2,1,1,0,2,1,3,7,13.0,3,10.0,3.0,18,6,1.0,0.49,1.0,0.0,4,393.0,302.0,0.77,,4,4,16.0,8,8.0,8.0,23,3,2.0,0.51,3.0,0.0,1,411.0,317.0,0.77,4009,2388,3312,2737,1918,2613,2209,2209,1162,467,523,987,524,755,1394,124,4,14
29049,2018-09-26 17:00:00+00:00,1537981200,FT,90,1537981200,1537984800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Dacia Arena,Udine,928,"Fabio Maresca, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Lazio,487,https://media.api-sports.io/football/teams/487.png,1,2,0,0,1,2,5,6,12.0,1,5.0,7.0,9,6,1.0,0.51,2.0,0.0,0,475.0,380.0,0.8,,2,3,10.0,5,4.0,6.0,18,4,1.0,0.49,6.0,0.0,5,456.0,379.0,0.83,2502,3431,2268,3255,3078,2673,2209,2209,640,989,582,464,987,756,-810,582,12,8
29041,2018-09-26 19:00:00+00:00,1537988400,FT,90,1537988400,1537992000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Sardegna Arena,Cagliari,883,"Gianluca Rocchi, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,0,0,0,0,0,0,1,12,14.0,1,10.0,4.0,17,7,5.0,0.46,1.0,0.0,3,454.0,337.0,0.74,,3,9,13.0,1,6.0,7.0,22,3,2.0,0.54,3.0,0.0,1,525.0,397.0,0.76,2383,3081,2092,3489,3139,2961,2209,2209,581,872,640,465,988,872,-1047,528,15,9
29046,2018-09-26 19:00:00+00:00,1537988400,FT,90,1537988400,1537992000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Stadio San Paolo,Naples,,"Daniele Doveri, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,Parma,523,https://media.api-sports.io/football/teams/523.png,3,0,1,0,3,0,7,15,26.0,4,12.0,14.0,9,2,1.0,0.66,0.0,0.0,0,764.0,701.0,0.92,,0,3,3.0,0,0.0,3.0,14,2,5.0,0.34,3.0,0.0,4,380.0,306.0,0.81,4594,2385,4301,2384,2095,3543,2209,2209,1396,582,406,639,407,988,2206,-1159,2,16
29043,2018-09-26 19:00:00+00:00,1537988400,FT,90,1537988400,1537992000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Luigi Ferraris,Genova,,"Fabrizio Pasqua, Italy",Genoa,495,https://media.api-sports.io/football/teams/495.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,2,0,1,0,2,0,4,9,18.0,5,11.0,7.0,13,7,0.0,0.49,4.0,0.0,2,470.0,374.0,0.8,,2,7,10.0,1,8.0,2.0,17,4,2.0,0.51,4.0,0.0,2,479.0,386.0,0.81,2210,1162,2269,1455,3316,4363,2208,2209,466,116,812,814,930,1279,-1047,-2908,17,20
29045,2018-09-26 19:00:00+00:00,1537988400,FT,90,1537988400,1537992000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Allianz Stadium,Turin,,"Maurizio Mariani, Italy",Juventus,496,https://media.api-sports.io/football/teams/496.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,2,0,2,0,2,0,8,6,15.0,1,8.0,7.0,12,3,2.0,0.76,2.0,0.0,2,826.0,760.0,0.92,,2,3,5.0,0,4.0,1.0,14,0,0.0,0.24,3.0,0.0,6,244.0,173.0,0.71,5235,2556,4071,2786,1744,3253,2209,2209,1629,639,348,639,232,931,2327,-467,1,10
29047,2018-09-26 19:00:00+00:00,1537988400,FT,90,1537988400,1537992000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Stadio Olimpico,Rome,,"Marco Di Bello, Italy",As Roma,497,https://media.api-sports.io/football/teams/497.png,Frosinone,512,https://media.api-sports.io/football/teams/512.png,4,0,3,0,4,0,10,4,18.0,4,10.0,8.0,13,4,1.0,0.68,0.0,0.0,1,812.0,756.0,0.93,,1,7,11.0,3,6.0,5.0,9,3,0.0,0.32,1.0,0.0,6,366.0,289.0,0.79,3833,1451,3835,1682,2793,4014,2209,2209,1045,290,698,581,466,1338,1042,-2332,6,19
29040,2018-09-26 19:00:00+00:00,1537988400,FT,90,1537988400,1537992000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Stadio Atleti Azzurri d'Italia,Bergamo,,"Daniele Orsato, Italy",Atalanta,499,https://media.api-sports.io/football/teams/499.png,Torino,503,https://media.api-sports.io/football/teams/503.png,0,0,0,0,0,0,3,7,13.0,3,9.0,4.0,13,11,2.0,0.57,2.0,0.0,0,472.0,347.0,0.74,,0,3,7.0,4,1.0,6.0,17,1,1.0,0.43,1.0,0.0,3,365.0,234.0,0.64,4007,3659,4475,3021,2676,2153,2209,2209,1161,929,524,872,524,408,1799,868,3,7
29048,2018-09-27 17:00:00+00:00,1538067600,FT,90,1538067600,1538071200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Stadio Paolo Mazza,Ferrara,938,"Eugenio Abbattista, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,0,2,0,0,0,2,2,7,12.0,3,6.0,6.0,15,6,5.0,0.51,1.0,0.0,4,442.0,377.0,0.85,,6,5,12.0,1,6.0,6.0,13,7,4.0,0.49,0.0,0.0,2,429.0,364.0,0.85,2445,2504,2556,3086,3252,3488,2209,2209,641,525,522,929,1046,755,-696,-402,13,11
29042,2018-09-27 19:00:00+00:00,1538074800,FT,90,1538074800,1538078400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 6,Carlo Castellani,Empoli,,"Michael Fabbri, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Ac Milan,489,https://media.api-sports.io/football/teams/489.png,1,1,0,1,1,1,3,0,3.0,0,2.0,1.0,13,3,6.0,0.46,2.0,0.0,10,454.0,374.0,0.82,,10,7,24.0,7,15.0,9.0,9,10,0.0,0.54,2.0,0.0,2,502.0,427.0,0.85,2208,3949,2962,3197,4066,2095,2209,2208,581,1103,465,640,1163,465,-1104,1102,18,5
29057,2018-09-29 13:00:00+00:00,1538226000,FT,90,1538226000,1538229600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Stadio Olimpico,Rome,,"Gianluca Rocchi, Italy",As Roma,497,https://media.api-sports.io/football/teams/497.png,Lazio,487,https://media.api-sports.io/football/teams/487.png,3,1,1,0,3,1,7,4,17.0,6,10.0,7.0,11,8,0.0,0.44,3.0,0.0,3,340.0,274.0,0.81,,4,7,16.0,5,11.0,5.0,11,9,5.0,0.56,1.0,0.0,4,430.0,349.0,0.81,3836,3434,3839,3257,2793,2674,2210,2210,1046,990,698,464,466,756,1046,583,6,8
29055,2018-09-29 16:00:00+00:00,1538236800,FT,90,1538236800,1538240400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Allianz Stadium,Turin,,"Luca Banti, Italy",Juventus,496,https://media.api-sports.io/football/teams/496.png,Napoli,492,https://media.api-sports.io/football/teams/492.png,3,1,1,1,3,1,9,6,17.0,2,9.0,8.0,15,7,3.0,0.51,3.0,0.0,3,540.0,460.0,0.85,,4,4,14.0,6,4.0,10.0,11,4,0.0,0.49,5.0,1.0,6,516.0,429.0,0.83,5238,4597,4073,4304,1744,2095,2210,2210,1630,1397,348,406,232,407,2329,2209,1,2
29054,2018-09-29 18:30:00+00:00,1538245800,FT,90,1538245800,1538249400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,San Siro/Giuseppe Meazza,Milan,,"Davide Massa, Italy",Inter,505,https://media.api-sports.io/football/teams/505.png,Cagliari,490,https://media.api-sports.io/football/teams/490.png,2,0,1,0,2,0,6,6,16.0,4,10.0,6.0,13,9,1.0,0.5,1.0,0.0,2,477.0,400.0,0.84,,2,2,6.0,2,4.0,2.0,11,4,2.0,0.5,4.0,0.0,4,482.0,400.0,0.83,4012,2384,3314,2092,1919,3139,2210,2210,1163,581,523,641,524,988,1395,-1047,4,15
29050,2018-09-30 10:30:00+00:00,1538303400,FT,90,1538303400,1538307000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Stadio Renato Dall'Ara,Bologna,881,"Gianluca Manganiello, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,Udinese,494,https://media.api-sports.io/football/teams/494.png,2,1,1,1,2,1,6,8,21.0,7,8.0,13.0,7,3,0.0,0.45,2.0,0.0,1,376.0,307.0,0.82,,2,7,14.0,5,4.0,10.0,12,4,0.0,0.55,4.0,0.0,4,456.0,396.0,0.87,2556,2502,2786,2269,3255,3080,2210,2210,639,640,639,582,932,988,-469,-811,10,12
29051,2018-09-30 13:00:00+00:00,1538312400,FT,90,1538312400,1538316000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Marc'Antonio Bentegodi,Verona,,"Marco Guida, Italy",Chievo,491,https://media.api-sports.io/football/teams/491.png,Torino,503,https://media.api-sports.io/football/teams/503.png,0,1,0,0,0,1,1,6,9.0,2,2.0,7.0,15,3,2.0,0.35,3.0,0.0,4,309.0,206.0,0.67,,5,7,19.0,7,13.0,6.0,16,8,1.0,0.65,3.0,0.0,1,561.0,471.0,0.84,1162,3660,1455,3021,4365,2153,2210,2210,116,929,814,873,1280,408,-2910,868,20,7
29052,2018-09-30 13:00:00+00:00,1538312400,FT,90,1538312400,1538316000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Stadio Artemio Franchi,Florence,,"Paolo Valeri, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,2,0,0,0,2,0,4,2,7.0,1,3.0,4.0,13,5,1.0,0.34,3.0,0.0,3,262.0,173.0,0.66,,3,7,17.0,7,11.0,6.0,12,6,1.0,0.66,3.0,0.0,2,498.0,416.0,0.84,2388,4008,2738,4475,2615,2676,2210,2210,467,1161,987,525,756,524,123,1799,14,3
29053,2018-09-30 13:00:00+00:00,1538312400,FT,90,1538312400,1538316000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Stadio Benito Stirpe,Frosinone,904,"Juan Luca Sacchi, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,Genoa,495,https://media.api-sports.io/football/teams/495.png,1,2,1,2,1,2,5,8,17.0,4,8.0,9.0,21,5,1.0,0.49,3.0,0.0,2,410.0,325.0,0.79,,4,4,10.0,2,8.0,2.0,20,2,1.0,0.51,2.0,0.0,3,441.0,350.0,0.79,1451,2213,1682,2271,4018,3316,2210,2209,290,467,581,812,1339,930,-2336,-1045,19,17
29056,2018-09-30 16:00:00+00:00,1538323200,FT,90,1538323200,1538326800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Ennio Tardini,Parma,,"Luca J. Pairetto, Italy",Parma,523,https://media.api-sports.io/football/teams/523.png,Empoli,511,https://media.api-sports.io/football/teams/511.png,1,0,1,0,1,0,3,4,11.0,4,6.0,5.0,13,2,2.0,0.31,2.0,0.0,2,296.0,213.0,0.72,,2,7,18.0,9,12.0,6.0,9,11,1.0,0.69,3.0,0.0,2,631.0,550.0,0.87,2385,2209,2384,2963,3546,4067,2210,2210,582,581,639,466,989,1163,-1162,-1104,16,18
29059,2018-09-30 18:30:00+00:00,1538332200,FT,90,1538332200,1538335800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Piero Giacomelli, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Ac Milan,489,https://media.api-sports.io/football/teams/489.png,1,4,0,1,1,4,2,7,12.0,3,6.0,6.0,13,9,0.0,0.6,1.0,0.0,3,586.0,534.0,0.91,,8,1,12.0,3,4.0,8.0,13,5,1.0,0.4,1.0,0.0,1,396.0,329.0,0.83,2507,3950,3088,3198,3488,2096,2210,2209,526,1103,929,641,755,465,-400,1102,11,5
29058,2018-10-01 18:30:00+00:00,1538418600,FT,90,1538418600,1538422200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 7,Luigi Ferraris,Genova,,"Federico La Penna, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Spal,493,https://media.api-sports.io/football/teams/493.png,2,1,1,1,2,1,9,2,15.0,4,9.0,6.0,13,6,5.0,0.46,3.0,0.0,3,390.0,299.0,0.77,,4,2,9.0,3,8.0,1.0,18,5,1.0,0.54,3.0,0.0,7,441.0,360.0,0.82,3082,2445,3489,2556,2961,3254,2210,2210,872,641,466,522,872,1047,528,-698,9,13
29068,2018-10-05 18:30:00+00:00,1538764200,FT,90,1538764200,1538767800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 8,Stadio Olimpico Grande Torino,Torino,943,"Ivano Pezzuto, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Frosinone,512,https://media.api-sports.io/football/teams/512.png,3,2,1,0,3,2,9,6,17.0,2,10.0,7.0,16,2,2.0,0.62,3.0,0.0,3,501.0,416.0,0.83,,5,4,12.0,3,9.0,3.0,18,4,1.0,0.38,3.0,0.0,6,288.0,202.0,0.7,3663,1451,3022,1683,2153,4020,2211,2211,930,290,873,581,408,1340,869,-2337,7,19
29062,2018-10-06 13:00:00+00:00,1538830800,FT,90,1538830800,1538834400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 8,Sardegna Arena,Cagliari,883,"Fabrizio Pasqua, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,2,0,1,0,2,0,5,3,11.0,3,6.0,5.0,8,4,0.0,0.52,2.0,0.0,4,431.0,351.0,0.81,,4,7,12.0,1,5.0,7.0,16,4,1.0,0.48,4.0,0.0,3,379.0,294.0,0.78,2384,2559,2092,2788,3141,3256,2211,2211,581,640,641,639,989,932,-1049,-468,15,10
29069,2018-10-06 16:00:00+00:00,1538841600,FT,90,1538841600,1538845200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 8,Dacia Arena,Udine,928,"Rosario Abisso, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Juventus,496,https://media.api-sports.io/football/teams/496.png,0,2,0,2,0,2,3,3,9.0,3,2.0,7.0,14,4,0.0,0.4,3.0,0.0,6,421.0,356.0,0.85,,7,8,21.0,6,16.0,5.0,15,8,0.0,0.6,1.0,0.0,2,629.0,562.0,0.89,2502,5241,2270,4076,3082,1745,2211,2211,640,1631,582,348,989,232,-812,2331,12,1
29063,2018-10-06 18:30:00+00:00,1538850600,FT,90,1538850600,1538854200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 8,Carlo Castellani,Empoli,,"Paolo Silvio Mazzoleni, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,As Roma,497,https://media.api-sports.io/football/teams/497.png,0,2,0,1,0,2,4,10,20.0,6,11.0,9.0,13,4,10.0,0.43,2.0,0.0,1,400.0,334.0,0.84,,3,2,10.0,5,5.0,5.0,10,3,0.0,0.57,1.0,0.0,4,519.0,441.0,0.85,2209,3839,2963,3842,4068,2794,2211,2211,581,1047,466,698,1164,466,-1105,1048,18,6
