fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
877974,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,1,12,6,8,4,18,7,4,55%,5,,6,437,343,78%,
877974,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,3,15,5,9,6,13,6,0,45%,4,,4,362,270,75%,
877975,536,Sevilla,https://media.api-sports.io/football/teams/536.png,4,2,9,3,7,2,15,4,6,46%,2,,2,367,286,78%,
877975,529,Barcelona,https://media.api-sports.io/football/teams/529.png,7,10,18,1,11,7,14,4,2,54%,4,,4,447,372,83%,
877973,727,Osasuna,https://media.api-sports.io/football/teams/727.png,6,4,13,3,8,5,14,4,3,46%,2,,2,329,233,71%,
877973,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,1,5,1,2,3,16,0,2,54%,2,,3,389,302,78%,
877972,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,2,11,17,4,9,8,12,4,3,67%,3,,1,558,467,84%,
877972,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,4,9,3,7,2,12,2,2,33%,2,,3,288,192,67%,
877977,533,Villarreal,https://media.api-sports.io/football/teams/533.png,10,6,18,2,17,1,10,6,5,53%,1,,0,472,411,87%,
877977,797,Elche,https://media.api-sports.io/football/teams/797.png,0,4,7,3,5,2,9,4,2,47%,3,,6,403,356,88%,
877978,532,Valencia,https://media.api-sports.io/football/teams/532.png,9,5,24,10,18,6,11,9,1,70%,3,1,3,546,482,88%,
877978,546,Getafe,https://media.api-sports.io/football/teams/546.png,4,2,7,1,6,1,22,1,1,30%,6,1,4,224,161,72%,
877980,720,Valladolid,https://media.api-sports.io/football/teams/720.png,6,7,14,1,8,6,11,2,6,52%,1,,0,362,283,78%,
877980,723,Almeria,https://media.api-sports.io/football/teams/723.png,1,3,12,8,9,3,20,8,4,48%,6,,5,323,242,75%,
877988,547,Girona,https://media.api-sports.io/football/teams/547.png,5,8,14,1,10,4,11,3,3,45%,0,,3,358,277,77%,
877988,720,Valladolid,https://media.api-sports.io/football/teams/720.png,4,3,14,7,6,8,15,12,0,55%,2,,3,437,367,84%,
877986,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,6,5,14,3,8,6,22,7,1,46%,5,,3,289,206,71%,
877986,532,Valencia,https://media.api-sports.io/football/teams/532.png,4,6,17,7,13,4,11,7,2,54%,2,,5,345,266,77%,
877985,540,Espanyol,https://media.api-sports.io/football/teams/540.png,5,9,19,5,12,7,11,9,3,59%,3,0,4,406,332,82%,
877985,536,Sevilla,https://media.api-sports.io/football/teams/536.png,7,1,11,3,10,1,14,3,1,41%,5,1,3,298,222,74%,
877990,724,Cadiz,https://media.api-sports.io/football/teams/724.png,0,6,6,0,4,2,12,5,3,30%,0,,4,219,142,65%,
877990,529,Barcelona,https://media.api-sports.io/football/teams/529.png,8,6,16,2,13,3,13,6,3,70%,3,,0,568,482,85%,
877982,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,2,10,4,8,2,11,4,0,46%,2,,2,464,384,83%,
877982,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,5,14,6,9,5,6,7,1,54%,3,,1,541,471,87%,
877991,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,8,22,7,6,16,7,4,0,68%,3,,1,649,596,92%,
877991,798,Mallorca,https://media.api-sports.io/football/teams/798.png,2,2,5,1,5,0,15,3,1,32%,5,,3,294,241,82%,
877989,797,Elche,https://media.api-sports.io/football/teams/797.png,2,4,9,3,4,5,15,5,2,47%,3,,5,385,315,82%,
877989,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,8,4,16,4,13,3,9,5,5,53%,0,,1,447,364,81%,
877984,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,3,8,2,4,4,9,3,1,33%,4,,5,250,171,68%,
877984,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,6,5,13,2,9,4,16,7,0,67%,1,,1,503,425,84%,
877983,543,Real Betis,https://media.api-sports.io/football/teams/543.png,5,6,16,5,11,5,11,9,4,47%,1,,2,376,322,86%,
877983,533,Villarreal,https://media.api-sports.io/football/teams/533.png,3,4,14,7,8,6,14,8,6,53%,1,,4,413,357,86%,
877987,723,Almeria,https://media.api-sports.io/football/teams/723.png,2,1,7,4,4,3,4,5,2,61%,0,,3,535,445,83%,
877987,727,Osasuna,https://media.api-sports.io/football/teams/727.png,4,6,15,5,14,1,9,10,3,39%,2,,2,323,234,72%,
877998,720,Valladolid,https://media.api-sports.io/football/teams/720.png,6,7,18,5,11,7,12,8,2,58%,1,,0,413,352,85%,
877998,724,Cadiz,https://media.api-sports.io/football/teams/724.png,1,3,7,3,2,5,19,2,2,42%,4,,6,312,235,75%,
878001,798,Mallorca,https://media.api-sports.io/football/teams/798.png,2,3,5,0,3,2,15,5,2,45%,3,,2,389,323,83%,
878001,723,Almeria,https://media.api-sports.io/football/teams/723.png,3,4,9,2,3,6,14,2,3,55%,6,,1,485,422,87%,
877994,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,10,25,6,18,7,11,6,5,77%,2,0,1,708,642,91%,
877994,797,Elche,https://media.api-sports.io/football/teams/797.png,1,0,1,0,1,0,9,0,3,23%,2,1,6,213,143,67%,
877996,532,Valencia,https://media.api-sports.io/football/teams/532.png,7,4,14,3,10,4,18,5,2,66%,3,0,2,462,390,84%,
877996,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,2,2,6,2,5,1,23,4,0,34%,2,1,4,239,161,67%,
877992,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,7,5,14,2,11,3,13,2,3,39%,1,,0,318,235,74%,
877992,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,2,7,11,2,6,5,13,7,3,61%,2,,4,491,413,84%,
877997,727,Osasuna,https://media.api-sports.io/football/teams/727.png,4,3,12,5,10,2,15,8,1,56%,7,1,2,456,369,81%,
877997,546,Getafe,https://media.api-sports.io/football/teams/546.png,4,3,10,3,4,6,15,1,0,44%,3,1,4,379,302,80%,
878000,533,Villarreal,https://media.api-sports.io/football/teams/533.png,7,8,17,2,11,6,15,6,1,46%,1,,0,376,305,81%,
878000,536,Sevilla,https://media.api-sports.io/football/teams/536.png,1,7,12,4,6,6,12,4,6,54%,5,,6,455,386,85%,
877995,543,Real Betis,https://media.api-sports.io/football/teams/543.png,3,3,9,3,6,3,9,2,2,44%,0,,2,429,364,85%,
877995,547,Girona,https://media.api-sports.io/football/teams/547.png,3,5,9,1,6,3,8,4,5,56%,3,,1,547,477,87%,
877999,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,6,5,14,3,9,5,18,4,2,63%,3,,3,527,428,81%,
877999,540,Espanyol,https://media.api-sports.io/football/teams/540.png,4,7,14,3,10,4,8,2,3,37%,0,,4,297,201,68%,
877993,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,4,12,4,7,5,15,8,2,53%,4,1,1,565,508,90%,
877993,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,3,2,6,1,4,2,16,1,0,47%,2,0,3,507,451,89%,
878011,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,8,17,5,11,6,17,11,5,59%,1,,2,458,395,86%,
878011,723,Almeria,https://media.api-sports.io/football/teams/723.png,2,3,8,3,6,2,8,2,6,41%,3,,0,319,245,77%,
878003,724,Cadiz,https://media.api-sports.io/football/teams/724.png,2,3,10,5,6,4,13,6,3,40%,2,1,7,300,236,79%,
878003,533,Villarreal,https://media.api-sports.io/football/teams/533.png,6,5,14,3,10,4,8,5,1,60%,3,0,2,481,400,83%,
