fixture_id,bet_name,bet_value,bet_odd
1377869,HT/FT Double,Away/Draw,19.00
1377869,HT/FT Double,Away/Away,13.00
1377869,Double Chance,Home/Draw,1.10
1377869,Double Chance,Home/Away,1.18
1377869,Double Chance,Draw/Away,2.75
1377869,First Half Winner,Home,1.91
1377869,First Half Winner,Draw,2.40
1377869,First Half Winner,Away,7.50
1377864,Match Winner,Home,1.44
1377864,Match Winner,Draw,4.50
1377864,Match Winner,Away,7.00
1377864,Second Half Winner,Home,1.73
1377864,Second Half Winner,Draw,2.75
1377864,Second Half Winner,Away,6.00
1377864,Goals Over/Under,Over 1.5,1.25
1377864,Goals Over/Under,Under 1.5,4.00
1377864,Goals Over/Under,Over 2.5,1.80
1377864,Goals Over/Under,Under 2.5,2.00
1377864,Goals Over/Under,Over 3.5,3.00
1377864,Goals Over/Under,Under 3.5,1.40
1377864,Goals Over/Under,Over 0.5,1.04
1377864,Goals Over/Under,Under 0.5,13.00
1377864,Goals Over/Under,Over 4.5,5.50
1377864,Goals Over/Under,Under 4.5,1.14
1377864,Goals Over/Under,Over 7.5,51.00
1377864,Goals Over/Under,Under 7.5,1.00
1377864,Goals Over/Under,Over 5.5,11.00
1377864,Goals Over/Under,Under 5.5,1.05
1377864,Goals Over/Under,Over 6.5,21.00
1377864,Goals Over/Under,Under 6.5,1.01
1377864,HT/FT Double,Home/Draw,17.00
1377864,HT/FT Double,Home/Away,41.00
1377864,HT/FT Double,Draw/Away,15.00
1377864,HT/FT Double,Draw/Draw,6.50
1377864,HT/FT Double,Home/Home,2.10
1377864,HT/FT Double,Draw/Home,4.00
1377864,HT/FT Double,Away/Home,21.00
1377864,HT/FT Double,Away/Draw,19.00
1377864,HT/FT Double,Away/Away,12.00
1377864,Double Chance,Home/Draw,1.10
1377864,Double Chance,Home/Away,1.18
1377864,Double Chance,Draw/Away,2.62
1377864,First Half Winner,Home,1.91
1377864,First Half Winner,Draw,2.40
1377864,First Half Winner,Away,7.00
1377873,Match Winner,Home,1.91
1377873,Match Winner,Draw,3.20
1377873,Match Winner,Away,4.50
1377873,Second Half Winner,Home,2.30
1377873,Second Half Winner,Draw,2.20
1377873,Second Half Winner,Away,4.33
1377873,Goals Over/Under,Over 1.5,1.50
1377873,Goals Over/Under,Under 1.5,2.62
1377873,Goals Over/Under,Over 2.5,2.62
1377873,Goals Over/Under,Under 2.5,1.50
1377873,Goals Over/Under,Over 3.5,5.00
1377873,Goals Over/Under,Under 3.5,1.17
1377873,Goals Over/Under,Over 0.5,1.11
1377873,Goals Over/Under,Under 0.5,6.50
1377873,Goals Over/Under,Over 4.5,11.00
1377873,Goals Over/Under,Under 4.5,1.05
1377873,Goals Over/Under,Over 5.5,23.00
1377873,Goals Over/Under,Under 5.5,1.01
1377873,Goals Over/Under,Over 6.5,51.00
1377873,Goals Over/Under,Under 6.5,1.00
1377873,HT/FT Double,Home/Draw,15.00
1377873,HT/FT Double,Home/Away,41.00
1377873,HT/FT Double,Draw/Away,8.50
1377873,HT/FT Double,Draw/Draw,4.50
1377873,HT/FT Double,Home/Home,3.10
1377873,HT/FT Double,Draw/Home,4.50
1377873,HT/FT Double,Away/Home,29.00
1377873,HT/FT Double,Away/Draw,17.00
1377873,HT/FT Double,Away/Away,7.50
1377873,Double Chance,Home/Draw,1.18
1377873,Double Chance,Home/Away,1.36
1377873,Double Chance,Draw/Away,1.83
1377873,First Half Winner,Home,2.62
1377873,First Half Winner,Draw,2.00
1377873,First Half Winner,Away,5.00
1377868,Match Winner,Home,1.36
1377868,Match Winner,Draw,5.25
1377868,Match Winner,Away,7.50
1377868,Second Half Winner,Home,1.62
1377868,Second Half Winner,Draw,2.88
1377868,Second Half Winner,Away,7.00
1377868,Goals Over/Under,Over 1.5,1.20
1377868,Goals Over/Under,Under 1.5,4.50
1377868,Goals Over/Under,Over 2.5,1.67
1377868,Goals Over/Under,Under 2.5,2.20
1377868,Goals Over/Under,Over 3.5,2.62
1377868,Goals Over/Under,Under 3.5,1.50
1377868,Goals Over/Under,Over 0.5,1.03
1377868,Goals Over/Under,Under 0.5,15.00
1377868,Goals Over/Under,Over 4.5,4.50
1377868,Goals Over/Under,Under 4.5,1.20
1377868,Goals Over/Under,Over 7.5,34.00
1377868,Goals Over/Under,Under 7.5,1.00
1377868,Goals Over/Under,Over 5.5,9.00
1377868,Goals Over/Under,Under 5.5,1.07
1377868,Goals Over/Under,Over 6.5,19.00
1377868,Goals Over/Under,Under 6.5,1.02
1377868,HT/FT Double,Home/Draw,17.00
1377868,HT/FT Double,Home/Away,51.00
1377868,HT/FT Double,Draw/Away,17.00
