fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_committed,dribbles_past,shots_total,shots_on,tackles_blocks,fouls_drawn,passes_key,goals_total,offsides
1377870,Cremonese,520,126889,Michele Collocolo,https://media.api-sports.io/football/players/126889.png,90.0,18,M,6.3,False,False,0,0.0,,27.0,25,5.0,2.0,0,0,0,0,,,,1.0,1.0,,1.0,,,1.0,,1.0,,
1377870,Cremonese,520,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,56.0,33,M,6.3,False,False,0,0.0,,22.0,19,3.0,2.0,1,0,0,0,,2.0,,,,1.0,,,,,,,,
1377870,Cremonese,520,31211,Jari Vandeputte,https://media.api-sports.io/football/players/31211.png,56.0,27,M,6.3,False,False,0,0.0,,11.0,8,3.0,1.0,0,0,0,0,,1.0,,,,,1.0,,,,,1.0,,
1377870,Cremonese,520,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,90.0,3,M,7.5,False,False,0,1.0,,15.0,11,5.0,,0,0,0,0,,,,1.0,,2.0,2.0,1.0,,3.0,,1.0,,
1377870,Cremonese,520,30848,David Okereke,https://media.api-sports.io/football/players/30848.png,65.0,77,F,6.2,False,False,0,0.0,,5.0,2,11.0,2.0,0,0,0,0,,,,1.0,,,1.0,,,1.0,,,,1.0
1377870,Cremonese,520,31436,Federico Bonazzoli,https://media.api-sports.io/football/players/31436.png,84.0,90,F,7.9,False,False,0,0.0,,31.0,25,8.0,4.0,0,0,0,0,,1.0,,,,2.0,1.0,2.0,2.0,,3.0,,1.0,
1377870,Cremonese,520,266813,Warren Bondo,https://media.api-sports.io/football/players/266813.png,34.0,38,M,7,False,True,0,0.0,,15.0,12,8.0,6.0,1,0,0,0,,1.0,,3.0,3.0,1.0,1.0,,,,1.0,,,
1377870,Cremonese,520,6383,Martín Payero,https://media.api-sports.io/football/players/6383.png,34.0,32,M,6.7,False,True,0,0.0,,6.0,6,3.0,1.0,1,0,0,0,,,,,,2.0,,,,,1.0,,,
1377870,Cremonese,520,2522,Antonio Sanabria,https://media.api-sports.io/football/players/2522.png,26.0,99,F,6.2,False,True,0,0.0,,3.0,2,4.0,1.0,0,0,0,0,,,,,,2.0,,,,,1.0,,,
1377870,Cremonese,520,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,12.0,23,D,6.9,False,True,0,0.0,,3.0,2,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,
1377870,Cremonese,520,31853,Manuel De Luca,https://media.api-sports.io/football/players/31853.png,11.0,9,F,6.5,False,True,0,0.0,,1.0,,7.0,2.0,0,0,0,0,,,,,,1.0,1.0,,,,1.0,,,
1377870,Cremonese,520,342995,Lapo Nava,https://media.api-sports.io/football/players/342995.png,,69,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377870,Cremonese,520,30915,Marco Silvestri,https://media.api-sports.io/football/players/30915.png,,16,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377870,Cremonese,520,385788,Francesco Folino,https://media.api-sports.io/football/players/385788.png,,55,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377870,Cremonese,520,30530,Leonardo Sernicola,https://media.api-sports.io/football/players/30530.png,,17,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377870,Cremonese,520,361412,Dachi Lordkipanidze,https://media.api-sports.io/football/players/361412.png,,48,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377870,Cremonese,520,342651,Romano Floriani Mussolini,https://media.api-sports.io/football/players/342651.png,,22,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377870,Cremonese,520,31614,Michele Castagnetti,https://media.api-sports.io/football/players/31614.png,,19,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,AS Roma,497,556,Mile Svilar,https://media.api-sports.io/football/players/556.png,90.0,99,G,7.2,False,False,0,0.0,2.0,33.0,21,,,0,0,0,0,0.0,,,,,,,,,,,,,
1377871,AS Roma,497,2669,Mario Hermoso,https://media.api-sports.io/football/players/2669.png,90.0,22,D,6.9,False,False,0,0.0,,39.0,36,6.0,2.0,0,0,0,0,,,2.0,1.0,1.0,2.0,,,,,,,,
1377871,AS Roma,497,30425,Gianluca Mancini,https://media.api-sports.io/football/players/30425.png,90.0,23,D,7.2,False,False,0,0.0,,47.0,42,9.0,7.0,1,0,0,0,,5.0,,,,1.0,1.0,,,,,,,
1377871,AS Roma,497,1807,Evan Ndicka,https://media.api-sports.io/football/players/1807.png,90.0,5,D,7.2,False,False,0,0.0,,50.0,44,7.0,4.0,0,0,0,0,,,,,,,,,,1.0,1.0,,,
1377871,AS Roma,497,349001,Wesley,https://media.api-sports.io/football/players/349001.png,90.0,43,M,7.3,False,False,0,0.0,,38.0,29,10.0,3.0,0,0,0,0,,,1.0,2.0,1.0,4.0,1.0,3.0,1.0,,1.0,1.0,1.0,
1377871,AS Roma,497,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,90.0,4,M,7.2,False,False,0,0.0,,44.0,36,8.0,3.0,0,0,0,0,,3.0,3.0,1.0,,,,1.0,,,,,,
1377871,AS Roma,497,22147,Manu Koné,https://media.api-sports.io/football/players/22147.png,90.0,17,M,7,False,False,0,0.0,,37.0,32,11.0,7.0,0,0,0,0,,2.0,,2.0,2.0,2.0,1.0,1.0,,,3.0,1.0,,
1377871,AS Roma,497,227,Angeliño,https://media.api-sports.io/football/players/227.png,83.0,3,M,6.9,False,False,0,0.0,,32.0,21,5.0,2.0,0,0,0,0,,1.0,,,,,,,,,1.0,1.0,,
1377871,AS Roma,497,323936,Matías Soulé,https://media.api-sports.io/football/players/323936.png,74.0,18,F,6.6,False,False,0,0.0,,32.0,27,7.0,2.0,0,0,0,0,,,1.0,2.0,,1.0,,2.0,,,2.0,4.0,,
1377871,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,60.0,92,F,6.2,True,False,0,0.0,,22.0,18,5.0,,0,0,0,0,,,1.0,,,3.0,1.0,2.0,,,,,,
1377871,AS Roma,497,129643,Evan Ferguson,https://media.api-sports.io/football/players/129643.png,74.0,11,F,6.9,False,False,0,0.0,,13.0,11,10.0,5.0,0,0,0,0,,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,,2.0,2.0,,
1377871,AS Roma,497,277003,Neil El Aynaoui,https://media.api-sports.io/football/players/277003.png,30.0,8,M,6.6,False,True,0,0.0,,10.0,8,1.0,1.0,0,0,0,0,,,1.0,,,,,,,,1.0,1.0,,
1377871,AS Roma,497,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,17.0,21,F,6.3,False,True,0,0.0,,5.0,5,4.0,,0,0,0,0,,,,3.0,,,,1.0,1.0,,,,,
1377871,AS Roma,497,15811,Artem Dovbyk,https://media.api-sports.io/football/players/15811.png,17.0,9,F,6.9,False,True,0,0.0,,8.0,5,4.0,4.0,0,0,0,0,,,,,,,,,,,1.0,,,1.0
1377871,AS Roma,497,162452,Devyne Rensch,https://media.api-sports.io/football/players/162452.png,8.0,2,D,6.9,False,True,0,0.0,,4.0,3,4.0,3.0,0,0,0,0,,1.0,,,,,,,,,1.0,,,
1377871,AS Roma,497,81012,Devis Vásquez,https://media.api-sports.io/football/players/81012.png,,32,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,AS Roma,497,452423,Radosław Żelezny,https://media.api-sports.io/football/players/452423.png,,91,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,AS Roma,497,342019,Daniele Ghilardi,https://media.api-sports.io/football/players/342019.png,,87,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,AS Roma,497,288769,Tommaso Baldanzi,https://media.api-sports.io/football/players/288769.png,,35,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,AS Roma,497,356888,Niccolò Pisilli,https://media.api-sports.io/football/players/356888.png,,61,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,2998,Łukasz Skorupski,https://media.api-sports.io/football/players/2998.png,90.0,1,G,7,False,False,1,0.0,3.0,66.0,51,,,0,0,0,0,0.0,,,,,,,,,,,,,
1377871,Bologna,500,30498,Lorenzo De Silvestri,https://media.api-sports.io/football/players/30498.png,72.0,29,D,6.7,True,False,0,0.0,,23.0,18,1.0,1.0,0,0,0,0,,,,,,,,,,,1.0,3.0,,
1377871,Bologna,500,31099,Nicolò Casale,https://media.api-sports.io/football/players/31099.png,45.0,16,D,6.6,False,False,0,0.0,,23.0,16,4.0,2.0,0,0,0,0,,,1.0,,,,1.0,,,,1.0,,,
1377871,Bologna,500,1929,Jhon Lucumí,https://media.api-sports.io/football/players/1929.png,90.0,26,D,6.2,False,False,0,0.0,,62.0,56,4.0,2.0,0,0,0,0,,1.0,1.0,,,2.0,,,,,,,,
1377871,Bologna,500,30553,Charalampos Lykogiannis,https://media.api-sports.io/football/players/30553.png,90.0,22,D,7,False,False,0,0.0,,44.0,35,6.0,6.0,0,0,0,0,,3.0,,2.0,2.0,,,,,,,1.0,,
1377871,Bologna,500,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,80.0,8,M,6.6,False,False,0,0.0,,45.0,37,8.0,5.0,1,0,0,0,,4.0,,,,1.0,,,,,1.0,,,
1377871,Bologna,500,31273,Tommaso Pobega,https://media.api-sports.io/football/players/31273.png,90.0,4,M,6.6,False,False,0,0.0,,26.0,21,6.0,3.0,0,0,0,0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,
1377871,Bologna,500,30488,Riccardo Orsolini,https://media.api-sports.io/football/players/30488.png,90.0,7,M,6.3,False,False,0,0.0,,21.0,11,17.0,9.0,0,0,0,0,,3.0,,5.0,2.0,2.0,,3.0,1.0,,1.0,1.0,,
1377871,Bologna,500,30542,Jens Odgaard,https://media.api-sports.io/football/players/30542.png,72.0,21,M,6.3,False,False,0,0.0,,12.0,8,7.0,3.0,0,0,0,0,,,1.0,2.0,,,,1.0,1.0,,1.0,,,
1377871,Bologna,500,30438,Nicolò Cambiaghi,https://media.api-sports.io/football/players/30438.png,90.0,28,M,7,False,False,0,0.0,,14.0,11,15.0,10.0,0,0,0,0,,2.0,,,,2.0,2.0,,,,7.0,2.0,,
1377871,Bologna,500,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,30.0,17,F,6.2,False,False,0,0.0,,9.0,4,4.0,1.0,0,0,0,0,,,,,,,,,,,,,,1.0
1377871,Bologna,500,311067,Santiago Castro,https://media.api-sports.io/football/players/311067.png,61.0,9,F,6.3,False,True,0,0.0,,6.0,4,5.0,1.0,0,0,0,0,,,,,,,,4.0,,,,,,
1377871,Bologna,500,287564,Martin Vitík,https://media.api-sports.io/football/players/287564.png,45.0,41,D,6.3,False,True,0,0.0,,17.0,13,6.0,1.0,0,0,0,0,,,,,,2.0,,,,,,,,
1377871,Bologna,500,128461,Nadir Zortea,https://media.api-sports.io/football/players/128461.png,19.0,20,D,6.7,False,True,0,0.0,,9.0,8,2.0,,0,0,0,0,,,1.0,,,2.0,,,,,,,,
1377871,Bologna,500,322630,Giovanni Fabbian,https://media.api-sports.io/football/players/322630.png,19.0,80,M,6.6,False,True,0,0.0,,7.0,4,6.0,4.0,0,0,0,0,,1.0,,,,2.0,,,,,2.0,,,
1377871,Bologna,500,873,Federico Bernardeschi,https://media.api-sports.io/football/players/873.png,11.0,10,F,6.7,False,True,0,0.0,,4.0,4,,,0,0,0,0,,,,,,,,,,,,2.0,,
1377871,Bologna,500,446089,Massimo Pessina,https://media.api-sports.io/football/players/446089.png,,25,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,31098,Federico Ravaglia,https://media.api-sports.io/football/players/31098.png,,13,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,711,Stefan Posch,https://media.api-sports.io/football/players/711.png,,3,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,39254,Torbjørn Heggem,https://media.api-sports.io/football/players/39254.png,,14,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,1322,Nikola Moro,https://media.api-sports.io/football/players/1322.png,,6,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,44814,Lewis Ferguson,https://media.api-sports.io/football/players/44814.png,,19,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,347265,Benjamín Domínguez,https://media.api-sports.io/football/players/347265.png,,30,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,341974,Tommaso Corazza,https://media.api-sports.io/football/players/341974.png,,32,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,48079,Jesper Karlsson,https://media.api-sports.io/football/players/48079.png,,23,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377871,Bologna,500,93016,Thijs Dallinga,https://media.api-sports.io/football/players/93016.png,,24,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Cagliari,490,30731,Elia Caprile,https://media.api-sports.io/football/players/30731.png,90.0,1,G,6.7,False,False,1,0.0,,23.0,19,,,0,0,0,0,0.0,,,,,,,,,,,,,
1377865,Cagliari,490,200,Gabriele Zappa,https://media.api-sports.io/football/players/200.png,90.0,28,D,6.6,False,False,0,0.0,,45.0,37,4.0,3.0,0,0,0,0,,1.0,,,,,,1.0,,,,,,
1377865,Cagliari,490,2484,Yerry Mina,https://media.api-sports.io/football/players/2484.png,90.0,26,D,7.7,False,False,0,0.0,,53.0,48,11.0,7.0,0,0,0,0,,2.0,1.0,,,2.0,,1.0,,1.0,2.0,1.0,,
1377865,Cagliari,490,319,Sebastiano Luperto,https://media.api-sports.io/football/players/319.png,90.0,6,D,7.6,False,False,0,0.0,,35.0,31,3.0,2.0,0,0,0,0,,1.0,,,,1.0,,1.0,1.0,,,,1.0,
1377865,Cagliari,490,321744,Adam Obert,https://media.api-sports.io/football/players/321744.png,75.0,33,D,6.9,False,False,0,0.0,,27.0,21,7.0,3.0,1,0,0,0,,3.0,,1.0,,3.0,,,,,,1.0,,
1377865,Cagliari,490,30505,Michel Ndary Adopo,https://media.api-sports.io/football/players/30505.png,90.0,8,M,6.9,False,False,0,0.0,,36.0,33,6.0,2.0,0,0,0,0,,1.0,,2.0,1.0,1.0,,,,,,3.0,,
1377865,Cagliari,490,309388,Matteo Prati,https://media.api-sports.io/football/players/309388.png,61.0,16,M,6.7,False,False,0,0.0,,27.0,22,3.0,1.0,0,0,0,0,,,1.0,,,2.0,,,,,1.0,,,
1377865,Cagliari,490,30561,Alessandro Deiola,https://media.api-sports.io/football/players/30561.png,74.0,14,M,6.3,True,False,0,0.0,,28.0,18,7.0,2.0,0,0,0,0,,2.0,,1.0,,1.0,2.0,,,,,1.0,,
1377865,Cagliari,490,215,Sebastiano Esposito,https://media.api-sports.io/football/players/215.png,61.0,94,M,6.6,False,False,0,0.0,,16.0,15,11.0,3.0,0,0,0,0,,,,2.0,,2.0,2.0,2.0,,,3.0,2.0,,
1377865,Cagliari,490,31499,Gennaro Borrelli,https://media.api-sports.io/football/players/31499.png,81.0,29,F,6.3,False,False,0,0.0,,9.0,7,21.0,11.0,1,0,0,0,,2.0,,2.0,2.0,4.0,,2.0,1.0,,5.0,,,1.0
1377865,Cagliari,490,56851,Michael Folorunsho,https://media.api-sports.io/football/players/56851.png,90.0,90,F,6.2,False,False,0,0.0,,19.0,12,6.0,1.0,0,0,0,0,,,,3.0,1.0,,,2.0,1.0,,,,,
1377865,Cagliari,490,30780,Luca Mazzitelli,https://media.api-sports.io/football/players/30780.png,30.0,4,M,6.6,False,True,0,0.0,,11.0,10,2.0,,1,0,0,0,,,,,,1.0,1.0,,,,,1.0,,
1377865,Cagliari,490,140831,Zito Luvumbo,https://media.api-sports.io/football/players/140831.png,30.0,77,F,6.3,False,True,0,0.0,,6.0,5,6.0,3.0,0,0,0,0,,,1.0,1.0,1.0,,1.0,3.0,2.0,,2.0,,,
1377865,Cagliari,490,325,Gianluca Gaetano,https://media.api-sports.io/football/players/325.png,17.0,10,M,7.2,False,True,0,1.0,,11.0,9,2.0,1.0,0,0,0,0,,,,,,,1.0,1.0,1.0,,1.0,2.0,,
1377865,Cagliari,490,383026,Riyad Idrissi,https://media.api-sports.io/football/players/383026.png,16.0,3,D,6.7,False,True,0,0.0,,8.0,5,1.0,,0,0,0,0,,,,1.0,,,,,,,,,,
1377865,Cagliari,490,336567,Semih Kılıçsoy,https://media.api-sports.io/football/players/336567.png,10.0,9,F,6.3,False,True,0,0.0,,2.0,1,3.0,,1,0,0,0,,,,,,1.0,,,,,,1.0,,
1377865,Cagliari,490,135863,Giuseppe Ciocci,https://media.api-sports.io/football/players/135863.png,,24,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Cagliari,490,342311,Velizar-Iliya Iliev,https://media.api-sports.io/football/players/342311.png,,12,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Cagliari,490,329550,Nicolò Cavuoti,https://media.api-sports.io/football/players/329550.png,,21,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Cagliari,490,31734,Mattia Felici,https://media.api-sports.io/football/players/31734.png,,17,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Cagliari,490,56287,Alessandro Di Pardo,https://media.api-sports.io/football/players/56287.png,,19,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Cagliari,490,341987,Alessandro Vinciguerra,https://media.api-sports.io/football/players/341987.png,,22,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,882,David De Gea,https://media.api-sports.io/football/players/882.png,90.0,43,G,6.2,False,False,1,0.0,4.0,32.0,24,,,0,0,0,0,0.0,,,,,,,,,,,,,
1377865,Fiorentina,502,396637,Pietro Comuzzo,https://media.api-sports.io/football/players/396637.png,62.0,15,D,6.9,False,False,0,0.0,,24.0,20,2.0,2.0,0,0,0,0,,1.0,1.0,,,,,,,,,,,
1377865,Fiorentina,502,1084,Marin Pongračić,https://media.api-sports.io/football/players/1084.png,90.0,5,D,6.9,False,False,0,0.0,,66.0,61,11.0,7.0,1,0,0,0,,3.0,2.0,1.0,1.0,4.0,,,,,2.0,,,
1377865,Fiorentina,502,31642,Luca Ranieri,https://media.api-sports.io/football/players/31642.png,45.0,6,D,7.2,True,False,0,0.0,,39.0,35,7.0,5.0,0,0,0,0,,1.0,,2.0,1.0,1.0,,,,,1.0,,,
1377865,Fiorentina,502,41144,Dodô,https://media.api-sports.io/football/players/41144.png,90.0,2,M,6.6,False,False,0,0.0,,24.0,16,7.0,4.0,0,0,0,0,,,,4.0,2.0,,1.0,,,,2.0,,,
1377865,Fiorentina,502,1014,Simon Sohm,https://media.api-sports.io/football/players/1014.png,90.0,7,M,7.2,False,False,0,0.0,,38.0,30,9.0,6.0,0,0,0,0,,2.0,,,,1.0,,,,,3.0,1.0,,
1377865,Fiorentina,502,876,Nicolò Fagioli,https://media.api-sports.io/football/players/876.png,90.0,44,M,7.5,False,False,0,0.0,,71.0,63,6.0,4.0,0,0,0,0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,
1377865,Fiorentina,502,30422,Robin Gosens,https://media.api-sports.io/football/players/30422.png,77.0,21,M,7.3,False,False,0,0.0,,30.0,23,5.0,3.0,0,0,0,0,,,,,,,1.0,,,1.0,,,,1.0
1377865,Fiorentina,502,2799,Albert Guðmundsson,https://media.api-sports.io/football/players/2799.png,72.0,10,F,6.3,False,False,0,1.0,,19.0,18,6.0,1.0,0,0,0,0,,,,,,3.0,1.0,,,,1.0,1.0,,1.0
1377865,Fiorentina,502,311083,Cher Ndour,https://media.api-sports.io/football/players/311083.png,45.0,27,F,6.2,False,False,0,0.0,,25.0,18,6.0,3.0,0,0,0,0,,1.0,,1.0,,1.0,,,,,2.0,,,
1377865,Fiorentina,502,877,Moise Kean,https://media.api-sports.io/football/players/877.png,90.0,20,F,6.2,False,False,0,0.0,,3.0,3,6.0,3.0,0,0,0,0,,,,2.0,1.0,,,1.0,,,2.0,,,2.0
1377865,Fiorentina,502,180510,Mattia Viti,https://media.api-sports.io/football/players/180510.png,45.0,26,D,6.3,False,True,0,0.0,,29.0,25,8.0,5.0,0,0,0,0,,5.0,,,,1.0,1.0,,,,,,,
1377865,Fiorentina,502,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,45.0,8,M,7.6,False,True,0,0.0,,19.0,14,11.0,7.0,0,0,0,0,,2.0,,1.0,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,
1377865,Fiorentina,502,46792,Pablo Marí,https://media.api-sports.io/football/players/46792.png,29.0,18,D,5.9,False,True,0,0.0,,10.0,6,4.0,1.0,1,0,0,0,,,,,,2.0,,,,,,,,
1377865,Fiorentina,502,340700,Jacopo Fazzini,https://media.api-sports.io/football/players/340700.png,19.0,22,M,6.7,False,True,0,0.0,,5.0,5,3.0,2.0,0,0,0,0,,1.0,,,,,,,,,1.0,,,
1377865,Fiorentina,502,136087,Fabiano Parisi,https://media.api-sports.io/football/players/136087.png,14.0,65,D,6.2,False,True,0,0.0,,5.0,4,2.0,1.0,0,0,0,0,,,2.0,1.0,1.0,,,,,,,,,
1377865,Fiorentina,502,383267,Tommaso Martinelli,https://media.api-sports.io/football/players/383267.png,,30,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,31352,Luca Lezzerini,https://media.api-sports.io/football/players/31352.png,,1,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,441290,Eman Kospo,https://media.api-sports.io/football/players/441290.png,,23,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,448977,Eddy Kouadio,https://media.api-sports.io/football/players/448977.png,,60,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,19053,Abdelhamid Sabiri,https://media.api-sports.io/football/players/19053.png,,11,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,314231,Amir Richardson,https://media.api-sports.io/football/players/314231.png,,24,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,437093,Niccolò Fortini,https://media.api-sports.io/football/players/437093.png,,29,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,437094,Riccardo Braschi,https://media.api-sports.io/football/players/437094.png,,61,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377865,Fiorentina,502,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,,9,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377866,Como,895,8574,Jean Butez,https://media.api-sports.io/football/players/8574.png,90.0,1,G,7.2,False,False,0,0.0,1.0,37.0,35,,,0,0,0,0,0.0,,,,,,,,,,,,,
1377866,Como,895,129119,Ignace Van der Brempt,https://media.api-sports.io/football/players/129119.png,70.0,77,D,6.9,False,False,0,0.0,,25.0,19,11.0,6.0,1,0,0,0,,4.0,1.0,,,4.0,1.0,,,,1.0,,,
1377866,Como,895,386305,Jacobo Ramón,https://media.api-sports.io/football/players/386305.png,90.0,14,D,7.7,False,False,0,0.0,,74.0,69,10.0,9.0,0,0,0,0,,4.0,2.0,2.0,2.0,,,2.0,,,,1.0,,
1377866,Como,895,26301,Marc-Oliver Kempf,https://media.api-sports.io/football/players/26301.png,90.0,2,D,6.3,False,False,0,0.0,,73.0,69,6.0,1.0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,,,
1377866,Como,895,336560,Álex Valle,https://media.api-sports.io/football/players/336560.png,90.0,3,D,7,False,False,0,0.0,,51.0,45,10.0,5.0,0,0,0,0,,4.0,1.0,3.0,1.0,3.0,,,,1.0,,,,
1377866,Como,895,288699,Máximo Perrone,https://media.api-sports.io/football/players/288699.png,78.0,23,M,7.3,False,False,0,0.0,,60.0,58,6.0,4.0,0,0,0,0,,4.0,1.0,,,,1.0,1.0,,,,1.0,,
1377866,Como,895,162266,Lucas Da Cunha,https://media.api-sports.io/football/players/162266.png,90.0,33,M,7.7,True,False,0,0.0,,61.0,57,6.0,2.0,0,0,0,0,,1.0,,2.0,,,,2.0,1.0,,1.0,1.0,,
1377866,Como,895,8586,Mërgim Vojvoda,https://media.api-sports.io/football/players/8586.png,90.0,31,M,6.9,False,False,0,0.0,,41.0,35,9.0,4.0,0,0,0,0,,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,,1.0,4.0,,
1377866,Como,895,350037,Nico Paz,https://media.api-sports.io/football/players/350037.png,79.0,10,M,8.6,False,False,0,1.0,,39.0,32,13.0,6.0,1,0,0,0,,2.0,1.0,5.0,3.0,2.0,1.0,4.0,2.0,,1.0,3.0,1.0,
1377866,Como,895,443162,Jesús Rodriguez,https://media.api-sports.io/football/players/443162.png,89.0,17,M,7,False,False,0,0.0,,27.0,24,18.0,8.0,0,0,0,0,,,1.0,9.0,3.0,,,1.0,,,3.0,2.0,,
1377866,Como,895,26845,Anastasios Douvikas,https://media.api-sports.io/football/players/26845.png,70.0,11,F,7.9,False,False,0,0.0,,16.0,13,4.0,2.0,0,0,0,0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,
1377866,Como,895,14266,Ivan Smolčić,https://media.api-sports.io/football/players/14266.png,21.0,28,D,6.9,False,True,0,0.0,,9.0,7,3.0,3.0,0,0,0,0,,3.0,1.0,,,,,,,,,,,
1377866,Como,895,59,Álvaro Morata,https://media.api-sports.io/football/players/59.png,21.0,7,F,7,False,True,0,0.0,,4.0,4,6.0,5.0,0,0,0,0,,2.0,,,,,,1.0,,,3.0,,,
1377866,Como,895,659,Maxence Caqueret,https://media.api-sports.io/football/players/659.png,13.0,6,M,6.7,False,True,0,0.0,,7.0,6,4.0,2.0,0,0,0,0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,
1377866,Como,895,137,Sergi Roberto,https://media.api-sports.io/football/players/137.png,12.0,8,M,6.6,False,True,0,0.0,,13.0,11,3.0,2.0,0,0,0,0,,,,1.0,1.0,1.0,,,,,,,,
1377866,Como,895,38753,Nicolas-Gerrit Kühn,https://media.api-sports.io/football/players/38753.png,1.0,19,F,,False,True,0,0.0,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377866,Como,895,463951,Henrique Menke,https://media.api-sports.io/football/players/463951.png,,12,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377866,Como,895,31719,Mauro Vigorito,https://media.api-sports.io/football/players/31719.png,,22,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377866,Como,895,288,Alberto Moreno,https://media.api-sports.io/football/players/288.png,,18,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
1377866,Como,895,31073,Edoardo Goldaniga,https://media.api-sports.io/football/players/31073.png,,5,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,
