fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Assists,Counter Attacks,Cross Attacks,Free Kicks,Goals,Goal Attempts,Substitutions,Throwins,Medical Treatment
27311,545,Eibar,https://media.api-sports.io/football/teams/545.png,6,10,24.0,8,19.0,5.0,12,13,2,54%,0,0.0,4,419.0,301.0,72%,,,,,,,,,
27311,533,Villarreal,https://media.api-sports.io/football/teams/533.png,4,3,7.0,0,4.0,3.0,15,1,4,46%,2,0.0,5,376.0,245.0,65%,,,,,,,,,
27317,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,6,15.0,4,11.0,4.0,15,4,1,55%,5,0.0,6,511.0,419.0,82%,,,,,,,,,
27317,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,3,12.0,2,3.0,9.0,11,5,2,45%,7,0.0,4,421.0,326.0,77%,,,,,,,,,
27316,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,8,8,28.0,12,20.0,8.0,13,10,1,58%,5,1.0,2,623.0,547.0,88%,,,,,,,,,
27316,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,5,12.0,3,9.0,3.0,13,4,2,42%,1,0.0,8,448.0,367.0,82%,,,,,,,,,
27313,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,6,10.0,2,7.0,3.0,23,4,3,23%,4,0.0,6,218.0,148.0,68%,,,,,,,,,
27313,529,Barcelona,https://media.api-sports.io/football/teams/529.png,8,4,12.0,0,7.0,5.0,12,3,2,77%,3,0.0,1,741.0,664.0,90%,,,,,,,,,
27310,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,9,17.0,5,12.0,5.0,16,3,1,66%,2,0.0,2,621.0,537.0,86%,,,,,,,,,
27310,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,3,8.0,1,5.0,3.0,21,2,2,34%,5,0.0,2,316.0,224.0,71%,,,,,,,,,
27325,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,8,1,11.0,2,7.0,4.0,12,7,4,38%,4,0.0,2,281.0,200.0,71%,,,,,,,,,
27325,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,4,13.0,5,9.0,4.0,8,5,2,62%,1,0.0,4,448.0,363.0,81%,,,,,,,,,
27324,537,Leganes,https://media.api-sports.io/football/teams/537.png,7,5,14.0,2,10.0,4.0,11,4,3,49%,3,0.0,2,398.0,293.0,74%,,,,,,,,,
27324,726,Huesca,https://media.api-sports.io/football/teams/726.png,3,4,9.0,2,6.0,3.0,9,4,1,51%,3,0.0,6,404.0,300.0,74%,,,,,,,,,
27327,532,Valencia,https://media.api-sports.io/football/teams/532.png,5,9,17.0,3,14.0,3.0,15,7,2,62%,2,0.0,0,527.0,438.0,83%,,,,,,,,,
27327,720,Valladolid,https://media.api-sports.io/football/teams/720.png,1,2,6.0,3,1.0,5.0,18,0,1,38%,5,0.0,4,321.0,211.0,66%,,,,,,,,,
27323,547,Girona,https://media.api-sports.io/football/teams/547.png,4,5,9.0,0,6.0,3.0,21,6,2,55%,4,0.0,2,438.0,342.0,78%,,,,,,,,,
27323,542,Alaves,https://media.api-sports.io/football/teams/542.png,4,8,15.0,3,8.0,7.0,14,3,3,45%,2,0.0,3,351.0,256.0,73%,,,,,,,,,
27328,533,Villarreal,https://media.api-sports.io/football/teams/533.png,7,6,17.0,4,15.0,2.0,14,6,1,58%,4,0.0,2,452.0,329.0,73%,,,,,,,,,
27328,546,Getafe,https://media.api-sports.io/football/teams/546.png,4,3,9.0,2,5.0,4.0,13,1,3,42%,3,0.0,7,328.0,202.0,62%,,,,,,,,,
27320,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,5,10,19.0,4,12.0,7.0,9,5,3,58%,0,0.0,2,510.0,402.0,79%,,,,,,,,,
27320,539,Levante,https://media.api-sports.io/football/teams/539.png,2,1,7.0,4,4.0,3.0,17,2,0,42%,3,0.0,4,353.0,250.0,71%,,,,,,,,,
27319,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,3,4,10.0,3,5.0,5.0,14,7,3,43%,4,0.0,4,345.0,265.0,77%,,,,,,,,,
27319,536,Sevilla,https://media.api-sports.io/football/teams/536.png,4,3,10.0,3,5.0,5.0,14,6,3,57%,3,0.0,1,463.0,370.0,80%,,,,,,,,,
27321,529,Barcelona,https://media.api-sports.io/football/teams/529.png,6,1,7.0,0,6.0,1.0,10,2,8,58%,2,0.0,2,609.0,523.0,86%,,,,,,,,,
27321,545,Eibar,https://media.api-sports.io/football/teams/545.png,2,9,15.0,4,10.0,5.0,12,3,3,42%,1,0.0,3,399.0,323.0,81%,,,,,,,,,
27322,543,Real Betis,https://media.api-sports.io/football/teams/543.png,2,5,9.0,2,2.0,7.0,9,6,3,73%,2,0.0,3,712.0,649.0,91%,,,,,,,,,
27322,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,3,14.0,6,7.0,7.0,13,5,4,27%,3,0.0,1,257.0,210.0,82%,,,,,,,,,
27326,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,4,9.0,1,8.0,1.0,16,7,2,39%,7,1.0,1,317.0,242.0,76%,,,,,,,,,
27326,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,8,21.0,11,14.0,7.0,12,3,3,61%,4,0.0,1,489.0,414.0,85%,,,,,,,,,
27333,546,Getafe,https://media.api-sports.io/football/teams/546.png,8,5,16.0,3,12.0,4.0,17,4,1,43%,0,0.0,0,269.0,170.0,63%,,,,,,,,,
27333,542,Alaves,https://media.api-sports.io/football/teams/542.png,0,5,7.0,2,3.0,4.0,18,2,1,57%,4,0.0,4,354.0,241.0,68%,,,,,,,,,
27337,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,6,9,23.0,8,12.0,11.0,9,7,2,69%,2,0.0,1,674.0,573.0,85%,,,,,,,,,
27337,536,Sevilla,https://media.api-sports.io/football/teams/536.png,1,1,4.0,2,3.0,1.0,14,4,1,31%,3,0.0,4,300.0,209.0,70%,,,,,,,,,
27334,726,Huesca,https://media.api-sports.io/football/teams/726.png,3,7,14.0,4,10.0,4.0,15,6,0,50%,2,0.0,5,393.0,281.0,72%,,,,,,,,,
27334,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,8,3,15.0,4,13.0,2.0,13,5,3,50%,2,0.0,3,399.0,286.0,72%,,,,,,,,,
27331,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,4,12.0,4,5.0,7.0,18,4,2,56%,4,0.0,6,553.0,464.0,84%,,,,,,,,,
27331,532,Valencia,https://media.api-sports.io/football/teams/532.png,8,3,13.0,2,11.0,2.0,12,6,1,44%,3,0.0,3,398.0,314.0,79%,,,,,,,,,
27330,543,Real Betis,https://media.api-sports.io/football/teams/543.png,5,4,12.0,3,5.0,7.0,8,7,1,59%,2,0.0,3,573.0,482.0,84%,,,,,,,,,
27330,547,Girona,https://media.api-sports.io/football/teams/547.png,5,2,8.0,1,4.0,4.0,12,2,3,41%,4,0.0,2,402.0,299.0,74%,,,,,,,,,
27338,533,Villarreal,https://media.api-sports.io/football/teams/533.png,1,1,3.0,1,2.0,1.0,17,1,3,50%,4,0.0,2,394.0,284.0,72%,,,,,,,,,
27338,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,2,5,9.0,2,5.0,4.0,13,3,1,50%,1,0.0,0,393.0,286.0,73%,,,,,,,,,
27335,539,Levante,https://media.api-sports.io/football/teams/539.png,4,6,13.0,3,11.0,2.0,12,3,2,48%,6,0.0,3,331.0,257.0,78%,,,,,,,,,
27335,720,Valladolid,https://media.api-sports.io/football/teams/720.png,3,7,12.0,2,8.0,4.0,18,2,2,52%,5,0.0,2,348.0,256.0,74%,,,,,,,,,
27336,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,4,5,11.0,2,5.0,6.0,14,2,1,35%,2,0.0,2,295.0,220.0,75%,,,,,,,,,
27336,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,6,10.0,0,9.0,1.0,10,9,1,65%,1,0.0,2,545.0,446.0,82%,,,,,,,,,
27329,529,Barcelona,https://media.api-sports.io/football/teams/529.png,7,7,15.0,1,11.0,4.0,12,5,0,72%,3,0.0,1,778.0,685.0,88%,,,,,,,,,
27329,537,Leganes,https://media.api-sports.io/football/teams/537.png,2,1,5.0,2,2.0,3.0,18,1,1,28%,3,0.0,4,298.0,201.0,67%,,,,,,,,,
27332,545,Eibar,https://media.api-sports.io/football/teams/545.png,9,5,16.0,2,11.0,5.0,16,6,6,55%,2,0.0,0,430.0,325.0,76%,,,,,,,,,
27332,540,Espanyol,https://media.api-sports.io/football/teams/540.png,0,4,6.0,2,4.0,2.0,10,2,6,45%,5,0.0,6,358.0,244.0,68%,,,,,,,,,
27346,536,Sevilla,https://media.api-sports.io/football/teams/536.png,9,11,23.0,3,17.0,6.0,15,5,1,54%,2,0.0,0,404.0,333.0,82%,,,,,,,,,
27346,539,Levante,https://media.api-sports.io/football/teams/539.png,0,4,6.0,2,6.0,0.0,13,8,2,46%,1,0.0,4,332.0,254.0,77%,,,,,,,,,
27341,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,6,4,10.0,0,4.0,6.0,11,3,3,66%,2,0.0,2,644.0,535.0,83%,,,,,,,,,
27341,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,1,6.0,3,4.0,2.0,26,6,1,34%,7,2.0,4,300.0,197.0,66%,,,,,,,,,
27344,537,Leganes,https://media.api-sports.io/football/teams/537.png,3,5,9.0,1,7.0,2.0,15,4,1,54%,2,0.0,0,384.0,247.0,64%,,,,,,,,,
27344,545,Eibar,https://media.api-sports.io/football/teams/545.png,2,2,5.0,1,3.0,2.0,15,5,2,46%,3,0.0,1,316.0,190.0,60%,,,,,,,,,
27347,532,Valencia,https://media.api-sports.io/football/teams/532.png,9,5,18.0,4,12.0,6.0,13,7,2,45%,1,0.0,5,422.0,343.0,81%,,,,,,,,,
27347,533,Villarreal,https://media.api-sports.io/football/teams/533.png,5,2,14.0,7,7.0,7.0,8,4,3,55%,3,0.0,6,507.0,415.0,82%,,,,,,,,,
27348,720,Valladolid,https://media.api-sports.io/football/teams/720.png,7,11,19.0,1,14.0,5.0,15,7,4,44%,2,0.0,2,302.0,212.0,70%,,,,,,,,,
27348,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,6,9.0,0,5.0,4.0,19,5,1,56%,5,1.0,5,393.0,298.0,76%,,,,,,,,,
27343,547,Girona,https://media.api-sports.io/football/teams/547.png,5,5,13.0,3,10.0,3.0,18,3,0,36%,5,1.0,4,347.0,273.0,79%,,,,,,,,,
27343,529,Barcelona,https://media.api-sports.io/football/teams/529.png,7,4,15.0,4,8.0,7.0,12,8,2,64%,3,0.0,4,629.0,541.0,86%,,,,,,,,,
27340,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,2,6,11.0,3,7.0,4.0,20,6,1,38%,4,1.0,2,318.0,243.0,76%,,,,,,,,,
27340,543,Real Betis,https://media.api-sports.io/football/teams/543.png,2,4,8.0,2,4.0,4.0,6,4,3,62%,2,0.0,1,522.0,446.0,85%,,,,,,,,,
27345,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,1,5,8.0,2,2.0,6.0,9,5,4,68%,0,0.0,1,585.0,499.0,85%,,,,,,,,,
27345,726,Huesca,https://media.api-sports.io/football/teams/726.png,1,6,8.0,1,3.0,5.0,22,2,2,32%,3,0.0,1,271.0,174.0,64%,,,,,,,,,
27342,540,Espanyol,https://media.api-sports.io/football/teams/540.png,6,4,13.0,3,6.0,7.0,15,1,2,36%,3,0.0,5,362.0,292.0,81%,,,,,,,,,
27342,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,9,6,16.0,1,11.0,5.0,17,6,0,64%,4,1.0,3,631.0,543.0,86%,,,,,,,,,
27339,542,Alaves,https://media.api-sports.io/football/teams/542.png,1,10,16.0,5,11.0,5.0,14,7,1,51%,2,0.0,2,361.0,272.0,75%,,,,,,,,,
27339,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,6,14.0,5,10.0,4.0,19,4,1,49%,5,0.0,1,349.0,260.0,74%,,,,,,,,,
27353,726,Huesca,https://media.api-sports.io/football/teams/726.png,7,2,11.0,2,8.0,3.0,17,7,1,43%,6,0.0,4,299.0,213.0,71%,,,,,,,,,
27353,720,Valladolid,https://media.api-sports.io/football/teams/720.png,4,4,9.0,1,5.0,4.0,11,7,5,57%,2,0.0,3,383.0,300.0,78%,,,,,,,,,
27354,539,Levante,https://media.api-sports.io/football/teams/539.png,4,4,8.0,0,6.0,2.0,7,5,2,57%,4,0.0,2,406.0,287.0,71%,,,,,,,,,
27354,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,5,9.0,2,3.0,6.0,15,5,5,43%,3,0.0,4,294.0,176.0,60%,,,,,,,,,
27357,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,2,1,6.0,3,4.0,2.0,17,3,2,46%,1,0.0,4,368.0,263.0,71%,,,,,,,,,
27357,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,5,2,8.0,1,4.0,4.0,13,3,1,54%,1,0.0,0,432.0,314.0,73%,,,,,,,,,
27349,529,Barcelona,https://media.api-sports.io/football/teams/529.png,8,8,20.0,4,11.0,9.0,8,9,2,68%,3,0.0,5,774.0,701.0,91%,,,,,,,,,
27349,532,Valencia,https://media.api-sports.io/football/teams/532.png,8,4,14.0,2,10.0,4.0,5,1,0,32%,0,0.0,7,350.0,270.0,77%,,,,,,,,,
27351,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,4,10.0,2,5.0,5.0,13,4,3,44%,4,0.0,2,451.0,367.0,81%,,,,,,,,,
27351,536,Sevilla,https://media.api-sports.io/football/teams/536.png,2,6,13.0,5,10.0,3.0,12,9,3,56%,4,0.0,3,557.0,456.0,82%,,,,,,,,,
27358,533,Villarreal,https://media.api-sports.io/football/teams/533.png,5,7,14.0,2,13.0,1.0,22,3,2,41%,4,0.0,1,300.0,222.0,74%,,,,,,,,,
27358,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,6,17.0,9,7.0,10.0,16,2,1,59%,5,0.0,3,430.0,339.0,79%,,,,,,,,,
27350,543,Real Betis,https://media.api-sports.io/football/teams/543.png,3,2,7.0,2,5.0,2.0,7,1,2,55%,4,0.0,1,549.0,485.0,88%,,,,,,,,,
27350,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,1,9,13.0,3,6.0,7.0,21,7,2,45%,3,0.0,2,432.0,353.0,82%,,,,,,,,,
27352,545,Eibar,https://media.api-sports.io/football/teams/545.png,5,7,17.0,5,11.0,6.0,12,8,2,56%,2,0.0,2,437.0,299.0,68%,,,,,,,,,
27352,547,Girona,https://media.api-sports.io/football/teams/547.png,2,3,6.0,1,3.0,3.0,9,5,3,44%,1,0.0,2,339.0,206.0,61%,,,,,,,,,
27356,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,8,8,22.0,6,13.0,9.0,10,7,3,71%,0,0.0,1,676.0,606.0,90%,,,,,,,,,
27356,542,Alaves,https://media.api-sports.io/football/teams/542.png,1,5,7.0,1,7.0,0.0,12,2,3,29%,3,0.0,5,266.0,192.0,72%,,,,,,,,,
27355,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,6,5,15.0,4,8.0,7.0,19,5,2,61%,6,0.0,2,432.0,359.0,83%,,,,,,,,,
27355,537,Leganes,https://media.api-sports.io/football/teams/537.png,4,8,13.0,1,10.0,3.0,10,6,0,39%,4,1.0,5,268.0,168.0,63%,,,,,,,,,
27368,720,Valladolid,https://media.api-sports.io/football/teams/720.png,3,5,8.0,,4.0,4.0,13,8,0,48%,3,0.0,3,369.0,283.0,77%,,,,,,,,,
27368,533,Villarreal,https://media.api-sports.io/football/teams/533.png,3,4,7.0,,6.0,1.0,18,3,3,52%,2,0.0,3,408.0,317.0,78%,,,,,,,,,
27363,546,Getafe,https://media.api-sports.io/football/teams/546.png,6,4,12.0,2,10.0,2.0,16,4,3,48%,3,0.0,2,362.0,255.0,70%,,,,,,,,,
27363,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,6,13.0,4,11.0,2.0,13,3,4,52%,3,1.0,3,384.0,285.0,74%,,,,,,,,,
27361,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,2,9,11.0,0,9.0,2.0,21,3,4,34%,7,1.0,1,294.0,214.0,73%,,,,,,,,,
27361,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,5,11.0,2,8.0,3.0,16,4,0,66%,3,0.0,1,565.0,476.0,84%,,,,,,,,,
27362,540,Espanyol,https://media.api-sports.io/football/teams/540.png,5,9,16.0,2,7.0,9.0,11,6,5,60%,0,0.0,2,485.0,407.0,84%,,,,,,,,,
27362,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,3,9.0,3,8.0,1.0,19,2,1,40%,2,0.0,3,308.0,231.0,75%,,,,,,,,,
27364,547,Girona,https://media.api-sports.io/football/teams/547.png,7,5,13.0,1,9.0,4.0,9,13,2,66%,3,1.0,4,502.0,406.0,81%,,,,,,,,,
27364,726,Huesca,https://media.api-sports.io/football/teams/726.png,6,0,6.0,0,2.0,4.0,18,2,2,34%,1,0.0,7,269.0,180.0,67%,,,,,,,,,
27365,537,Leganes,https://media.api-sports.io/football/teams/537.png,4,10,16.0,2,11.0,5.0,22,4,3,32%,4,0.0,1,291.0,227.0,78%,,,,,,,,,
27365,543,Real Betis,https://media.api-sports.io/football/teams/543.png,1,1,3.0,1,3.0,0.0,11,4,0,68%,2,1.0,1,640.0,550.0,86%,,,,,,,,,
27367,532,Valencia,https://media.api-sports.io/football/teams/532.png,4,4,10.0,2,5.0,5.0,11,7,2,41%,2,0.0,1,372.0,285.0,77%,,,,,,,,,
27367,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,1,2,8.0,5,3.0,5.0,18,5,0,59%,4,0.0,4,551.0,472.0,86%,,,,,,,,,
27366,536,Sevilla,https://media.api-sports.io/football/teams/536.png,4,7,13.0,2,12.0,1.0,11,9,3,58%,5,1.0,2,481.0,369.0,77%,,,,,,,,,
27366,545,Eibar,https://media.api-sports.io/football/teams/545.png,4,2,8.0,2,8.0,0.0,7,7,3,42%,1,0.0,2,345.0,229.0,66%,,,,,,,,,
27360,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,5,4,13.0,4,9.0,4.0,23,6,2,33%,4,1.0,2,334.0,260.0,78%,,,,,,,,,
27360,529,Barcelona,https://media.api-sports.io/football/teams/529.png,2,4,10.0,4,2.0,8.0,10,4,3,67%,2,0.0,5,695.0,611.0,88%,,,,,,,,,
27359,542,Alaves,https://media.api-sports.io/football/teams/542.png,4,9,16.0,3,10.0,6.0,14,3,1,47%,3,0.0,0,292.0,205.0,70%,,,,,,,,,
27359,539,Levante,https://media.api-sports.io/football/teams/539.png,0,3,8.0,5,3.0,5.0,18,10,0,53%,2,0.0,2,327.0,215.0,66%,,,,,,,,,
27372,545,Eibar,https://media.api-sports.io/football/teams/545.png,6,4,11.0,1,8.0,3.0,13,3,3,58%,2,0.0,2,408.0,242.0,59%,,,,,,,,,
27372,546,Getafe,https://media.api-sports.io/football/teams/546.png,4,2,7.0,1,6.0,1.0,12,3,6,42%,2,0.0,4,301.0,153.0,51%,,,,,,,,,
27371,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,7,4,14.0,3,6.0,8.0,12,5,3,57%,1,1.0,4,439.0,362.0,82%,,,,,,,,,
27371,539,Levante,https://media.api-sports.io/football/teams/539.png,8,3,14.0,3,9.0,5.0,17,7,1,43%,1,0.0,6,324.0,262.0,81%,,,,,,,,,
27374,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,6,5,12.0,1,6.0,6.0,10,4,0,49%,0,0.0,2,408.0,307.0,75%,,,,,,,,,
27374,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,3,1,4.0,0,3.0,1.0,14,6,2,51%,1,0.0,6,409.0,298.0,73%,,,,,,,,,
27376,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,6,8,15.0,1,10.0,5.0,10,4,2,61%,4,0.0,3,474.0,395.0,83%,,,,,,,,,
27376,537,Leganes,https://media.api-sports.io/football/teams/537.png,3,5,8.0,0,7.0,1.0,16,1,1,39%,2,0.0,3,293.0,212.0,72%,,,,,,,,,
27369,529,Barcelona,https://media.api-sports.io/football/teams/529.png,8,7,20.0,5,12.0,8.0,12,3,3,61%,1,0.0,0,705.0,636.0,90%,,,,,,,,,
27369,720,Valladolid,https://media.api-sports.io/football/teams/720.png,0,6,10.0,4,6.0,4.0,18,5,2,39%,3,0.0,7,436.0,347.0,80%,,,,,,,,,
27375,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,7,19.0,5,13.0,6.0,13,7,5,57%,3,1.0,4,506.0,427.0,84%,,,,,,,,,
27375,547,Girona,https://media.api-sports.io/football/teams/547.png,6,7,14.0,1,10.0,4.0,18,0,3,43%,2,0.0,6,382.0,308.0,81%,,,,,,,,,
27377,532,Valencia,https://media.api-sports.io/football/teams/532.png,1,15,21.0,5,15.0,6.0,12,10,2,51%,2,0.0,1,489.0,394.0,81%,,,,,,,,,
27377,540,Espanyol,https://media.api-sports.io/football/teams/540.png,1,4,7.0,2,2.0,5.0,10,2,1,49%,4,1.0,1,500.0,407.0,81%,,,,,,,,,
27378,533,Villarreal,https://media.api-sports.io/football/teams/533.png,6,3,12.0,3,7.0,5.0,7,6,3,42%,4,0.0,5,375.0,291.0,78%,,,,,,,,,
27378,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,9,21.0,7,16.0,5.0,12,4,3,58%,1,0.0,3,495.0,414.0,84%,,,,,,,,,
27370,543,Real Betis,https://media.api-sports.io/football/teams/543.png,9,4,18.0,5,12.0,6.0,10,6,0,66%,4,0.0,2,649.0,576.0,89%,,,,,,,,,
27370,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,1,6.0,2,6.0,0.0,12,3,1,34%,1,0.0,7,329.0,244.0,74%,,,,,,,,,
27373,726,Huesca,https://media.api-sports.io/football/teams/726.png,2,6,12.0,4,10.0,2.0,16,3,2,50%,5,0.0,3,375.0,273.0,73%,,,,,,,,,
27373,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,3,9.0,2,6.0,3.0,11,5,2,50%,1,0.0,3,388.0,280.0,72%,,,,,,,,,
27382,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,7,13.0,4,8.0,5.0,9,7,5,68%,2,0.0,3,558.0,465.0,83%,,,,,,,,,
27382,726,Huesca,https://media.api-sports.io/football/teams/726.png,4,6,12.0,2,5.0,7.0,16,4,5,32%,4,0.0,2,250.0,177.0,71%,,,,,,,,,
27383,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,7,11.0,2,8.0,3.0,12,2,3,42%,2,0.0,1,342.0,231.0,68%,,,,,,,,,
27383,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,2,4,7.0,1,2.0,5.0,13,2,3,58%,1,0.0,0,485.0,387.0,80%,,,,,,,,,
27387,536,Sevilla,https://media.api-sports.io/football/teams/536.png,4,3,13.0,6,10.0,3.0,15,3,4,39%,6,0.0,4,343.0,266.0,78%,,,,,,,,,
27387,529,Barcelona,https://media.api-sports.io/football/teams/529.png,8,2,17.0,7,9.0,8.0,11,8,3,61%,1,0.0,2,547.0,468.0,86%,,,,,,,,,
27379,542,Alaves,https://media.api-sports.io/football/teams/542.png,4,10,17.0,3,10.0,7.0,15,3,3,47%,2,0.0,2,421.0,327.0,78%,,,,,,,,,
27379,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,2,1,8.0,5,4.0,4.0,9,4,3,53%,2,0.0,4,474.0,381.0,80%,,,,,,,,,
27380,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,5,9.0,0,7.0,2.0,10,10,5,45%,3,0.0,2,360.0,222.0,62%,,,,,,,,,
27380,545,Eibar,https://media.api-sports.io/football/teams/545.png,2,3,7.0,2,4.0,3.0,17,2,1,55%,4,0.0,3,435.0,299.0,69%,,,,,,,,,
27385,537,Leganes,https://media.api-sports.io/football/teams/537.png,6,8,17.0,3,12.0,5.0,14,4,,49%,5,0.0,0,410.0,333.0,81%,,,,,,,,,
27385,532,Valencia,https://media.api-sports.io/football/teams/532.png,1,5,6.0,0,4.0,2.0,10,2,,51%,3,0.0,5,440.0,345.0,78%,,,,,,,,,
27381,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,5,15.0,3,7.0,8.0,9,6,3,51%,0,0.0,3,514.0,448.0,87%,,,,,,,,,
27381,533,Villarreal,https://media.api-sports.io/football/teams/533.png,3,6,14.0,5,13.0,1.0,10,7,0,49%,3,0.0,5,476.0,408.0,86%,,,,,,,,,
27388,720,Valladolid,https://media.api-sports.io/football/teams/720.png,2,5,10.0,3,6.0,4.0,10,13,5,48%,1,0.0,0,373.0,310.0,83%,,,,,,,,,
27388,543,Real Betis,https://media.api-sports.io/football/teams/543.png,2,3,6.0,1,3.0,3.0,9,4,1,52%,2,0.0,2,436.0,367.0,84%,,,,,,,,,
27386,539,Levante,https://media.api-sports.io/football/teams/539.png,2,7,11.0,2,10.0,1.0,17,4,2,39%,5,1.0,3,342.0,260.0,76%,,,,,,,,,
27386,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,6,19.0,8,13.0,6.0,11,6,0,61%,3,1.0,1,540.0,458.0,85%,,,,,,,,,
27384,547,Girona,https://media.api-sports.io/football/teams/547.png,3,4,10.0,3,8.0,2.0,26,3,1,45%,4,0.0,1,359.0,278.0,77%,,,,,,,,,
27384,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,1,4,7.0,2,5.0,2.0,15,5,4,55%,1,0.0,3,439.0,357.0,81%,,,,,,,,,
27394,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,4,9.0,2,6.0,3.0,17,7,1,54%,3,1.0,2,408.0,325.0,80%,,,,,,,,,
27394,547,Girona,https://media.api-sports.io/football/teams/547.png,4,5,12.0,3,6.0,6.0,23,1,2,46%,4,0.0,3,349.0,274.0,79%,,,,,,,,,
27391,540,Espanyol,https://media.api-sports.io/football/teams/540.png,6,7,15.0,2,11.0,4.0,17,5,3,53%,2,0.0,2,434.0,350.0,81%,,,,,,,,,
27391,720,Valladolid,https://media.api-sports.io/football/teams/720.png,3,8,14.0,3,9.0,5.0,8,3,1,47%,2,0.0,3,367.0,273.0,74%,,,,,,,,,
27398,533,Villarreal,https://media.api-sports.io/football/teams/533.png,2,4,9.0,3,6.0,3.0,15,8,5,59%,2,0.0,0,463.0,372.0,80%,,,,,,,,,
27398,542,Alaves,https://media.api-sports.io/football/teams/542.png,2,6,10.0,2,5.0,5.0,12,2,3,41%,3,0.0,2,322.0,225.0,70%,,,,,,,,,
27392,726,Huesca,https://media.api-sports.io/football/teams/726.png,3,3,7.0,1,5.0,2.0,15,3,1,28%,5,0.0,1,244.0,131.0,54%,,,,,,,,,
27392,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,4,12.0,3,9.0,3.0,16,12,4,72%,4,0.0,1,609.0,492.0,81%,,,,,,,,,
27395,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,3,7,17.0,7,11.0,6.0,16,8,2,48%,3,0.0,3,466.0,398.0,85%,,,,,,,,,
27395,529,Barcelona,https://media.api-sports.io/football/teams/529.png,4,5,9.0,0,4.0,5.0,13,6,2,52%,2,0.0,3,518.0,436.0,84%,,,,,,,,,
