fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_past,tackles_blocks,dribbles_success,fouls_drawn,fouls_committed,shots_on,offsides,goals_assists,goals_total,penalty_commited,penalty_won
719587,Arminia Bielefeld,188,25309,Stefanos Kapino,https://media.api-sports.io/football/players/25309.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719587,Arminia Bielefeld,188,48065,Joakim Nilsson,https://media.api-sports.io/football/players/48065.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719587,Arminia Bielefeld,188,41799,Guilherme Ramos,https://media.api-sports.io/football/players/41799.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719587,Arminia Bielefeld,188,25016,Manuel Prietl,https://media.api-sports.io/football/players/25016.png,45.0,19,M,5.9,False,True,0,,16.0,16,0,0,0,0,,,,2.0,3.0,7.0,2.0,,2.0,,,,2.0,,,,,2.0,
719587,Arminia Bielefeld,188,128903,Burak Ince,https://media.api-sports.io/football/players/128903.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719587,Arminia Bielefeld,188,26306,Gonzalo Castro,https://media.api-sports.io/football/players/26306.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719587,Arminia Bielefeld,188,25025,Fabian Klos,https://media.api-sports.io/football/players/25025.png,45.0,9,F,6.3,False,True,0,,11.0,7,0,0,0,0,,,,,,10.0,4.0,1.0,,,,,1.0,,1.0,,,,
719587,Arminia Bielefeld,188,25109,Florian Krüger,https://media.api-sports.io/football/players/25109.png,18.0,18,F,6.5,False,True,0,,3.0,2,0,0,0,0,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,
719587,Arminia Bielefeld,188,24973,Janni Serra,https://media.api-sports.io/football/players/24973.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,25905,Florian Müller,https://media.api-sports.io/football/players/25905.png,90.0,1,G,6.2,False,False,2,2.0,22.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,26244,Pascal Stenzel,https://media.api-sports.io/football/players/26244.png,90.0,15,D,6.9,False,False,0,,80.0,68,0,0,0,0,,,,,,7.0,1.0,2.0,1.0,2.0,,,2.0,,,,,,
719586,VfB Stuttgart,172,1445,Konstantinos Mavropanos,https://media.api-sports.io/football/players/1445.png,90.0,5,D,6.9,False,False,0,,65.0,62,0,0,0,0,,1.0,2.0,1.0,,4.0,2.0,,,,,,1.0,,,,,,
719586,VfB Stuttgart,172,25368,Waldemar Anton,https://media.api-sports.io/football/players/25368.png,90.0,2,D,7.2,False,False,0,,74.0,64,0,0,0,0,,1.0,,,3.0,4.0,3.0,,,,,,,1.0,,,1.0,,
719586,VfB Stuttgart,172,26303,Borna Sosa,https://media.api-sports.io/football/players/26303.png,90.0,24,D,7.9,False,False,0,,57.0,48,0,0,0,0,,1.0,5.0,2.0,1.0,7.0,4.0,2.0,,,1.0,1.0,1.0,,,1.0,,,
719586,VfB Stuttgart,172,8500,Wataru Endo,https://media.api-sports.io/football/players/8500.png,64.0,3,M,6.9,True,False,0,,27.0,22,0,0,0,0,,3.0,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,
719586,VfB Stuttgart,172,24963,Atakan Karazor,https://media.api-sports.io/football/players/24963.png,77.0,16,M,6.7,False,False,0,,62.0,54,0,0,0,0,,,1.0,2.0,1.0,14.0,6.0,,1.0,,,1.0,3.0,,,,,,
719586,VfB Stuttgart,172,24798,Chris Führich,https://media.api-sports.io/football/players/24798.png,90.0,22,M,7.3,False,False,0,,50.0,39,1,0,0,0,,4.0,1.0,,,10.0,6.0,6.0,,,5.0,1.0,1.0,3.0,,,,,
719586,VfB Stuttgart,172,265363,Tiago Tomás,https://media.api-sports.io/football/players/265363.png,90.0,18,F,7.5,False,False,0,,20.0,16,1,0,0,0,,3.0,,,,14.0,7.0,4.0,1.0,,2.0,4.0,1.0,1.0,,,1.0,,
719586,VfB Stuttgart,172,7722,Saša Kalajdžić,https://media.api-sports.io/football/players/7722.png,90.0,9,F,7.2,False,False,0,,26.0,20,0,0,0,0,,3.0,1.0,,,10.0,4.0,,,,,2.0,,2.0,,,,,
719586,VfB Stuttgart,172,81573,Omar Marmoush,https://media.api-sports.io/football/players/81573.png,89.0,17,F,8.3,False,False,0,,29.0,19,0,0,0,0,,3.0,4.0,3.0,,24.0,12.0,8.0,1.0,,3.0,6.0,2.0,1.0,,1.0,1.0,,
719586,VfB Stuttgart,172,25597,Fabian Bredlow,https://media.api-sports.io/football/players/25597.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,138818,Clinton Mola,https://media.api-sports.io/football/players/138818.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,26311,Erik Thommy,https://media.api-sports.io/football/players/26311.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,113581,Tanguy Coulibaly,https://media.api-sports.io/football/players/113581.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,162887,Enzo Millot,https://media.api-sports.io/football/players/162887.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,207236,Ömer Faruk Beyaz,https://media.api-sports.io/football/players/207236.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,VfB Stuttgart,172,24882,Orel Mangala,https://media.api-sports.io/football/players/24882.png,26.0,23,M,6.3,False,True,0,,5.0,4,0,0,0,0,,,,,,3.0,1.0,,,,,,2.0,,,,,,
719586,VfB Stuttgart,172,327871,Alexis Tibidi,https://media.api-sports.io/football/players/327871.png,13.0,50,F,6.9,False,True,0,,6.0,6,0,0,0,0,,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,
719586,VfB Stuttgart,172,25183,Philipp Förster,https://media.api-sports.io/football/players/25183.png,1.0,20,M,,False,True,0,,2.0,2,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
719586,FC Augsburg,170,24837,Rafał Gikiewicz,https://media.api-sports.io/football/players/24837.png,90.0,1,G,6.7,False,False,3,5.0,48.0,28,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719586,FC Augsburg,170,25290,Jeffrey Gouweleeuw,https://media.api-sports.io/football/players/25290.png,65.0,6,D,6.6,True,False,0,,22.0,17,0,0,0,0,,,,2.0,2.0,5.0,3.0,,2.0,,,,,,,,,,
719586,FC Augsburg,170,25293,Reece Oxford,https://media.api-sports.io/football/players/25293.png,90.0,4,D,6.9,False,False,0,,27.0,23,1,0,0,0,,,,,,8.0,5.0,,1.0,3.0,,,,,,,,,
719586,FC Augsburg,170,16063,Frederik Franck Winther,https://media.api-sports.io/football/players/16063.png,90.0,26,D,6.3,False,False,0,,27.0,20,1,0,0,0,,,,2.0,2.0,5.0,3.0,,,1.0,,,1.0,,,,,,
719586,FC Augsburg,170,410,Daniel Caligiuri,https://media.api-sports.io/football/players/410.png,90.0,20,M,6.7,False,False,0,,38.0,28,0,0,0,0,,,,4.0,,19.0,10.0,2.0,3.0,,2.0,3.0,4.0,,,,,,
719586,FC Augsburg,170,25355,Arne Maier,https://media.api-sports.io/football/players/25355.png,73.0,10,M,7.5,False,False,0,,37.0,27,0,0,0,0,,,2.0,1.0,1.0,10.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,,
719586,FC Augsburg,170,2577,Carlos Gruezo,https://media.api-sports.io/football/players/2577.png,86.0,8,M,6.3,False,False,0,,18.0,17,0,0,0,0,,,,3.0,,11.0,3.0,,2.0,1.0,,,5.0,,,,,,
719586,FC Augsburg,170,10375,Iago,https://media.api-sports.io/football/players/10375.png,90.0,22,M,6.9,False,False,0,,21.0,14,0,0,0,0,,,3.0,,1.0,1.0,,,,,,,,,,1.0,,,
719586,FC Augsburg,170,25298,André Hahn,https://media.api-sports.io/football/players/25298.png,90.0,28,F,7.6,False,False,0,,24.0,9,0,0,0,0,,3.0,2.0,2.0,1.0,9.0,5.0,,2.0,,,,2.0,2.0,,,1.0,,
719586,FC Augsburg,170,25297,Michael Gregoritsch,https://media.api-sports.io/football/players/25297.png,74.0,11,F,7.5,False,False,0,,15.0,6,0,0,0,0,,3.0,,2.0,,7.0,6.0,,,,,,1.0,1.0,,,1.0,,
719586,FC Augsburg,170,48471,Ruben Vargas,https://media.api-sports.io/football/players/48471.png,65.0,16,F,6.5,False,False,0,,11.0,7,0,0,0,0,,,,2.0,,10.0,5.0,4.0,,,,2.0,,,1.0,,,,
719586,FC Augsburg,170,2192,Tomáš Koubek,https://media.api-sports.io/football/players/2192.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,FC Augsburg,170,15901,Mads Pedersen,https://media.api-sports.io/football/players/15901.png,25.0,3,D,6.2,False,True,0,,4.0,1,1,0,0,0,,1.0,,,,4.0,3.0,,,,,3.0,1.0,,,,,,
719586,FC Augsburg,170,25288,Raphael Framberger,https://media.api-sports.io/football/players/25288.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,FC Augsburg,170,25406,Felix Uduokhai,https://media.api-sports.io/football/players/25406.png,25.0,19,D,6.2,False,True,0,,9.0,5,0,0,0,0,,,,,,2.0,1.0,,,,,,,,,,,,
719586,FC Augsburg,170,3001,Robert Gumny,https://media.api-sports.io/football/players/3001.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,FC Augsburg,170,24904,Niklas Dorsch,https://media.api-sports.io/football/players/24904.png,8.0,30,M,7.3,False,True,0,,4.0,2,0,0,0,0,,,,,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,
719586,FC Augsburg,170,26257,Florian Niederlechner,https://media.api-sports.io/football/players/26257.png,16.0,7,F,6.3,False,True,0,,5.0,4,0,0,0,0,,,,1.0,,5.0,1.0,,,,,,,,,,,,
719586,FC Augsburg,170,73868,Ricardo Pepi,https://media.api-sports.io/football/players/73868.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719586,FC Augsburg,170,48649,Andi Zeqiri,https://media.api-sports.io/football/players/48649.png,17.0,21,F,6.3,False,True,0,,2.0,2,0,0,0,0,,1.0,,,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,
719591,SpVgg Greuther Furth,178,39034,Andreas Linde,https://media.api-sports.io/football/players/39034.png,90.0,26,G,7.6,False,False,0,3.0,36.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719591,SpVgg Greuther Furth,178,24905,Sebastian Griesbeck,https://media.api-sports.io/football/players/24905.png,90.0,22,D,7.2,False,False,0,,34.0,22,0,0,0,0,,,,1.0,4.0,6.0,3.0,,1.0,1.0,,,,,,,,,
719591,SpVgg Greuther Furth,178,25144,Maximilian Bauer,https://media.api-sports.io/football/players/25144.png,90.0,4,D,7.2,False,False,0,,46.0,35,0,0,0,0,,,,2.0,1.0,15.0,8.0,,1.0,1.0,,,3.0,,,,,,
719591,SpVgg Greuther Furth,178,232,Nick Viergever,https://media.api-sports.io/football/players/232.png,90.0,24,D,7.7,False,False,0,,41.0,26,1,0,0,0,,,,3.0,5.0,11.0,5.0,,1.0,2.0,,,3.0,,,,,,
719591,SpVgg Greuther Furth,178,25285,Simon Asta,https://media.api-sports.io/football/players/25285.png,90.0,2,M,6.9,False,False,0,,30.0,17,0,0,0,0,,1.0,,3.0,,7.0,4.0,1.0,,,1.0,,1.0,,,,,,
719591,SpVgg Greuther Furth,178,25013,Max Christiansen,https://media.api-sports.io/football/players/25013.png,90.0,13,M,7.2,False,False,0,,42.0,29,0,0,0,0,,1.0,1.0,2.0,2.0,9.0,6.0,,,1.0,,3.0,1.0,,,,,,
719591,SpVgg Greuther Furth,178,129131,Tobias Raschl,https://media.api-sports.io/football/players/129131.png,71.0,20,M,6.7,False,False,0,,17.0,13,0,0,0,0,,,,1.0,1.0,6.0,3.0,3.0,,,2.0,,,,1.0,,,,
719591,SpVgg Greuther Furth,178,113591,Marco Meyerhofer,https://media.api-sports.io/football/players/113591.png,90.0,18,M,6.6,False,False,0,,27.0,22,0,0,0,0,,2.0,1.0,,3.0,8.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,
719591,SpVgg Greuther Furth,178,25617,Timothy Tillman,https://media.api-sports.io/football/players/25617.png,71.0,21,F,6.7,False,False,0,,17.0,10,0,0,0,0,,1.0,,2.0,1.0,15.0,6.0,3.0,,,2.0,1.0,3.0,1.0,,,,,
719591,SpVgg Greuther Furth,178,128533,Jamie Leweling,https://media.api-sports.io/football/players/128533.png,60.0,40,F,7.2,False,False,0,,11.0,9,0,0,0,0,,,3.0,,,3.0,,,1.0,,,,,,,,,,
719591,SpVgg Greuther Furth,178,1827,Branimir Hrgota,https://media.api-sports.io/football/players/1827.png,90.0,10,F,6.9,True,False,0,,19.0,14,0,0,0,0,,,,3.0,1.0,16.0,6.0,2.0,1.0,,1.0,2.0,2.0,,,,,,
719591,SpVgg Greuther Furth,178,25141,Sascha Burchert,https://media.api-sports.io/football/players/25141.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SpVgg Greuther Furth,178,279976,Oliver Fobassam,https://media.api-sports.io/football/players/279976.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SpVgg Greuther Furth,178,1813,Jetro Willems,https://media.api-sports.io/football/players/1813.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SpVgg Greuther Furth,178,25161,Paul Seguin,https://media.api-sports.io/football/players/25161.png,19.0,33,M,6.2,False,True,0,,15.0,8,0,0,0,0,,,,,,2.0,,,,,,,,,,,,,
719591,SpVgg Greuther Furth,178,25165,Julian Green,https://media.api-sports.io/football/players/25165.png,19.0,37,M,6.2,False,True,0,,6.0,5,0,0,0,0,,,,,,7.0,2.0,,1.0,,,2.0,,,,,,,
719591,SpVgg Greuther Furth,178,25277,Håvard Nielsen,https://media.api-sports.io/football/players/25277.png,30.0,16,F,6.7,False,True,0,,8.0,4,0,0,0,0,,1.0,,,,8.0,3.0,,,,,,1.0,,,,,,
719591,SpVgg Greuther Furth,178,194682,Dickson Abiama,https://media.api-sports.io/football/players/194682.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SC Freiburg,160,26232,Mark Flekken,https://media.api-sports.io/football/players/26232.png,90.0,26,G,7.3,False,False,0,1.0,41.0,29,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719591,SC Freiburg,160,25303,Jonathan Schmid,https://media.api-sports.io/football/players/25303.png,90.0,7,D,7,False,False,0,,70.0,53,0,0,0,0,,,2.0,,1.0,7.0,4.0,1.0,1.0,,,1.0,,,,,,,
719591,SC Freiburg,160,26235,Manuel Gulde,https://media.api-sports.io/football/players/26235.png,90.0,5,D,7.3,False,False,0,,78.0,71,0,0,0,0,,,,2.0,,8.0,5.0,,,,,1.0,2.0,,,,,,
719591,SC Freiburg,160,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,90.0,4,D,7.9,False,False,0,,80.0,71,0,0,0,0,,,,3.0,1.0,11.0,9.0,1.0,,2.0,,,,,,,,,
719591,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90.0,30,D,7.5,True,False,0,,51.0,31,0,0,0,0,,1.0,1.0,1.0,1.0,8.0,6.0,2.0,1.0,,2.0,1.0,,,,,,,
719591,SC Freiburg,160,26252,Roland Sallai,https://media.api-sports.io/football/players/26252.png,90.0,22,M,6.9,False,False,0,,23.0,17,0,0,0,0,,2.0,2.0,,,5.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,
719591,SC Freiburg,160,26249,Janik Haberer,https://media.api-sports.io/football/players/26249.png,82.0,19,M,7.3,False,False,0,,38.0,29,0,0,0,0,,2.0,,5.0,,17.0,11.0,,,,,2.0,3.0,,1.0,,,,
719591,SC Freiburg,160,2917,Maximilian Eggestein,https://media.api-sports.io/football/players/2917.png,90.0,8,M,6.6,False,False,0,,42.0,34,0,0,0,0,,,3.0,2.0,2.0,12.0,4.0,,2.0,,,1.0,2.0,,,,,,
719591,SC Freiburg,160,26248,Vincenzo Grifo,https://media.api-sports.io/football/players/26248.png,88.0,32,M,7.7,False,False,0,,54.0,44,0,0,0,0,,2.0,2.0,,,6.0,4.0,4.0,,,2.0,1.0,,2.0,,,,,
719591,SC Freiburg,160,26255,Lucas Höler,https://media.api-sports.io/football/players/26255.png,90.0,9,F,6.9,False,False,0,,38.0,30,0,0,0,0,,1.0,1.0,,,17.0,7.0,2.0,1.0,,1.0,5.0,1.0,,,,,,
719591,SC Freiburg,160,46930,Ermedin Demirović,https://media.api-sports.io/football/players/46930.png,58.0,11,F,6.3,False,False,0,,11.0,3,0,0,0,0,,,,1.0,,10.0,5.0,,1.0,,,,1.0,,,,,,
719591,SC Freiburg,160,26087,Benjamin Uphoff,https://media.api-sports.io/football/players/26087.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SC Freiburg,160,26242,Kevin Schlotterbeck,https://media.api-sports.io/football/players/26242.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SC Freiburg,160,191233,Kiliann Sildillia,https://media.api-sports.io/football/players/191233.png,,25,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SC Freiburg,160,290213,Hugo Siquet,https://media.api-sports.io/football/players/290213.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SC Freiburg,160,178709,Yannick Engelhardt,https://media.api-sports.io/football/players/178709.png,,36,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719591,SC Freiburg,160,202844,Noah Weißhaupt,https://media.api-sports.io/football/players/202844.png,8.0,33,F,6.6,False,True,0,,5.0,3,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,,,,
719591,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,32.0,18,F,6.6,False,True,0,,11.0,5,0,0,0,0,,1.0,,,,7.0,3.0,,,,,1.0,,,,,,,
719591,SC Freiburg,160,37473,Vincent Vermeij,https://media.api-sports.io/football/players/37473.png,2.0,48,F,,False,True,0,,3.0,2,0,0,0,0,,,,,,4.0,2.0,2.0,,,1.0,,,,,,,,
719583,Bayern Munich,157,497,Manuel Neuer,https://media.api-sports.io/football/players/497.png,90.0,1,G,7.9,True,False,0,4.0,40.0,35,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719583,Bayern Munich,157,125171,Josip Stanišić,https://media.api-sports.io/football/players/125171.png,90.0,44,D,7.2,False,False,0,,78.0,64,0,0,0,0,,,,4.0,1.0,7.0,5.0,1.0,,,1.0,,,,,,,,
719583,Bayern Munich,157,133110,Tanguy Nianzou,https://media.api-sports.io/football/players/133110.png,90.0,23,D,7.6,False,False,0,,95.0,85,1,0,0,0,,1.0,1.0,1.0,1.0,9.0,5.0,,1.0,,,1.0,2.0,1.0,,,1.0,,
719583,Bayern Munich,157,1149,Dayot Upamecano,https://media.api-sports.io/football/players/1149.png,90.0,2,D,7.9,False,False,0,,101.0,95,0,0,0,0,,,,3.0,2.0,11.0,8.0,1.0,,,1.0,1.0,1.0,,,,,,
719583,Bayern Munich,157,33,Lucas Hernández,https://media.api-sports.io/football/players/33.png,90.0,21,D,8,False,False,0,,103.0,94,0,0,0,0,,,3.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,,1.0,,,
719583,Bayern Munich,157,502,Joshua Kimmich,https://media.api-sports.io/football/players/502.png,75.0,6,M,7.2,False,False,0,,84.0,74,0,0,0,0,,,1.0,,3.0,5.0,1.0,1.0,4.0,,1.0,,,,,1.0,,,
719583,Bayern Munich,157,644,Leroy Sané,https://media.api-sports.io/football/players/644.png,75.0,10,M,6.3,False,False,0,,29.0,24,0,0,0,0,,2.0,1.0,1.0,,8.0,2.0,3.0,,,,1.0,2.0,1.0,,,,,
719583,Bayern Munich,157,181812,Jamal Musiala,https://media.api-sports.io/football/players/181812.png,62.0,42,M,7.5,False,False,0,,30.0,23,1,0,0,0,,,2.0,2.0,,10.0,6.0,2.0,,,2.0,1.0,2.0,,,1.0,,,
719583,Bayern Munich,157,522,Thomas Müller,https://media.api-sports.io/football/players/522.png,75.0,25,M,7,False,False,0,,46.0,37,0,0,0,0,,1.0,1.0,2.0,1.0,10.0,6.0,,1.0,,,,,,,,,,
719583,Bayern Munich,157,508,Kingsley Coman,https://media.api-sports.io/football/players/508.png,68.0,11,M,7.6,False,False,0,,35.0,31,0,0,0,0,,2.0,1.0,,,6.0,4.0,3.0,1.0,,2.0,1.0,,1.0,,,1.0,,
719583,Bayern Munich,157,521,Robert Lewandowski,https://media.api-sports.io/football/players/521.png,90.0,9,F,7.9,False,False,0,,30.0,28,0,0,1,0,,3.0,,,,10.0,2.0,1.0,3.0,,,2.0,,3.0,,,2.0,,1.0
719583,Bayern Munich,157,498,Sven Ulreich,https://media.api-sports.io/football/players/498.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Bayern Munich,157,19610,Omar Richards,https://media.api-sports.io/football/players/19610.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Bayern Munich,157,1915,Bouna Sarr,https://media.api-sports.io/football/players/1915.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Bayern Munich,157,510,Serge Gnabry,https://media.api-sports.io/football/players/510.png,22.0,7,F,6.3,False,True,0,,15.0,12,0,0,0,0,,1.0,,,,1.0,,,,,,,,,,,,,
719583,Bayern Munich,157,511,Leon Goretzka,https://media.api-sports.io/football/players/511.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Bayern Munich,157,47341,Marc Roca,https://media.api-sports.io/football/players/47341.png,15.0,22,M,6.9,False,True,0,,28.0,28,0,0,0,0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
719583,Bayern Munich,157,1159,Marcel Sabitzer,https://media.api-sports.io/football/players/1159.png,28.0,18,M,6.9,False,True,0,,29.0,26,0,0,0,0,,,1.0,1.0,1.0,6.0,4.0,1.0,,,1.0,,,,,,,,
719583,Bayern Munich,157,519,Corentin Tolisso,https://media.api-sports.io/football/players/519.png,15.0,24,M,6.5,False,True,0,,21.0,19,0,0,0,0,,1.0,,,,2.0,,,1.0,,,,,,,,,,
719583,Bayern Munich,157,275,Eric Maxim Choupo-Moting,https://media.api-sports.io/football/players/275.png,15.0,13,F,6.7,False,True,0,,7.0,7,0,0,0,0,,,,1.0,,3.0,1.0,,1.0,,,,1.0,,,,,,
719583,Union Berlin,182,25284,Andreas Luthe,https://media.api-sports.io/football/players/25284.png,90.0,1,G,5.3,False,False,4,2.0,29.0,19,0,0,0,0,0.0,,,,,1.0,,,,,,,1.0,,,,,1.0,
719583,Union Berlin,182,25147,Paul Jäckel,https://media.api-sports.io/football/players/25147.png,90.0,3,D,6.2,False,False,0,,30.0,17,0,0,0,0,,,1.0,1.0,,6.0,3.0,1.0,,2.0,1.0,,1.0,,,,,,
719583,Union Berlin,182,25403,Robin Knoche,https://media.api-sports.io/football/players/25403.png,90.0,31,D,6.5,False,False,0,,32.0,23,0,0,0,0,,3.0,,1.0,2.0,4.0,2.0,,1.0,,,,,2.0,,,,,
719583,Union Berlin,182,26297,Timo Baumgartl,https://media.api-sports.io/football/players/26297.png,90.0,25,D,6.6,False,False,0,,49.0,44,1,0,0,0,,,,4.0,2.0,7.0,5.0,,,2.0,,,1.0,,,,,,
719583,Union Berlin,182,24845,Julian Ryerson,https://media.api-sports.io/football/players/24845.png,90.0,6,M,7.2,False,False,0,,20.0,14,0,0,0,0,,,1.0,1.0,1.0,8.0,5.0,4.0,,,4.0,,1.0,,,,,,
719583,Union Berlin,182,25379,Genki Haraguchi,https://media.api-sports.io/football/players/25379.png,84.0,24,M,6.9,False,False,0,,15.0,14,0,0,0,0,,2.0,,3.0,2.0,8.0,4.0,2.0,2.0,,1.0,,,1.0,,,,,
719583,Union Berlin,182,25300,Rani Khedira,https://media.api-sports.io/football/players/25300.png,90.0,8,M,6,True,False,0,,27.0,21,0,0,0,0,,,,1.0,1.0,8.0,3.0,3.0,3.0,,2.0,,1.0,,,,,,
719583,Union Berlin,182,25323,Kevin Möhwald,https://media.api-sports.io/football/players/25323.png,62.0,30,M,6.7,False,False,0,,20.0,14,0,0,0,0,,1.0,,2.0,1.0,9.0,6.0,1.0,,,,3.0,,,,,,,
719583,Union Berlin,182,404,Bastian Oczipka,https://media.api-sports.io/football/players/404.png,90.0,20,M,7.3,False,False,0,,35.0,28,0,0,0,0,,,2.0,3.0,,8.0,7.0,2.0,,,1.0,2.0,,,,,,,
719583,Union Berlin,182,37938,Sheraldo Becker,https://media.api-sports.io/football/players/37938.png,73.0,27,F,6.9,False,False,0,,11.0,6,0,0,0,0,,2.0,1.0,,1.0,5.0,2.0,3.0,,,2.0,,,1.0,,,,,
719583,Union Berlin,182,8598,Taiwo Awoniyi,https://media.api-sports.io/football/players/8598.png,62.0,14,F,6,False,False,0,,10.0,7,0,0,0,0,,2.0,2.0,1.0,,14.0,6.0,2.0,,,2.0,2.0,2.0,1.0,1.0,,,,
719583,Union Berlin,182,1798,Frederik Rønnow,https://media.api-sports.io/football/players/1798.png,,19,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Union Berlin,182,202603,Maximilian Somnitz,https://media.api-sports.io/football/players/202603.png,,38,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Union Berlin,182,30785,András Schäfer,https://media.api-sports.io/football/players/30785.png,28.0,13,M,6.6,False,True,0,,12.0,11,0,0,0,0,,,,,1.0,2.0,1.0,,,,,,,,,,,,
719583,Union Berlin,182,24826,Sven Michel,https://media.api-sports.io/football/players/24826.png,17.0,10,F,6.2,False,True,0,,7.0,2,0,0,0,0,,,,,1.0,7.0,3.0,1.0,2.0,,,1.0,,,,,,,
719583,Union Berlin,182,25030,Andreas Voglsammer,https://media.api-sports.io/football/players/25030.png,28.0,9,F,6.5,False,True,0,,1.0,1,0,0,0,0,,,,,,5.0,,1.0,,,,,,,1.0,,,,
719583,Union Berlin,182,24859,Suleiman Abdullahi,https://media.api-sports.io/football/players/24859.png,,39,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Union Berlin,182,25192,Kevin Behrens,https://media.api-sports.io/football/players/25192.png,,17,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Union Berlin,182,129138,Laurenz Dehl,https://media.api-sports.io/football/players/129138.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719583,Union Berlin,182,25929,Anthony Ujah,https://media.api-sports.io/football/players/25929.png,6.0,11,F,,False,True,0,,1.0,1,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
