fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,shots_total,shots_on,goals_total,tackles_interceptions,fouls_committed,fouls_drawn,passes_key,goals_assists,penalty_won,offsides,tackles_blocks,penalty_commited
987697,Torino,503,8586,Mergim Vojvoda,https://media.api-sports.io/football/players/8586.png,76.0,27,M,6.3,False,False,0,,28.0,17,0,0,0,0,,3.0,5.0,3.0,,,,,,,,,,,,,,,
987697,Torino,503,484,Aleksei Miranchuk,https://media.api-sports.io/football/players/484.png,90.0,59,F,6.6,False,False,0,,31.0,24,0,0,0,0,,1.0,6.0,3.0,2.0,1.0,,2.0,1.0,,2.0,2.0,1.0,,,,,,
987697,Torino,503,842,Nikola Vlašić,https://media.api-sports.io/football/players/842.png,90.0,16,F,7.5,False,False,0,,25.0,18,0,0,0,0,,1.0,7.0,3.0,,,,1.0,1.0,,,,1.0,2.0,1.0,,,,
987697,Torino,503,2522,Antonio Sanabria,https://media.api-sports.io/football/players/2522.png,90.0,9,F,6.9,False,False,0,,23.0,19,0,0,0,0,,,20.0,4.0,1.0,1.0,3.0,3.0,3.0,,,2.0,1.0,1.0,,,,,
987697,Torino,503,384664,Matteo Fiorenza,https://media.api-sports.io/football/players/384664.png,,73,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,30492,Luca Gemello,https://media.api-sports.io/football/players/30492.png,,89,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,31483,Andreaw Gravillon,https://media.api-sports.io/football/players/31483.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,343189,Gvidas Gineitis,https://media.api-sports.io/football/players/343189.png,,66,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,276551,Ange N'Guessan,https://media.api-sports.io/football/players/276551.png,,94,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,2771,Ola Aina,https://media.api-sports.io/football/players/2771.png,28.0,34,D,6.3,False,True,0,,11.0,10,0,0,0,0,,1.0,3.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,
987697,Torino,503,46170,Ivan Ilić,https://media.api-sports.io/football/players/46170.png,28.0,8,M,6.3,False,True,0,,17.0,16,0,0,0,0,,,3.0,,,,2.0,,,,1.0,1.0,,,,,,,
987697,Torino,503,30505,Michel Ndary Adopo,https://media.api-sports.io/football/players/30505.png,,21,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,343538,Aaron Ciammaglichella,https://media.api-sports.io/football/players/343538.png,,81,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,30459,Ronaldo Vieira,https://media.api-sports.io/football/players/30459.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,154791,Brian Bayeye,https://media.api-sports.io/football/players/154791.png,,2,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,282706,Demba Seck,https://media.api-sports.io/football/players/282706.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
987697,Torino,503,1278,Yann Karamoh,https://media.api-sports.io/football/players/1278.png,14.0,7,F,7.3,False,True,0,,5.0,3,0,0,0,0,,,5.0,3.0,,,,1.0,1.0,1.0,,,1.0,,,,,,
987697,Torino,503,287081,Luigi Caccavo,https://media.api-sports.io/football/players/287081.png,,76,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,2674,Rui Patrício,https://media.api-sports.io/football/players/2674.png,90.0,1,G,6.3,False,False,2,3.0,28.0,23,1,0,0,0,0.0,,1.0,,,,,,,,,1.0,,,,,,,1.0
990583,AS Roma,497,30425,Gianluca Mancini,https://media.api-sports.io/football/players/30425.png,45.0,23,D,6.5,False,False,0,,44.0,38,1,0,0,0,,,4.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,
990583,AS Roma,497,30924,Marash Kumbulla,https://media.api-sports.io/football/players/30924.png,45.0,24,D,6.7,False,False,0,,37.0,35,0,0,0,0,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,
990583,AS Roma,497,30424,Roger Ibañez,https://media.api-sports.io/football/players/30424.png,90.0,3,D,6.9,False,False,0,,66.0,59,0,0,0,0,,1.0,13.0,5.0,1.0,,1.0,2.0,,,4.0,2.0,2.0,,,,,,
990583,AS Roma,497,22222,Zeki Çelik,https://media.api-sports.io/football/players/22222.png,90.0,19,M,6.3,False,False,0,,52.0,43,0,0,0,0,,1.0,10.0,2.0,5.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,
990583,AS Roma,497,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,45.0,4,M,6.9,False,False,0,,48.0,37,0,0,0,0,,,3.0,1.0,,,,,,,,,,2.0,,,,,
990583,AS Roma,497,264094,Benjamin Tahirovic,https://media.api-sports.io/football/players/264094.png,57.0,68,M,6.3,False,False,0,,36.0,31,0,0,0,0,,2.0,6.0,2.0,,,,1.0,1.0,,,1.0,,,,,,,
990583,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,90.0,92,M,6.9,False,False,0,,48.0,40,0,0,0,0,,1.0,4.0,3.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,
990583,AS Roma,497,342035,Cristian Volpato,https://media.api-sports.io/football/players/342035.png,45.0,62,F,6.7,False,False,0,,18.0,13,0,0,0,0,,1.0,5.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,
990583,AS Roma,497,782,Lorenzo Pellegrini,https://media.api-sports.io/football/players/782.png,90.0,7,F,7.6,True,False,0,,29.0,21,0,0,0,0,,2.0,10.0,7.0,1.0,1.0,1.0,3.0,3.0,,,,4.0,3.0,,,,,
990583,AS Roma,497,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,90.0,11,F,7.3,False,False,0,,23.0,19,0,0,0,0,,2.0,11.0,7.0,1.0,,,2.0,1.0,1.0,,1.0,4.0,1.0,,,,,
990583,AS Roma,497,556,Mile Svilar,https://media.api-sports.io/football/players/556.png,,99,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,277192,Pietro Boer,https://media.api-sports.io/football/players/277192.png,,63,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,892,Chris Smalling,https://media.api-sports.io/football/players/892.png,45.0,6,D,6.6,False,True,0,,29.0,24,0,0,0,0,,1.0,7.0,5.0,,,,2.0,,,1.0,1.0,1.0,,,,,,
990583,AS Roma,497,403634,Brian Silva,https://media.api-sports.io/football/players/403634.png,,80,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,47302,Diego Llorente,https://media.api-sports.io/football/players/47302.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,203474,Nicola Zalewski,https://media.api-sports.io/football/players/203474.png,45.0,59,M,6.3,False,True,0,,28.0,25,0,0,0,0,,,7.0,3.0,3.0,1.0,2.0,,,,,,2.0,1.0,,,,,
990583,AS Roma,497,1604,Mady Camara,https://media.api-sports.io/football/players/1604.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,300,Georginio Wijnaldum,https://media.api-sports.io/football/players/300.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,902,Nemanja Matić,https://media.api-sports.io/football/players/902.png,45.0,8,M,6.9,False,True,0,,40.0,36,0,0,0,0,,,3.0,2.0,,,1.0,,,,,,,1.0,,,,,
990583,AS Roma,497,286475,Edoardo Bove,https://media.api-sports.io/football/players/286475.png,,52,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,342074,Giacomo Faticanti,https://media.api-sports.io/football/players/342074.png,,73,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,AS Roma,497,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,45.0,21,F,7.2,False,True,0,,25.0,23,0,0,0,0,,,9.0,6.0,5.0,4.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,
990583,AS Roma,497,19194,Tammy Abraham,https://media.api-sports.io/football/players/19194.png,33.0,9,F,6.9,False,True,0,,6.0,3,0,0,0,0,,1.0,6.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,
990583,AS Roma,497,39271,Ola Solbakken,https://media.api-sports.io/football/players/39271.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,Cremonese,520,56753,Mouhamadou Sarr,https://media.api-sports.io/football/players/56753.png,90.0,45,G,7.2,False,False,1,5.0,26.0,18,1,0,0,0,0.0,,1.0,1.0,,,,,,,,,1.0,,,,,,
990583,Cremonese,520,30446,Alex Ferrari,https://media.api-sports.io/football/players/30446.png,90.0,24,D,6,False,False,0,,26.0,19,1,0,0,0,,1.0,9.0,1.0,1.0,,1.0,,,,1.0,4.0,,,,,,,
990583,Cremonese,520,30919,Matteo Bianchetti,https://media.api-sports.io/football/players/30919.png,90.0,15,D,6.7,True,False,0,,31.0,26,0,0,0,0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,
990583,Cremonese,520,7719,Emanuel Aiwu,https://media.api-sports.io/football/players/7719.png,90.0,4,D,7.2,False,False,0,,28.0,23,1,0,0,0,,3.0,9.0,7.0,1.0,,,,,,3.0,1.0,1.0,,,,,,
990583,Cremonese,520,31084,Paolo Ghiglione,https://media.api-sports.io/football/players/31084.png,90.0,18,M,7.3,False,False,0,,19.0,15,0,0,0,0,,1.0,5.0,1.0,,,1.0,1.0,1.0,,2.0,3.0,,2.0,,,,2.0,
990583,Cremonese,520,48555,Charles Pickel,https://media.api-sports.io/football/players/48555.png,64.0,6,M,7.3,False,False,0,,18.0,13,0,0,0,0,,3.0,6.0,5.0,,,,,,,2.0,2.0,,1.0,,,,,
990583,Cremonese,520,30507,Soualiho Meïté,https://media.api-sports.io/football/players/30507.png,90.0,28,M,7,False,False,0,,50.0,44,0,0,0,0,,2.0,7.0,4.0,2.0,1.0,,,,,,2.0,,,,,,1.0,
990583,Cremonese,520,31614,Michele Castagnetti,https://media.api-sports.io/football/players/31614.png,83.0,19,M,7,False,False,0,,35.0,30,0,0,0,0,,2.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,
990583,Cremonese,520,342038,Felix Afena-Gyan,https://media.api-sports.io/football/players/342038.png,45.0,20,M,6.9,False,False,0,,14.0,10,0,0,0,0,,2.0,8.0,6.0,3.0,2.0,,,,,,,1.0,,,,1.0,1.0,
990583,Cremonese,520,37186,Cyriel Dessers,https://media.api-sports.io/football/players/37186.png,45.0,90,F,7.3,False,False,0,,6.0,3,1,0,1,0,,1.0,5.0,3.0,2.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,
990583,Cremonese,520,1652,Frank Tsadjout,https://media.api-sports.io/football/players/1652.png,67.0,74,F,6.9,False,False,0,,15.0,4,0,0,0,0,,,15.0,8.0,2.0,1.0,,1.0,,,,2.0,4.0,,,,,1.0,
990583,Cremonese,520,30417,Marco Carnesecchi,https://media.api-sports.io/football/players/30417.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,Cremonese,520,31038,Gianluca Saro,https://media.api-sports.io/football/players/31038.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,Cremonese,520,35544,Johan Vásquez,https://media.api-sports.io/football/players/35544.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,Cremonese,520,91358,Emanuele Valeri,https://media.api-sports.io/football/players/91358.png,45.0,3,D,6.9,False,True,0,,11.0,5,0,0,0,0,,1.0,4.0,4.0,2.0,2.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,
990583,Cremonese,520,405695,Paolo Gardoni,https://media.api-sports.io/football/players/405695.png,,41,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,Cremonese,520,30403,Marco Benassi,https://media.api-sports.io/football/players/30403.png,26.0,26,M,6.3,False,True,0,,4.0,3,0,0,0,0,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,
990583,Cremonese,520,405696,Luca Borghesan,https://media.api-sports.io/football/players/405696.png,,40,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
990583,Cremonese,520,6057,Pablo Galdames,https://media.api-sports.io/football/players/6057.png,13.0,27,M,6,False,True,0,,5.0,2,0,0,0,0,,,3.0,,,,2.0,,,,,1.0,,,,,,,
990583,Cremonese,520,30848,David Okereke,https://media.api-sports.io/football/players/30848.png,45.0,77,F,6.2,False,True,0,,8.0,6,0,0,0,0,,,10.0,2.0,3.0,1.0,2.0,1.0,,,,1.0,,,,,1.0,,
990583,Cremonese,520,31092,Daniel Ciofani,https://media.api-sports.io/football/players/31092.png,23.0,9,F,6.9,False,True,0,,16.0,10,0,0,0,0,,,8.0,5.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,
992449,Juventus,496,849,Mattia Perin,https://media.api-sports.io/football/players/849.png,90.0,36,G,7.2,False,False,0,1.0,39.0,29,1,0,0,0,0.0,,,,,,,,,,,,,,,,,,
992449,Juventus,496,618,Danilo,https://media.api-sports.io/football/players/618.png,90.0,6,D,7.5,True,False,0,,82.0,76,1,0,0,0,,,5.0,4.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,
992449,Juventus,496,30497,Bremer,https://media.api-sports.io/football/players/30497.png,90.0,3,D,7.3,False,False,0,,59.0,50,0,0,0,0,,,7.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,
992449,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,90.0,12,D,7.3,False,False,0,,70.0,64,0,0,0,0,,1.0,7.0,6.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,
992449,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,88.0,11,M,6.5,False,False,0,,46.0,39,1,0,0,0,,1.0,12.0,3.0,2.0,,2.0,,,,1.0,3.0,2.0,,,,,,
992449,Juventus,496,876,Nicolò Fagioli,https://media.api-sports.io/football/players/876.png,64.0,44,M,6.2,False,False,0,,22.0,18,0,0,0,0,,,7.0,1.0,1.0,,2.0,,,,,3.0,1.0,1.0,,,,,
992449,Juventus,496,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,90.0,5,M,7.3,False,False,0,,51.0,45,0,0,0,0,,,2.0,,1.0,,,1.0,1.0,,3.0,,,1.0,,,,4.0,
992449,Juventus,496,272,Adrien Rabiot,https://media.api-sports.io/football/players/272.png,90.0,25,M,6.6,False,False,0,,25.0,19,0,0,0,0,,1.0,9.0,5.0,,,,1.0,1.0,,3.0,3.0,1.0,,,,,,
992449,Juventus,496,1821,Filip Kostić,https://media.api-sports.io/football/players/1821.png,90.0,17,M,8.2,False,False,0,,41.0,32,0,0,0,0,,1.0,3.0,2.0,,,1.0,1.0,1.0,,,,,4.0,1.0,,,,
992449,Juventus,496,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,78.0,7,F,6.6,False,False,0,,20.0,14,0,0,0,0,,,3.0,,,,,,,,,,,2.0,,,,,
992449,Juventus,496,30415,Dušan Vlahović,https://media.api-sports.io/football/players/30415.png,63.0,9,F,6.9,False,False,0,,13.0,6,0,0,0,0,,,6.0,3.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,
992449,Juventus,496,851,Wojciech Szczęsny,https://media.api-sports.io/football/players/851.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,850,Carlo Pinsoglio,https://media.api-sports.io/football/players/850.png,,23,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,268341,Federico Gatti,https://media.api-sports.io/football/players/268341.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,861,Daniele Rugani,https://media.api-sports.io/football/players/861.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,858,Mattia De Sciglio,https://media.api-sports.io/football/players/858.png,8.0,2,D,6.3,False,True,0,,2.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,181808,Fabio Miretti,https://media.api-sports.io/football/players/181808.png,26.0,20,M,6.6,False,True,0,,7.0,6,0,0,0,0,,,3.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,
992449,Juventus,496,271,Leandro Paredes,https://media.api-sports.io/football/players/271.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,323936,Matías Soulé,https://media.api-sports.io/football/players/323936.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,162173,Samuel Iling Junior,https://media.api-sports.io/football/players/162173.png,,43,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Juventus,496,266,Ángel Di María,https://media.api-sports.io/football/players/266.png,12.0,22,M,6.6,False,True,0,,6.0,5,0,0,0,0,,,3.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,
992449,Juventus,496,877,Moise Kean,https://media.api-sports.io/football/players/877.png,27.0,18,F,6.7,False,True,0,,1.0,,0,0,0,0,,,3.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,
992449,Lazio,487,1470,Luis Maximiano,https://media.api-sports.io/football/players/1470.png,90.0,1,G,6.3,False,False,1,4.0,24.0,20,0,0,0,0,0.0,,1.0,,,,,,,,,,,,,,,,
992449,Lazio,487,30866,Manuel Lazzari,https://media.api-sports.io/football/players/30866.png,90.0,29,D,6.3,False,False,0,,56.0,52,0,0,0,0,,,7.0,2.0,4.0,2.0,1.0,,,,1.0,,,,,,,1.0,
992449,Lazio,487,1841,Patric,https://media.api-sports.io/football/players/1841.png,90.0,4,D,7,False,False,0,,61.0,55,0,0,0,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,
992449,Lazio,487,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,78.0,13,D,6.6,False,False,0,,55.0,53,0,0,0,0,,,3.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,
992449,Lazio,487,1844,Adam Marušić,https://media.api-sports.io/football/players/1844.png,90.0,77,D,6.9,False,False,0,,76.0,67,0,0,0,0,,1.0,7.0,4.0,,,,1.0,,,1.0,1.0,1.0,,,,,,
992449,Lazio,487,211,Matías Vecino,https://media.api-sports.io/football/players/211.png,59.0,5,M,6.3,False,False,0,,36.0,31,0,0,0,0,,,5.0,2.0,,,1.0,,,,1.0,,1.0,,,,,,
992449,Lazio,487,1852,Danilo Cataldi,https://media.api-sports.io/football/players/1852.png,74.0,32,M,7.3,False,False,0,,60.0,55,0,0,0,0,,3.0,5.0,5.0,,,,1.0,1.0,,,,2.0,2.0,,,,,
992449,Lazio,487,1859,Luis Alberto,https://media.api-sports.io/football/players/1859.png,74.0,10,M,6.6,False,False,0,,80.0,72,0,0,0,0,,2.0,6.0,2.0,,,1.0,,,,,3.0,,,,,,,
992449,Lazio,487,2412,Felipe Anderson,https://media.api-sports.io/football/players/2412.png,90.0,7,F,7.2,False,False,0,,44.0,37,0,0,0,0,,2.0,7.0,5.0,2.0,2.0,,2.0,,,,1.0,1.0,2.0,,,,1.0,
992449,Lazio,487,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,45.0,17,F,6.6,True,False,0,,8.0,4,0,0,0,0,,,3.0,3.0,,,,1.0,,,,,2.0,1.0,,,,,
992449,Lazio,487,30937,Mattia Zaccagni,https://media.api-sports.io/football/players/30937.png,90.0,20,F,7.5,False,False,0,,44.0,39,1,0,0,0,,2.0,11.0,8.0,2.0,2.0,,1.0,,,,1.0,4.0,3.0,,,,,
992449,Lazio,487,31037,Ivan Provedel,https://media.api-sports.io/football/players/31037.png,,94,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,31775,Marius Adamonis,https://media.api-sports.io/football/players/31775.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,30554,Luca Pellegrini,https://media.api-sports.io/football/players/30554.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,31099,Nicolò Casale,https://media.api-sports.io/football/players/31099.png,12.0,15,D,6.7,False,True,0,,18.0,17,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,1846,Ştefan Radu,https://media.api-sports.io/football/players/1846.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,162952,Mario Gila Fuentes,https://media.api-sports.io/football/players/162952.png,,34,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,1856,Sergej Milinković-Savić,https://media.api-sports.io/football/players/1856.png,31.0,21,M,6.6,False,True,0,,18.0,14,0,0,0,0,,,6.0,4.0,,,,,,,2.0,1.0,2.0,,,,,,
992449,Lazio,487,696,Marcos Antonio,https://media.api-sports.io/football/players/696.png,16.0,6,M,6.7,False,True,0,,22.0,19,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
992449,Lazio,487,263812,Luka Romero,https://media.api-sports.io/football/players/263812.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,288777,Marco Bertini,https://media.api-sports.io/football/players/288777.png,,50,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
992449,Lazio,487,1266,Toma Bašić,https://media.api-sports.io/football/players/1266.png,16.0,88,M,6.3,False,True,0,,13.0,10,0,0,0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
992449,Lazio,487,2299,Pedro,https://media.api-sports.io/football/players/2299.png,45.0,9,F,6.7,False,True,0,,28.0,24,0,0,0,0,,1.0,6.0,1.0,,,2.0,,,,,1.0,,,,,,,
992449,Lazio,487,286474,Matteo Cancellieri,https://media.api-sports.io/football/players/286474.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,849,Mattia Perin,https://media.api-sports.io/football/players/849.png,90.0,36,G,6.7,False,False,1,3.0,21.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,268341,Federico Gatti,https://media.api-sports.io/football/players/268341.png,90.0,15,D,6.6,False,False,0,,49.0,47,0,0,0,0,,,5.0,2.0,,,,,,,1.0,2.0,2.0,,,,,,
1004771,Juventus,496,30497,Bremer,https://media.api-sports.io/football/players/30497.png,90.0,3,D,6.3,False,False,0,,50.0,47,0,0,0,0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0
1004771,Juventus,496,618,Danilo,https://media.api-sports.io/football/players/618.png,90.0,6,D,6.9,True,False,0,,70.0,65,0,0,0,0,,,11.0,6.0,2.0,1.0,2.0,2.0,,,3.0,,4.0,,,,,,
1004771,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,90.0,11,M,7.6,False,False,0,,56.0,47,1,1,0,0,,,7.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,
1004771,Juventus,496,876,Nicolò Fagioli,https://media.api-sports.io/football/players/876.png,65.0,44,M,7.2,False,False,0,,17.0,15,0,0,0,0,,,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,
1004771,Juventus,496,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,90.0,5,M,6.9,False,False,0,,48.0,42,0,0,0,0,,,6.0,1.0,,,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,
1004771,Juventus,496,272,Adrien Rabiot,https://media.api-sports.io/football/players/272.png,90.0,25,M,6.3,False,False,0,,29.0,22,0,0,0,0,,1.0,8.0,3.0,2.0,1.0,1.0,,,,,2.0,,,,,,,
1004771,Juventus,496,1821,Filip Kostić,https://media.api-sports.io/football/players/1821.png,90.0,17,M,6.7,False,False,0,,24.0,23,0,0,0,0,,,3.0,1.0,,,,1.0,,,,,,1.0,,,,,
1004771,Juventus,496,266,Ángel Di María,https://media.api-sports.io/football/players/266.png,65.0,22,F,7.2,False,False,0,,32.0,25,0,0,0,0,,,4.0,3.0,4.0,3.0,,1.0,1.0,,,,,1.0,,,,,
1004771,Juventus,496,30415,Dušan Vlahović,https://media.api-sports.io/football/players/30415.png,73.0,9,F,6.9,False,False,0,,12.0,10,0,0,0,0,,,10.0,5.0,2.0,1.0,,2.0,1.0,,,,3.0,1.0,,,,,
1004771,Juventus,496,851,Wojciech Szczęsny,https://media.api-sports.io/football/players/851.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,850,Carlo Pinsoglio,https://media.api-sports.io/football/players/850.png,,23,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,858,Mattia De Sciglio,https://media.api-sports.io/football/players/858.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,861,Daniele Rugani,https://media.api-sports.io/football/players/861.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,181808,Fabio Miretti,https://media.api-sports.io/football/players/181808.png,25.0,20,M,6.6,False,True,0,,7.0,5,1,0,0,0,,1.0,3.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,
1004771,Juventus,496,323936,Matías Soulé,https://media.api-sports.io/football/players/323936.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,158378,Enzo Barrenechea,https://media.api-sports.io/football/players/158378.png,,45,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,271,Leandro Paredes,https://media.api-sports.io/football/players/271.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,25.0,7,F,6.2,False,True,0,,6.0,5,0,0,0,0,,,4.0,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,
1004771,Juventus,496,162173,Samuel Iling Junior,https://media.api-sports.io/football/players/162173.png,,43,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004771,Juventus,496,877,Moise Kean,https://media.api-sports.io/football/players/877.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
