fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,dribbles_past,goals_assists,goals_total,penalty_won,penalty_commited
21440,Crotone,501,91447,Andrej Kotnik,https://media.api-sports.io/football/players/91447.png,29,20,M,6.3,False,False,2,0,,,7,0,77%,0,8,2,2,0,0,0,0,0,0,0,,,,,,
21440,Crotone,501,31003,Simy,https://media.api-sports.io/football/players/31003.png,6,99,F,6.3,False,False,0,0,,,1,0,50%,0,3,0,0,0,0,2,0,0,0,0,,,,,,
21439,Juventus,496,254,Gianluigi Buffon,https://media.api-sports.io/football/players/254.png,90,1,G,7.2,True,False,0,0,0.0,2.0,28,0,75%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21439,Juventus,496,1444,Stephan Lichtsteiner,https://media.api-sports.io/football/players/1444.png,80,26,D,6.8,False,False,0,0,,,29,0,74%,2,6,3,2,2,0,1,0,0,0,0,,,,,,
21439,Juventus,496,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90,19,D,7.0,False,False,0,0,,,35,0,83%,1,4,1,0,0,0,1,0,0,0,0,,,,,,
21439,Juventus,496,856,Giorgio Chiellini,https://media.api-sports.io/football/players/856.png,90,3,D,8.1,False,False,0,0,,,43,0,79%,2,14,12,0,0,2,1,1,0,0,0,,,,,,
21439,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,90,12,D,7.7,False,False,0,0,,,30,3,73%,3,8,6,1,1,3,0,0,0,0,0,,,,,,
21439,Juventus,496,872,Miralem Pjanić,https://media.api-sports.io/football/players/872.png,90,5,M,7.2,False,False,2,2,,,38,1,86%,0,12,7,1,1,0,1,1,0,0,0,,2.0,,,,
21439,Juventus,496,868,Sami Khedira,https://media.api-sports.io/football/players/868.png,90,6,M,7.2,False,False,2,0,,,30,1,90%,1,7,4,0,0,0,1,1,0,0,0,,1.0,,,,
21439,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,71,7,M,7.7,False,False,2,1,,,21,1,84%,3,11,6,2,2,2,2,1,0,0,0,,1.0,,1.0,,
21439,Juventus,496,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,85,21,F,7.7,False,False,2,1,,,34,1,85%,0,10,8,2,2,4,1,0,0,0,0,,,,,,
21439,Juventus,496,878,Mario Mandžukić,https://media.api-sports.io/football/players/878.png,90,17,F,6.7,False,False,2,1,,,33,2,67%,1,21,11,1,0,2,2,1,0,0,0,,2.0,,,,
21439,Juventus,496,2297,Gonzalo Higuaín,https://media.api-sports.io/football/players/2297.png,90,9,F,7.4,False,False,3,1,,,16,2,76%,0,13,7,4,2,2,2,0,0,0,0,,1.0,,,,
21439,Juventus,496,256,Dani Alves,https://media.api-sports.io/football/players/256.png,10,23,D,6.1,False,True,1,0,,,3,0,100%,0,3,0,0,0,0,1,0,0,0,0,,1.0,,,,
21439,Juventus,496,861,Daniele Rugani,https://media.api-sports.io/football/players/861.png,5,24,D,6.5,False,True,0,0,,,2,0,66%,0,0,0,0,0,0,0,0,0,0,0,,,,,,
21439,Juventus,496,1214,Claudio Marchisio,https://media.api-sports.io/football/players/1214.png,19,8,M,6.7,False,True,0,0,,,9,0,90%,0,3,2,0,0,1,1,0,0,0,0,,,,,,
21439,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90,1,G,7.2,False,False,0,0,1.0,5.0,12,0,63%,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,
21439,Inter,505,135,Jeison Murillo,https://media.api-sports.io/football/players/135.png,90,24,D,7.2,False,False,2,0,,,47,0,81%,1,14,8,2,2,2,3,0,0,0,0,,,,,,
21439,Inter,505,1982,Gary Medel,https://media.api-sports.io/football/players/1982.png,90,17,M,6.5,False,False,0,0,,,53,0,94%,0,7,2,1,1,1,1,1,0,0,0,,1.0,,,,
21439,Inter,505,195,João Miranda,https://media.api-sports.io/football/players/195.png,90,25,D,6.9,False,False,0,0,,,52,0,92%,3,6,3,1,0,1,2,0,0,0,0,,,,,,
21439,Inter,505,202,Antonio Candreva,https://media.api-sports.io/football/players/202.png,58,87,M,6.2,False,False,0,0,,,24,0,80%,0,2,0,0,0,0,2,1,0,0,0,,,,,,
21439,Inter,505,203,Roberto Gagliardini,https://media.api-sports.io/football/players/203.png,90,5,M,6.7,False,False,3,1,,,46,1,78%,0,16,6,1,1,1,3,0,0,0,0,,1.0,,,,
21439,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,58,77,M,6.8,False,False,0,0,,,40,0,75%,2,9,5,1,1,1,0,0,0,0,0,,3.0,,,,
21439,Inter,505,193,Danilo D'Ambrosio,https://media.api-sports.io/football/players/193.png,90,33,D,6.5,False,False,2,0,,,18,0,64%,1,14,8,2,1,2,2,0,0,0,0,,,,,,
21439,Inter,505,206,João Mário,https://media.api-sports.io/football/players/206.png,79,6,M,6.7,False,False,1,0,,,23,5,92%,1,17,3,3,1,2,1,0,0,0,0,,1.0,,,,
21439,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,89,44,M,6.8,False,False,2,1,,,28,2,77%,1,9,3,1,0,1,2,0,1,0,0,,1.0,,,,
21439,Inter,505,216,Mauro Icardi,https://media.api-sports.io/football/players/216.png,90,9,F,6.7,True,False,2,0,,,7,1,70%,0,8,3,0,0,1,0,0,0,0,0,,2.0,,,,
21439,Inter,505,926,Geoffrey Kondogbia,https://media.api-sports.io/football/players/926.png,32,7,M,6.9,False,False,0,0,,,25,0,92%,2,5,2,2,1,0,0,0,0,0,0,,1.0,,,,
21439,Inter,505,12795,Éder,https://media.api-sports.io/football/players/12795.png,32,23,F,6.5,False,False,0,0,,,8,0,100%,1,2,1,1,0,1,0,0,0,0,0,,,,,,
21439,Inter,505,30489,Rodrigo Palacio,https://media.api-sports.io/football/players/30489.png,11,8,F,6.6,False,False,0,0,,,2,1,40%,1,3,1,0,0,0,0,0,0,0,0,,,,,,
21438,AS Roma,497,851,Wojciech Szczęsny,https://media.api-sports.io/football/players/851.png,90,1,G,6.9,False,False,0,0,0.0,1.0,17,0,60%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21438,AS Roma,497,772,Kōnstantinos Manōlas,https://media.api-sports.io/football/players/772.png,90,44,D,7.8,False,False,0,0,,,42,1,76%,3,10,4,2,2,0,3,0,0,0,0,,,,,,
21438,AS Roma,497,768,Federico Fazio,https://media.api-sports.io/football/players/768.png,90,20,D,8.7,False,False,1,1,,,25,0,83%,2,8,6,0,0,2,1,0,0,0,0,,,,1.0,,
21438,AS Roma,497,2285,Antonio Rüdiger,https://media.api-sports.io/football/players/2285.png,90,2,D,7.7,False,False,1,0,,,41,1,82%,1,8,5,1,1,0,0,0,0,0,0,,1.0,,,,
21438,AS Roma,497,9948,Bruno Peres,https://media.api-sports.io/football/players/9948.png,90,13,D,6.7,False,False,4,0,,,19,1,82%,1,8,3,2,2,0,0,0,0,0,0,,3.0,,,,
21438,AS Roma,497,779,Daniele De Rossi,https://media.api-sports.io/football/players/779.png,85,16,M,8.3,True,False,0,0,,,31,5,91%,2,12,6,0,0,3,1,1,0,0,0,,4.0,2.0,,,
21438,AS Roma,497,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,90,6,M,7.4,False,False,0,0,,,41,3,83%,2,9,3,1,1,0,3,1,0,0,0,,,1.0,,,
21438,AS Roma,497,2284,Emerson Palmieri,https://media.api-sports.io/football/players/2284.png,90,33,D,7.4,False,False,1,0,,,34,3,91%,1,12,8,4,3,2,1,0,0,0,0,,,,,,
21438,AS Roma,497,205,Radja Nainggolan,https://media.api-sports.io/football/players/205.png,89,4,M,8.4,False,False,4,1,,,30,4,83%,2,7,6,0,0,4,0,0,0,0,0,,,,1.0,,
21438,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,81,92,F,6.6,False,False,3,1,,,19,0,70%,0,12,5,5,2,2,1,0,0,0,0,,,,,,
21438,AS Roma,497,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,90,9,F,8.6,False,False,9,5,,,16,0,66%,0,13,9,3,2,1,0,0,0,0,0,,,,2.0,,
21438,AS Roma,497,2208,Clément Grenier,https://media.api-sports.io/football/players/2208.png,1,7,M,–,False,True,0,0,,,1,0,50%,0,0,0,0,0,0,0,0,0,0,0,,,,,,
21438,AS Roma,497,271,Leandro Paredes,https://media.api-sports.io/football/players/271.png,5,5,M,–,False,True,0,0,,,2,0,66%,0,1,0,0,0,0,0,0,0,0,0,,1.0,,,,
21438,AS Roma,497,91371,Francesco Totti,https://media.api-sports.io/football/players/91371.png,9,10,F,6.7,False,True,0,0,,,7,1,87%,0,0,0,0,0,0,0,0,0,0,0,,,,,,
21438,Fiorentina,502,21081,Ciprian Tătărușanu,https://media.api-sports.io/football/players/21081.png,90,12,G,6.4,False,False,0,0,4.0,4.0,15,0,51%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
21438,Fiorentina,502,18827,Carlos Sánchez,https://media.api-sports.io/football/players/18827.png,90,6,M,5.4,False,False,0,0,,,29,0,82%,0,10,5,0,0,0,1,1,0,0,0,,2.0,,,,
21438,Fiorentina,502,6607,Gonzalo Rodríguez,https://media.api-sports.io/football/players/6607.png,90,2,D,6.5,True,False,0,0,,,39,1,88%,1,9,3,0,0,0,1,1,0,0,0,,1.0,,,,
21438,Fiorentina,502,91378,Davide Astori,https://media.api-sports.io/football/players/91378.png,90,13,D,6.8,False,False,0,0,,,51,4,81%,5,8,3,0,0,0,1,0,0,0,0,,1.0,,,,
21438,Fiorentina,502,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,78,25,F,6.0,False,False,3,1,,,13,0,68%,1,8,2,1,0,2,2,0,0,0,0,,1.0,,,,
21438,Fiorentina,502,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,90,5,M,6.5,False,False,0,0,,,48,1,87%,4,8,3,0,0,0,1,0,0,0,0,,3.0,,,,
21438,Fiorentina,502,211,Matías Vecino,https://media.api-sports.io/football/players/211.png,90,8,M,7.0,False,False,4,0,,,41,2,87%,2,15,7,5,3,2,4,0,0,0,0,,1.0,,,,
21438,Fiorentina,502,70757,Maximiliano Olivera,https://media.api-sports.io/football/players/70757.png,63,15,M,6.6,False,False,0,0,,,8,0,53%,1,5,4,2,2,0,0,0,0,0,0,,1.0,,,,
21438,Fiorentina,502,873,Federico Bernardeschi,https://media.api-sports.io/football/players/873.png,74,10,M,6.8,False,False,1,0,,,29,2,72%,1,13,5,3,1,1,2,0,0,0,0,,,,,,
21438,Fiorentina,502,210,Borja Valero,https://media.api-sports.io/football/players/210.png,90,20,M,6.6,False,False,2,0,,,34,1,89%,0,5,3,1,1,2,1,1,0,0,0,,1.0,,,,
21438,Fiorentina,502,30540,Khouma Babacar,https://media.api-sports.io/football/players/30540.png,90,30,F,6.8,False,False,3,1,,,10,0,62%,0,13,7,1,1,2,2,0,0,0,0,,,,,,
21438,Fiorentina,502,47260,Sebastián Cristóforo,https://media.api-sports.io/football/players/47260.png,12,19,M,6.1,False,False,0,0,,,7,0,100%,0,2,0,0,0,0,0,0,0,0,0,,1.0,,,,
21438,Fiorentina,502,1586,Cristian Tello,https://media.api-sports.io/football/players/1586.png,16,16,F,5.8,False,False,0,0,,,5,0,71%,0,2,1,1,1,0,0,0,0,0,0,,1.0,,,,
21438,Fiorentina,502,30434,Josip Iličić,https://media.api-sports.io/football/players/30434.png,27,72,F,6.6,False,False,0,0,,,10,0,83%,0,1,1,0,0,1,0,0,0,0,0,,,,,,
21437,Crotone,501,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,90,1,G,7.5,True,False,0,0,2.0,8.0,8,0,20%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21437,Crotone,501,31392,Aleandro Rosi,https://media.api-sports.io/football/players/31392.png,90,22,M,6.2,False,False,0,0,,,9,0,64%,3,9,3,2,1,2,2,0,0,0,0,,1.0,,,,
21437,Crotone,501,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,90,17,D,6.9,False,False,0,0,,,10,1,66%,0,5,4,0,0,0,0,0,0,0,0,,,,,,
21437,Crotone,501,30523,Gianmarco Ferrari,https://media.api-sports.io/football/players/30523.png,90,13,D,7.3,False,False,0,0,,,4,0,50%,4,1,1,1,1,0,0,0,0,0,0,,,,,,
21437,Crotone,501,91446,Djamel Mesbah,https://media.api-sports.io/football/players/91446.png,90,15,D,6.6,False,False,1,0,,,10,0,66%,1,7,5,0,0,2,2,0,0,0,0,,,,,,
21437,Crotone,501,30984,Mario Sampirisi,https://media.api-sports.io/football/players/30984.png,70,31,D,6.8,False,False,0,0,,,17,2,85%,0,5,2,0,0,0,0,0,0,0,0,,,,,,
21437,Crotone,501,31053,Leonardo Capezzi,https://media.api-sports.io/football/players/31053.png,90,28,M,7.0,False,False,2,1,,,16,0,64%,1,13,7,2,1,1,3,0,0,0,0,,2.0,,,,
21437,Crotone,501,30989,Andrea Barberis,https://media.api-sports.io/football/players/30989.png,90,18,M,6.7,False,False,1,0,,,12,1,70%,3,9,5,1,1,1,1,0,0,0,0,,1.0,,,,
21437,Crotone,501,43030,Adrian Stoian,https://media.api-sports.io/football/players/43030.png,90,12,M,6.5,False,False,0,0,,,16,2,66%,2,6,3,1,0,1,0,0,0,0,0,,2.0,,,,
21437,Crotone,501,11096,Aleksandăr Tonev,https://media.api-sports.io/football/players/11096.png,78,24,M,6.1,False,False,1,0,,,13,0,86%,0,8,2,2,1,0,1,0,0,0,0,,,,,,
21437,Crotone,501,30487,Diego Falcinelli,https://media.api-sports.io/football/players/30487.png,84,11,F,6.0,False,False,1,1,,,7,0,53%,2,26,4,4,0,3,4,0,0,0,0,,1.0,,,,
21437,Crotone,501,56446,Ćazim Suljić,https://media.api-sports.io/football/players/56446.png,6,42,M,6.5,False,True,0,0,,,1,0,33%,0,2,1,0,0,0,0,0,0,0,0,,1.0,,,,
21437,Crotone,501,14292,Boadu Maxwell Acosty,https://media.api-sports.io/football/players/14292.png,20,27,M,6.5,False,True,0,0,,,4,0,100%,0,5,2,1,0,0,0,0,0,0,0,,,,,,
21437,Crotone,501,31095,Marcello Trotta,https://media.api-sports.io/football/players/31095.png,12,29,F,6.5,False,True,0,0,,,2,0,50%,0,2,1,0,0,0,0,0,0,0,0,,1.0,,,,
21437,Juventus,496,254,Gianluigi Buffon,https://media.api-sports.io/football/players/254.png,90,1,G,7.1,True,False,0,0,0.0,2.0,30,0,96%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21437,Juventus,496,256,Dani Alves,https://media.api-sports.io/football/players/256.png,78,23,D,7.7,False,False,0,0,,,82,2,89%,0,5,4,1,1,1,0,0,0,0,0,,,,,,
21437,Juventus,496,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90,19,D,7.8,False,False,0,0,,,136,1,86%,0,6,5,0,0,1,1,1,0,0,0,,,,,,
21437,Juventus,496,861,Daniele Rugani,https://media.api-sports.io/football/players/861.png,90,24,D,8.1,False,False,0,0,,,139,0,95%,2,14,11,0,0,1,1,0,0,0,0,,,,,,
21437,Juventus,496,191,Kwadwo Asamoah,https://media.api-sports.io/football/players/191.png,90,22,D,7.5,False,False,1,1,,,72,1,94%,1,8,6,1,1,1,1,0,0,0,0,,,,,,
21437,Juventus,496,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,90,28,M,7.8,False,False,0,0,,,72,1,93%,2,9,6,1,1,1,0,0,0,0,0,,,1.0,,,
21437,Juventus,496,868,Sami Khedira,https://media.api-sports.io/football/players/868.png,70,6,M,7.8,False,False,1,1,,,63,1,85%,0,10,7,0,0,1,0,0,0,0,0,,1.0,,,,
21437,Juventus,496,30413,Marko Pjaca,https://media.api-sports.io/football/players/30413.png,89,20,F,6.0,False,False,2,2,,,20,0,71%,0,13,4,2,0,1,5,0,0,0,0,,1.0,,,,
21437,Juventus,496,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,90,21,F,7.3,False,False,4,3,,,55,3,88%,1,14,6,6,3,2,0,0,0,0,0,,2.0,,,,
21437,Juventus,496,878,Mario Mandžukić,https://media.api-sports.io/football/players/878.png,90,17,F,7.3,False,False,2,1,,,30,1,75%,2,8,4,1,0,2,2,0,0,0,0,,,,1.0,,
21437,Juventus,496,2297,Gonzalo Higuaín,https://media.api-sports.io/football/players/2297.png,90,9,F,8.0,False,False,6,3,,,18,1,78%,0,8,4,4,2,1,0,0,0,0,0,,,,1.0,,
21437,Juventus,496,852,Andrea Barzagli,https://media.api-sports.io/football/players/852.png,12,15,D,6.9,False,False,0,0,,,16,1,94%,0,1,1,1,1,0,0,0,0,0,0,,,,,,
21437,Juventus,496,872,Miralem Pjanić,https://media.api-sports.io/football/players/872.png,20,5,M,7.2,False,False,1,0,,,29,2,96%,0,2,0,0,0,0,1,0,0,0,0,,1.0,,,,
21437,Juventus,496,30786,Stefano Sturaro,https://media.api-sports.io/football/players/30786.png,1,27,M,–,False,False,0,0,,,1,0,100%,0,0,0,0,0,0,0,0,0,0,0,,,,,,
21436,Bologna,500,30466,Angelo Da Costa,https://media.api-sports.io/football/players/30466.png,90,1,G,6.6,False,False,0,0,1.0,3.0,9,0,56%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21436,Bologna,500,2855,Emil Krafth,https://media.api-sports.io/football/players/2855.png,90,4,D,6.7,False,False,0,0,,,38,2,82%,1,8,3,1,1,0,1,0,0,0,0,,3.0,,,,
21436,Bologna,500,31132,Daniele Gastaldello,https://media.api-sports.io/football/players/31132.png,62,28,D,6.8,True,False,0,0,,,30,0,88%,1,4,2,1,1,1,2,1,0,0,0,,,,,,
21436,Bologna,500,31044,Domenico Maietta,https://media.api-sports.io/football/players/31044.png,90,20,D,6.5,False,False,0,0,,,42,0,87%,1,10,2,1,0,0,0,0,0,0,0,,3.0,,,,
21436,Bologna,500,30473,Ibrahima Mbaye,https://media.api-sports.io/football/players/30473.png,77,15,D,7.1,False,False,0,0,,,53,0,88%,3,7,3,0,0,1,0,1,0,0,0,,,,,,
21436,Bologna,500,30481,Ádám Nagy,https://media.api-sports.io/football/players/30481.png,90,16,M,6.6,False,False,1,0,,,45,2,91%,0,13,5,1,0,1,2,1,0,0,0,,2.0,,,,
21436,Bologna,500,2560,Erick Pulgar,https://media.api-sports.io/football/players/2560.png,80,5,M,7.3,False,False,1,0,,,39,1,81%,1,7,7,2,2,0,0,0,0,0,0,,,,,,
21436,Bologna,500,30478,Blerim Džemaili,https://media.api-sports.io/football/players/30478.png,90,31,M,7.6,False,False,2,2,,,27,3,77%,1,7,6,0,0,3,0,1,0,0,0,,1.0,,,,
21436,Bologna,500,334,Simone Verdi,https://media.api-sports.io/football/players/334.png,90,9,F,7.4,False,False,5,1,,,24,3,72%,1,16,6,4,2,3,3,1,0,0,0,,1.0,,,,
21436,Bologna,500,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,90,10,F,6.8,False,False,5,0,,,6,0,85%,0,13,4,2,0,2,2,0,0,0,0,,,,,,
21436,Bologna,500,30480,Ladislav Krejčí,https://media.api-sports.io/football/players/30480.png,90,11,M,7.1,False,False,4,2,,,34,2,91%,0,9,4,4,2,1,0,0,0,0,0,,1.0,,,,
21436,Bologna,500,1599,Vasilīs Torosidīs,https://media.api-sports.io/football/players/1599.png,13,35,D,6.3,False,True,0,0,,,6,1,100%,0,1,0,0,0,0,0,0,0,0,0,,,,,,
21436,Bologna,500,31090,Federico Viviani,https://media.api-sports.io/football/players/31090.png,10,6,M,6.8,False,True,1,0,,,11,0,91%,0,1,1,0,0,1,0,0,0,0,0,,,,,,
21436,Bologna,500,1331,Bruno Petković,https://media.api-sports.io/football/players/1331.png,28,21,F,7.0,False,True,1,0,,,11,1,64%,0,12,6,3,3,1,3,0,0,0,0,,1.0,,,,
21436,AC Milan,489,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90,99,G,7.7,False,False,0,0,0.0,5.0,22,0,59%,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21436,AC Milan,489,1626,Ignazio Abate,https://media.api-sports.io/football/players/1626.png,90,20,D,6.8,True,False,0,0,,,18,0,81%,0,7,4,0,0,1,1,1,0,0,0,,,,,,
21436,AC Milan,489,12774,Gabriel Paletta,https://media.api-sports.io/football/players/12774.png,36,29,D,6.0,False,False,0,0,,,30,0,96%,0,5,3,0,0,0,1,2,1,0,0,,,,,,
21436,AC Milan,489,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,31,13,D,6.8,False,False,0,0,,,28,0,90%,0,3,3,0,0,0,0,0,0,0,0,,,,,,
21436,AC Milan,489,35543,Leonel Vangioni,https://media.api-sports.io/football/players/35543.png,90,21,D,6.7,False,False,0,0,,,17,0,65%,1,8,5,1,0,2,1,1,0,0,0,,1.0,,,,
21436,AC Milan,489,31023,Juraj Kucka,https://media.api-sports.io/football/players/31023.png,59,33,M,6.2,False,False,0,0,,,29,0,70%,0,10,6,1,1,0,2,2,1,0,0,,2.0,,,,
21436,AC Milan,489,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,45,73,M,6.7,False,False,0,0,,,34,0,89%,0,6,3,1,0,0,2,0,0,0,0,,,,,,
21436,AC Milan,489,2763,Mario Pašalić,https://media.api-sports.io/football/players/2763.png,90,80,M,7.0,False,False,3,2,,,27,0,84%,4,16,9,1,1,3,1,0,0,0,0,,3.0,,1.0,,
21436,AC Milan,489,1650,Suso,https://media.api-sports.io/football/players/1650.png,90,8,F,6.5,False,False,0,0,,,22,1,64%,1,19,8,5,3,2,2,0,0,0,0,,3.0,,,,
21436,AC Milan,489,1706,Carlos Bacca,https://media.api-sports.io/football/players/1706.png,62,70,F,6.7,False,False,0,0,,,8,0,53%,0,8,6,1,1,2,1,0,0,0,0,,,,,,
21436,AC Milan,489,18809,Gerard Deulofeu,https://media.api-sports.io/football/players/18809.png,90,7,F,7.6,False,False,2,2,,,18,2,85%,1,10,5,5,4,1,0,0,0,0,0,,2.0,1.0,,,
21436,AC Milan,489,1634,Cristián Zapata,https://media.api-sports.io/football/players/1634.png,59,17,D,6.9,False,False,0,0,,,18,0,85%,1,4,1,0,0,0,2,0,0,0,0,,,,,,
21436,AC Milan,489,91377,Gustavo Gómez,https://media.api-sports.io/football/players/91377.png,45,15,D,6.9,False,False,0,0,,,9,0,100%,1,1,1,0,0,0,0,0,0,0,0,,,,,,
21436,AC Milan,489,30482,Andrea Poli,https://media.api-sports.io/football/players/30482.png,28,16,M,6.9,False,False,0,0,,,7,0,87%,3,11,5,3,2,2,1,0,0,0,0,,,,,,
21435,Napoli,492,1624,Pepe Reina,https://media.api-sports.io/football/players/1624.png,90,25,G,7.4,False,False,0,0,0.0,2.0,17,1,89%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21435,Napoli,492,30621,Christian Maggio,https://media.api-sports.io/football/players/30621.png,90,11,D,7.4,False,False,0,0,,,32,0,72%,4,17,11,1,1,0,2,0,0,0,0,,3.0,,,,
21435,Napoli,492,314,Raúl Albiol,https://media.api-sports.io/football/players/314.png,90,33,D,7.6,False,False,0,0,,,59,0,80%,1,12,11,1,1,0,1,0,0,0,0,,,,,,
21435,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90,26,D,7.5,False,False,1,0,,,58,1,89%,0,7,4,0,0,0,1,0,0,0,0,,,,,,
21435,Napoli,492,316,Faouzi Ghoulam,https://media.api-sports.io/football/players/316.png,90,31,D,7.7,False,False,2,1,,,41,2,93%,2,6,5,1,0,1,0,0,0,0,0,,,,,,
21435,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,90,20,M,7.9,False,False,1,1,,,49,3,79%,0,14,8,7,6,0,0,0,0,0,0,,1.0,,1.0,,
21435,Napoli,492,324,Amadou Diawara,https://media.api-sports.io/football/players/324.png,90,42,M,7.3,False,False,1,0,,,66,1,89%,2,4,3,0,0,1,0,0,0,0,0,,,,,,
21435,Napoli,492,12994,Marek Hamšík,https://media.api-sports.io/football/players/12994.png,75,17,M,6.3,True,False,1,0,,,38,2,76%,1,7,1,1,0,0,0,0,0,0,0,,,,,,
21435,Napoli,492,30749,Emanuele Giaccherini,https://media.api-sports.io/football/players/30749.png,74,4,M,7.5,False,False,2,2,,,27,0,71%,1,7,4,1,1,2,0,0,0,0,0,,,,1.0,,
21435,Napoli,492,332,Dries Mertens,https://media.api-sports.io/football/players/332.png,78,14,F,8.2,False,False,4,2,,,16,3,76%,0,16,10,9,6,2,0,0,0,0,0,,2.0,1.0,,,
21435,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,90,24,F,7.5,False,False,6,2,,,50,0,87%,1,4,2,2,1,0,0,0,0,0,0,,1.0,,,,
21435,Napoli,492,2055,Marko Rog,https://media.api-sports.io/football/players/2055.png,16,30,M,7.0,False,True,1,0,,,16,0,88%,1,6,4,2,2,1,1,1,0,0,0,,1.0,,,,
21435,Napoli,492,326,Allan,https://media.api-sports.io/football/players/326.png,15,5,M,7.2,False,True,0,0,,,14,2,87%,2,6,4,3,2,1,1,0,0,0,0,,,,,,
21435,Napoli,492,30573,Leonardo Pavoletti,https://media.api-sports.io/football/players/30573.png,12,32,F,6.5,False,True,1,0,,,3,0,75%,0,6,2,0,0,1,1,0,0,0,0,,1.0,,,,
21435,Genoa,495,30820,Eugenio Lamanna,https://media.api-sports.io/football/players/30820.png,90,23,G,7.2,False,False,0,0,2.0,6.0,16,0,44%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
21435,Genoa,495,47406,Ezequiel Muñoz,https://media.api-sports.io/football/players/47406.png,90,24,D,7.0,False,False,0,0,,,31,0,86%,0,4,3,0,0,0,0,0,0,0,0,,1.0,,,,
21435,Genoa,495,91308,Nicolás Burdisso,https://media.api-sports.io/football/players/91308.png,90,8,D,6.6,True,False,0,0,,,39,1,84%,3,11,5,1,1,0,2,1,0,0,0,,3.0,,,,
21435,Genoa,495,46705,Santiago Gentiletti,https://media.api-sports.io/football/players/46705.png,19,3,D,6.9,False,False,1,0,,,14,0,93%,0,3,3,0,0,1,0,0,0,0,0,,,,,,
21435,Genoa,495,2822,Darko Lazović,https://media.api-sports.io/football/players/2822.png,90,22,M,6.2,False,False,0,0,,,15,0,65%,4,7,2,2,1,0,2,0,0,0,0,,1.0,,,,
21435,Genoa,495,30779,Oscar Hiljemark,https://media.api-sports.io/football/players/30779.png,90,15,M,7.1,False,False,1,1,,,39,1,84%,1,5,4,1,1,0,0,0,0,0,0,,,,,,
21435,Genoa,495,30781,Miguel Veloso,https://media.api-sports.io/football/players/30781.png,39,44,M,6.3,False,False,0,0,,,18,1,85%,1,5,1,0,0,0,0,0,0,0,0,,3.0,,,,
21435,Genoa,495,1643,Diego Laxalt,https://media.api-sports.io/football/players/1643.png,90,93,M,6.1,False,False,0,0,,,35,0,79%,2,9,2,0,0,1,2,0,0,0,0,,2.0,,,,
21435,Genoa,495,31025,Luca Rigoni,https://media.api-sports.io/football/players/31025.png,90,30,M,6.6,False,False,1,0,,,30,0,76%,0,7,2,0,0,0,2,0,0,0,0,,1.0,,,,
21435,Genoa,495,31469,Raffaele Palladino,https://media.api-sports.io/football/players/31469.png,58,11,F,6.6,False,False,0,0,,,18,0,66%,0,12,6,3,3,1,0,0,0,0,0,,3.0,,,,
