fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,goals_assists,passes_key,tackles_blocks,shots_total,shots_on,goals_total,offsides,penalty_won,penalty_commited
721610,Valladolid,720,47487,Joaquín Fernández,https://media.api-sports.io/football/players/47487.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Valladolid,720,47222,Josema,https://media.api-sports.io/football/players/47222.png,,6,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Valladolid,720,47483,Kiko Olivas,https://media.api-sports.io/football/players/47483.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Valladolid,720,19291,Saidy Janko,https://media.api-sports.io/football/players/19291.png,,18,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Valladolid,720,2717,Anuar,https://media.api-sports.io/football/players/2717.png,33.0,25,M,6.5,False,True,0,,13.0,11,2.0,0,0,0,0,,,,1.0,,,,1.0,,,,,,,,1.0,,
721610,Valladolid,720,104941,Monchu,https://media.api-sports.io/football/players/104941.png,33.0,8,M,7.2,False,True,0,,17.0,15,6.0,0,0,0,0,,3.0,,3.0,,,1.0,,2.0,,1.0,,,,,,,
721610,Valladolid,720,46979,Iván Sánchez,https://media.api-sports.io/football/players/46979.png,19.0,21,M,7.2,False,True,0,,11.0,10,8.0,0,0,0,0,,2.0,1.0,5.0,2.0,1.0,,2.0,,,1.0,,,,,,,
721610,Valladolid,720,761,Cristo González,https://media.api-sports.io/football/players/761.png,19.0,23,F,6.5,False,True,0,,5.0,3,1.0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,
721610,Valladolid,720,184227,Víctor Narro,https://media.api-sports.io/football/players/184227.png,8.0,38,F,6.7,False,True,0,,5.0,5,4.0,0,0,0,0,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,
721610,Las Palmas,534,46990,Álvaro Vallés,https://media.api-sports.io/football/players/46990.png,90.0,13,G,7.2,False,False,0,2.0,43.0,26,1.0,0,0,0,0,0.0,,,,,,1.0,,,,,,,,,,,
721610,Las Palmas,534,46996,Álvaro Lemos,https://media.api-sports.io/football/players/46996.png,90.0,14,D,7.9,False,False,0,,46.0,38,8.0,0,0,0,0,,4.0,3.0,5.0,1.0,,,,,,2.0,,1.0,1.0,,,,
721610,Las Palmas,534,122468,Saúl Coco,https://media.api-sports.io/football/players/122468.png,90.0,29,D,7,False,False,0,,41.0,37,6.0,1,0,0,0,,3.0,,3.0,,,,,3.0,,,,,,,,,
721610,Las Palmas,534,46993,Eric Curbelo,https://media.api-sports.io/football/players/46993.png,90.0,6,D,7.6,False,False,0,,36.0,33,9.0,0,0,0,0,,5.0,,8.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,
721610,Las Palmas,534,70500,Sergi Cardona,https://media.api-sports.io/football/players/70500.png,90.0,30,D,7.2,False,False,0,,25.0,17,17.0,0,0,0,0,,5.0,3.0,7.0,2.0,,2.0,1.0,2.0,,1.0,1.0,,,,,,
721610,Las Palmas,534,70315,Kirian Rodríguez,https://media.api-sports.io/football/players/70315.png,82.0,20,M,6.7,False,False,0,,54.0,49,9.0,0,0,0,0,,,1.0,4.0,1.0,1.0,3.0,3.0,1.0,,1.0,,,,,,,
721610,Las Palmas,534,21070,Omenuke Mfulu,https://media.api-sports.io/football/players/21070.png,90.0,22,M,6.9,False,False,0,,42.0,36,8.0,0,0,0,0,,2.0,1.0,4.0,,,2.0,1.0,1.0,,1.0,,1.0,,,,,
721610,Las Palmas,534,12667,Jonathan Viera,https://media.api-sports.io/football/players/12667.png,90.0,21,M,7.2,True,False,0,,91.0,82,14.0,0,0,0,0,,3.0,,6.0,6.0,2.0,,1.0,2.0,,2.0,,1.0,1.0,,,,
721610,Las Palmas,534,1585,Jesé Rodríguez,https://media.api-sports.io/football/players/1585.png,66.0,10,F,6.2,False,False,0,,23.0,14,8.0,0,0,0,0,,,,1.0,2.0,,1.0,1.0,2.0,,1.0,,2.0,1.0,,,,
721610,Las Palmas,534,48418,Armando Sadiku,https://media.api-sports.io/football/players/48418.png,66.0,19,F,7,False,False,0,,11.0,8,6.0,0,0,0,0,,,,2.0,,,1.0,1.0,,,,,3.0,2.0,1.0,1.0,,
721610,Las Palmas,534,182519,Alberto Moleiro,https://media.api-sports.io/football/players/182519.png,75.0,28,F,6.9,False,False,0,,34.0,26,12.0,1,0,0,0,,,,5.0,6.0,4.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,
721610,Las Palmas,534,46987,Raúl Fernández,https://media.api-sports.io/football/players/46987.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Las Palmas,534,30500,Erick Ferigra,https://media.api-sports.io/football/players/30500.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Las Palmas,534,131535,Alex Suárez,https://media.api-sports.io/football/players/131535.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Las Palmas,534,47022,Alejandro Díez Salomón,https://media.api-sports.io/football/players/47022.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Las Palmas,534,47111,Benito Ramírez,https://media.api-sports.io/football/players/47111.png,24.0,11,M,6.5,False,True,0,,7.0,7,6.0,0,0,0,0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,
721610,Las Palmas,534,182545,Unai Veiga,https://media.api-sports.io/football/players/182545.png,,23,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Las Palmas,534,1582,Rober González,https://media.api-sports.io/football/players/1582.png,24.0,25,F,6.3,False,True,0,,9.0,5,6.0,0,0,0,0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,
721610,Las Palmas,534,18811,Adalberto Peñaranda,https://media.api-sports.io/football/players/18811.png,,7,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Las Palmas,534,163241,Oscar Clemente,https://media.api-sports.io/football/players/163241.png,15.0,17,M,6.3,False,True,0,,8.0,8,4.0,0,0,0,0,,,,1.0,2.0,,,,,,,,,,,,,
721610,Las Palmas,534,47005,Maikel Mesa,https://media.api-sports.io/football/players/47005.png,8.0,8,M,6.3,False,True,0,,3.0,3,5.0,0,0,0,0,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,
721610,Las Palmas,534,395,Hernani,https://media.api-sports.io/football/players/395.png,,3,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721610,Las Palmas,534,104855,Óscar Pinchi,https://media.api-sports.io/football/players/104855.png,,18,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Girona,547,47153,Juan Carlos,https://media.api-sports.io/football/players/47153.png,90.0,1,G,6.7,False,False,1,2.0,22.0,12,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
721603,Girona,547,283668,Arnau Martinez,https://media.api-sports.io/football/players/283668.png,90.0,38,D,6.9,False,False,0,,27.0,18,16.0,0,0,0,0,,5.0,2.0,10.0,3.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,
721603,Girona,547,135334,Santiago Bueno,https://media.api-sports.io/football/players/135334.png,90.0,22,D,6.9,False,False,0,,29.0,23,10.0,0,0,0,0,,1.0,,6.0,1.0,1.0,1.0,,1.0,,,,,,,,,
721603,Girona,547,47505,Bernardo Espinosa,https://media.api-sports.io/football/players/47505.png,90.0,2,D,7.2,True,False,0,,24.0,23,4.0,0,0,0,0,,1.0,,1.0,,,,,1.0,,,2.0,1.0,,,,,
721603,Girona,547,46771,Jairo Izquierdo González,https://media.api-sports.io/football/players/46771.png,81.0,3,D,6.7,False,False,0,,26.0,23,5.0,0,0,0,0,,2.0,,2.0,,,1.0,,,,,,,,,,,
721603,Girona,547,182219,Alejandro Baena,https://media.api-sports.io/football/players/182219.png,59.0,8,M,8.9,False,False,0,,22.0,12,14.0,1,0,0,0,,2.0,5.0,10.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,
721603,Girona,547,127426,Pol Lozano,https://media.api-sports.io/football/players/127426.png,81.0,20,M,6.7,False,False,0,,23.0,17,8.0,0,0,0,0,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,,,,,
721603,Girona,547,47516,Aleix García,https://media.api-sports.io/football/players/47516.png,90.0,14,M,7.6,False,False,0,,53.0,42,9.0,0,0,0,0,,4.0,1.0,8.0,1.0,1.0,,,1.0,,1.0,,,,,,,
721603,Girona,547,47515,Borja García,https://media.api-sports.io/football/players/47515.png,90.0,24,M,7.2,False,False,0,,33.0,28,6.0,0,0,0,0,,,,5.0,3.0,3.0,,1.0,,1.0,1.0,,,,,,,
721603,Girona,547,47263,Samu Sáiz,https://media.api-sports.io/football/players/47263.png,66.0,10,F,6.7,False,False,0,,19.0,16,5.0,0,0,0,0,,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,
721603,Girona,547,35667,Nahuel Bustos,https://media.api-sports.io/football/players/35667.png,66.0,19,F,8,False,False,0,,6.0,6,11.0,0,0,0,0,,,,3.0,2.0,,1.0,2.0,1.0,,,,2.0,2.0,2.0,4.0,,
721603,Girona,547,46785,Adrián Ortolá,https://media.api-sports.io/football/players/46785.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Girona,547,286074,Eric Monjonell,https://media.api-sports.io/football/players/286074.png,,31,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Girona,547,47431,David Juncà,https://media.api-sports.io/football/players/47431.png,9.0,17,D,6.6,False,True,0,,6.0,2,2.0,0,0,0,0,,,,2.0,1.0,1.0,,,,,,,,,,,,
721603,Girona,547,327628,Ricard Artero,https://media.api-sports.io/football/players/327628.png,24.0,36,M,6.7,False,True,0,,10.0,7,1.0,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
721603,Girona,547,47342,Víctor Sánchez,https://media.api-sports.io/football/players/47342.png,,4,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Girona,547,181218,Alex Sala,https://media.api-sports.io/football/players/181218.png,,34,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Girona,547,1700,Iván Martín,https://media.api-sports.io/football/players/1700.png,31.0,12,M,6.6,False,True,0,,14.0,12,5.0,0,0,0,0,,,,3.0,2.0,2.0,,1.0,1.0,,2.0,,,,,,,
721603,Girona,547,297303,Gabriel Martínez,https://media.api-sports.io/football/players/297303.png,,27,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Girona,547,2617,Cristhian Stuani,https://media.api-sports.io/football/players/2617.png,24.0,7,F,7.5,False,True,0,,6.0,3,4.0,0,0,1,0,,,,3.0,,,,2.0,,,,,1.0,1.0,1.0,2.0,1.0,
721603,Girona,547,323815,Oscar Ureña,https://media.api-sports.io/football/players/323815.png,,32,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Girona,547,880,Pablo Moreno,https://media.api-sports.io/football/players/880.png,9.0,16,F,6.9,False,True,0,,2.0,2,5.0,0,0,0,0,,1.0,,3.0,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,
721603,Ibiza,9390,105015,German Parreno Boix,https://media.api-sports.io/football/players/105015.png,90.0,1,G,4.6,False,False,5,2.0,29.0,18,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,181530,Francisco Grima,https://media.api-sports.io/football/players/181530.png,45.0,2,D,6,True,False,0,,14.0,12,3.0,0,0,0,0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,
721603,Ibiza,9390,108561,David Goldar,https://media.api-sports.io/football/players/108561.png,90.0,4,D,6.9,False,False,0,,56.0,50,7.0,0,0,0,0,,1.0,1.0,5.0,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,
721603,Ibiza,9390,46906,Juan Fernández,https://media.api-sports.io/football/players/46906.png,40.0,12,D,6.7,False,False,0,,32.0,27,5.0,0,0,0,0,,,1.0,3.0,,,,,1.0,,,,,,,,,
721603,Ibiza,9390,6637,Gonzalo Escobar,https://media.api-sports.io/football/players/6637.png,90.0,24,D,5.9,False,False,0,,48.0,37,21.0,1,0,0,0,,5.0,2.0,8.0,2.0,1.0,4.0,1.0,5.0,,4.0,,,,,1.0,,
721603,Ibiza,9390,47387,Papakouli Diop,https://media.api-sports.io/football/players/47387.png,64.0,18,M,6.3,False,False,0,,41.0,36,5.0,0,0,0,0,,1.0,1.0,3.0,,,2.0,,,,,,,,,,,
721603,Ibiza,9390,1616,Miguel Ángel Guerrero,https://media.api-sports.io/football/players/1616.png,90.0,11,M,5.9,False,False,0,,24.0,20,9.0,0,0,0,0,,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
721603,Ibiza,9390,117107,Manu Molina,https://media.api-sports.io/football/players/117107.png,90.0,8,M,6.2,False,False,0,,55.0,48,7.0,0,0,0,0,,,,1.0,,,2.0,1.0,4.0,,,,,,,,,
721603,Ibiza,9390,122643,Miguel Villar Miki,https://media.api-sports.io/football/players/122643.png,45.0,22,F,6.3,False,False,0,,14.0,9,3.0,0,0,0,0,,,,2.0,,,,,,,,,,,,,,
721603,Ibiza,9390,107145,Sergio Castel Martinez,https://media.api-sports.io/football/players/107145.png,90.0,17,F,6.6,False,False,0,,19.0,16,11.0,0,0,0,0,,1.0,,6.0,3.0,1.0,,3.0,,,1.0,,1.0,,,2.0,,
721603,Ibiza,9390,47180,Cristian Herrera,https://media.api-sports.io/football/players/47180.png,76.0,21,F,7,False,False,0,,35.0,23,10.0,0,0,0,0,,,,6.0,7.0,5.0,,,,,,,2.0,1.0,,,,
721603,Ibiza,9390,47351,Alex Domínguez,https://media.api-sports.io/football/players/47351.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,179013,Jorge Chanza,https://media.api-sports.io/football/players/179013.png,,26,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,47103,David Morillas,https://media.api-sports.io/football/players/47103.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,178941,Rubén,https://media.api-sports.io/football/players/178941.png,50.0,5,D,5.7,False,True,0,,29.0,25,4.0,0,0,0,0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0
721603,Ibiza,9390,46816,Miguel Cifuentes,https://media.api-sports.io/football/players/46816.png,,23,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,125566,Ekain Zenitagoia,https://media.api-sports.io/football/players/125566.png,,10,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,8671,Kevin Appin,https://media.api-sports.io/football/players/8671.png,26.0,20,M,6.5,False,True,0,,3.0,2,5.0,0,0,0,0,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,
721603,Ibiza,9390,46949,Nono,https://media.api-sports.io/football/players/46949.png,,9,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,46890,Álvaro Jiménez,https://media.api-sports.io/football/players/46890.png,45.0,19,M,6.2,False,True,0,,18.0,13,10.0,1,0,0,0,,,,3.0,3.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,
721603,Ibiza,9390,104963,Raúl Sánchez,https://media.api-sports.io/football/players/104963.png,,16,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721603,Ibiza,9390,47202,Javier Lara,https://media.api-sports.io/football/players/47202.png,45.0,15,M,6.6,False,True,0,,34.0,24,4.0,0,0,0,0,,,1.0,,,,2.0,,2.0,1.0,2.0,,,,,,,
721603,Ibiza,9390,136823,David Álvarez,https://media.api-sports.io/football/players/136823.png,14.0,7,F,6.3,False,True,0,,6.0,5,1.0,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,47559,Roberto Santamaria,https://media.api-sports.io/football/players/47559.png,90.0,13,G,6.9,False,False,0,,25.0,11,1.0,0,0,0,0,0.0,,,1.0,,,,1.0,,,,,,,,,,
721611,Amorebieta,9380,128365,Gaizka Larrazabal,https://media.api-sports.io/football/players/128365.png,90.0,25,D,7,False,False,0,,16.0,13,8.0,1,0,0,0,,1.0,,4.0,4.0,3.0,1.0,,1.0,,1.0,,,,,,,
721611,Amorebieta,9380,178927,Lozano,https://media.api-sports.io/football/players/178927.png,90.0,16,D,6.7,False,False,0,,41.0,30,9.0,0,0,0,0,,,,4.0,,,3.0,,1.0,,,2.0,,,,,,
721611,Amorebieta,9380,47286,Peru Nolaskoain Esnal,https://media.api-sports.io/football/players/47286.png,90.0,17,D,7,False,False,0,,50.0,38,6.0,0,0,0,0,,2.0,1.0,3.0,,,,,1.0,,,1.0,,,,1.0,,
721611,Amorebieta,9380,107943,Jon Irazábal Iraurgui,https://media.api-sports.io/football/players/107943.png,90.0,19,D,7.2,False,False,0,,51.0,36,13.0,0,0,0,0,,2.0,1.0,8.0,,,1.0,1.0,2.0,,,1.0,1.0,,,,,
721611,Amorebieta,9380,46909,Andoni López,https://media.api-sports.io/football/players/46909.png,45.0,14,D,6.9,False,False,0,,17.0,8,4.0,0,0,0,0,,1.0,,3.0,1.0,1.0,,1.0,,,,1.0,,,,,,
721611,Amorebieta,9380,47062,Javi Ros,https://media.api-sports.io/football/players/47062.png,61.0,4,M,6.5,False,False,0,,18.0,15,8.0,0,0,0,0,,1.0,1.0,2.0,,,4.0,1.0,,,1.0,,,,,,,
721611,Amorebieta,9380,47288,Mikel San José,https://media.api-sports.io/football/players/47288.png,90.0,12,M,6.6,False,False,0,,51.0,40,11.0,0,0,0,0,,2.0,,4.0,3.0,2.0,2.0,,2.0,,2.0,,,,,,,
721611,Amorebieta,9380,181566,Iker Bilbao,https://media.api-sports.io/football/players/181566.png,83.0,6,M,6.9,True,False,0,,43.0,32,11.0,0,0,0,0,,1.0,,4.0,,,,,2.0,,,,,,,,,
721611,Amorebieta,9380,47556,Sergio Moreno,https://media.api-sports.io/football/players/47556.png,61.0,29,F,6.5,False,False,0,,16.0,11,17.0,0,0,0,0,,1.0,,8.0,5.0,1.0,,1.0,1.0,,,,,,,,,
721611,Amorebieta,9380,47291,Gorka Guruzeta,https://media.api-sports.io/football/players/47291.png,77.0,24,F,7,False,False,0,,22.0,15,16.0,0,0,0,0,,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,,,,2.0,2.0,,,,
721611,Amorebieta,9380,193210,Unai Marino,https://media.api-sports.io/football/players/193210.png,,30,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,178923,Aitor Aldalur,https://media.api-sports.io/football/players/178923.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,181569,Iker Seguin,https://media.api-sports.io/football/players/181569.png,45.0,11,D,6.6,False,True,0,,12.0,9,4.0,0,0,0,0,,,,2.0,3.0,1.0,,1.0,,,,,,,,,,
721611,Amorebieta,9380,105020,Oscar Gil,https://media.api-sports.io/football/players/105020.png,,22,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,107140,Oier Luengo Redondo,https://media.api-sports.io/football/players/107140.png,,15,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,46717,Álvaro Peña,https://media.api-sports.io/football/players/46717.png,11.0,18,M,6.9,False,True,0,,4.0,3,,0,0,0,0,,,1.0,,,,,,,,1.0,,1.0,,,,,
721611,Amorebieta,9380,116839,Asier Etxabaru,https://media.api-sports.io/football/players/116839.png,,23,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,122669,Gorka Larrucea,https://media.api-sports.io/football/players/122669.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,122584,Lander Olaetxea,https://media.api-sports.io/football/players/122584.png,29.0,5,M,6.3,False,True,0,,16.0,13,6.0,0,0,0,0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,
721611,Amorebieta,9380,122979,Iker Unzueta Arregui,https://media.api-sports.io/football/players/122979.png,29.0,7,F,6.7,False,True,0,,2.0,2,2.0,0,0,0,0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,
721611,Amorebieta,9380,125073,Koldo Obieta Alberdi,https://media.api-sports.io/football/players/125073.png,,9,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Amorebieta,9380,181570,Iñigo Orozco,https://media.api-sports.io/football/players/181570.png,13.0,20,F,6.7,False,True,0,,6.0,4,2.0,0,0,0,0,,,,,,,,,,,,,1.0,,,,,
721611,Alcorcon,711,135152,Jesus Ruiz Suarez,https://media.api-sports.io/football/players/135152.png,90.0,31,G,7.5,False,False,0,1.0,21.0,13,2.0,0,0,0,0,0.0,,1.0,2.0,,,,1.0,,,,,,,,,,
721611,Alcorcon,711,41542,Victor García,https://media.api-sports.io/football/players/41542.png,90.0,17,D,7.6,False,False,0,,52.0,40,9.0,0,0,0,0,,3.0,3.0,5.0,,,,,2.0,,,1.0,,,,,,
721611,Alcorcon,711,184615,Óscar Rivas,https://media.api-sports.io/football/players/184615.png,90.0,35,D,7.5,False,False,0,,39.0,34,6.0,0,0,0,0,,2.0,2.0,2.0,,,2.0,,,,,2.0,1.0,,,,,
721611,Alcorcon,711,46942,David Fernandez,https://media.api-sports.io/football/players/46942.png,90.0,19,D,7.7,True,False,0,,36.0,32,4.0,0,0,0,0,,,1.0,2.0,,,,1.0,1.0,,1.0,2.0,,,,,,
721611,Alcorcon,711,116910,David Fornies,https://media.api-sports.io/football/players/116910.png,55.0,23,D,6.7,False,False,0,,22.0,19,4.0,1,0,0,0,,,,2.0,,,,2.0,2.0,,,,1.0,,,,,
721611,Alcorcon,711,93988,Ivan Calero,https://media.api-sports.io/football/players/93988.png,90.0,20,M,7.2,False,False,0,,35.0,19,8.0,0,0,0,0,,1.0,2.0,4.0,,,1.0,1.0,1.0,,,2.0,1.0,,,,,
721611,Alcorcon,711,47037,Giovanni Zarfino,https://media.api-sports.io/football/players/47037.png,86.0,12,M,7.3,False,False,0,,49.0,38,16.0,0,0,0,0,,2.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,,
721611,Alcorcon,711,47033,Roberto Olabe,https://media.api-sports.io/football/players/47033.png,90.0,5,M,7.3,False,False,0,,66.0,48,18.0,1,0,0,0,,2.0,3.0,12.0,2.0,2.0,,2.0,,,2.0,,1.0,,,,,
721611,Alcorcon,711,46831,Álex Mula,https://media.api-sports.io/football/players/46831.png,68.0,7,M,7.3,False,False,0,,28.0,22,11.0,0,0,0,0,,1.0,1.0,7.0,6.0,5.0,2.0,,,,1.0,,1.0,,,,,
721611,Alcorcon,711,46807,Borja Valle,https://media.api-sports.io/football/players/46807.png,90.0,24,F,7.5,False,False,0,,43.0,35,17.0,0,0,0,0,,1.0,1.0,8.0,4.0,2.0,1.0,3.0,,,3.0,1.0,1.0,,,1.0,,
721611,Alcorcon,711,47444,Emmanuel Apeh,https://media.api-sports.io/football/players/47444.png,68.0,11,F,6.7,False,False,0,,10.0,7,5.0,0,0,0,0,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,
721611,Alcorcon,711,913,Cristian Rivero,https://media.api-sports.io/football/players/913.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,46706,Nicolás Gorosito,https://media.api-sports.io/football/players/46706.png,8.0,14,D,6.2,False,True,0,,,,1.0,0,0,0,0,,,,,,,1.0,,,,,,,,,,,
721611,Alcorcon,711,47161,José Carlos Ramírez,https://media.api-sports.io/football/players/47161.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,47134,Luis Valcarce,https://media.api-sports.io/football/players/47134.png,,21,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,46848,Carlos,https://media.api-sports.io/football/players/46848.png,,15,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,46945,Laure,https://media.api-sports.io/football/players/46945.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,40434,Joel Valencia,https://media.api-sports.io/football/players/40434.png,35.0,9,F,7.2,False,True,0,,15.0,11,11.0,0,0,0,0,,5.0,,7.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,
721611,Alcorcon,711,70072,Oscar Arribas Pasero,https://media.api-sports.io/football/players/70072.png,22.0,22,F,6.7,False,True,0,,9.0,6,1.0,0,0,0,0,,,,1.0,,,,,,,,,,,,1.0,,
721611,Alcorcon,711,182609,Ander Gorostidi,https://media.api-sports.io/football/players/182609.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,116820,Hugo Fraile,https://media.api-sports.io/football/players/116820.png,,10,M,,False,True,0,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,70317,Antonio Moyano,https://media.api-sports.io/football/players/70317.png,,26,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721611,Alcorcon,711,46668,Xisco,https://media.api-sports.io/football/players/46668.png,22.0,18,F,6.7,False,True,0,,8.0,4,5.0,0,0,0,0,,,,2.0,,,,,1.0,,,,1.0,,,,,
721607,Ponferradina,4907,2680,Amir Abedzadeh,https://media.api-sports.io/football/players/2680.png,90.0,1,G,6.3,False,False,2,3.0,28.0,11,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
721607,Ponferradina,4907,115558,Paris Barandiaran,https://media.api-sports.io/football/players/115558.png,90.0,22,D,7.2,False,False,0,,31.0,21,13.0,0,0,0,0,,1.0,1.0,8.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,,1.0,,,,,
721607,Ponferradina,4907,134454,Alexandru Paşcanu,https://media.api-sports.io/football/players/134454.png,90.0,4,D,6.2,False,False,0,,39.0,29,5.0,0,0,0,0,,,1.0,2.0,,,1.0,,,,,,1.0,,,,,
721607,Ponferradina,4907,181582,Copete,https://media.api-sports.io/football/players/181582.png,90.0,27,D,7.2,False,False,0,,36.0,27,1.0,0,0,0,0,,,4.0,1.0,,,,,,,,2.0,1.0,,,,,
721607,Ponferradina,4907,107174,Ricard Pujol,https://media.api-sports.io/football/players/107174.png,88.0,14,D,6.3,False,False,0,,13.0,7,6.0,1,0,0,0,,2.0,1.0,3.0,1.0,,,,1.0,,1.0,,,,,,,
721607,Ponferradina,4907,182667,Eduardo Espiau,https://media.api-sports.io/football/players/182667.png,88.0,19,M,6,False,False,0,,33.0,15,19.0,0,0,0,0,,,,9.0,2.0,,2.0,4.0,,1.0,2.0,,1.0,1.0,,,,
