fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Assists,Counter Attacks,Cross Attacks,Free Kicks,Goals,Goal Attempts,Substitutions,Throwins,Medical Treatment
29325,505,Inter,https://media.api-sports.io/football/teams/505.png,6,8,15.0,1,10.0,5.0,12,10,1,54%,1,,2,540.0,468.0,87%,,,,,,,,,
29325,496,Juventus,https://media.api-sports.io/football/teams/496.png,3,6,10.0,1,4.0,6.0,12,4,2,46%,3,,5,444.0,385.0,87%,,,,,,,,,
29324,512,Frosinone,https://media.api-sports.io/football/teams/512.png,5,8,15.0,2,12.0,3.0,25,2,3,33%,3,,7,310.0,227.0,73%,,,,,,,,,
29324,492,Napoli,https://media.api-sports.io/football/teams/492.png,9,9,20.0,2,12.0,8.0,16,6,2,67%,1,,5,635.0,564.0,89%,,,,,,,,,
29322,491,Chievo,https://media.api-sports.io/football/teams/491.png,2,5,11.0,4,7.0,4.0,15,2,2,52%,3,,2,462.0,366.0,79%,,,,,,,,,
29322,523,Parma,https://media.api-sports.io/football/teams/523.png,3,3,8.0,2,5.0,3.0,17,4,0,48%,3,,1,435.0,324.0,74%,,,,,,,,,
29328,493,Spal,https://media.api-sports.io/football/teams/493.png,5,6,11.0,0,6.0,5.0,14,2,1,55%,3,,3,421.0,359.0,85%,,,,,,,,,
29328,495,Genoa,https://media.api-sports.io/football/teams/495.png,4,10,18.0,4,8.0,10.0,15,4,1,45%,3,,3,341.0,261.0,77%,,,,,,,,,
29327,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,3,8,14.0,3,5.0,9.0,13,1,0,55%,6,1.0,1,553.0,488.0,88%,,,,,,,,,
29327,487,Lazio,https://media.api-sports.io/football/teams/487.png,3,7,14.0,4,10.0,4.0,10,4,2,45%,3,,2,454.0,387.0,85%,,,,,,,,,
29329,503,Torino,https://media.api-sports.io/football/teams/503.png,3,5,11.0,3,8.0,3.0,19,4,2,42%,2,,3,286.0,202.0,71%,,,,,,,,,
29329,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3,6,12.0,3,7.0,5.0,21,9,0,58%,6,1.0,1,393.0,298.0,76%,,,,,,,,,
29320,499,Atalanta,https://media.api-sports.io/football/teams/499.png,8,4,15.0,3,11.0,4.0,7,9,1,62%,0,,1,526.0,433.0,82%,,,,,,,,,
29320,494,Udinese,https://media.api-sports.io/football/teams/494.png,1,4,5.0,0,1.0,4.0,13,5,2,38%,2,,7,308.0,218.0,71%,,,,,,,,,
29323,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,4,3,11.0,4,7.0,4.0,16,7,2,44%,3,,2,401.0,306.0,76%,,,,,,,,,
29323,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,3,6,13.0,4,9.0,4.0,8,8,5,56%,1,,4,485.0,393.0,81%,,,,,,,,,
29334,496,Juventus,https://media.api-sports.io/football/teams/496.png,4,8,16.0,4,11.0,5.0,12,7,0,58%,3,,1,481.0,384.0,80%,,,,,,,,,
29334,503,Torino,https://media.api-sports.io/football/teams/503.png,2,7,11.0,2,4.0,7.0,9,3,1,42%,3,,3,359.0,260.0,72%,,,,,,,,,
29331,491,Chievo,https://media.api-sports.io/football/teams/491.png,3,5,11.0,3,7.0,4.0,13,1,,48%,3,,4,436.0,352.0,81%,,,,,,,,,
29331,493,Spal,https://media.api-sports.io/football/teams/493.png,8,6,19.0,5,15.0,4.0,12,5,,52%,0,,3,441.0,373.0,85%,,,,,,,,,
29339,494,Udinese,https://media.api-sports.io/football/teams/494.png,3,2,8.0,3,3.0,5.0,19,2,2,27%,1,,4,251.0,184.0,73%,,,,,,,,,
29339,505,Inter,https://media.api-sports.io/football/teams/505.png,4,12,21.0,5,12.0,9.0,11,9,0,73%,3,,3,654.0,595.0,91%,,,,,,,,,
29332,511,Empoli,https://media.api-sports.io/football/teams/511.png,4,1,11.0,6,6.0,5.0,13,4,1,47%,3,,10,430.0,340.0,79%,,,,,,,,,
29332,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,11,12,25.0,2,16.0,9.0,16,7,1,53%,1,1.0,3,465.0,397.0,85%,,,,,,,,,
29335,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,2,8.0,2,1.0,7.0,15,2,1,55%,4,,3,529.0,433.0,82%,,,,,,,,,
29335,499,Atalanta,https://media.api-sports.io/football/teams/499.png,5,7,16.0,4,11.0,5.0,11,5,3,45%,3,,3,426.0,347.0,81%,,,,,,,,,
29338,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,4,11,22.0,7,12.0,10.0,16,8,0,68%,2,,1,586.0,497.0,85%,,,,,,,,,
29338,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,2,5.0,0,3.0,2.0,17,1,4,32%,3,,2,266.0,159.0,60%,,,,,,,,,
29337,523,Parma,https://media.api-sports.io/football/teams/523.png,6,3,9.0,0,4.0,5.0,14,2,5,35%,4,1.0,6,362.0,276.0,76%,,,,,,,,,
29337,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,9,6,18.0,3,12.0,6.0,7,2,1,65%,3,1.0,3,657.0,571.0,87%,,,,,,,,,
29333,495,Genoa,https://media.api-sports.io/football/teams/495.png,5,11,18.0,2,10.0,8.0,15,4,7,41%,1,,5,351.0,257.0,73%,,,,,,,,,
29333,497,AS Roma,https://media.api-sports.io/football/teams/497.png,5,7,15.0,3,11.0,4.0,11,7,1,59%,2,,4,492.0,398.0,81%,,,,,,,,,
29336,492,Napoli,https://media.api-sports.io/football/teams/492.png,7,9,22.0,6,13.0,9.0,11,6,4,63%,2,,1,714.0,634.0,89%,,,,,,,,,
29336,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2,3,6.0,1,3.0,3.0,12,2,2,37%,3,1.0,5,424.0,324.0,76%,,,,,,,,,
29330,489,AC Milan,https://media.api-sports.io/football/teams/489.png,5,7,15.0,3,7.0,8.0,10,5,0,50%,2,1.0,5,402.0,316.0,79%,,,,,,,,,
29330,500,Bologna,https://media.api-sports.io/football/teams/500.png,6,6,16.0,4,5.0,11.0,19,10,2,50%,5,2.0,3,394.0,301.0,76%,,,,,,,,,
29340,499,Atalanta,https://media.api-sports.io/football/teams/499.png,4,5,11.0,2,6.0,5.0,15,0,4,61%,1,,1,570.0,490.0,86%,,,,,,,,,
29340,495,Genoa,https://media.api-sports.io/football/teams/495.png,2,10,16.0,4,8.0,8.0,21,4,2,39%,3,,2,336.0,251.0,75%,,,,,,,,,
29342,490,Cagliari,https://media.api-sports.io/football/teams/490.png,6,8,18.0,4,9.0,9.0,11,4,0,48%,2,,3,478.0,394.0,82%,,,,,,,,,
29342,487,Lazio,https://media.api-sports.io/football/teams/487.png,5,5,11.0,1,8.0,3.0,14,2,1,52%,4,,5,523.0,440.0,84%,,,,,,,,,
29343,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,3,7,13.0,3,7.0,6.0,15,5,0,49%,2,,4,401.0,314.0,78%,,,,,,,,,
29343,489,AC Milan,https://media.api-sports.io/football/teams/489.png,5,4,14.0,5,9.0,5.0,8,6,2,51%,1,,4,416.0,334.0,80%,,,,,,,,,
29349,503,Torino,https://media.api-sports.io/football/teams/503.png,9,6,20.0,5,18.0,2.0,16,11,4,61%,1,,1,478.0,405.0,85%,,,,,,,,,
29349,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,3,5,8.0,0,3.0,5.0,18,1,1,39%,5,1.0,6,312.0,236.0,76%,,,,,,,,,
29347,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,6,5,18.0,7,11.0,7.0,10,8,2,58%,2,,2,571.0,497.0,87%,,,,,,,,,
29347,511,Empoli,https://media.api-sports.io/football/teams/511.png,4,2,8.0,2,7.0,1.0,15,2,2,42%,1,,5,411.0,329.0,80%,,,,,,,,,
29344,512,Frosinone,https://media.api-sports.io/football/teams/512.png,5,10,24.0,9,12.0,12.0,15,14,2,53%,2,,4,395.0,319.0,81%,,,,,,,,,
29344,494,Udinese,https://media.api-sports.io/football/teams/494.png,7,4,16.0,5,10.0,6.0,17,10,3,47%,3,,4,380.0,299.0,79%,,,,,,,,,
29348,493,Spal,https://media.api-sports.io/football/teams/493.png,6,6,13.0,1,11.0,2.0,11,1,4,39%,2,,5,357.0,298.0,83%,,,,,,,,,
29348,492,Napoli,https://media.api-sports.io/football/teams/492.png,7,10,25.0,8,16.0,9.0,20,12,1,61%,1,,5,565.0,499.0,88%,,,,,,,,,
29346,497,AS Roma,https://media.api-sports.io/football/teams/497.png,3,9,13.0,1,8.0,5.0,8,3,0,36%,3,,4,363.0,279.0,77%,,,,,,,,,
29346,496,Juventus,https://media.api-sports.io/football/teams/496.png,4,1,7.0,2,6.0,1.0,7,3,5,64%,1,,1,663.0,585.0,88%,,,,,,,,,
29341,500,Bologna,https://media.api-sports.io/football/teams/500.png,10,5,18.0,3,12.0,6.0,10,13,3,65%,1,,0,518.0,449.0,87%,,,,,,,,,
29341,523,Parma,https://media.api-sports.io/football/teams/523.png,1,2,6.0,3,4.0,2.0,15,3,0,35%,6,1.0,7,273.0,200.0,73%,,,,,,,,,
29345,505,Inter,https://media.api-sports.io/football/teams/505.png,10,6,24.0,8,13.0,11.0,10,17,2,71%,2,,0,626.0,552.0,88%,,,,,,,,,
29345,491,Chievo,https://media.api-sports.io/football/teams/491.png,0,4,5.0,1,1.0,4.0,18,0,2,29%,3,1.0,8,259.0,188.0,73%,,,,,,,,,
29359,494,Udinese,https://media.api-sports.io/football/teams/494.png,4,8,13.0,1,7.0,6.0,18,8,1,36%,4,,1,248.0,195.0,79%,,,,,,,,,
29359,493,Spal,https://media.api-sports.io/football/teams/493.png,3,9,19.0,7,12.0,7.0,13,6,0,64%,4,,1,429.0,366.0,85%,,,,,,,,,
29353,495,Genoa,https://media.api-sports.io/football/teams/495.png,7,8,24.0,9,13.0,11.0,13,11,5,51%,2,1.0,2,361.0,264.0,73%,,,,,,,,,
29353,490,Cagliari,https://media.api-sports.io/football/teams/490.png,3,1,4.0,0,3.0,1.0,21,3,3,49%,1,,7,370.0,257.0,69%,,,,,,,,,
29358,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,7,17.0,8,5.0,12.0,10,5,2,54%,2,,4,506.0,422.0,83%,,,,,,,,,
29358,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,16,22.0,2,13.0,9.0,10,5,3,46%,4,,2,394.0,318.0,81%,,,,,,,,,
29351,491,Chievo,https://media.api-sports.io/football/teams/491.png,1,5,7.0,1,4.0,3.0,14,4,7,31%,3,1.0,5,298.0,212.0,71%,,,,,,,,,
29351,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,5,3,12.0,4,4.0,8.0,9,7,4,69%,0,,1,645.0,568.0,88%,,,,,,,,,
29352,511,Empoli,https://media.api-sports.io/football/teams/511.png,9,4,18.0,5,14.0,4.0,12,7,1,39%,1,,4,322.0,235.0,73%,,,,,,,,,
29352,503,Torino,https://media.api-sports.io/football/teams/503.png,5,6,15.0,4,10.0,5.0,20,3,0,61%,1,,5,493.0,418.0,85%,,,,,,,,,
29357,523,Parma,https://media.api-sports.io/football/teams/523.png,3,7,12.0,2,6.0,6.0,15,3,,38%,0,,2,313.0,234.0,75%,,,,,,,,,
29357,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,2,9,18.0,7,12.0,6.0,21,7,,62%,1,,2,508.0,441.0,87%,,,,,,,,,
29350,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3,8,15.0,4,7.0,8.0,13,5,1,60%,1,,2,537.0,461.0,86%,,,,,,,,,
29350,512,Frosinone,https://media.api-sports.io/football/teams/512.png,2,7,15.0,6,6.0,9.0,7,7,4,40%,0,,1,346.0,256.0,74%,,,,,,,,,
29356,492,Napoli,https://media.api-sports.io/football/teams/492.png,6,8,14.0,0,8.0,6.0,8,3,3,43%,3,,4,466.0,384.0,82%,,,,,,,,,
29356,505,Inter,https://media.api-sports.io/football/teams/505.png,6,7,22.0,9,15.0,7.0,10,12,1,57%,1,,2,596.0,515.0,86%,,,,,,,,,
29354,496,Juventus,https://media.api-sports.io/football/teams/496.png,4,8,15.0,3,7.0,8.0,16,5,3,62%,3,1.0,5,576.0,494.0,86%,,,,,,,,,
29354,499,Atalanta,https://media.api-sports.io/football/teams/499.png,5,6,16.0,5,10.0,6.0,14,8,0,38%,1,,3,355.0,277.0,78%,,,,,,,,,
29355,487,Lazio,https://media.api-sports.io/football/teams/487.png,5,5,15.0,5,8.0,7.0,11,4,3,52%,2,,1,481.0,391.0,81%,,,,,,,,,
29355,500,Bologna,https://media.api-sports.io/football/teams/500.png,4,8,20.0,8,13.0,7.0,11,6,0,48%,1,,2,423.0,344.0,81%,,,,,,,,,
29364,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,5,14.0,6,7.0,7.0,15,8,3,52%,2,,2,448.0,358.0,80%,,,,,,,,,
29364,491,Chievo,https://media.api-sports.io/football/teams/491.png,2,0,2.0,0,1.0,1.0,19,2,2,48%,2,,3,433.0,339.0,78%,,,,,,,,,
29361,500,Bologna,https://media.api-sports.io/football/teams/500.png,4,6,13.0,3,10.0,3.0,12,5,2,32%,0,,3,263.0,184.0,70%,,,,,,,,,
29361,492,Napoli,https://media.api-sports.io/football/teams/492.png,5,11,26.0,10,12.0,14.0,8,8,2,68%,1,,1,559.0,480.0,86%,,,,,,,,,
29369,503,Torino,https://media.api-sports.io/football/teams/503.png,7,3,13.0,3,11.0,2.0,9,5,1,59%,0,,3,575.0,507.0,88%,,,,,,,,,
29369,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,7,16.0,5,8.0,8.0,9,5,0,41%,1,,4,398.0,329.0,83%,,,,,,,,,
29367,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,3,8,15.0,4,4.0,11.0,6,7,1,53%,0,,1,527.0,459.0,87%,,,,,,,,,
29367,496,Juventus,https://media.api-sports.io/football/teams/496.png,1,6,11.0,4,5.0,6.0,13,6,5,47%,2,,1,457.0,397.0,87%,,,,,,,,,
29362,490,Cagliari,https://media.api-sports.io/football/teams/490.png,7,10,24.0,7,15.0,9.0,17,12,1,58%,2,,3,436.0,331.0,76%,,,,,,,,,
29362,494,Udinese,https://media.api-sports.io/football/teams/494.png,5,6,11.0,0,7.0,4.0,11,3,4,42%,2,,5,322.0,234.0,73%,,,,,,,,,
29368,493,Spal,https://media.api-sports.io/football/teams/493.png,3,4,10.0,3,8.0,2.0,17,8,0,57%,2,,5,458.0,389.0,85%,,,,,,,,,
29368,489,AC Milan,https://media.api-sports.io/football/teams/489.png,8,10,19.0,1,12.0,7.0,13,4,5,43%,2,,1,345.0,267.0,77%,,,,,,,,,
29366,497,AS Roma,https://media.api-sports.io/football/teams/497.png,9,13,29.0,7,21.0,8.0,14,13,0,58%,2,,4,534.0,475.0,89%,,,,,,,,,
29366,523,Parma,https://media.api-sports.io/football/teams/523.png,5,5,14.0,4,6.0,8.0,8,8,1,42%,1,,7,384.0,314.0,82%,,,,,,,,,
29360,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6,8,16.0,2,11.0,5.0,10,7,0,61%,2,,1,592.0,512.0,86%,,,,,,,,,
29360,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,1,5.0,2,5.0,0.0,15,4,1,39%,4,2.0,3,369.0,280.0,76%,,,,,,,,,
29363,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,4,1,6.0,1,3.0,3.0,12,4,0,62%,1,,1,568.0,497.0,88%,,,,,,,,,
29363,495,Genoa,https://media.api-sports.io/football/teams/495.png,0,2,3.0,1,1.0,2.0,9,1,1,38%,2,,4,352.0,268.0,76%,,,,,,,,,
29365,505,Inter,https://media.api-sports.io/football/teams/505.png,14,10,28.0,4,12.0,16.0,11,8,2,52%,4,1.0,3,463.0,408.0,88%,,,,,,,,,
29365,511,Empoli,https://media.api-sports.io/football/teams/511.png,4,5,12.0,3,9.0,3.0,9,2,0,48%,2,,12,417.0,343.0,82%,,,,,,,,,
