fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_interceptions,dribbles_attempts,dribbles_success,dribbles_past,fouls_committed,fouls_drawn,shots_total,offsides,shots_on,goals_total,goals_assists,tackles_blocks,penalty_won,penalty_commited
1045621,Leganes,537,41976,Yvan Neyou,https://media.api-sports.io/football/players/41976.png,84.0,17,M,6.5,False,False,0,,15.0,13,8.0,2.0,1,0,0,0,,,,1.0,2.0,,2.0,2.0,,,,,,0.0,,,
1045621,Leganes,537,47308,Näis Djouahra,https://media.api-sports.io/football/players/47308.png,59.0,23,M,6.6,False,False,0,,9.0,7,9.0,4.0,0,0,0,0,,,2.0,,2.0,1.0,3.0,1.0,,2.0,,1.0,,0.0,,,
1045621,Leganes,537,47262,Francisco Portillo,https://media.api-sports.io/football/players/47262.png,90.0,7,F,6.9,False,False,0,,22.0,19,14.0,4.0,0,0,0,0,,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,1.0,,,
1045621,Leganes,537,47494,Miguel de la Fuente,https://media.api-sports.io/football/players/47494.png,84.0,9,F,7,False,False,0,,11.0,7,12.0,3.0,0,0,0,0,,1.0,,,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,,,
1045621,Leganes,537,184481,Diego Garcia,https://media.api-sports.io/football/players/184481.png,31.0,19,F,6.7,False,True,0,,6.0,5,8.0,4.0,0,0,0,0,,,,,2.0,1.0,2.0,,2.0,2.0,,,,0.0,,,
1045621,Leganes,537,302051,Seydouba Cisse,https://media.api-sports.io/football/players/302051.png,21.0,32,M,7.2,False,True,0,,8.0,6,1.0,,0,0,0,0,,,,,1.0,,,,,1.0,,1.0,1.0,0.0,,,
1045621,Leganes,537,47407,Allan Nyom,https://media.api-sports.io/football/players/47407.png,14.0,2,D,6.3,False,True,0,,4.0,1,,,0,0,0,0,,,,,,,,,,,,,,0.0,,,
1045621,Leganes,537,47361,Darko Brašanac,https://media.api-sports.io/football/players/47361.png,14.0,14,M,6.5,False,True,0,,2.0,2,3.0,1.0,0,0,0,0,,,1.0,,1.0,,,,,,,,,0.0,,,
1045621,Leganes,537,46664,Luis Perea,https://media.api-sports.io/football/players/46664.png,14.0,8,M,6.7,False,True,0,,,,3.0,1.0,1,0,0,0,,,,,,,,1.0,,,1.0,,,0.0,1.0,,
1045621,Leganes,537,46934,Dani Jiménez,https://media.api-sports.io/football/players/46934.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Leganes,537,131492,Aritz Arambarri,https://media.api-sports.io/football/players/131492.png,,22,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Leganes,537,14331,Borja López,https://media.api-sports.io/football/players/14331.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Leganes,537,323815,Oscar Ureña,https://media.api-sports.io/football/players/323815.png,,28,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Leganes,537,1708,Dani Raba,https://media.api-sports.io/football/players/1708.png,,10,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Leganes,537,452757,Koke Mota,https://media.api-sports.io/football/players/452757.png,,42,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Leganes,537,327495,Álvaro Abajas,https://media.api-sports.io/football/players/327495.png,,36,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Sporting Gijon,731,47248,Rubén Yáñez,https://media.api-sports.io/football/players/47248.png,90.0,1,G,6.9,False,False,2,3.0,38.0,32,,,0,0,0,0,0.0,,,,,,,,,,,,,0.0,,,
1045621,Sporting Gijon,731,182522,Guille Rosas,https://media.api-sports.io/football/players/182522.png,90.0,2,D,7.5,False,False,0,,55.0,49,16.0,9.0,1,0,0,0,,,5.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,,1.0,1.0,0.0,,,
1045621,Sporting Gijon,731,5965,Carlos Izquierdoz,https://media.api-sports.io/football/players/5965.png,90.0,24,D,7.2,True,False,0,,74.0,71,12.0,6.0,1,0,0,0,,1.0,2.0,4.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,0.0,1.0,,
1045621,Sporting Gijon,731,286801,Diego Sanchez,https://media.api-sports.io/football/players/286801.png,90.0,16,D,6.3,False,False,0,,73.0,58,7.0,2.0,0,0,0,0,,1.0,,,,,3.0,1.0,,,,,,0.0,1.0,,
1045621,Sporting Gijon,731,47384,José Ángel,https://media.api-sports.io/football/players/47384.png,90.0,3,D,6.9,False,False,0,,39.0,34,7.0,4.0,1,0,0,0,,4.0,1.0,,1.0,1.0,1.0,,1.0,,,,,0.0,,,
1045621,Sporting Gijon,731,20844,Haissem Hassan,https://media.api-sports.io/football/players/20844.png,63.0,21,M,6.5,False,False,0,,19.0,17,11.0,3.0,0,0,0,0,,,,,7.0,2.0,1.0,1.0,1.0,2.0,,,,0.0,,,
1045621,Sporting Gijon,731,46893,Ignacio Méndez,https://media.api-sports.io/football/players/46893.png,8.0,10,M,6.7,False,False,0,,4.0,3,1.0,1.0,0,0,0,0,,,,,,,,,1.0,,,,,0.0,,,
1045621,Sporting Gijon,731,47460,Róber Pier,https://media.api-sports.io/football/players/47460.png,90.0,22,M,7.3,False,False,0,,70.0,58,11.0,6.0,1,0,0,0,,,5.0,2.0,,,2.0,1.0,,,,,,0.0,1.0,,
1045621,Sporting Gijon,731,47143,Francisco Villalba,https://media.api-sports.io/football/players/47143.png,80.0,8,M,7.5,False,False,0,,63.0,58,7.0,4.0,0,0,0,0,,3.0,,,1.0,1.0,2.0,,3.0,,,,,0.0,,,
1045621,Sporting Gijon,731,21395,Juan Otero,https://media.api-sports.io/football/players/21395.png,90.0,19,F,6.6,False,False,0,,27.0,24,11.0,3.0,0,0,0,0,,,,,2.0,,1.0,,3.0,1.0,,,,0.0,,,
1045621,Sporting Gijon,731,104827,Mario González,https://media.api-sports.io/football/players/104827.png,80.0,20,F,6.9,False,False,0,,15.0,14,7.0,4.0,0,0,0,0,,,1.0,,,,,,,2.0,,2.0,,0.0,,,
1045621,Sporting Gijon,731,47578,Cristian Rivera,https://media.api-sports.io/football/players/47578.png,72.0,17,M,6.9,False,True,0,,52.0,45,13.0,10.0,0,0,0,0,,1.0,4.0,,5.0,3.0,1.0,,1.0,,,,,1.0,,,
1045621,Sporting Gijon,731,286799,Dani Queipo,https://media.api-sports.io/football/players/286799.png,27.0,9,F,6.7,False,True,0,,11.0,8,3.0,1.0,0,0,0,0,,,1.0,,,,,,,,,,,0.0,,,
1045621,Sporting Gijon,731,2053,Roque Mesa,https://media.api-sports.io/football/players/2053.png,10.0,15,M,6.9,False,True,0,,10.0,8,2.0,2.0,1,0,0,0,,,,,1.0,1.0,,,1.0,,,,,0.0,,,
1045621,Sporting Gijon,731,182473,Gaspar Campos,https://media.api-sports.io/football/players/182473.png,10.0,7,M,6.3,False,True,0,,5.0,4,,,0,0,0,0,,,,,,,,,,,,,,0.0,,,
1045621,Sporting Gijon,731,47037,Giovanni Zarfino,https://media.api-sports.io/football/players/47037.png,10.0,18,M,6.5,False,True,0,,3.0,1,4.0,2.0,0,0,0,0,,,,,1.0,,,,,,,,,0.0,,,
1045621,Sporting Gijon,731,46872,Christian Sanchez,https://media.api-sports.io/football/players/46872.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Sporting Gijon,731,20596,Axel Bamba,https://media.api-sports.io/football/players/20596.png,,14,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Sporting Gijon,731,90646,Pablo Insua,https://media.api-sports.io/football/players/90646.png,,4,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Sporting Gijon,731,182484,Pablo García,https://media.api-sports.io/football/players/182484.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Sporting Gijon,731,134454,Alexandru Paşcanu,https://media.api-sports.io/football/players/134454.png,,25,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Sporting Gijon,731,278214,Jonathan Varane,https://media.api-sports.io/football/players/278214.png,,12,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045621,Sporting Gijon,731,46901,Uroš Đurđević,https://media.api-sports.io/football/players/46901.png,,23,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Huesca,726,47016,Álvaro Fernández,https://media.api-sports.io/football/players/47016.png,90.0,1,G,6.3,False,False,3,3.0,19.0,15,,,0,0,0,0,0.0,,,,,,,,,,,,,0.0,,,
1045620,Huesca,726,47190,Miguel Loureiro,https://media.api-sports.io/football/players/47190.png,90.0,5,D,5.9,False,False,0,,54.0,39,20.0,11.0,0,0,0,0,,,4.0,4.0,2.0,1.0,1.0,,,,,,,0.0,,,
1045620,Huesca,726,105034,Juanjo Nieto,https://media.api-sports.io/football/players/105034.png,90.0,12,D,7.2,False,False,0,,65.0,54,7.0,6.0,0,0,0,0,,1.0,1.0,6.0,2.0,2.0,,,2.0,2.0,,2.0,,0.0,,,
1045620,Huesca,726,47569,Jorge Pulido,https://media.api-sports.io/football/players/47569.png,90.0,14,D,6.6,True,False,0,,67.0,61,7.0,4.0,0,0,0,0,,1.0,1.0,3.0,2.0,1.0,,2.0,1.0,,1.0,,,0.0,,,
1045620,Huesca,726,182547,Jérémy Blasco,https://media.api-sports.io/football/players/182547.png,45.0,15,D,6.5,False,False,0,,17.0,15,2.0,,0,0,0,0,,,,,,,,,,,,,,0.0,,,
1045620,Huesca,726,107148,Ignasi Vilarrasa,https://media.api-sports.io/football/players/107148.png,90.0,20,D,6.5,False,False,0,,42.0,34,4.0,3.0,1,0,0,0,,1.0,2.0,1.0,,,,1.0,,,,,,0.0,,,
1045620,Huesca,726,182637,Alex Balboa,https://media.api-sports.io/football/players/182637.png,45.0,26,M,6.7,False,False,0,,11.0,3,6.0,4.0,0,0,0,0,,,1.0,,,,1.0,,1.0,,,,,0.0,,,
1045620,Huesca,726,131544,Oscar Sielva,https://media.api-sports.io/football/players/131544.png,67.0,23,M,6.7,False,False,0,,40.0,32,4.0,4.0,0,0,0,0,,,2.0,,,,,,2.0,,,,,0.0,,,
1045620,Huesca,726,2599,Kento Hashimoto,https://media.api-sports.io/football/players/2599.png,74.0,10,M,7.3,False,False,0,,26.0,23,7.0,5.0,0,0,0,0,,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,0.0,,,
1045620,Huesca,726,46840,Hugo Vallejo,https://media.api-sports.io/football/players/46840.png,74.0,9,M,6.7,False,False,0,,34.0,32,7.0,3.0,0,0,0,0,,,1.0,,2.0,,,,,1.0,,,,0.0,,,
1045620,Huesca,726,96253,Eladio Zorrilla Jiménez,https://media.api-sports.io/football/players/96253.png,90.0,21,F,6.5,False,False,0,,8.0,5,7.0,2.0,0,0,0,0,,,,,1.0,1.0,,3.0,1.0,,,,,0.0,,,
1045620,Huesca,726,47164,Gerard Valentín,https://media.api-sports.io/football/players/47164.png,45.0,7,D,6.2,False,True,0,,7.0,6,9.0,3.0,0,0,0,0,,2.0,,,4.0,1.0,1.0,2.0,2.0,1.0,,,,0.0,,,
1045620,Huesca,726,46660,Javi Martínez,https://media.api-sports.io/football/players/46660.png,45.0,8,M,6.7,False,True,0,,34.0,29,3.0,2.0,0,0,0,0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,0.0,,,
1045620,Huesca,726,46859,Javi Mier,https://media.api-sports.io/football/players/46859.png,23.0,6,M,6.3,False,True,0,,17.0,15,3.0,1.0,0,0,0,0,,,,,,,1.0,,1.0,1.0,,1.0,,0.0,,,
1045620,Huesca,726,119883,Samuel Obeng,https://media.api-sports.io/football/players/119883.png,16.0,24,F,6.3,False,True,0,,,,2.0,1.0,0,0,0,0,,,,,,,,,1.0,,,,,0.0,,,
1045620,Huesca,726,60,Joaquín Muñoz,https://media.api-sports.io/football/players/60.png,16.0,11,F,7,False,True,0,,9.0,7,3.0,2.0,0,0,0,0,,1.0,,,,,,1.0,2.0,,,,,0.0,,,
1045620,Huesca,726,46649,Juan Pérez,https://media.api-sports.io/football/players/46649.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Huesca,726,47127,Carlos Gutiérrez,https://media.api-sports.io/football/players/47127.png,,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Huesca,726,183747,Iker Kortajarena,https://media.api-sports.io/football/players/183747.png,,22,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Huesca,726,47106,Fernando Delgado,https://media.api-sports.io/football/players/47106.png,,34,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Huesca,726,182188,Rafael Tresaco,https://media.api-sports.io/football/players/182188.png,,18,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Huesca,726,52683,Jovanny Bolívar,https://media.api-sports.io/football/players/52683.png,,16,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Huesca,726,195272,Ignacio García Lanciego,https://media.api-sports.io/football/players/195272.png,,37,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Racing Santander,4665,125,Jokin Ezkieta,https://media.api-sports.io/football/players/125.png,90.0,13,G,7.5,False,False,0,2.0,17.0,11,2.0,2.0,0,0,0,0,0.0,,,,,,,,,,,,,0.0,,,
1045620,Racing Santander,4665,129637,Dani Fernández,https://media.api-sports.io/football/players/129637.png,90.0,23,D,7.5,False,False,0,,24.0,18,9.0,7.0,0,0,0,0,,,3.0,,,,,1.0,3.0,,,,,0.0,2.0,,
1045620,Racing Santander,4665,165713,Manu Hernando,https://media.api-sports.io/football/players/165713.png,90.0,18,D,6.9,False,False,0,,28.0,26,3.0,1.0,0,0,0,0,,,,1.0,,,,1.0,,,,,,0.0,,,
1045620,Racing Santander,4665,46683,Germán Sánchez,https://media.api-sports.io/football/players/46683.png,45.0,5,D,6.3,True,False,0,,20.0,17,4.0,2.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,0.0,,,
1045620,Racing Santander,4665,46789,Saúl García,https://media.api-sports.io/football/players/46789.png,90.0,3,D,6.9,False,False,0,,27.0,20,17.0,8.0,0,0,0,0,,,5.0,2.0,,,1.0,3.0,1.0,,,,,0.0,,,
1045620,Racing Santander,4665,122,Jordi Mboula,https://media.api-sports.io/football/players/122.png,90.0,8,M,6.2,False,False,0,,14.0,12,7.0,,0,0,0,0,,,,1.0,2.0,,,3.0,,,,,,0.0,1.0,,
1045620,Racing Santander,4665,182622,Aritz Aldasoro,https://media.api-sports.io/football/players/182622.png,90.0,21,M,6.9,False,False,0,,30.0,28,10.0,5.0,0,0,0,0,,,2.0,1.0,,,2.0,2.0,1.0,,,,,0.0,,,
1045620,Racing Santander,4665,182686,Iván Morante,https://media.api-sports.io/football/players/182686.png,67.0,16,M,6.9,False,False,0,,48.0,36,5.0,1.0,0,0,0,0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,
1045620,Racing Santander,4665,46749,Lago Júnior,https://media.api-sports.io/football/players/46749.png,59.0,20,M,6.9,False,False,0,,11.0,4,6.0,3.0,0,0,0,0,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,,0.0,1.0,,
1045620,Racing Santander,4665,184193,Juan Carlos Arana,https://media.api-sports.io/football/players/184193.png,67.0,9,F,7.3,False,False,0,,2.0,1,6.0,1.0,0,0,0,0,,,,,2.0,,,2.0,1.0,2.0,,2.0,1.0,0.0,,,
1045620,Racing Santander,4665,47293,Iñigo Vicente,https://media.api-sports.io/football/players/47293.png,83.0,10,F,7.2,False,False,0,,50.0,35,11.0,4.0,0,0,0,0,,3.0,1.0,,1.0,1.0,3.0,2.0,2.0,,,,,0.0,,,
1045620,Racing Santander,4665,178941,Rubén,https://media.api-sports.io/football/players/178941.png,45.0,15,D,8,False,True,0,,10.0,5,2.0,1.0,0,0,0,0,,,,2.0,,,,1.0,,,,,,0.0,3.0,,
1045620,Racing Santander,4665,162126,Peque Fernández,https://media.api-sports.io/football/players/162126.png,31.0,17,F,7,False,True,0,,6.0,5,3.0,2.0,0,0,0,0,,1.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,
1045620,Racing Santander,4665,183683,Íñigo Sáinz-Maza,https://media.api-sports.io/football/players/183683.png,23.0,6,M,6.6,False,True,0,,5.0,4,4.0,2.0,0,0,0,0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,0.0,,,
1045620,Racing Santander,4665,125566,Ekain Zenitagoia,https://media.api-sports.io/football/players/125566.png,23.0,14,F,7.2,False,True,0,,3.0,1,1.0,,0,0,0,0,,,,,,,,1.0,,1.0,,1.0,1.0,0.0,1.0,,
1045620,Racing Santander,4665,48164,Pol Moreno,https://media.api-sports.io/football/players/48164.png,15.0,4,D,6.7,False,True,0,,,,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,0.0,,,
1045620,Racing Santander,4665,46728,Miquel Parera,https://media.api-sports.io/football/players/46728.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Racing Santander,4665,385767,Mario Garcia,https://media.api-sports.io/football/players/385767.png,,40,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Racing Santander,4665,183582,Juan Gutierrez Martinez,https://media.api-sports.io/football/players/183582.png,,22,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Racing Santander,4665,2208,Clément Grenier,https://media.api-sports.io/football/players/2208.png,,19,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Racing Santander,4665,47209,Andrés Martín,https://media.api-sports.io/football/players/47209.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Racing Santander,4665,350799,Jeremy Arevalo,https://media.api-sports.io/football/players/350799.png,,29,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045620,Racing Santander,4665,14720,Roko Baturina,https://media.api-sports.io/football/players/14720.png,,12,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Tenerife,719,46699,Tomeu Nadal,https://media.api-sports.io/football/players/46699.png,90.0,13,G,6.9,False,False,1,1.0,23.0,21,,,0,0,0,0,0.0,,,,,,,,,,,,,0.0,,,
1045623,Tenerife,719,104843,Aitor Buñuel,https://media.api-sports.io/football/players/104843.png,90.0,2,D,6.9,False,False,0,,42.0,32,6.0,3.0,0,0,0,0,,2.0,,,,,,1.0,1.0,,,,,0.0,,,
1045623,Tenerife,719,104968,José Amo,https://media.api-sports.io/football/players/104968.png,73.0,6,D,6.6,False,False,0,,56.0,50,5.0,2.0,0,0,0,0,,,,,,,1.0,,1.0,,1.0,,,0.0,1.0,,
1045623,Tenerife,719,48322,José León,https://media.api-sports.io/football/players/48322.png,90.0,4,D,6.6,False,False,0,,68.0,62,3.0,,0,0,0,0,,,,,,,1.0,,,1.0,,,,0.0,1.0,,
1045623,Tenerife,719,47481,Nacho Martínez,https://media.api-sports.io/football/players/47481.png,90.0,24,D,7.3,False,False,0,,38.0,27,7.0,4.0,0,0,0,0,,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,0.0,1.0,,
1045623,Tenerife,719,188445,Luismi Cruz,https://media.api-sports.io/football/players/188445.png,80.0,27,M,6.9,False,False,0,,28.0,24,9.0,4.0,0,0,0,0,,2.0,1.0,,3.0,1.0,,,2.0,1.0,,,,0.0,,,
1045623,Tenerife,719,47089,Aitor Sanz,https://media.api-sports.io/football/players/47089.png,90.0,16,M,7.3,True,False,0,,72.0,63,11.0,4.0,0,0,0,0,,2.0,1.0,1.0,,,3.0,3.0,,1.0,,,,0.0,1.0,,
1045623,Tenerife,719,47199,Yann Bodiger,https://media.api-sports.io/football/players/47199.png,73.0,15,M,7.2,False,False,0,,41.0,35,5.0,5.0,0,0,0,0,,1.0,1.0,,,,,,1.0,2.0,,,,0.0,,,
1045623,Tenerife,719,309127,Teto,https://media.api-sports.io/football/players/309127.png,66.0,21,M,6.6,False,False,0,,21.0,21,7.0,4.0,0,0,0,0,,1.0,1.0,,2.0,2.0,,1.0,1.0,2.0,,2.0,,0.0,,,
1045623,Tenerife,719,47266,Ángel Rodríguez,https://media.api-sports.io/football/players/47266.png,90.0,9,F,6.9,False,False,0,,20.0,17,11.0,6.0,0,0,0,0,,,1.0,,2.0,1.0,,1.0,,3.0,1.0,1.0,,0.0,,,
1045623,Tenerife,719,47581,Enric Gallego,https://media.api-sports.io/football/players/47581.png,65.0,18,F,6.7,False,False,0,,7.0,5,11.0,6.0,0,0,0,0,,,2.0,,1.0,1.0,,3.0,1.0,1.0,,,,0.0,,,1.0
1045623,Tenerife,719,47321,Roberto López,https://media.api-sports.io/football/players/47321.png,25.0,14,M,7,False,True,0,,13.0,12,4.0,2.0,0,0,0,0,,,1.0,,,,,,1.0,2.0,,,,0.0,,,
1045623,Tenerife,719,181385,Airam Guzmán,https://media.api-sports.io/football/players/181385.png,24.0,37,F,6.7,False,True,0,,9.0,6,,,0,0,0,0,,1.0,,1.0,,,,,,,,,,0.0,,,
1045623,Tenerife,719,46760,Sergio González,https://media.api-sports.io/football/players/46760.png,17.0,5,D,6.9,False,True,0,,23.0,18,4.0,4.0,0,0,0,0,,,,1.0,,,,,2.0,,,,,0.0,,,
1045623,Tenerife,719,47081,Javier Alonso,https://media.api-sports.io/football/players/47081.png,17.0,8,M,6.7,False,True,0,,23.0,19,3.0,1.0,0,0,0,0,,,1.0,,1.0,,,,,,,,,0.0,,,
1045623,Tenerife,719,304476,Ethyan González,https://media.api-sports.io/football/players/304476.png,10.0,29,F,6.3,False,True,0,,3.0,1,2.0,,0,0,0,0,,,,,,,,,,,,,,0.0,,,
1045623,Tenerife,719,2036,Juan Soriano,https://media.api-sports.io/football/players/2036.png,,1,G,,False,True,0,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,
1045623,Tenerife,719,185619,Marcos Otero,https://media.api-sports.io/football/players/185619.png,,33,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Tenerife,719,393221,César Álvarez,https://media.api-sports.io/football/players/393221.png,,36,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Tenerife,719,46078,Nikola Šipčić,https://media.api-sports.io/football/players/46078.png,,23,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Tenerife,719,323816,Loïc Williams,https://media.api-sports.io/football/players/323816.png,,31,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Tenerife,719,119745,Álex Corredera,https://media.api-sports.io/football/players/119745.png,,10,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Amorebieta,9380,178932,Jon Mikel Magunagoitia,https://media.api-sports.io/football/players/178932.png,90.0,13,G,7.7,True,False,0,3.0,28.0,15,2.0,2.0,0,0,0,0,0.0,,,,,,,,1.0,,,,,0.0,,,
1045623,Amorebieta,9380,182661,Alvaro Nunez,https://media.api-sports.io/football/players/182661.png,90.0,15,D,7.2,False,False,0,,43.0,42,5.0,,0,0,0,0,,3.0,,2.0,1.0,,2.0,,,,,,,0.0,,,
1045623,Amorebieta,9380,47403,Unai Bustinza,https://media.api-sports.io/football/players/47403.png,90.0,5,D,7.2,False,False,0,,38.0,29,9.0,6.0,1,0,0,0,,,1.0,1.0,,,,1.0,1.0,2.0,,,,0.0,1.0,,
1045623,Amorebieta,9380,185715,Josep Gayá,https://media.api-sports.io/football/players/185715.png,90.0,24,D,6.9,False,False,0,,36.0,30,9.0,4.0,0,0,0,0,,,,1.0,1.0,,1.0,,,1.0,,,,0.0,,,
1045623,Amorebieta,9380,47051,Daniel Lasure,https://media.api-sports.io/football/players/47051.png,90.0,16,D,7.3,False,False,0,,42.0,33,9.0,4.0,0,0,0,0,,1.0,3.0,,1.0,,1.0,1.0,,1.0,,,,0.0,,,
1045623,Amorebieta,9380,104850,Josué Dorrio,https://media.api-sports.io/football/players/104850.png,87.0,7,M,6.5,False,False,0,,23.0,14,6.0,1.0,0,0,0,0,,,,2.0,1.0,,1.0,2.0,1.0,,,,,0.0,,,
1045623,Amorebieta,9380,46830,Erik Morán,https://media.api-sports.io/football/players/46830.png,67.0,8,M,6.9,False,False,0,,39.0,33,7.0,2.0,0,0,0,0,,2.0,1.0,,,,1.0,1.0,1.0,,,,,0.0,,,
1045623,Amorebieta,9380,3608,Kwasi Sibo,https://media.api-sports.io/football/players/3608.png,90.0,20,M,6.9,False,False,0,,49.0,47,8.0,4.0,0,0,0,0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,0.0,,,
1045623,Amorebieta,9380,182563,Jon Morcillo,https://media.api-sports.io/football/players/182563.png,87.0,22,M,7.3,False,False,0,,28.0,23,4.0,3.0,0,0,0,0,,2.0,2.0,2.0,2.0,1.0,,,,,,,,0.0,,,
1045623,Amorebieta,9380,104903,Eneko Jauregi,https://media.api-sports.io/football/players/104903.png,90.0,9,F,7,False,False,0,,19.0,11,11.0,6.0,0,0,0,0,,1.0,,,2.0,2.0,,3.0,1.0,1.0,,,,0.0,,,
1045623,Amorebieta,9380,122979,Iker Unzueta,https://media.api-sports.io/football/players/122979.png,82.0,23,F,7.7,False,False,0,,14.0,12,10.0,7.0,0,0,1,0,,1.0,,,2.0,1.0,,,3.0,3.0,,2.0,1.0,0.0,,,
1045623,Amorebieta,9380,52720,Jorge Yriarte,https://media.api-sports.io/football/players/52720.png,23.0,6,M,6.7,False,True,0,,12.0,6,4.0,2.0,0,0,0,0,,,1.0,2.0,,,1.0,1.0,,,,,,0.0,,,
1045623,Amorebieta,9380,46853,Jorge Mier,https://media.api-sports.io/football/players/46853.png,8.0,2,D,6.5,False,True,0,,4.0,2,,,0,0,0,0,,,,,,,,,,,,,,0.0,,,
1045623,Amorebieta,9380,47175,Rayco Rodriguez,https://media.api-sports.io/football/players/47175.png,11.0,17,M,6.7,False,True,0,,4.0,2,1.0,1.0,0,0,0,0,,,,1.0,1.0,1.0,,,,,,,,0.0,,,
1045623,Amorebieta,9380,44870,Ryan Edwards,https://media.api-sports.io/football/players/44870.png,10.0,10,M,6.7,False,True,0,,3.0,1,3.0,1.0,0,0,0,0,,,,,2.0,1.0,,1.0,,,,,,0.0,1.0,,
1045623,Amorebieta,9380,286611,Pablo Cunat,https://media.api-sports.io/football/players/286611.png,,30,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Amorebieta,9380,193210,Unai Marino,https://media.api-sports.io/football/players/193210.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Amorebieta,9380,181569,Iker Seguin,https://media.api-sports.io/football/players/181569.png,,11,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Amorebieta,9380,47565,Xabier Etxeita,https://media.api-sports.io/football/players/47565.png,,3,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
1045623,Amorebieta,9380,47412,Javier Eraso,https://media.api-sports.io/football/players/47412.png,,14,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
