fixture_id,bet_name,bet_value,bet_odd
1437230,HT/FT Double,Home/Home,34.00
1437230,HT/FT Double,Draw/Home,29.00
1437230,HT/FT Double,Away/Home,67.00
1437230,HT/FT Double,Away/Draw,29.00
1437230,HT/FT Double,Away/Away,1.44
1437230,Double Chance,Home/Draw,6.00
1437230,Double Chance,Home/Away,1.05
1437230,Double Chance,Draw/Away,1.00
1437230,First Half Winner,Home,15.00
1437230,First Half Winner,Draw,3.10
1437230,First Half Winner,Away,1.40
