fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,fouls_drawn,fouls_committed,shots_total,shots_on,goals_total,tackles_blocks,dribbles_success,offsides,goals_saves,dribbles_past,penalty_won,penalty_commited
1389131,Guingamp,90,46785,Adrián Ortolá,https://media.api-sports.io/football/players/46785.png,90.0,16,G,6.2,False,False,3,0.0,35.0,31,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1389131,Guingamp,90,20770,Alpha Sissoko,https://media.api-sports.io/football/players/20770.png,90.0,22,D,6.9,False,False,0,0.0,71.0,61,0,0,0,0,,2.0,1.0,1.0,10.0,6.0,1.0,3.0,1.0,,,,,,,,,,
1389131,Guingamp,90,23402,Donatien Gomis,https://media.api-sports.io/football/players/23402.png,90.0,7,D,7.3,False,False,0,0.0,56.0,47,0,0,0,0,,1.0,,,6.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,
1389131,Guingamp,90,209943,Albin Demouchy,https://media.api-sports.io/football/players/209943.png,90.0,36,D,8.2,False,False,0,0.0,65.0,61,0,0,0,0,,,1.0,1.0,10.0,6.0,,3.0,,1.0,1.0,1.0,,,,,,,
1389131,Guingamp,90,365746,Dylan Ourega,https://media.api-sports.io/football/players/365746.png,58.0,23,D,6.2,False,False,0,0.0,24.0,17,1,0,0,0,,,,,4.0,2.0,,2.0,1.0,,,,1.0,,,,,,
1389131,Guingamp,90,15400,Erwin Koffi,https://media.api-sports.io/football/players/15400.png,58.0,2,M,6.3,False,False,0,0.0,18.0,14,0,0,0,0,,,2.0,,5.0,3.0,2.0,,,,,,,1.0,,,,,
1389131,Guingamp,90,20809,Dylan Louiserre,https://media.api-sports.io/football/players/20809.png,68.0,4,M,6.5,True,False,0,0.0,44.0,40,0,0,0,0,,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1389131,Guingamp,90,22150,Kalidou Sidibé,https://media.api-sports.io/football/players/22150.png,58.0,8,M,6.9,False,False,0,0.0,23.0,18,0,0,0,0,,1.0,,,17.0,11.0,4.0,2.0,2.0,2.0,1.0,,,3.0,,,,,
1389131,Guingamp,90,201264,Gauthier Ott,https://media.api-sports.io/football/players/201264.png,90.0,24,M,6.2,False,False,0,0.0,27.0,20,0,0,0,0,,2.0,,,3.0,1.0,,,1.0,4.0,2.0,,,,,,,,
1389131,Guingamp,90,190829,Amine Hemia,https://media.api-sports.io/football/players/190829.png,90.0,10,F,7.2,False,False,0,1.0,46.0,37,0,0,0,0,,3.0,2.0,,10.0,5.0,1.0,3.0,2.0,,,,,,,,,,
1389131,Guingamp,90,193705,Jacques Siwe,https://media.api-sports.io/football/players/193705.png,78.0,17,F,6.3,False,False,0,0.0,13.0,7,1,0,0,0,,1.0,3.0,2.0,12.0,4.0,,1.0,5.0,2.0,,,,,2.0,,,,
1389131,Guingamp,90,21251,Abdel Hakim Abdallah,https://media.api-sports.io/football/players/21251.png,33.0,29,D,6.5,False,True,0,0.0,29.0,23,0,0,0,0,,,,,2.0,1.0,,1.0,,,,,,,,,,,
1389131,Guingamp,90,85558,Louis Mafouta,https://media.api-sports.io/football/players/85558.png,33.0,9,F,7.2,False,True,0,0.0,11.0,8,1,0,0,0,,,,,3.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,
1389131,Guingamp,90,355042,Jérémy Hatchi,https://media.api-sports.io/football/players/355042.png,33.0,20,F,6.3,False,True,0,1.0,7.0,4,0,0,0,0,,1.0,1.0,,11.0,4.0,4.0,2.0,2.0,,,,,1.0,,,,,
1389131,Guingamp,90,161891,Darly Nlandu,https://media.api-sports.io/football/players/161891.png,23.0,6,M,6.3,False,True,0,1.0,14.0,11,0,0,0,0,,1.0,,,1.0,,,,,,,,,,,,,,
1389131,Guingamp,90,483117,Jérémie Matumona,https://media.api-sports.io/football/players/483117.png,13.0,3,D,6.6,False,True,0,0.0,8.0,7,0,0,0,0,,,1.0,,3.0,3.0,,2.0,,,,,,,,,,,
1389131,Guingamp,90,20618,Teddy Bartouche,https://media.api-sports.io/football/players/20618.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389131,Guingamp,90,403276,Tanguy Ahile,https://media.api-sports.io/football/players/403276.png,,39,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389131,Le Mans,1298,24189,Nicolas Kocik,https://media.api-sports.io/football/players/24189.png,90.0,98,G,5.9,False,False,3,0.0,23.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,4.0,,,
1389131,Le Mans,1298,20602,Samuel Yohou,https://media.api-sports.io/football/players/20602.png,83.0,17,D,6.3,False,False,0,0.0,23.0,22,1,0,0,0,,,,2.0,8.0,4.0,,2.0,2.0,1.0,,,,,,,,,
1389131,Le Mans,1298,174605,Harold Voyer,https://media.api-sports.io/football/players/174605.png,90.0,5,D,6.2,False,False,0,0.0,44.0,36,0,0,0,0,,,2.0,3.0,6.0,3.0,,,3.0,,,,,,,,,,
1389131,Le Mans,1298,270515,Théo Eyoum,https://media.api-sports.io/football/players/270515.png,90.0,21,D,6.9,False,False,0,0.0,36.0,33,0,0,0,0,,,2.0,,9.0,7.0,1.0,4.0,,,,,,,,,,,
1389131,Le Mans,1298,24259,Edwin Quarshie,https://media.api-sports.io/football/players/24259.png,67.0,6,M,8.2,True,False,0,0.0,31.0,24,0,0,0,0,,,4.0,,8.0,6.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,
1389131,Le Mans,1298,87645,Anthony Ribelin,https://media.api-sports.io/football/players/87645.png,90.0,12,M,8.2,False,False,0,0.0,23.0,17,0,0,0,0,,1.0,1.0,,6.0,4.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,
1389131,Le Mans,1298,162706,Jean Vercruysse,https://media.api-sports.io/football/players/162706.png,90.0,10,M,7.5,False,False,0,0.0,33.0,26,0,0,0,0,,2.0,2.0,,14.0,9.0,,4.0,2.0,,,,,,,,1.0,,
1389131,Le Mans,1298,191202,Milan Robin,https://media.api-sports.io/football/players/191202.png,90.0,24,M,6.5,False,False,0,1.0,22.0,16,0,0,0,0,,1.0,1.0,1.0,8.0,2.0,,1.0,1.0,,,,1.0,,,,2.0,,
1389131,Le Mans,1298,179414,Lucas Calodat,https://media.api-sports.io/football/players/179414.png,67.0,22,M,6.5,False,False,0,0.0,11.0,10,0,0,0,0,,,,,3.0,,1.0,,2.0,,,,,,,,,,
1389131,Le Mans,1298,21048,Antoine Rabillard,https://media.api-sports.io/football/players/21048.png,78.0,9,F,6.6,False,False,0,1.0,14.0,11,0,0,0,0,,2.0,4.0,1.0,13.0,6.0,,,2.0,1.0,,,,,1.0,,1.0,,
1389131,Le Mans,1298,4743,Dame Gueye,https://media.api-sports.io/football/players/4743.png,66.0,25,F,6.5,False,False,0,0.0,12.0,5,0,0,0,0,,,,,10.0,4.0,,1.0,2.0,,,,,,1.0,,1.0,,
1389131,Le Mans,1298,21450,Baptiste Guillaume,https://media.api-sports.io/football/players/21450.png,25.0,19,F,5.9,False,True,0,0.0,9.0,7,0,0,0,0,,,,1.0,4.0,,,,2.0,2.0,,,,,,,,,
1389131,Le Mans,1298,162990,Leroy Abanda,https://media.api-sports.io/football/players/162990.png,23.0,11,M,6.7,False,True,0,1.0,5.0,3,0,0,0,0,,1.0,,,3.0,,,,,1.0,,,,,,,,,
1389131,Le Mans,1298,349631,Martin Rossignol,https://media.api-sports.io/football/players/349631.png,24.0,27,M,6.3,False,True,0,0.0,8.0,5,0,0,0,0,,,2.0,,3.0,2.0,,,,,,,,,,,,,
1389131,Le Mans,1298,381116,William Harhouz,https://media.api-sports.io/football/players/381116.png,24.0,20,F,7.5,False,True,0,0.0,4.0,3,2,1,0,0,,1.0,,2.0,5.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,
1389131,Le Mans,1298,483116,Noa Boissé,https://media.api-sports.io/football/players/483116.png,8.0,31,D,6.3,False,True,0,0.0,2.0,2,0,0,0,0,,,,,1.0,1.0,,,,,,,,,,,,,
1389131,Le Mans,1298,179480,Ewan Hatfout,https://media.api-sports.io/football/players/179480.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389131,Le Mans,1298,174795,Taylor Luvambo,https://media.api-sports.io/football/players/174795.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389126,Montpellier,82,398204,Viktor Džodić,https://media.api-sports.io/football/players/398204.png,90.0,50,G,6.7,False,False,1,0.0,20.0,12,0,0,0,0,0.0,,,,1.0,,,,,,,,,,,2.0,,,
1389126,Montpellier,82,179399,Enzo Tchato Mbiayi,https://media.api-sports.io/football/players/179399.png,90.0,29,D,7,False,False,0,0.0,25.0,18,0,0,0,0,,1.0,3.0,,6.0,5.0,,,,,,,,,1.0,,1.0,,
1389126,Montpellier,82,20766,Julien Laporte,https://media.api-sports.io/football/players/20766.png,90.0,15,D,6.6,False,False,0,0.0,56.0,48,0,0,0,0,,,1.0,1.0,6.0,2.0,,,2.0,1.0,,,,,1.0,,,,
1389126,Montpellier,82,22138,Christopher Jullien,https://media.api-sports.io/football/players/22138.png,90.0,6,D,6.2,False,False,0,0.0,57.0,53,0,0,0,0,,,,,5.0,2.0,,,2.0,,,,,,,,,,
1389126,Montpellier,82,333118,Lucas Mincarelli Davin,https://media.api-sports.io/football/players/333118.png,72.0,21,D,6.9,False,False,0,0.0,50.0,47,0,0,0,0,,,1.0,,9.0,4.0,2.0,1.0,1.0,,,,,,,,,,
1389126,Montpellier,82,350388,Yael Mouanga,https://media.api-sports.io/football/players/350388.png,67.0,23,M,6.6,False,False,0,0.0,51.0,48,0,0,0,0,,1.0,,2.0,3.0,2.0,,2.0,,,,,,,,,,,
1389126,Montpellier,82,999,Bećir Omeragić,https://media.api-sports.io/football/players/999.png,90.0,27,M,8.2,True,False,0,0.0,53.0,43,1,0,0,0,,1.0,2.0,,6.0,3.0,,,,1.0,1.0,1.0,,,,,1.0,,
1389126,Montpellier,82,129670,Nathanaël Mbuku,https://media.api-sports.io/football/players/129670.png,90.0,7,M,6.3,False,False,0,1.0,24.0,16,0,0,0,0,,1.0,,,7.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,
1389126,Montpellier,82,326088,Khalil Fayad,https://media.api-sports.io/football/players/326088.png,12.0,10,M,6.5,False,False,0,0.0,1.0,,0,0,0,0,,,1.0,,2.0,1.0,,,,,,,,,,,,,
1389126,Montpellier,82,113581,Tanguy Coulibaly,https://media.api-sports.io/football/players/113581.png,84.0,70,M,6.5,False,False,0,0.0,19.0,12,0,0,0,0,,2.0,3.0,2.0,17.0,8.0,3.0,2.0,4.0,,,,,1.0,3.0,,1.0,,
1389126,Montpellier,82,21506,Alexandre Mendy,https://media.api-sports.io/football/players/21506.png,90.0,19,F,6.6,False,False,0,0.0,14.0,14,0,0,0,0,,,,,10.0,5.0,,3.0,3.0,,,,,,1.0,,,,
1389126,Montpellier,82,349616,Nicolas Pays,https://media.api-sports.io/football/players/349616.png,79.0,18,F,6.2,False,True,0,0.0,20.0,18,0,0,0,0,,1.0,2.0,,8.0,3.0,3.0,1.0,,2.0,,,,,1.0,,,,
1389126,Montpellier,82,128287,Joris Chotard,https://media.api-sports.io/football/players/128287.png,24.0,13,M,6.7,False,True,0,0.0,11.0,7,0,0,0,0,,,,1.0,,,,,,,,,,,,,,,
1389126,Montpellier,82,21434,Theo Sainte Luce,https://media.api-sports.io/football/players/21434.png,19.0,17,D,6.9,False,True,0,0.0,25.0,20,0,0,0,0,,,2.0,,4.0,2.0,,,1.0,,,,,,,,,,
1389126,Montpellier,82,21443,Teji Savanier,https://media.api-sports.io/football/players/21443.png,13.0,11,M,6.5,False,True,0,0.0,8.0,6,0,0,0,0,,1.0,,,2.0,,,,2.0,1.0,,,,,,,1.0,,
1389126,Montpellier,82,145060,Simon Ngapandouetnbu,https://media.api-sports.io/football/players/145060.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389126,Montpellier,82,441284,Naoufel El Hannach,https://media.api-sports.io/football/players/441284.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389126,Montpellier,82,369676,Theo Chennahi,https://media.api-sports.io/football/players/369676.png,,44,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389126,RED Star FC 93,104,41318,Quentin Beunardeau,https://media.api-sports.io/football/players/41318.png,90.0,1,G,6.7,False,False,1,0.0,23.0,19,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,,,1.0,,,
1389126,RED Star FC 93,104,174842,Dylan Durivaux,https://media.api-sports.io/football/players/174842.png,90.0,20,D,7.2,False,False,0,0.0,71.0,64,0,0,0,0,,,1.0,1.0,8.0,6.0,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,,
1389126,RED Star FC 93,104,24196,Pierre Lemonnier,https://media.api-sports.io/football/players/24196.png,90.0,24,D,6.9,False,False,0,0.0,46.0,41,0,0,0,0,,,,,10.0,6.0,,3.0,2.0,1.0,,,,,,,,,
1389126,RED Star FC 93,104,469471,Vincent Kany,https://media.api-sports.io/football/players/469471.png,45.0,12,D,6.3,False,False,0,0.0,25.0,21,0,0,0,0,,1.0,1.0,,4.0,3.0,,,,1.0,,,,,,,,,
1389126,RED Star FC 93,104,193507,Dembo Sylla,https://media.api-sports.io/football/players/193507.png,90.0,22,M,6.2,False,False,0,1.0,57.0,44,1,0,0,0,,1.0,1.0,4.0,12.0,3.0,4.0,,1.0,,,,,1.0,,,,,
1389126,RED Star FC 93,104,174743,Ryad Hachem,https://media.api-sports.io/football/players/174743.png,85.0,98,M,6.6,True,False,0,0.0,47.0,38,0,0,0,0,,,1.0,4.0,6.0,3.0,,1.0,1.0,,,,,,,,,,
1389126,RED Star FC 93,104,24175,Joachim Eickmayer,https://media.api-sports.io/football/players/24175.png,90.0,8,M,6.9,False,False,0,0.0,36.0,32,0,0,0,0,,,3.0,1.0,7.0,4.0,,,2.0,,,,,,,,,,
1389126,RED Star FC 93,104,276548,Kemo Cissé,https://media.api-sports.io/football/players/276548.png,90.0,11,M,6.5,False,False,0,0.0,21.0,17,0,0,0,0,,,,1.0,8.0,2.0,3.0,,1.0,3.0,1.0,,,1.0,,,1.0,,
1389126,RED Star FC 93,104,327778,Jovany Ikanga,https://media.api-sports.io/football/players/327778.png,59.0,23,F,6.3,False,False,0,0.0,13.0,7,1,0,0,0,,,1.0,,7.0,2.0,1.0,1.0,2.0,,,,,,1.0,,,,
1389126,RED Star FC 93,104,86639,Guillaume Trani,https://media.api-sports.io/football/players/86639.png,59.0,25,F,6.3,False,False,0,0.0,9.0,6,0,0,0,0,,2.0,,,4.0,2.0,,1.0,1.0,,,,,,2.0,,,,
1389126,RED Star FC 93,104,86549,Damien Durand,https://media.api-sports.io/football/players/86549.png,90.0,7,F,7.9,False,False,0,0.0,17.0,12,0,0,0,0,,,1.0,,4.0,4.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,
1389126,RED Star FC 93,104,166807,Samuel Renel,https://media.api-sports.io/football/players/166807.png,45.0,17,M,7,False,True,0,0.0,20.0,18,0,0,0,0,,1.0,1.0,,4.0,3.0,,1.0,,,,,,,,,,,
1389126,RED Star FC 93,104,2955,Saîf-Eddine Khaoui,https://media.api-sports.io/football/players/2955.png,32.0,10,M,6.9,False,True,0,0.0,10.0,9,0,0,0,0,,1.0,4.0,2.0,7.0,6.0,1.0,2.0,,,,,,,,,,,
1389126,RED Star FC 93,104,383567,Abdelsamad Hachem,https://media.api-sports.io/football/players/383567.png,32.0,21,F,6.6,False,True,0,0.0,5.0,3,0,0,0,0,,1.0,,,4.0,2.0,,1.0,,,,,,,,,,,
1389126,RED Star FC 93,104,338203,Mohafidh Ahamada,https://media.api-sports.io/football/players/338203.png,12.0,31,D,6.6,False,True,0,0.0,10.0,9,0,0,0,0,,,,1.0,,,,,,,,,,,,,,,
1389126,RED Star FC 93,104,85999,Valentin Rabouille,https://media.api-sports.io/football/players/85999.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389126,RED Star FC 93,104,127546,Matthieu Huard,https://media.api-sports.io/football/players/127546.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389126,RED Star FC 93,104,22885,Hacene Benali,https://media.api-sports.io/football/players/22885.png,,29,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389126,RED Star FC 93,104,343014,Ronan Matuvangua,https://media.api-sports.io/football/players/343014.png,,37,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Estac Troyes,110,21995,Nicolas Lemaitre,https://media.api-sports.io/football/players/21995.png,90.0,16,G,6.9,False,False,1,0.0,27.0,21,0,0,0,0,0.0,,,,,,,,,,,,,,,4.0,,,
1389125,Estac Troyes,110,174766,Lucas Maronnier,https://media.api-sports.io/football/players/174766.png,90.0,2,D,6.9,False,False,0,0.0,46.0,41,0,0,0,0,,,,1.0,10.0,6.0,1.0,2.0,,4.0,1.0,,,,,,1.0,,
1389125,Estac Troyes,110,20715,Adrien Monfray,https://media.api-sports.io/football/players/20715.png,90.0,6,D,7.6,True,False,0,0.0,79.0,74,0,0,0,0,,1.0,5.0,,13.0,9.0,1.0,,,1.0,,,,,,,,,
1389125,Estac Troyes,110,859,Paolo Gozzi,https://media.api-sports.io/football/players/859.png,90.0,25,D,6.6,False,False,0,0.0,68.0,66,0,0,0,0,,1.0,,,9.0,2.0,,1.0,3.0,,,,,,,,1.0,,
1389125,Estac Troyes,110,174596,Ismaël Boura,https://media.api-sports.io/football/players/174596.png,90.0,14,D,6.9,False,False,0,0.0,75.0,69,0,0,0,0,,3.0,1.0,,5.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,
1389125,Estac Troyes,110,335162,Mouhamed Diop,https://media.api-sports.io/football/players/335162.png,90.0,8,M,7.2,False,False,0,0.0,53.0,47,0,0,0,0,,1.0,1.0,,5.0,3.0,1.0,1.0,2.0,,,,,1.0,,,,,
1389125,Estac Troyes,110,1913,Alexandre Philiponeau,https://media.api-sports.io/football/players/1913.png,72.0,26,M,7,False,False,0,0.0,46.0,43,0,0,0,0,,,1.0,,6.0,3.0,,1.0,1.0,1.0,,,,,,,,,
1389125,Estac Troyes,110,356998,Jaures Assoumou,https://media.api-sports.io/football/players/356998.png,90.0,15,M,8,False,False,0,0.0,27.0,20,0,0,0,0,,2.0,3.0,1.0,15.0,7.0,3.0,2.0,,3.0,2.0,1.0,,1.0,,,2.0,,
1389125,Estac Troyes,110,174806,Antoine Mille,https://media.api-sports.io/football/players/174806.png,89.0,17,M,6.7,False,False,0,1.0,51.0,41,0,0,0,0,,4.0,1.0,1.0,10.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,
1389125,Estac Troyes,110,462278,Mathys Detourbet,https://media.api-sports.io/football/players/462278.png,89.0,11,M,6.3,False,False,0,0.0,34.0,32,0,0,0,0,,1.0,,,10.0,4.0,7.0,1.0,,4.0,3.0,,,3.0,1.0,,,,
1389125,Estac Troyes,110,20961,Mounaim El Idrissy,https://media.api-sports.io/football/players/20961.png,90.0,9,F,6.9,False,False,0,1.0,16.0,12,1,0,0,0,,2.0,1.0,,9.0,6.0,1.0,2.0,1.0,2.0,,,,1.0,,,,,
1389125,Estac Troyes,110,278408,Martin Adeline,https://media.api-sports.io/football/players/278408.png,19.0,5,M,7.7,False,True,0,0.0,13.0,11,0,0,0,0,,1.0,1.0,,5.0,2.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,
1389125,Estac Troyes,110,442933,Anis Ouzenadji,https://media.api-sports.io/football/players/442933.png,1.0,3,F,,False,True,0,0.0,,,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,
1389125,Estac Troyes,110,456882,Roman Murcy,https://media.api-sports.io/football/players/456882.png,1.0,35,M,,False,True,0,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Estac Troyes,110,20873,Hillel Konaté,https://media.api-sports.io/football/players/20873.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Estac Troyes,110,395810,Yvann Titi,https://media.api-sports.io/football/players/395810.png,,44,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Estac Troyes,110,22005,Xavier Chavalerin,https://media.api-sports.io/football/players/22005.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Estac Troyes,110,490075,Arthylio Nade,https://media.api-sports.io/football/players/490075.png,,33,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Grenoble,101,134264,Mamadou Diop,https://media.api-sports.io/football/players/134264.png,90.0,13,G,6.6,False,False,2,0.0,37.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,7.0,,,
1389125,Grenoble,101,24173,Shaquil Delos,https://media.api-sports.io/football/players/24173.png,90.0,17,D,6.9,False,False,0,0.0,33.0,29,0,0,0,0,,,2.0,2.0,5.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,
1389125,Grenoble,101,174744,Loris Mouyokolo,https://media.api-sports.io/football/players/174744.png,90.0,24,D,6.3,False,False,0,0.0,47.0,44,0,0,0,0,,,,1.0,6.0,2.0,,,1.0,,,,1.0,,,,1.0,,
1389125,Grenoble,101,64188,Stone Muzalimoja Mambo,https://media.api-sports.io/football/players/64188.png,90.0,4,D,6.6,False,False,0,0.0,63.0,55,0,0,0,0,,,2.0,1.0,8.0,6.0,1.0,1.0,2.0,,,,,1.0,,,,,
1389125,Grenoble,101,206351,Mattheo Xantippe,https://media.api-sports.io/football/players/206351.png,86.0,27,D,6.9,False,False,0,1.0,30.0,20,0,0,0,0,,1.0,3.0,,13.0,8.0,4.0,1.0,1.0,1.0,1.0,,,3.0,,,,,
1389125,Grenoble,101,322869,Nesta Zahui,https://media.api-sports.io/football/players/322869.png,81.0,19,M,6.6,False,False,0,0.0,14.0,11,0,0,0,0,,,5.0,,9.0,5.0,,,1.0,,,,,,,,2.0,,
1389125,Grenoble,101,20745,Jessy Benet,https://media.api-sports.io/football/players/20745.png,90.0,8,M,6.6,True,False,0,0.0,31.0,25,0,0,0,0,,,4.0,2.0,10.0,5.0,,1.0,1.0,,,,,,,,2.0,,
1389125,Grenoble,101,374504,Samba Diba,https://media.api-sports.io/football/players/374504.png,82.0,30,M,6.2,False,False,0,0.0,23.0,19,1,0,0,0,,,1.0,,10.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,
1389125,Grenoble,101,191252,Mamady Bangré,https://media.api-sports.io/football/players/191252.png,45.0,11,M,6.7,False,False,0,0.0,17.0,15,0,1,0,0,,1.0,,,5.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,
1389125,Grenoble,101,174783,Yadaly Diaby,https://media.api-sports.io/football/players/174783.png,66.0,7,F,6.3,False,False,0,0.0,14.0,10,0,0,0,0,,2.0,2.0,,18.0,8.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,
1389125,Grenoble,101,21435,Theo Valls,https://media.api-sports.io/football/players/21435.png,90.0,25,F,6.9,False,False,0,0.0,29.0,23,0,0,0,0,,1.0,,,7.0,4.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,,
1389125,Grenoble,101,301924,Nesta Elphege,https://media.api-sports.io/football/players/301924.png,25.0,23,F,6.7,False,True,0,0.0,9.0,7,0,0,0,0,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,
1389125,Grenoble,101,83762,Eddy Sylvestre,https://media.api-sports.io/football/players/83762.png,10.0,10,F,6.6,False,True,0,0.0,4.0,3,0,0,0,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
1389125,Grenoble,101,174719,Baptiste Mouazan,https://media.api-sports.io/football/players/174719.png,9.0,15,M,6.7,False,True,0,0.0,3.0,2,0,0,0,0,,,,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,,
1389125,Grenoble,101,22336,Mathieu Mion,https://media.api-sports.io/football/players/22336.png,11.0,26,D,6.3,False,True,0,0.0,3.0,1,0,0,0,0,,,,,1.0,,,,,,,,,,,,1.0,,
1389125,Grenoble,101,21692,Bobby Allain,https://media.api-sports.io/football/players/21692.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Grenoble,101,359365,Efe Sarıkaya,https://media.api-sports.io/football/players/359365.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389125,Grenoble,101,417475,Charlie Dressel,https://media.api-sports.io/football/players/417475.png,,49,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389127,Laval,433,3331,Mamadou Samassa,https://media.api-sports.io/football/players/3331.png,90.0,30,G,6.6,False,False,3,0.0,33.0,22,0,0,0,0,0.0,,,,1.0,1.0,,1.0,,,,,,,,3.0,,,
1389127,Laval,433,384823,Mattéo Commaret,https://media.api-sports.io/football/players/384823.png,90.0,12,D,6.9,False,False,0,0.0,45.0,42,0,0,0,0,,1.0,3.0,1.0,7.0,5.0,,,1.0,,,,,,,,1.0,,
1389127,Laval,433,26943,Moise Adilehou,https://media.api-sports.io/football/players/26943.png,83.0,5,D,6.2,False,False,0,0.0,59.0,54,0,0,0,0,,,,1.0,3.0,1.0,,1.0,,,,,,,,,2.0,,
1389127,Laval,433,21143,Théo Pellenard,https://media.api-sports.io/football/players/21143.png,90.0,2,D,5.9,False,False,0,0.0,55.0,42,1,1,0,0,,,3.0,1.0,8.0,4.0,,1.0,3.0,,,,,,,,1.0,,
1389127,Laval,433,297142,Williams Kokolo,https://media.api-sports.io/football/players/297142.png,90.0,17,D,6.6,False,False,0,1.0,37.0,28,0,0,0,0,,1.0,1.0,,8.0,5.0,4.0,1.0,1.0,1.0,,,,3.0,1.0,,,1.0,
1389127,Laval,433,162779,Thibault Vargas,https://media.api-sports.io/football/players/162779.png,69.0,7,M,6.5,False,False,0,0.0,26.0,22,0,0,0,0,,,2.0,,4.0,2.0,,,,,,,,,,,1.0,,
1389127,Laval,433,161915,Titouan Thomas,https://media.api-sports.io/football/players/161915.png,83.0,8,M,7.2,False,False,0,0.0,57.0,48,0,0,0,0,,,2.0,,9.0,7.0,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,,
1389127,Laval,433,129683,Sam Sanna,https://media.api-sports.io/football/players/129683.png,90.0,6,M,6.9,True,False,0,0.0,45.0,36,0,0,0,0,,,1.0,3.0,11.0,6.0,1.0,3.0,1.0,,,,,1.0,,,2.0,,
1389127,Laval,433,21653,Malik Tchokounté,https://media.api-sports.io/football/players/21653.png,83.0,18,F,8.6,False,False,0,0.0,19.0,13,0,0,1,0,,,,,16.0,9.0,,4.0,2.0,3.0,2.0,2.0,,,,,1.0,,
1389127,Laval,433,190959,Malik Sellouki,https://media.api-sports.io/football/players/190959.png,90.0,10,F,7.3,False,False,0,0.0,39.0,31,0,0,0,0,,1.0,,1.0,12.0,5.0,5.0,,1.0,1.0,,,,3.0,,,2.0,,
1389127,Laval,433,348058,Noa Mupemba,https://media.api-sports.io/football/players/348058.png,63.0,22,F,6.9,False,False,0,0.0,5.0,4,0,0,0,0,,,2.0,2.0,4.0,2.0,1.0,,,,,,1.0,,,,,,
