fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,penalty_commited,penalty_won,offsides
232603,Udinese,494,30795,Samir,https://media.api-sports.io/football/players/30795.png,90,3,D,7.1,False,False,1,0,0.0,,13,1,72%,0.0,0,0,0,2,0,0,0,0,0,,1.0,1.0,,,,,
232603,Udinese,494,30798,Hidde ter Avest,https://media.api-sports.io/football/players/30798.png,63,18,M,6.8,False,False,0,0,0.0,,11,0,57%,0.0,1,0,0,1,0,0,0,0,0,,1.0,,,,,,
232603,Udinese,494,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,90,38,M,6.9,False,False,3,0,0.0,,21,3,80%,0.0,1,2,0,2,6,0,0,0,0,,2.0,2.0,,1.0,,,
232603,Udinese,494,9010,Mato Jajalo,https://media.api-sports.io/football/players/9010.png,73,8,M,6.8,False,False,3,1,0.0,,25,0,78%,0.0,0,1,1,3,2,1,0,0,0,,2.0,2.0,,,,,
232603,Udinese,494,2472,Rodrigo De Paul,https://media.api-sports.io/football/players/2472.png,90,10,M,8.1,False,False,4,2,0.0,,32,4,78%,0.0,0,5,4,0,1,0,0,0,0,,4.0,1.0,,,,,
232603,Udinese,494,2860,Ken Sema,https://media.api-sports.io/football/players/2860.png,90,12,M,7.1,False,False,2,0,0.0,,11,1,68%,0.0,3,1,0,1,0,0,0,0,0,,1.0,,,,,,
232603,Udinese,494,30815,Kevin Lasagna,https://media.api-sports.io/football/players/30815.png,85,15,F,6.6,True,False,0,0,0.0,,10,0,83%,0.0,1,1,0,2,0,0,0,0,0,,1.0,,,,,,
232603,Udinese,494,30816,Stefano Okaka,https://media.api-sports.io/football/players/30816.png,90,7,F,6.9,False,False,4,1,0.0,,12,0,54%,0.0,1,2,1,5,3,1,0,0,0,,1.0,,1.0,,,,
232603,Udinese,494,829,Rodrigo Becão,https://media.api-sports.io/football/players/829.png,27,50,D,6.7,False,True,0,0,0.0,,5,0,83%,0.0,0,0,0,0,0,1,0,0,0,,1.0,,,,,,
232603,Udinese,494,25387,Walace,https://media.api-sports.io/football/players/25387.png,17,11,M,7.1,False,True,0,0,0.0,,5,2,83%,0.0,0,0,0,1,0,0,0,0,0,,2.0,,,,,,
232603,Udinese,494,31561,Ilija Nestorovski,https://media.api-sports.io/football/players/31561.png,10,30,F,6.5,False,True,0,0,0.0,,1,0,50%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
232603,Torino,503,30495,Salvatore Sirigu,https://media.api-sports.io/football/players/30495.png,90,39,G,6.7,False,False,0,0,1.0,3.0,13,0,86%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
