fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
881116,64,Hull City,https://media.api-sports.io/football/teams/64.png,1,6,11,4,9,2,8,3,1,51%,1,,2,510,394,77%,
881120,59,Preston,https://media.api-sports.io/football/teams/59.png,3,2,7,2,3,4,13,3,0,51%,4,1,3,405,296,73%,
881120,61,Wigan,https://media.api-sports.io/football/teams/61.png,4,5,14,5,7,7,13,7,3,49%,1,0,1,379,268,71%,
881126,60,West Brom,https://media.api-sports.io/football/teams/60.png,4,5,12,3,12,0,7,4,1,30%,0,,3,282,214,76%,
881126,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,3,3,12,6,8,4,10,8,1,70%,1,,2,661,599,91%,
881123,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,4,7,17,6,7,10,11,5,2,44%,2,,2,355,248,70%,
881123,38,Watford,https://media.api-sports.io/football/teams/38.png,2,3,8,3,7,1,8,5,2,56%,3,,4,443,343,77%,
881119,71,Norwich,https://media.api-sports.io/football/teams/71.png,4,7,13,2,5,8,12,3,1,65%,1,,2,613,499,81%,
881119,43,Cardiff,https://media.api-sports.io/football/teams/43.png,2,4,9,3,2,7,9,5,1,35%,1,,2,321,213,66%,
881121,72,QPR,https://media.api-sports.io/football/teams/72.png,2,4,11,5,5,6,12,7,2,54%,4,,2,390,280,72%,
881121,67,Blackburn,https://media.api-sports.io/football/teams/67.png,5,2,9,2,6,3,10,1,4,46%,0,,1,343,233,68%,
881124,75,Stoke City,https://media.api-sports.io/football/teams/75.png,3,5,15,7,4,11,10,9,2,72%,0,,0,555,443,80%,
881124,58,Millwall,https://media.api-sports.io/football/teams/58.png,1,2,7,4,4,3,11,4,1,28%,1,,3,230,111,48%,
881125,76,Swansea,https://media.api-sports.io/football/teams/76.png,4,2,7,1,4,3,18,3,1,65%,3,,2,564,473,84%,
881125,73,Rotherham,https://media.api-sports.io/football/teams/73.png,5,4,14,5,9,5,11,6,2,35%,2,,3,301,195,65%,
881062,59,Preston,https://media.api-sports.io/football/teams/59.png,2,6,13,5,9,4,10,4,3,50%,1,,4,371,243,65%,
881062,1346,Coventry,https://media.api-sports.io/football/teams/1346.png,4,4,11,3,4,7,11,2,0,50%,4,,2,371,248,67%,
