fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,penalty_commited,goals_assists,goals_total,penalty_won,offsides
235302,Crotone,501,30994,Salvatore Molina,https://media.api-sports.io/football/players/30994.png,99,17,M,6.6,False,False,0,0,0,,53,3,84%,0.0,0,2,1,1,2,0,0,0,0,,1.0,1.0,,,,,
235302,Crotone,501,31247,Mattia Mustacchio,https://media.api-sports.io/football/players/31247.png,87,7,M,7.0,False,False,2,2,0,,29,1,70%,0.0,0,2,1,0,1,0,0,0,0,,1.0,,,,,,
235302,Crotone,501,30989,Andrea Barberis,https://media.api-sports.io/football/players/30989.png,99,18,M,6.9,False,False,0,0,0,,51,1,86%,1.0,0,1,1,0,1,0,0,0,0,,,1.0,,,,,
235302,Crotone,501,31237,Giovanni Crociata,https://media.api-sports.io/football/players/31237.png,99,14,M,7.7,False,False,3,1,0,,45,3,81%,0.0,2,0,0,2,2,1,0,0,0,,2.0,,,,1.0,,
235302,Crotone,501,31546,Antonio Mazzotta,https://media.api-sports.io/football/players/31546.png,94,23,M,6.7,False,False,1,0,0,,29,0,76%,0.0,2,1,0,1,1,1,0,0,0,,1.0,1.0,,,,,
235302,Crotone,501,31003,Simy,https://media.api-sports.io/football/players/31003.png,70,25,F,6.9,False,False,3,2,0,,17,1,73%,0.0,0,0,0,0,3,1,0,0,0,,,1.0,,1.0,,,
235302,Crotone,501,56396,Junior Messias,https://media.api-sports.io/football/players/56396.png,99,30,F,6.6,False,False,3,1,0,,28,1,84%,0.0,0,2,2,5,3,0,0,0,0,,1.0,1.0,,1.0,,,
235302,Crotone,501,37776,Moreno Rutten,https://media.api-sports.io/football/players/37776.png,12,28,D,6.6,False,True,1,0,0,,2,0,100%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
235302,Crotone,501,30992,Tomislav Gomelt,https://media.api-sports.io/football/players/30992.png,5,19,M,–,False,True,0,0,0,,1,0,100%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
235302,Crotone,501,31407,Luca Vido,https://media.api-sports.io/football/players/31407.png,29,11,F,6.9,False,True,1,1,0,,13,2,92%,0.0,0,1,1,0,0,0,0,0,0,,1.0,1.0,,,,,
235302,Livorno,868,1623,Alessandro Plizzari,https://media.api-sports.io/football/players/1623.png,99,35,G,7.5,False,False,0,0,2,5.0,11,0,33%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
235302,Livorno,868,30950,Matija Boben,https://media.api-sports.io/football/players/30950.png,99,42,D,6.6,False,False,0,0,0,,31,0,75%,0.0,4,0,0,1,1,0,0,0,0,,1.0,,,,,,
235302,Livorno,868,30956,Lorenzo Gonnelli,https://media.api-sports.io/football/players/30956.png,99,21,D,6.7,False,False,0,0,0,,33,0,91%,0.0,1,1,1,2,1,0,0,0,0,,,,,,,,
235302,Livorno,868,56279,Gabriele Morelli,https://media.api-sports.io/football/players/56279.png,60,19,D,6.6,False,False,0,0,0,,20,0,66%,1.0,1,1,1,1,4,1,0,0,0,,3.0,,,,,,
235302,Livorno,868,31420,Michel Morganella,https://media.api-sports.io/football/players/31420.png,99,23,M,6.9,False,False,0,0,0,,25,0,65%,1.0,2,0,0,1,2,1,0,0,0,,2.0,1.0,,,,,
235302,Livorno,868,30961,Andrea Luci,https://media.api-sports.io/football/players/30961.png,99,8,M,6.5,True,False,0,0,0,,39,1,72%,0.0,0,1,1,1,0,0,0,0,0,,,,,,,,
235302,Livorno,868,30958,Davide Agazzi,https://media.api-sports.io/football/players/30958.png,78,34,M,7.3,False,False,1,0,0,,32,1,88%,0.0,2,0,0,2,1,0,0,0,0,,5.0,2.0,,1.0,,,
235302,Livorno,868,30962,Antonio Porcino,https://media.api-sports.io/football/players/30962.png,99,17,M,7.3,False,False,0,0,0,,35,1,83%,1.0,0,1,1,2,0,0,0,0,0,,,1.0,,,,,1.0
235302,Livorno,868,30963,Michele Rocca,https://media.api-sports.io/football/players/30963.png,60,29,F,6.2,False,False,0,0,0,,10,0,62%,0.0,0,0,0,1,1,0,0,0,0,,2.0,1.0,,,,,
235302,Livorno,868,31504,Manuel Marras,https://media.api-sports.io/football/players/31504.png,99,32,F,7.6,False,False,3,2,0,,21,1,58%,0.0,1,3,1,3,1,0,0,0,0,,3.0,1.0,,,1.0,,2.0
235302,Livorno,868,31662,Fabio Mazzeo,https://media.api-sports.io/football/players/31662.png,99,24,F,7.0,False,False,2,1,0,,23,1,82%,0.0,0,1,1,2,1,0,0,0,0,,1.0,1.0,,,,,
235302,Livorno,868,30420,Enrico Del Prato,https://media.api-sports.io/football/players/30420.png,39,15,D,7.0,False,True,0,0,0,,10,0,83%,1.0,0,0,0,1,0,0,0,0,0,,4.0,1.0,,,,,1.0
235302,Livorno,868,128453,Mateo Pallecchi,https://media.api-sports.io/football/players/128453.png,21,18,M,6.5,False,True,0,0,0,,2,0,100%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
