fixture_id,bet_name,bet_value,bet_odd
1386573,Goals Over/Under,Over 6.5,29.00
1386573,Goals Over/Under,Under 6.5,1.01
1386573,HT/FT Double,Home/Draw,15.00
1386573,HT/FT Double,Home/Away,26.00
1386573,HT/FT Double,Draw/Away,5.50
1386573,HT/FT Double,Draw/Draw,5.00
1386573,HT/FT Double,Home/Home,5.50
1386573,HT/FT Double,Draw/Home,7.00
1386573,HT/FT Double,Away/Home,29.00
1386573,HT/FT Double,Away/Draw,13.00
1386573,HT/FT Double,Away/Away,3.60
1386573,Double Chance,Home/Draw,1.67
1386573,Double Chance,Home/Away,1.33
1386573,Double Chance,Draw/Away,1.33
1386573,First Half Winner,Home,4.00
1386573,First Half Winner,Draw,2.10
1386573,First Half Winner,Away,2.88
1386574,Match Winner,Home,2.70
1386574,Match Winner,Draw,3.20
1386574,Match Winner,Away,2.70
1386574,Second Half Winner,Home,2.88
1386574,Second Half Winner,Draw,2.30
1386574,Second Half Winner,Away,2.88
1386574,Goals Over/Under,Over 1.5,1.36
1386574,Goals Over/Under,Under 1.5,3.20
1386574,Goals Over/Under,Over 2.5,2.20
1386574,Goals Over/Under,Under 2.5,1.67
1386574,Goals Over/Under,Over 3.5,4.00
1386574,Goals Over/Under,Under 3.5,1.25
1386574,Goals Over/Under,Over 0.5,1.08
1386574,Goals Over/Under,Under 0.5,8.00
1386574,Goals Over/Under,Over 4.5,8.00
1386574,Goals Over/Under,Under 4.5,1.08
1386574,Goals Over/Under,Over 5.5,17.00
1386574,Goals Over/Under,Under 5.5,1.02
1386574,Goals Over/Under,Over 6.5,34.00
1386574,Goals Over/Under,Under 6.5,1.00
1386574,HT/FT Double,Home/Draw,15.00
1386574,HT/FT Double,Home/Away,29.00
1386574,HT/FT Double,Draw/Away,6.00
1386574,HT/FT Double,Draw/Draw,4.75
1386574,HT/FT Double,Home/Home,4.33
1386574,HT/FT Double,Draw/Home,6.00
1386574,HT/FT Double,Away/Home,29.00
1386574,HT/FT Double,Away/Draw,15.00
1386574,HT/FT Double,Away/Away,4.33
