fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_committed,tackles_blocks,dribbles_past,fouls_drawn,tackles_interceptions,shots_total,passes_key,offsides,shots_on,goals_total,goals_assists,penalty_won,penalty_commited
1045099,Nantes,83,20762,Rémy Descamps,https://media.api-sports.io/football/players/20762.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045099,Nantes,83,21088,Nicolas Pallois,https://media.api-sports.io/football/players/21088.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045099,Nantes,83,21101,Samuel Moutoussamy,https://media.api-sports.io/football/players/21101.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045099,Nantes,83,161622,Matthis Abline,https://media.api-sports.io/football/players/161622.png,,39,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Toulouse,96,325346,Guillaume Restes,https://media.api-sports.io/football/players/325346.png,90.0,50,G,6.2,False,False,3,3.0,20.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1045107,Toulouse,96,21997,Logan Costa,https://media.api-sports.io/football/players/21997.png,90.0,6,D,6.9,False,False,0,,64.0,50,0,0,0,0,,,9.0,7.0,2.0,2.0,,,,,,,,,,,,,
1045107,Toulouse,96,15793,Rasmus Nicolaisen,https://media.api-sports.io/football/players/15793.png,90.0,2,D,7.3,False,False,0,,48.0,45,0,0,0,0,,2.0,11.0,6.0,,,,3.0,3.0,,1.0,1.0,1.0,,,,,,
1045107,Toulouse,96,371916,Christian Mawissa,https://media.api-sports.io/football/players/371916.png,90.0,13,D,6.9,False,False,0,,50.0,45,0,0,0,0,,1.0,6.0,4.0,3.0,3.0,,1.0,1.0,,3.0,,,,,,,,
1045107,Toulouse,96,264383,Warren Kamanzi,https://media.api-sports.io/football/players/264383.png,78.0,12,M,6.6,False,False,0,,19.0,16,0,0,0,0,,,8.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,
1045107,Toulouse,96,36868,Stijn Spierings,https://media.api-sports.io/football/players/36868.png,69.0,4,M,6.9,False,False,0,,43.0,40,1,0,0,0,,2.0,8.0,4.0,,,1.0,,1.0,2.0,,,,,,,,,
1045107,Toulouse,96,48491,Vincent Sierro,https://media.api-sports.io/football/players/48491.png,89.0,8,M,7.3,True,False,0,,62.0,59,0,0,1,0,,1.0,15.0,3.0,2.0,1.0,5.0,,5.0,1.0,1.0,2.0,2.0,,2.0,1.0,,,
1045107,Toulouse,96,11421,Gabriel Suazo,https://media.api-sports.io/football/players/11421.png,90.0,17,M,6.9,False,False,0,,57.0,44,0,0,0,0,,6.0,19.0,8.0,3.0,1.0,3.0,,5.0,,2.0,,4.0,2.0,,,,,
1045107,Toulouse,96,39115,Aron Dønnum,https://media.api-sports.io/football/players/39115.png,69.0,15,F,6.7,False,False,0,,20.0,14,1,0,0,0,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
1045107,Toulouse,96,84128,Yann Gboho,https://media.api-sports.io/football/players/84128.png,89.0,37,F,7.3,False,False,0,,18.0,15,0,0,0,0,,1.0,15.0,8.0,6.0,1.0,1.0,,,6.0,,,1.0,,,,,1.0,
1045107,Toulouse,96,93016,Thijs Dallinga,https://media.api-sports.io/football/players/93016.png,90.0,9,F,7.6,False,False,0,,17.0,15,0,0,0,0,,,10.0,4.0,3.0,2.0,2.0,,,2.0,,4.0,1.0,,3.0,1.0,,,
1045107,Toulouse,96,50956,Cristian Cásseres Jr.,https://media.api-sports.io/football/players/50956.png,21.0,24,M,6.5,False,True,0,,14.0,13,0,0,0,0,,1.0,4.0,1.0,,,1.0,,1.0,,2.0,,,,,,,,
1045107,Toulouse,96,174724,Frank Magri,https://media.api-sports.io/football/players/174724.png,21.0,19,F,6.3,False,True,0,,2.0,2,0,0,0,0,,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,
1045107,Toulouse,96,39229,Mikkel Desler,https://media.api-sports.io/football/players/39229.png,12.0,3,D,6.7,False,True,0,,11.0,9,0,0,0,0,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,
1045107,Toulouse,96,243,Zakaria Aboukhlal,https://media.api-sports.io/football/players/243.png,1.0,7,F,,False,True,0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Toulouse,96,328648,Shavy Warren Babicka,https://media.api-sports.io/football/players/328648.png,1.0,80,F,,False,True,0,,2.0,2,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
1045107,Toulouse,96,47351,Alex Domínguez,https://media.api-sports.io/football/players/47351.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Toulouse,96,302622,Kévin Keben Biakolo,https://media.api-sports.io/football/players/302622.png,,25,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Toulouse,96,163076,César Gelabert,https://media.api-sports.io/football/players/163076.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Toulouse,96,55319,Naatan Skyttä,https://media.api-sports.io/football/players/55319.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Lyon,80,647,Anthony Lopes,https://media.api-sports.io/football/players/647.png,90.0,1,G,6.9,False,False,2,3.0,40.0,28,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1045107,Lyon,80,68,Clinton Mata,https://media.api-sports.io/football/players/68.png,90.0,22,D,7.2,False,False,0,,45.0,40,1,0,0,0,,4.0,16.0,11.0,1.0,1.0,3.0,1.0,,4.0,2.0,,,,,,,,
1045107,Lyon,80,270139,Jake O'Brien,https://media.api-sports.io/football/players/270139.png,90.0,12,D,7.5,False,False,0,,49.0,41,0,0,0,0,,1.0,6.0,4.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,
1045107,Lyon,80,1902,Duje Ćaleta-Car,https://media.api-sports.io/football/players/1902.png,90.0,55,D,6.7,False,False,0,,46.0,41,0,0,0,0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
1045107,Lyon,80,529,Nicolás Tagliafico,https://media.api-sports.io/football/players/529.png,90.0,3,D,6.7,False,False,0,,42.0,36,0,0,0,0,,1.0,10.0,7.0,1.0,,,,2.0,5.0,2.0,1.0,,,,,,,
1045107,Lyon,80,659,Maxence Caqueret,https://media.api-sports.io/football/players/659.png,90.0,6,M,7.3,False,False,0,,49.0,44,0,0,0,0,,5.0,14.0,7.0,2.0,2.0,2.0,,3.0,,,1.0,5.0,,,,,,
1045107,Lyon,80,902,Nemanja Matić,https://media.api-sports.io/football/players/902.png,90.0,31,M,7.2,False,False,0,,54.0,46,0,0,0,0,,3.0,9.0,6.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,
1045107,Lyon,80,519,Corentin Tolisso,https://media.api-sports.io/football/players/519.png,73.0,8,M,7.3,False,False,0,,41.0,35,1,0,0,0,,,9.0,5.0,,,1.0,2.0,1.0,1.0,,3.0,,,1.0,,,,
1045107,Lyon,80,350856,Ernest Nuamah,https://media.api-sports.io/football/players/350856.png,73.0,37,F,6.2,False,False,0,,18.0,17,0,0,0,0,,,10.0,3.0,8.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,1.0
1045107,Lyon,80,1467,Alexandre Lacazette,https://media.api-sports.io/football/players/1467.png,45.0,10,F,7.5,True,False,0,,22.0,9,0,0,0,0,,,6.0,3.0,,,1.0,,,1.0,,2.0,,,1.0,1.0,,,
1045107,Lyon,80,1456,Ainsley Maitland-Niles,https://media.api-sports.io/football/players/1456.png,66.0,98,F,6.7,False,False,0,,15.0,12,0,0,0,0,,,6.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,
1045107,Lyon,80,368260,Gift Orban,https://media.api-sports.io/football/players/368260.png,45.0,9,F,6.3,False,True,0,,8.0,6,0,0,0,0,,,6.0,2.0,,,,,2.0,1.0,,,,,,,,,
1045107,Lyon,80,156477,Rayan Cherki,https://media.api-sports.io/football/players/156477.png,24.0,18,M,9.3,False,True,0,,18.0,14,0,0,0,0,,,12.0,9.0,9.0,8.0,,,1.0,1.0,,2.0,2.0,,2.0,1.0,1.0,,
1045107,Lyon,80,41323,Mama Baldé,https://media.api-sports.io/football/players/41323.png,17.0,7,F,7.2,False,True,0,,11.0,9,0,0,0,0,,2.0,6.0,5.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,
1045107,Lyon,80,361348,Malick Fofana,https://media.api-sports.io/football/players/361348.png,17.0,11,F,6.6,False,True,0,,5.0,5,0,0,0,0,,,3.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,
1045107,Lyon,80,80296,Lucas Perri,https://media.api-sports.io/football/players/80296.png,,23,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Lyon,80,9566,Adryelson,https://media.api-sports.io/football/players/9566.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Lyon,80,10561,Henrique,https://media.api-sports.io/football/players/10561.png,,21,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Lyon,80,193952,Johann Lepenant,https://media.api-sports.io/football/players/193952.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045107,Lyon,80,386284,Mahamadou Diawara,https://media.api-sports.io/football/players/386284.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Nantes,83,30393,Alban Lafont,https://media.api-sports.io/football/players/30393.png,90.0,1,G,6.6,False,False,3,3.0,20.0,17,0,0,0,0,0.0,,2.0,1.0,,,,,1.0,,,,,,,,,,
1045112,Nantes,83,20545,Jean-Charles Castelletto,https://media.api-sports.io/football/players/20545.png,90.0,21,D,6.6,False,False,0,,51.0,48,0,0,0,0,,,10.0,4.0,1.0,,2.0,,1.0,2.0,1.0,1.0,2.0,,1.0,,,,
1045112,Nantes,83,48372,Eray Cömert,https://media.api-sports.io/football/players/48372.png,90.0,24,D,8,False,False,0,,78.0,71,1,0,0,0,,4.0,15.0,9.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,,,1.0,1.0,,,
1045112,Nantes,83,343359,Nathan Zeze,https://media.api-sports.io/football/players/343359.png,72.0,44,D,5.9,False,False,0,,59.0,51,1,0,0,0,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,
1045112,Nantes,83,22134,Kelvin Amian,https://media.api-sports.io/football/players/22134.png,90.0,98,D,5.9,False,False,0,,45.0,37,0,0,0,0,,1.0,7.0,1.0,3.0,,,,1.0,,,,,,,,,,
1045112,Nantes,83,179,Moussa Sissoko,https://media.api-sports.io/football/players/179.png,90.0,17,M,6.7,False,False,0,,47.0,42,0,0,0,0,,3.0,8.0,4.0,2.0,,1.0,,,,1.0,,,,,,,,
1045112,Nantes,83,93671,Pedro Chirivella,https://media.api-sports.io/football/players/93671.png,80.0,5,M,6.3,True,False,0,,58.0,49,0,0,0,0,,,8.0,2.0,,,1.0,,3.0,,1.0,1.0,1.0,,,,,,
1045112,Nantes,83,3084,Tino Kadewere,https://media.api-sports.io/football/players/3084.png,66.0,15,M,6.9,False,False,0,,14.0,13,0,0,0,0,,,11.0,5.0,3.0,1.0,1.0,,1.0,4.0,2.0,,2.0,,,,,,
1045112,Nantes,83,21582,Florent Mollet,https://media.api-sports.io/football/players/21582.png,72.0,25,M,6.3,False,False,0,,24.0,22,0,0,0,0,,,8.0,3.0,1.0,,4.0,,,2.0,,1.0,1.0,,,,,,
1045112,Nantes,83,2781,Moses Simon,https://media.api-sports.io/football/players/2781.png,90.0,27,M,6.9,False,False,0,,21.0,15,0,0,0,0,,,10.0,3.0,3.0,2.0,2.0,,1.0,1.0,,,3.0,,,,,,
1045112,Nantes,83,2668,Mostafa Mohamed,https://media.api-sports.io/football/players/2668.png,80.0,31,F,6.9,False,False,0,,15.0,8,0,0,0,0,,,15.0,10.0,1.0,,1.0,,1.0,1.0,,4.0,1.0,1.0,,,,,
1045112,Nantes,83,304161,Benie Traore,https://media.api-sports.io/football/players/304161.png,24.0,77,F,6.3,False,True,0,,4.0,2,0,0,0,0,,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,,,,
1045112,Nantes,83,21570,Nicolas Cozza,https://media.api-sports.io/football/players/21570.png,18.0,3,D,6.2,False,True,0,,5.0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Nantes,83,84055,Abdoul Kader Bamba,https://media.api-sports.io/football/players/84055.png,18.0,12,F,6.9,False,True,0,,12.0,12,0,0,0,0,,,3.0,2.0,,,,,,2.0,,,,,,,,,
1045112,Nantes,83,21101,Samuel Moutoussamy,https://media.api-sports.io/football/players/21101.png,10.0,8,M,6.7,False,True,0,,9.0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Nantes,83,161622,Matthis Abline,https://media.api-sports.io/football/players/161622.png,10.0,39,F,6.7,False,True,0,,3.0,2,0,0,0,0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
1045112,Nantes,83,20762,Rémy Descamps,https://media.api-sports.io/football/players/20762.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Nantes,83,21088,Nicolas Pallois,https://media.api-sports.io/football/players/21088.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Nantes,83,20655,Jean-Kevin Duverne,https://media.api-sports.io/football/players/20655.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Nantes,83,21498,Marcus Coco,https://media.api-sports.io/football/players/21498.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,284795,Alaa Bellaarouch,https://media.api-sports.io/football/players/284795.png,90.0,36,G,6.6,False,False,1,1.0,24.0,11,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,21636,Frédéric Guilbert,https://media.api-sports.io/football/players/21636.png,90.0,2,D,7,True,False,0,,33.0,22,0,0,0,0,,2.0,11.0,4.0,1.0,,,1.0,,,2.0,1.0,1.0,,,,,,
1045112,Strasbourg,95,67953,Lucas Perrin,https://media.api-sports.io/football/players/67953.png,89.0,5,D,6.6,False,False,0,,32.0,24,0,0,0,0,,,5.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,
1045112,Strasbourg,95,274328,Saïdou Sow,https://media.api-sports.io/football/players/274328.png,90.0,13,D,6.7,False,False,0,,22.0,15,1,0,0,0,,3.0,12.0,8.0,1.0,1.0,2.0,,1.0,2.0,,1.0,,,,,,,
1045112,Strasbourg,95,191240,Marvin Senaya,https://media.api-sports.io/football/players/191240.png,90.0,28,M,7.3,False,False,0,,24.0,18,1,0,0,0,,4.0,16.0,8.0,3.0,2.0,3.0,,1.0,1.0,,,1.0,,,,1.0,,
1045112,Strasbourg,95,305834,Andrey Santos,https://media.api-sports.io/football/players/305834.png,90.0,8,M,7.3,False,False,0,,41.0,37,0,0,0,0,,2.0,15.0,11.0,3.0,2.0,1.0,,1.0,4.0,1.0,2.0,1.0,,1.0,,,,
1045112,Strasbourg,95,327631,Habib Diarra,https://media.api-sports.io/football/players/327631.png,90.0,19,M,6.6,False,False,0,,26.0,23,0,0,0,0,,1.0,7.0,3.0,,,2.0,,1.0,2.0,,,,,,,,,
1045112,Strasbourg,95,20521,Thomas Delaine,https://media.api-sports.io/football/players/20521.png,90.0,3,M,7.2,False,False,0,,15.0,8,0,0,0,0,,4.0,9.0,7.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,,
1045112,Strasbourg,95,129695,Dilane Bakwa,https://media.api-sports.io/football/players/129695.png,89.0,26,F,8.3,False,False,0,,24.0,18,1,0,0,0,,2.0,9.0,6.0,2.0,2.0,1.0,,,2.0,1.0,1.0,2.0,,,,2.0,,
1045112,Strasbourg,95,203762,Emanuel Emegha,https://media.api-sports.io/football/players/203762.png,89.0,10,F,8.2,False,False,0,,12.0,7,0,0,0,0,,,11.0,4.0,2.0,1.0,3.0,,,2.0,,2.0,,,2.0,2.0,,,
1045112,Strasbourg,95,933,Kévin Gameiro,https://media.api-sports.io/football/players/933.png,76.0,9,F,7.9,False,False,0,,16.0,14,0,0,0,0,,,4.0,3.0,2.0,1.0,,,,1.0,,1.0,4.0,,1.0,1.0,,,
1045112,Strasbourg,95,387120,Rabby Nzingoula,https://media.api-sports.io/football/players/387120.png,14.0,41,M,6.9,False,True,0,,,,0,0,0,0,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,
1045112,Strasbourg,95,362379,Steven Baseya,https://media.api-sports.io/football/players/362379.png,1.0,25,D,,False,True,0,,1.0,,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,369885,Jeremy Sebas,https://media.api-sports.io/football/players/369885.png,1.0,40,F,,False,True,0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,439817,Aboubacar Ali Abdallah,https://media.api-sports.io/football/players/439817.png,1.0,33,F,,False,True,0,,1.0,1,0,0,0,0,,,2.0,,,,1.0,,,,,,,,,,,,
1045112,Strasbourg,95,174768,Alexandre Pierre,https://media.api-sports.io/football/players/174768.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,21377,Matthieu Dreyer,https://media.api-sports.io/football/players/21377.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,103,Jean-Eudes Aholou,https://media.api-sports.io/football/players/103.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,21640,Jessy Deminguet,https://media.api-sports.io/football/players/21640.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045112,Strasbourg,95,402242,Mohamed Bechikh,https://media.api-sports.io/football/players/402242.png,,37,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Lens,116,21628,Brice Samba,https://media.api-sports.io/football/players/21628.png,90.0,30,G,6.3,True,False,3,,25.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1045111,Lens,116,21635,Jonathan Gradit,https://media.api-sports.io/football/players/21635.png,45.0,24,D,6.7,False,False,0,,31.0,25,0,0,0,0,,2.0,4.0,3.0,,,,,,,,,,,,,,,
1045111,Lens,116,25287,Kevin Danso,https://media.api-sports.io/football/players/25287.png,90.0,4,D,6.9,False,False,0,,79.0,72,0,0,0,0,,1.0,9.0,9.0,,,,,,3.0,,,,,,,,,
1045111,Lens,116,6231,Facundo Medina,https://media.api-sports.io/football/players/6231.png,90.0,14,D,6.5,False,False,0,,85.0,76,0,0,0,0,,3.0,11.0,7.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,
1045111,Lens,116,21568,Ruben Aguilar,https://media.api-sports.io/football/players/21568.png,63.0,2,M,7,False,False,0,,29.0,24,1,0,0,0,,,6.0,4.0,,,1.0,,1.0,2.0,1.0,,3.0,,,,,,
1045111,Lens,116,18785,Nampalys Mendy,https://media.api-sports.io/football/players/18785.png,63.0,26,M,6.5,False,False,0,,45.0,41,0,0,0,0,,1.0,3.0,1.0,,,,,1.0,,1.0,,,,,,,,
1045111,Lens,116,277003,Neil El Aynaoui,https://media.api-sports.io/football/players/277003.png,76.0,23,M,7,False,False,0,,35.0,32,0,0,0,0,,4.0,9.0,6.0,3.0,1.0,,,1.0,1.0,3.0,2.0,2.0,,1.0,,,,
1045111,Lens,116,3007,Przemysław Frankowski,https://media.api-sports.io/football/players/3007.png,90.0,29,M,7.6,False,False,0,,43.0,39,1,0,0,0,,6.0,12.0,8.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,,,
1045111,Lens,116,174607,David Pereira da Costa,https://media.api-sports.io/football/players/174607.png,76.0,10,F,7,False,False,0,,26.0,21,0,0,0,0,,,7.0,4.0,2.0,1.0,,,,3.0,,2.0,1.0,,,,,,
1045111,Lens,116,20761,Florian Sotoca,https://media.api-sports.io/football/players/20761.png,90.0,7,F,8.2,False,False,0,,50.0,41,0,0,0,0,,3.0,10.0,6.0,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,,
1045111,Lens,116,162707,Elye Wahi,https://media.api-sports.io/football/players/162707.png,90.0,9,F,6.9,False,False,0,,14.0,11,0,0,0,0,,1.0,6.0,1.0,,,,,1.0,,,2.0,,3.0,1.0,1.0,,,
1045111,Lens,116,360114,Abdukodir Khusanov,https://media.api-sports.io/football/players/360114.png,45.0,25,D,6.3,False,True,0,,30.0,27,1,0,0,0,,1.0,4.0,1.0,,,3.0,,,,3.0,,,,,,,,1.0
1045111,Lens,116,270509,Andy Diouf,https://media.api-sports.io/football/players/270509.png,27.0,18,M,6.6,False,True,0,,18.0,16,0,0,0,0,,2.0,5.0,3.0,3.0,1.0,,,,,,,2.0,,,,,,
1045111,Lens,116,21715,Wesley Saïd,https://media.api-sports.io/football/players/21715.png,27.0,22,F,7.2,False,True,0,,8.0,7,0,0,0,0,,1.0,3.0,1.0,,,1.0,,,,,,2.0,,,,1.0,,
1045111,Lens,116,21146,Angelo Fulgini,https://media.api-sports.io/football/players/21146.png,14.0,11,M,6.6,False,True,0,,6.0,4,0,0,0,0,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,
1045111,Lens,116,22261,Adrien Thomasson,https://media.api-sports.io/football/players/22261.png,14.0,28,M,6.6,False,True,0,,11.0,11,1,0,0,0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,
1045111,Lens,116,20651,Jean-Louis Leca,https://media.api-sports.io/football/players/20651.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Lens,116,3333,Massadio Haïdara,https://media.api-sports.io/football/players/3333.png,,21,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Lens,116,128987,Salis Abdul Samed,https://media.api-sports.io/football/players/128987.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Lens,116,23643,Morgan Guilavogui,https://media.api-sports.io/football/players/23643.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Nice,84,2274,Marcin Bułka,https://media.api-sports.io/football/players/2274.png,90.0,1,G,6.5,False,False,1,3.0,45.0,21,0,0,0,0,0.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
1045111,Nice,84,945,Jordan Lotomba,https://media.api-sports.io/football/players/945.png,90.0,23,D,6.3,False,False,0,,27.0,20,0,0,0,0,,,8.0,4.0,1.0,,,1.0,1.0,2.0,3.0,,,,,,,,
1045111,Nice,84,138,Jean-Clair Todibo,https://media.api-sports.io/football/players/138.png,90.0,6,D,7.3,False,False,0,,50.0,42,0,0,0,0,,2.0,5.0,4.0,,,,2.0,,1.0,2.0,,,,,,,,
1045111,Nice,84,22163,Dante,https://media.api-sports.io/football/players/22163.png,90.0,4,D,6.9,True,False,0,,54.0,40,0,0,0,0,,1.0,5.0,5.0,1.0,1.0,,2.0,,,1.0,,,,,,,,
1045111,Nice,84,20600,Romain Perraud,https://media.api-sports.io/football/players/20600.png,90.0,15,D,6.2,False,False,0,,37.0,26,1,0,0,0,,,6.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,
1045111,Nice,84,1914,Morgan Sanson,https://media.api-sports.io/football/players/1914.png,31.0,11,M,6.5,False,False,0,,4.0,3,0,0,0,0,,,2.0,,,,1.0,,,,,,,,,,,,
1045111,Nice,84,240,Pablo Rosario,https://media.api-sports.io/football/players/240.png,82.0,8,M,7.2,False,False,0,,26.0,22,1,0,0,0,,2.0,7.0,4.0,2.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,
1045111,Nice,84,116,Khéphren Thuram,https://media.api-sports.io/football/players/116.png,90.0,19,M,7.7,False,False,0,,40.0,34,1,0,0,0,,6.0,9.0,6.0,1.0,,2.0,1.0,,,,1.0,,,1.0,1.0,,,
1045111,Nice,84,274312,Mohamed-Ali Cho,https://media.api-sports.io/football/players/274312.png,61.0,25,F,8.2,False,False,0,,12.0,10,0,0,0,0,,1.0,9.0,4.0,3.0,2.0,1.0,,,1.0,,,2.0,,,,2.0,,
1045111,Nice,84,69971,Terem Moffi,https://media.api-sports.io/football/players/69971.png,82.0,9,F,8,False,False,0,,14.0,9,0,0,1,0,,,10.0,2.0,1.0,1.0,2.0,,,1.0,,3.0,,2.0,2.0,2.0,,,
1045111,Nice,84,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,60.0,7,F,6.6,False,False,0,,18.0,17,0,0,0,0,,,5.0,2.0,3.0,1.0,,1.0,,1.0,,,1.0,,,,,,
1045111,Nice,84,193617,Tom Louchet,https://media.api-sports.io/football/players/193617.png,59.0,32,M,6.6,False,True,0,,14.0,13,0,0,0,0,,1.0,7.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,
1045111,Nice,84,21592,Gaëtan Laborde,https://media.api-sports.io/football/players/21592.png,29.0,24,F,6.2,False,True,0,,7.0,3,0,0,0,0,,,7.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,
1045111,Nice,84,137303,Evann Guessand,https://media.api-sports.io/football/players/137303.png,30.0,29,F,6.2,False,True,0,,5.0,4,0,0,0,0,,,7.0,,5.0,,1.0,,,,,,,,,,,,
1045111,Nice,84,313937,Antoine Mendy,https://media.api-sports.io/football/players/313937.png,8.0,33,D,6.7,False,True,0,,3.0,3,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
1045111,Nice,84,20634,Alexis Claude-Maurice,https://media.api-sports.io/football/players/20634.png,8.0,18,F,6.5,False,True,0,,4.0,4,0,0,0,0,,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,
1045111,Nice,84,21079,Maxime Dupé,https://media.api-sports.io/football/players/21079.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Nice,84,437498,Amidou Doumbouya,https://media.api-sports.io/football/players/437498.png,,44,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Nice,84,375578,Daouda Traore,https://media.api-sports.io/football/players/375578.png,,39,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045111,Nice,84,237068,Aliou Balde,https://media.api-sports.io/football/players/237068.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045114,Stade Brestois 29,106,36878,Marco Bizot,https://media.api-sports.io/football/players/36878.png,90.0,40,G,8.3,False,False,1,7.0,22.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1045114,Stade Brestois 29,106,22247,Kenny Lala,https://media.api-sports.io/football/players/22247.png,90.0,27,D,6.9,False,False,0,,60.0,50,0,0,0,0,,3.0,7.0,4.0,1.0,,,,,1.0,1.0,,2.0,,,,,,
1045114,Stade Brestois 29,106,20546,Brendan Chardonnet,https://media.api-sports.io/football/players/20546.png,90.0,5,D,7.2,True,False,0,,70.0,65,0,0,0,0,,1.0,6.0,6.0,,,,,,,2.0,,,,,,,,
