fixture_id,bet_name,bet_value,bet_odd
1388319,Goals Over/Under,Under 4.5,1.11
1388319,Goals Over/Under,Over 7.5,51.00
1388319,Goals Over/Under,Under 7.5,1.00
1388319,Goals Over/Under,Over 5.5,15.00
1388319,Goals Over/Under,Under 5.5,1.03
1388319,Goals Over/Under,Over 6.5,29.00
1388319,Goals Over/Under,Under 6.5,1.01
1388319,HT/FT Double,Home/Draw,13.00
1388319,HT/FT Double,Home/Away,29.00
1388319,HT/FT Double,Draw/Away,6.50
1388319,HT/FT Double,Draw/Draw,5.00
1388319,HT/FT Double,Home/Home,4.00
1388319,HT/FT Double,Draw/Home,6.00
1388319,HT/FT Double,Away/Home,26.00
1388319,HT/FT Double,Away/Draw,15.00
1388319,HT/FT Double,Away/Away,4.50
1388319,Double Chance,Home/Draw,1.40
1388319,Double Chance,Home/Away,1.33
1388319,Double Chance,Draw/Away,1.50
1388319,First Half Winner,Home,3.20
1388319,First Half Winner,Draw,2.10
1388319,First Half Winner,Away,3.40
