fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,tackles_total,dribbles_past,goals_total,offsides,penalty_commited,penalty_won
157278,Newcastle,34,18894,Jamaal Lascelles,https://media.api-sports.io/football/players/18894.png,90,6,D,6.7,True,False,1,0,0,,36,0,83%,1,1,12,6,0,0,1,1,1,0,0,0,,,1.0,,,,,
157278,Newcastle,34,2806,Fabian Schär,https://media.api-sports.io/football/players/2806.png,90,5,D,7.2,False,False,1,1,0,,46,0,78%,0,3,8,4,3,3,0,1,0,0,0,0,,,1.0,1.0,,,,
157278,Newcastle,34,167,Danny Rose,https://media.api-sports.io/football/players/167.png,71,28,D,6.2,False,False,0,0,0,,20,0,69%,0,0,6,3,1,0,2,0,0,0,0,0,,,1.0,1.0,,,,
157278,Newcastle,34,2507,Miguel Almirón,https://media.api-sports.io/football/players/2507.png,71,24,M,6.7,False,False,0,0,0,,16,0,72%,0,1,7,4,2,1,2,1,1,0,0,0,,,1.0,,,3.0,,
157278,Newcastle,34,18901,Sean Longstaff,https://media.api-sports.io/football/players/18901.png,90,36,M,6.4,False,False,1,0,0,,46,1,76%,0,2,18,9,3,0,3,1,1,0,0,0,,,2.0,4.0,,,,
157278,Newcastle,34,409,Nabil Bentaleb,https://media.api-sports.io/football/players/409.png,90,42,M,6.5,False,False,1,0,0,,48,0,88%,0,3,15,6,3,2,1,2,1,0,0,0,,,3.0,3.0,,,,
157278,Newcastle,34,22173,Allan Saint-Maximin,https://media.api-sports.io/football/players/22173.png,90,10,M,7.1,False,False,3,0,0,,16,2,76%,0,2,13,9,7,6,2,1,0,0,0,0,,,1.0,1.0,,,,
157278,Newcastle,34,723,Joelinton,https://media.api-sports.io/football/players/723.png,90,9,F,6.3,False,False,1,1,0,,19,1,76%,0,0,22,5,3,0,1,1,1,0,0,0,,,2.0,1.0,,,,
157278,Newcastle,34,18903,Matt Ritchie,https://media.api-sports.io/football/players/18903.png,19,11,M,6.4,False,False,0,0,0,,4,0,66%,0,0,4,1,0,0,0,2,1,0,0,0,,,1.0,,,,,
157278,Newcastle,34,19166,Dwight Gayle,https://media.api-sports.io/football/players/19166.png,19,12,F,6.6,False,False,0,0,0,,2,0,66%,0,0,2,2,0,0,0,0,0,0,0,0,,,1.0,,,,,
157282,Sheffield Utd,62,19088,Dean Henderson,https://media.api-sports.io/football/players/19088.png,90,1,G,6.4,False,False,0,0,1,1.0,8,0,61%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157282,Sheffield Utd,62,19091,Chris Basham,https://media.api-sports.io/football/players/19091.png,90,6,D,7.0,False,False,0,0,0,,48,1,81%,0,4,7,5,2,2,0,0,0,0,0,0,,,1.0,,,,,
157282,Sheffield Utd,62,19093,John Egan,https://media.api-sports.io/football/players/19093.png,90,12,D,7.2,False,False,1,0,0,,54,0,85%,1,1,8,5,0,0,0,1,0,0,0,0,,,,,,,,
157282,Sheffield Utd,62,19095,Jack O'Connell,https://media.api-sports.io/football/players/19095.png,90,5,D,7.3,False,False,1,0,0,,60,2,64%,1,2,7,5,0,0,1,1,0,0,0,0,,,,,,,,
157282,Sheffield Utd,62,19090,George Baldock,https://media.api-sports.io/football/players/19090.png,90,2,M,6.5,False,False,0,0,0,,32,2,76%,1,0,10,4,3,2,0,0,0,0,0,0,,,,1.0,,1.0,,
157282,Sheffield Utd,62,1934,Sander Berge,https://media.api-sports.io/football/players/1934.png,81,32,M,6.7,False,False,0,0,0,,21,0,75%,0,0,15,9,3,2,0,0,0,0,0,0,,,3.0,1.0,,,,
157282,Sheffield Utd,62,19105,Oliver Norwood,https://media.api-sports.io/football/players/19105.png,90,16,M,7.7,False,False,0,0,0,,72,3,88%,0,0,3,1,0,0,0,0,0,0,0,0,,,1.0,,,,,
157282,Sheffield Utd,62,19102,John Fleck,https://media.api-sports.io/football/players/19102.png,90,4,M,7.6,False,False,4,0,0,,33,1,75%,0,1,10,9,3,3,4,2,0,0,0,0,,,2.0,,,,,
157282,Sheffield Utd,62,19097,Enda Stevens,https://media.api-sports.io/football/players/19097.png,45,3,M,7.4,False,False,1,1,0,,17,0,77%,0,0,8,3,2,1,0,0,0,0,0,0,,,2.0,3.0,1.0,,,
157282,Sheffield Utd,62,19337,Oliver McBurnie,https://media.api-sports.io/football/players/19337.png,90,9,F,6.1,False,False,5,2,0,,21,0,72%,0,0,24,12,5,3,0,0,0,0,0,0,,,4.0,2.0,,,,
157282,Sheffield Utd,62,19109,Billy Sharp,https://media.api-sports.io/football/players/19109.png,74,10,F,6.3,True,False,1,0,0,,11,0,78%,0,0,6,0,0,0,0,0,0,0,0,0,,,,1.0,,,,
157282,Sheffield Utd,62,19104,John Lundstram,https://media.api-sports.io/football/players/19104.png,9,7,M,6.5,False,True,0,0,0,,8,0,80%,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
157282,Sheffield Utd,62,19302,Ben Osborn,https://media.api-sports.io/football/players/19302.png,45,23,M,6.8,False,True,0,0,0,,20,0,74%,0,0,3,3,1,1,0,0,0,0,0,0,,,2.0,,,1.0,,
157282,Sheffield Utd,62,19108,David McGoldrick,https://media.api-sports.io/football/players/19108.png,16,17,F,6.8,False,True,0,0,0,,6,1,85%,0,0,7,2,3,2,0,1,0,0,0,0,,,,1.0,,1.0,,
157282,Brighton,51,2741,Mathew Ryan,https://media.api-sports.io/football/players/2741.png,90,1,G,6.9,False,False,0,0,1,2.0,18,0,72%,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157282,Brighton,51,30743,Ezequiel Schelotto,https://media.api-sports.io/football/players/30743.png,75,21,D,6.2,False,False,1,0,0,,6,0,33%,0,4,11,4,4,3,0,2,0,0,0,0,,,1.0,2.0,,,,
157282,Brighton,51,19265,Adam Webster,https://media.api-sports.io/football/players/19265.png,90,15,D,7.3,False,False,0,0,0,,26,1,68%,1,0,9,5,1,1,0,0,0,0,0,0,,1.0,1.0,,,,,
157282,Brighton,51,18962,Shane Duffy,https://media.api-sports.io/football/players/18962.png,90,4,D,7.0,False,False,1,0,0,,18,1,69%,0,0,8,6,0,0,0,1,0,0,0,0,,,3.0,1.0,,,,
157282,Brighton,51,18963,Lewis Dunk,https://media.api-sports.io/football/players/18963.png,90,5,D,6.8,True,False,1,0,0,,28,1,71%,1,1,10,6,1,0,0,0,0,0,0,0,,,2.0,,,,,
157282,Brighton,51,18961,Dan Burn,https://media.api-sports.io/football/players/18961.png,90,33,D,7.1,False,False,0,0,0,,14,1,45%,0,0,13,12,0,0,2,0,0,0,0,0,,,4.0,,,,,
157282,Brighton,51,18975,Davy Pröpper,https://media.api-sports.io/football/players/18975.png,90,24,M,7.0,False,False,0,0,0,,24,1,77%,1,5,11,6,3,3,0,0,1,0,0,0,,,1.0,3.0,,,,
157282,Brighton,51,18968,Yves Bissouma,https://media.api-sports.io/football/players/18968.png,90,8,M,6.5,False,False,2,1,0,,17,0,85%,0,1,19,8,2,1,2,2,1,0,0,0,,,3.0,3.0,,,,
157282,Brighton,51,19050,Aaron Mooy,https://media.api-sports.io/football/players/19050.png,90,18,M,6.4,False,False,0,0,0,,23,4,79%,0,0,7,0,1,0,0,0,0,0,0,0,,,,4.0,,,,
157282,Brighton,51,19364,Neal Maupay,https://media.api-sports.io/football/players/19364.png,89,7,F,7.0,False,False,3,1,0,,11,0,68%,0,0,9,2,3,1,0,0,0,0,0,0,,,,1.0,1.0,1.0,,
157282,Brighton,51,18982,Glenn Murray,https://media.api-sports.io/football/players/18982.png,75,17,F,6.7,False,False,1,0,0,,2,0,28%,1,0,9,2,0,0,0,1,0,0,0,0,,,,,,1.0,,
157282,Brighton,51,18964,Bernardo,https://media.api-sports.io/football/players/18964.png,1,30,D,–,False,False,0,0,0,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
157282,Brighton,51,1946,Leandro Trossard,https://media.api-sports.io/football/players/1946.png,15,11,M,6.0,False,False,0,0,0,,1,0,33%,0,0,3,0,0,0,0,0,0,0,0,0,,,,2.0,,,,
157282,Brighton,51,19772,Aaron Connolly,https://media.api-sports.io/football/players/19772.png,15,44,F,6.5,False,False,0,0,0,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
157279,Leicester,46,2728,Kasper Schmeichel,https://media.api-sports.io/football/players/2728.png,90,1,G,8.2,True,False,0,0,1,6.0,13,0,52%,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,
157279,Leicester,46,18776,Çağlar Söyüncü,https://media.api-sports.io/football/players/18776.png,90,4,D,6.8,False,False,0,0,0,,28,1,75%,0,0,8,5,2,2,0,2,0,0,0,0,,,2.0,,,,,
157279,Leicester,46,18772,Jonny Evans,https://media.api-sports.io/football/players/18772.png,90,6,D,7.3,False,False,0,0,0,,26,1,89%,1,2,3,3,0,0,1,0,0,0,0,0,,,1.0,,,,,
157279,Leicester,46,18773,Christian Fuchs,https://media.api-sports.io/football/players/18773.png,89,28,D,6.9,False,False,0,0,0,,36,0,83%,1,4,5,3,1,1,0,0,0,0,0,0,,,1.0,2.0,,,,
157279,Leicester,46,18771,Ricardo Pereira,https://media.api-sports.io/football/players/18771.png,90,21,M,7.4,False,False,2,1,0,,16,2,59%,0,3,17,10,2,2,2,1,0,0,0,0,,,5.0,5.0,,,,
157279,Leicester,46,2926,Youri Tielemans,https://media.api-sports.io/football/players/2926.png,90,8,M,6.8,False,False,1,0,0,,28,1,80%,1,0,11,5,3,2,0,2,0,0,0,0,,,2.0,2.0,,,,
157279,Leicester,46,2925,Dennis Praet,https://media.api-sports.io/football/players/2925.png,85,26,M,6.4,False,False,0,0,0,,24,0,100%,0,3,6,3,1,1,1,3,0,0,0,0,,,1.0,,,,1.0,
157279,Leicester,46,18784,James Maddison,https://media.api-sports.io/football/players/18784.png,90,10,M,6.8,False,False,2,1,0,,24,1,80%,0,0,12,6,4,2,2,0,0,0,0,0,,,2.0,2.0,,,,
157279,Leicester,46,2933,Ben Chilwell,https://media.api-sports.io/football/players/2933.png,90,3,M,6.2,False,False,0,0,0,,17,0,70%,1,0,17,5,6,3,1,3,0,0,0,0,,,,1.0,,,,
157279,Leicester,46,2778,Kelechi Iheanacho,https://media.api-sports.io/football/players/2778.png,45,14,F,6.8,False,False,1,1,0,,8,0,72%,0,0,9,4,3,2,1,2,0,0,0,0,,,,,,1.0,,
157279,Leicester,46,18788,Jamie Vardy,https://media.api-sports.io/football/players/18788.png,90,9,F,6.5,False,False,4,0,0,,6,0,66%,0,0,3,1,1,1,0,0,0,0,0,0,,,,,,,,
157279,Leicester,46,18782,Matty James,https://media.api-sports.io/football/players/18782.png,9,22,M,6.5,False,True,0,0,0,,5,0,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
157279,Leicester,46,18778,Harvey Barnes,https://media.api-sports.io/football/players/18778.png,45,15,M,6.6,False,True,0,0,0,,6,0,60%,0,0,7,5,3,2,2,0,0,0,0,0,,,,,,,,
157279,Leicester,46,18906,Ayoze Pérez,https://media.api-sports.io/football/players/18906.png,1,17,F,–,False,True,0,0,0,,2,0,100%,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,
157279,Manchester City,50,617,Ederson,https://media.api-sports.io/football/players/617.png,90,31,G,7.6,False,False,0,0,0,3.0,25,0,83%,0,1,2,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
157279,Manchester City,50,627,Kyle Walker,https://media.api-sports.io/football/players/627.png,90,2,D,7.1,False,False,0,0,0,,73,0,90%,0,0,7,4,0,0,1,0,0,0,0,0,,,2.0,1.0,,,,
157279,Manchester City,50,640,Fernandinho,https://media.api-sports.io/football/players/640.png,90,25,D,7.5,True,False,1,0,0,,64,0,88%,1,3,8,6,0,0,1,1,0,0,0,0,,,2.0,1.0,,,,
157279,Manchester City,50,622,Aymeric Laporte,https://media.api-sports.io/football/players/622.png,58,14,D,7.2,False,False,0,0,0,,45,0,86%,1,4,8,6,1,1,1,0,0,0,0,0,,,2.0,2.0,,,,
157279,Manchester City,50,623,Benjamin Mendy,https://media.api-sports.io/football/players/623.png,90,22,D,6.7,False,False,2,0,0,,69,0,88%,0,0,13,5,5,5,0,2,0,0,0,0,,,,2.0,,,,
157279,Manchester City,50,633,İlkay Gündoğan,https://media.api-sports.io/football/players/633.png,90,8,M,6.9,False,False,2,1,0,,62,1,93%,0,3,8,3,1,1,0,1,0,0,0,0,,,2.0,3.0,,,,
157279,Manchester City,50,44,Rodri,https://media.api-sports.io/football/players/44.png,90,16,M,7.3,False,False,1,0,0,,83,4,91%,0,1,8,4,0,0,4,3,0,0,0,0,,,,1.0,,,,
157279,Manchester City,50,629,Kevin De Bruyne,https://media.api-sports.io/football/players/629.png,90,17,M,6.8,False,False,3,1,0,,42,2,73%,0,1,12,2,2,1,1,2,0,0,0,0,,,,2.0,,,,
157279,Manchester City,50,635,Riyad Mahrez,https://media.api-sports.io/football/players/635.png,90,26,F,8.7,False,False,3,1,0,,41,5,95%,0,0,15,11,2,2,4,1,0,0,0,0,,1.0,4.0,2.0,,,,
157279,Manchester City,50,642,Sergio Agüero,https://media.api-sports.io/football/players/642.png,77,10,F,6.4,False,False,2,2,0,,12,1,85%,0,0,7,2,2,1,1,0,0,0,0,1,,,,1.0,,1.0,,
157279,Manchester City,50,636,Bernardo Silva,https://media.api-sports.io/football/players/636.png,90,20,F,7.0,False,False,2,0,0,,55,1,93%,1,1,6,2,0,0,0,0,0,0,0,0,,,1.0,3.0,,,,
157279,Manchester City,50,624,Nicolás Otamendi,https://media.api-sports.io/football/players/624.png,32,30,D,6.7,False,False,0,0,0,,24,0,100%,0,0,2,1,0,0,0,0,0,0,0,0,,,1.0,,,,,
157279,Manchester City,50,643,Gabriel Jesus,https://media.api-sports.io/football/players/643.png,13,9,F,7.8,False,False,2,2,0,,8,0,80%,0,1,3,2,1,1,0,0,0,0,0,0,,,1.0,,1.0,,,
157281,Manchester United,33,882,David De Gea,https://media.api-sports.io/football/players/882.png,90,1,G,7.4,False,False,0,0,0,2.0,19,0,70%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157281,Manchester United,33,18846,Aaron Wan-Bissaka,https://media.api-sports.io/football/players/18846.png,90,29,D,6.9,False,False,1,0,0,,31,0,79%,0,3,6,3,1,1,1,0,0,0,0,0,,,1.0,1.0,,,,
157281,Manchester United,33,889,Victor Lindelöf,https://media.api-sports.io/football/players/889.png,90,2,D,7.0,False,False,0,0,0,,61,0,82%,1,0,9,5,0,0,0,1,0,0,0,0,,,1.0,,,,,
157281,Manchester United,33,2935,Harry Maguire,https://media.api-sports.io/football/players/2935.png,90,5,D,7.6,True,False,2,0,0,,67,0,76%,0,4,16,13,0,0,1,0,0,0,0,0,,,1.0,,,1.0,,
157281,Manchester United,33,891,Luke Shaw,https://media.api-sports.io/football/players/891.png,90,23,D,7.7,False,False,1,1,0,,59,0,92%,0,3,8,5,1,1,0,1,0,0,0,0,,,4.0,,,,,
157281,Manchester United,33,905,Fred,https://media.api-sports.io/football/players/905.png,79,17,M,7.5,False,False,1,0,0,,57,2,85%,0,2,10,8,0,0,2,0,0,0,0,0,,,6.0,2.0,,,,
157281,Manchester United,33,902,Nemanja Matić,https://media.api-sports.io/football/players/902.png,90,31,M,7.8,False,False,0,0,0,,59,5,80%,1,3,13,6,1,0,2,2,0,0,0,0,,,3.0,1.0,,,,
157281,Manchester United,33,897,Mason Greenwood,https://media.api-sports.io/football/players/897.png,80,26,M,8.3,False,False,3,3,0,,18,3,78%,0,0,12,7,3,3,1,0,0,0,0,0,,,3.0,,1.0,,,
157281,Manchester United,33,1485,Bruno Fernandes,https://media.api-sports.io/football/players/1485.png,90,18,M,9.5,False,False,3,1,0,,46,4,71%,0,0,13,8,3,3,3,0,0,0,1,0,,1.0,1.0,,1.0,,,1.0
157281,Manchester United,33,19329,Daniel James,https://media.api-sports.io/football/players/19329.png,90,21,M,6.6,False,False,4,1,0,,37,1,82%,1,1,11,3,3,2,1,0,0,0,0,0,,,,2.0,,,,
157281,Manchester United,33,908,Anthony Martial,https://media.api-sports.io/football/players/908.png,80,9,F,7.2,False,False,3,2,0,,13,1,68%,0,0,10,4,3,2,1,0,0,0,0,0,,,1.0,,1.0,,,
157281,Manchester United,33,903,Scott McTominay,https://media.api-sports.io/football/players/903.png,11,39,M,6.6,False,True,0,0,0,,8,0,88%,0,2,6,3,1,1,1,2,0,0,0,0,,,,1.0,,,,
157281,Manchester United,33,906,Tahith Chong,https://media.api-sports.io/football/players/906.png,10,44,F,6.7,False,True,1,0,0,,3,0,75%,0,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,
157281,Manchester United,33,12975,Odion Ighalo,https://media.api-sports.io/football/players/12975.png,10,25,F,6.9,False,True,2,1,0,,1,0,100%,0,0,3,1,1,1,0,0,0,0,0,0,,,,,,,,
157281,Watford,38,18791,Ben Foster,https://media.api-sports.io/football/players/18791.png,90,26,G,5.9,False,False,0,0,3,5.0,24,0,53%,0,0,2,0,0,0,0,1,0,0,0,0,0.0,,,1.0,,,,
157281,Watford,38,19147,Craig Dawson,https://media.api-sports.io/football/players/19147.png,90,4,D,6.2,False,False,0,0,0,,23,1,62%,0,1,10,7,0,0,0,2,0,0,0,0,,,2.0,2.0,,,,
157281,Watford,38,18797,Christian Kabasele,https://media.api-sports.io/football/players/18797.png,90,27,D,6.2,False,False,1,0,0,,17,0,70%,1,0,6,4,0,0,0,0,0,0,0,0,,,2.0,1.0,,,,
157281,Watford,38,18793,Craig Cathcart,https://media.api-sports.io/football/players/18793.png,90,15,D,6.6,False,False,0,0,0,,27,0,93%,1,3,6,5,0,0,1,1,1,0,0,0,,,2.0,,,,,
157281,Watford,38,18799,Adam Masina,https://media.api-sports.io/football/players/18799.png,90,11,D,6.6,False,False,1,0,0,,37,0,82%,1,0,10,5,1,0,0,2,0,0,0,0,,,2.0,,,,,
157281,Watford,38,18806,Will Hughes,https://media.api-sports.io/football/players/18806.png,90,19,M,7.5,False,False,0,0,0,,35,2,85%,1,4,16,10,3,3,1,4,0,0,0,0,,,4.0,1.0,,,,
157281,Watford,38,18802,Étienne Capoue,https://media.api-sports.io/football/players/18802.png,90,29,M,5.9,False,False,0,0,0,,45,0,84%,0,7,16,4,2,0,1,2,0,0,0,0,,,1.0,5.0,,,,
157281,Watford,38,2475,Roberto Pereyra,https://media.api-sports.io/football/players/2475.png,69,37,M,6.1,False,False,0,0,0,,17,1,77%,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
157281,Watford,38,18805,Abdoulaye Doucouré,https://media.api-sports.io/football/players/18805.png,80,16,M,6.2,False,False,2,1,0,,32,0,84%,0,1,8,2,5,1,0,0,0,0,0,0,,,1.0,1.0,,,,
157281,Watford,38,18809,Gerard Deulofeu,https://media.api-sports.io/football/players/18809.png,90,7,M,6.2,False,False,3,1,0,,32,0,74%,0,0,10,3,3,2,1,1,0,0,0,0,,,,3.0,,1.0,,
157281,Watford,38,18808,Troy Deeney,https://media.api-sports.io/football/players/18808.png,76,9,F,6.8,True,False,0,0,0,,12,1,41%,0,1,24,7,0,0,0,1,0,0,0,0,,,1.0,,,,,
157281,Watford,38,18804,Tom Cleverley,https://media.api-sports.io/football/players/18804.png,10,8,M,6.5,False,False,0,0,0,,6,0,85%,0,0,3,1,1,0,0,1,0,0,0,0,,,1.0,,,,,
157281,Watford,38,2218,Ismaila Sarr,https://media.api-sports.io/football/players/2218.png,21,23,M,6.3,False,False,0,0,0,,6,0,100%,0,0,4,2,3,1,1,0,0,0,0,0,,,,,,,,
157281,Watford,38,1469,Danny Welbeck,https://media.api-sports.io/football/players/1469.png,14,10,F,6.6,False,False,0,0,0,,1,0,100%,0,0,2,1,0,0,1,0,0,0,0,0,,,,,,,,
157284,Wolves,39,2674,Rui Patrício,https://media.api-sports.io/football/players/2674.png,90,11,G,7.8,False,False,0,0,0,4.0,8,0,50%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157284,Wolves,39,18739,Willy Boly,https://media.api-sports.io/football/players/18739.png,90,15,D,7.1,False,False,0,0,0,,28,0,75%,0,1,7,6,2,1,0,0,0,0,0,0,,,3.0,,,1.0,,
157284,Wolves,39,18741,Conor Coady,https://media.api-sports.io/football/players/18741.png,90,16,D,7.3,True,False,0,0,0,,23,1,85%,1,1,1,1,0,0,0,0,1,0,0,0,,,1.0,,,,,
157284,Wolves,39,2716,Romain Saïss,https://media.api-sports.io/football/players/2716.png,90,27,D,7.8,False,False,1,0,0,,36,1,83%,0,2,5,4,0,0,0,1,0,0,0,0,,1.0,2.0,,,,,
157284,Wolves,39,18742,Matt Doherty,https://media.api-sports.io/football/players/18742.png,90,2,M,8.0,False,False,3,1,0,,33,3,75%,0,3,12,7,2,1,1,1,0,0,0,0,,1.0,5.0,1.0,,,,
157284,Wolves,39,2922,Leander Dendoncker,https://media.api-sports.io/football/players/2922.png,90,32,M,7.3,False,False,1,0,0,,22,1,68%,0,2,12,8,2,1,0,0,0,0,0,0,,,5.0,1.0,,,,
157284,Wolves,39,2676,Rúben Neves,https://media.api-sports.io/football/players/2676.png,90,8,M,7.6,False,False,3,2,0,,31,0,72%,0,4,14,9,2,2,0,2,0,0,0,0,,,5.0,1.0,,,,
157284,Wolves,39,2677,João Moutinho,https://media.api-sports.io/football/players/2677.png,90,28,M,6.7,False,False,0,0,0,,39,1,83%,0,0,11,4,0,0,1,2,0,0,0,0,,,2.0,4.0,,,,
157284,Wolves,39,18740,Jonny Castro,https://media.api-sports.io/football/players/18740.png,80,19,M,7.3,False,False,0,0,0,,12,2,75%,0,3,13,9,4,2,2,0,0,0,0,0,,,5.0,2.0,,,,
157284,Wolves,39,2887,Raúl Jiménez,https://media.api-sports.io/football/players/2887.png,72,9,F,7.3,False,False,4,1,0,,17,1,73%,0,1,12,2,2,1,0,3,1,0,0,0,,,,1.0,1.0,,,
157284,Wolves,39,2678,Diogo Jota,https://media.api-sports.io/football/players/2678.png,64,18,F,8.6,False,False,4,2,0,,22,2,81%,0,0,6,5,1,1,2,1,0,0,0,0,,,2.0,,2.0,,,
157284,Wolves,39,18745,Rúben Vinagre,https://media.api-sports.io/football/players/18745.png,10,29,D,7.2,False,True,2,0,0,,4,1,80%,0,0,3,2,0,0,0,0,0,0,0,0,,,1.0,,,,,
157284,Wolves,39,18753,Adama Traoré,https://media.api-sports.io/football/players/18753.png,18,37,F,6.6,False,True,1,0,0,,6,0,100%,0,0,4,2,1,0,0,0,0,0,0,0,,,1.0,,,,,
157284,Wolves,39,1864,Pedro Neto,https://media.api-sports.io/football/players/1864.png,26,7,F,6.2,False,True,0,0,0,,11,0,91%,0,0,3,0,2,0,0,1,0,0,0,0,,,,,,,,
157284,Norwich,71,19061,Tim Krul,https://media.api-sports.io/football/players/19061.png,90,1,G,6.4,False,False,0,0,3,3.0,28,0,90%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157284,Norwich,71,19070,Max Aarons,https://media.api-sports.io/football/players/19070.png,90,2,D,5.8,False,False,1,1,0,,38,0,86%,0,0,12,4,1,0,2,2,1,0,0,0,,,1.0,,,,,
157284,Norwich,71,19073,Ben Godfrey,https://media.api-sports.io/football/players/19073.png,90,4,D,6.2,False,False,1,1,0,,63,0,87%,0,0,6,3,3,1,1,1,1,0,0,0,,,,,,,,
157284,Norwich,71,19066,Grant Hanley,https://media.api-sports.io/football/players/19066.png,90,5,D,6.5,True,False,0,0,0,,75,0,86%,0,2,6,4,1,0,1,0,0,0,0,0,,,3.0,1.0,,,,
157284,Norwich,71,19076,Jamal Lewis,https://media.api-sports.io/football/players/19076.png,90,12,D,6.5,False,False,0,0,0,,69,0,86%,0,3,12,7,4,1,0,0,0,0,0,0,,,6.0,,,,,
157284,Norwich,71,19079,Alexander Tettey,https://media.api-sports.io/football/players/19079.png,90,27,M,6.7,False,False,1,0,0,,58,0,90%,2,1,2,1,0,0,0,0,0,0,0,0,,,,1.0,,,,
157284,Norwich,71,19077,Kenny McLean,https://media.api-sports.io/football/players/19077.png,90,23,M,6.7,False,False,1,1,0,,42,1,76%,0,1,12,6,1,0,2,0,0,0,0,0,,,1.0,,,,,
157284,Norwich,71,720,Lukas Rupp,https://media.api-sports.io/football/players/720.png,59,7,M,5.9,False,False,0,0,0,,21,0,77%,0,0,12,3,3,2,0,1,0,0,0,0,,,,3.0,,,,
157284,Norwich,71,25349,Ondrej Duda,https://media.api-sports.io/football/players/25349.png,59,25,M,6.6,False,False,0,0,0,,22,1,71%,1,0,4,3,0,0,2,0,0,0,0,0,,,1.0,,,,,
157284,Norwich,71,19072,Todd Cantwell,https://media.api-sports.io/football/players/19072.png,84,14,M,6.4,False,False,0,0,0,,34,1,87%,0,0,13,7,5,3,3,0,0,0,0,0,,,1.0,1.0,,,,
157284,Norwich,71,19085,Teemu Pukki,https://media.api-sports.io/football/players/19085.png,90,22,F,6.5,False,False,2,1,0,,13,1,68%,0,0,9,2,1,0,0,1,0,0,0,0,,,2.0,2.0,,,,
157284,Norwich,71,19078,Marco Stiepermann,https://media.api-sports.io/football/players/19078.png,12,18,M,6.0,False,False,0,0,0,,7,0,100%,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,
157284,Norwich,71,19071,Emiliano Buendía,https://media.api-sports.io/football/players/19071.png,31,17,M,6.9,False,False,0,0,0,,22,1,95%,1,1,7,3,2,2,0,1,1,0,0,0,,,1.0,,,,,
157284,Norwich,71,25643,Josip Drmić,https://media.api-sports.io/football/players/25643.png,31,20,F,6.6,False,False,0,0,0,,7,1,77%,0,0,5,1,1,1,0,0,0,0,0,0,,,,1.0,,,,
157275,Arsenal,42,1438,Bernd Leno,https://media.api-sports.io/football/players/1438.png,90,1,G,6.5,False,False,0,0,2,3.0,20,0,87%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157275,Arsenal,42,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,90,2,D,6.6,False,False,1,0,0,,35,0,81%,0,1,8,3,2,1,1,0,0,0,0,0,,,1.0,2.0,,,,
157275,Arsenal,42,1448,Shkodran Mustafi,https://media.api-sports.io/football/players/1448.png,90,20,D,7.2,False,False,1,0,0,,44,0,84%,0,3,11,7,0,0,1,0,0,0,0,0,,,3.0,,,,,
157275,Arsenal,42,2283,David Luiz,https://media.api-sports.io/football/players/2283.png,90,23,D,6.5,False,False,0,0,0,,54,1,87%,1,1,4,2,0,0,1,0,0,0,0,0,,1.0,,,,,,
157275,Arsenal,42,1442,Sead Kolašinac,https://media.api-sports.io/football/players/1442.png,18,31,D,6.3,False,False,0,0,0,,6,0,85%,0,0,3,1,0,0,0,0,0,0,0,0,,,,,,,,
157275,Arsenal,42,748,Dani Ceballos,https://media.api-sports.io/football/players/748.png,76,8,M,6.9,False,False,1,0,0,,48,0,87%,0,4,10,4,0,0,2,3,0,0,0,0,,,2.0,1.0,,,,
157275,Arsenal,42,1464,Granit Xhaka,https://media.api-sports.io/football/players/1464.png,90,34,M,6.9,False,False,0,0,0,,65,0,90%,0,0,12,5,2,2,2,3,0,0,0,0,,,1.0,1.0,,,,
157275,Arsenal,42,3246,Nicolas Pépé,https://media.api-sports.io/football/players/3246.png,90,19,M,6.9,False,False,1,1,0,,23,4,85%,0,0,10,3,4,1,0,1,0,0,0,0,,1.0,1.0,,,1.0,,
