fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,dribbles_past,penalty_commited,goals_total,penalty_won,tackles_blocks,tackles_total
8759,Genoa,495,849,Mattia Perin,https://media.api-sports.io/football/players/849.png,90,1,G,6.6,True,False,0,0,1.0,3.0,17,0,73%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8759,Genoa,495,30769,Davide Biraschi,https://media.api-sports.io/football/players/30769.png,90,14,D,6.4,False,False,0,0,,,38,0,80%,1,12,5,0,0,3,4,0,0,0,0,,,,,,,0.0,
8759,Genoa,495,30985,Nicolás Spolli,https://media.api-sports.io/football/players/30985.png,90,2,D,6.8,False,False,1,0,,,35,0,94%,1,6,4,0,0,0,1,0,0,0,0,,,,,,,0.0,
8759,Genoa,495,30777,Ervin Zukanović,https://media.api-sports.io/football/players/30777.png,90,87,D,7.1,False,False,0,0,,,57,2,91%,1,3,1,0,0,0,1,0,0,0,0,,,,,,,0.0,
8759,Genoa,495,2822,Darko Lazović,https://media.api-sports.io/football/players/2822.png,90,22,M,7.0,False,False,1,0,,,32,1,78%,0,5,3,0,0,1,1,1,0,0,0,,,,,,,0.0,
8759,Genoa,495,31025,Luca Rigoni,https://media.api-sports.io/football/players/31025.png,90,30,M,6.4,False,False,0,0,,,29,1,85%,1,11,4,0,0,0,3,1,0,0,0,,,3.0,,,,0.0,1.0
8759,Genoa,495,1636,Andrea Bertolacci,https://media.api-sports.io/football/players/1636.png,90,8,M,7.0,False,False,1,0,,,54,1,87%,4,21,10,0,0,6,8,1,0,0,0,,,2.0,,,1.0,0.0,1.0
8759,Genoa,495,30779,Oscar Hiljemark,https://media.api-sports.io/football/players/30779.png,72,88,M,7.0,False,False,1,0,,,24,3,88%,2,5,1,2,0,0,1,0,0,0,0,,,1.0,,,,1.0,1.0
8759,Genoa,495,1643,Diego Laxalt,https://media.api-sports.io/football/players/1643.png,90,93,M,6.3,False,False,3,0,,,28,0,77%,1,17,7,7,6,0,2,0,0,0,0,,,3.0,,,,0.0,
8759,Genoa,495,30791,Goran Pandev,https://media.api-sports.io/football/players/30791.png,59,19,F,6.6,False,False,1,0,,,9,0,81%,0,8,3,2,2,1,1,0,0,0,0,,,2.0,,,,0.0,
8759,Genoa,495,30790,Gianluca Lapadula,https://media.api-sports.io/football/players/30790.png,81,10,F,7.1,False,False,5,2,,,7,0,70%,0,13,6,1,1,2,2,0,0,1,1,,,1.0,,1.0,1.0,0.0,1.0
8759,Genoa,495,578,Adel Taarabt,https://media.api-sports.io/football/players/578.png,31,11,F,6.8,False,True,0,0,,,12,1,66%,0,4,3,2,2,0,1,1,0,0,0,,,,,,,0.0,1.0
8759,Genoa,495,40409,Iuri Medeiros,https://media.api-sports.io/football/players/40409.png,9,45,F,6.6,False,True,1,0,,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8759,Genoa,495,91429,Giuseppe Rossi,https://media.api-sports.io/football/players/91429.png,18,49,F,6.3,False,True,1,0,,,4,0,100%,0,3,0,1,0,0,1,0,0,0,0,,,1.0,,,,0.0,
8759,Spal,493,312,Alex Meret,https://media.api-sports.io/football/players/312.png,90,97,G,6.4,False,False,0,0,1.0,1.0,14,0,48%,0,3,1,0,0,0,1,0,0,0,0,0.0,,1.0,,,,0.0,
8759,Spal,493,3005,Thiago Cionek,https://media.api-sports.io/football/players/3005.png,90,4,D,7.6,False,False,0,0,,,50,0,87%,4,6,5,1,1,2,1,0,0,0,0,,,,,,,3.0,
8759,Spal,493,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,28,23,D,4.4,False,False,0,0,,,14,0,93%,1,2,1,0,0,0,1,0,1,0,0,,,,1.0,,,0.0,
8759,Spal,493,30856,Felipe,https://media.api-sports.io/football/players/30856.png,90,27,D,7.4,False,False,0,0,,,43,1,82%,2,4,2,0,0,2,0,0,0,0,0,,,,,,,3.0,
8759,Spal,493,30866,Manuel Lazzari,https://media.api-sports.io/football/players/30866.png,90,29,M,7.9,False,False,2,1,,,27,1,90%,1,13,10,4,4,3,0,1,0,0,0,,,2.0,,1.0,,0.0,2.0
8759,Spal,493,51207,Everton Luiz,https://media.api-sports.io/football/players/51207.png,90,25,M,6.7,False,False,0,0,,,27,2,93%,0,15,8,1,1,2,1,0,0,0,0,,,5.0,,,,1.0,4.0
8759,Spal,493,30871,Pasquale Schiattarella,https://media.api-sports.io/football/players/30871.png,90,28,M,7.5,False,False,0,0,,,54,2,87%,3,14,9,4,4,4,1,0,0,0,0,,1.0,3.0,,,,0.0,1.0
8759,Spal,493,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,90,88,M,7.1,False,False,1,1,,,28,0,87%,0,11,6,1,1,3,1,0,0,0,0,,,,,,,1.0,1.0
8759,Spal,493,30854,Filippo Costa,https://media.api-sports.io/football/players/30854.png,90,33,M,6.6,False,False,0,0,,,22,1,73%,1,7,2,0,0,1,2,1,0,0,0,,,,,,,0.0,
8759,Spal,493,30878,Alberto Paloschi,https://media.api-sports.io/football/players/30878.png,70,43,F,6.4,False,False,0,0,,,13,0,68%,0,4,1,0,0,0,2,0,0,0,0,,,,,,,0.0,
8759,Spal,493,30876,Mirco Antenucci,https://media.api-sports.io/football/players/30876.png,84,7,F,7.5,True,False,4,2,,,13,0,76%,0,17,11,2,2,8,1,0,0,0,0,,,,,,,0.0,
8759,Spal,493,31242,Mattia Vitale,https://media.api-sports.io/football/players/31242.png,6,24,M,6.5,False,False,0,0,,,1,0,100%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8759,Spal,493,30877,Sergio Floccari,https://media.api-sports.io/football/players/30877.png,20,10,F,6.6,False,False,0,0,,,1,0,20%,0,12,5,0,0,1,2,0,0,0,0,,,,,,,0.0,2.0
8756,Atalanta,499,30418,Pierluigi Gollini,https://media.api-sports.io/football/players/30418.png,90,91,G,7.4,False,False,0,0,0.0,2.0,25,0,96%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8756,Atalanta,499,30429,Rafael Tolói,https://media.api-sports.io/football/players/30429.png,90,3,D,7.2,False,False,0,0,,,59,0,90%,0,11,7,2,2,2,2,0,0,0,0,,,2.0,,,,0.0,1.0
8756,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,90,6,D,7.7,False,False,0,0,,,47,0,94%,1,18,10,0,0,1,0,0,0,0,0,,,,,,,1.0,2.0
8756,Atalanta,499,30426,Andrea Masiello,https://media.api-sports.io/football/players/30426.png,90,5,D,8.1,False,False,1,1,,,86,2,91%,1,5,3,0,0,1,1,0,0,0,0,,,1.0,,1.0,,0.0,
8756,Atalanta,499,2920,Timothy Castagne,https://media.api-sports.io/football/players/2920.png,45,21,M,6.4,False,False,0,0,,,19,0,65%,0,6,1,0,0,0,2,0,0,0,0,,,,,,,0.0,1.0
8756,Atalanta,499,30432,Marten de Roon,https://media.api-sports.io/football/players/30432.png,89,15,M,6.7,False,False,1,0,,,70,1,93%,2,10,3,1,1,0,1,0,0,0,0,,,4.0,,,,0.0,2.0
8756,Atalanta,499,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,90,11,M,7.0,False,False,3,1,,,86,2,93%,0,13,5,1,1,1,1,0,0,0,0,,,4.0,,,,2.0,2.0
8756,Atalanta,499,30422,Robin Gosens,https://media.api-sports.io/football/players/30422.png,90,8,M,7.4,False,False,2,0,,,46,1,88%,2,5,4,1,0,0,0,0,0,0,0,,,,,,,0.0,2.0
8756,Atalanta,499,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,90,4,M,7.8,False,False,5,0,,,49,3,80%,0,19,12,8,7,0,0,0,0,0,0,,,1.0,,,,0.0,
8756,Atalanta,499,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,89,29,F,7.1,False,False,6,2,,,26,1,83%,0,14,5,2,1,2,1,1,0,0,0,,,,,1.0,,0.0,
8756,Atalanta,499,30433,Alejandro Gómez,https://media.api-sports.io/football/players/30433.png,90,10,F,9.1,True,False,5,3,,,48,8,85%,0,11,5,5,3,2,1,0,0,0,0,,1.0,,,,,0.0,
8756,Atalanta,499,31555,Nicolas Haas,https://media.api-sports.io/football/players/31555.png,1,32,M,–,False,True,0,0,,,0,0,0%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8756,Atalanta,499,30423,Hans Hateboer,https://media.api-sports.io/football/players/30423.png,45,33,M,6.8,False,True,0,0,,,34,1,91%,0,4,3,0,0,0,0,0,0,0,0,,,,,,,0.0,
8756,Atalanta,499,30437,Musa Barrow,https://media.api-sports.io/football/players/30437.png,1,99,F,–,False,True,0,0,,,2,0,100%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8756,Udinese,494,31382,Albano Bizzarri,https://media.api-sports.io/football/players/31382.png,90,1,G,6.9,False,False,0,0,2.0,5.0,28,0,75%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8756,Udinese,494,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,90,11,M,6.3,False,False,0,0,,,15,1,88%,1,10,4,6,2,0,1,0,0,0,0,,,,,,,0.0,1.0
8756,Udinese,494,2733,Jens Stryger Larsen,https://media.api-sports.io/football/players/2733.png,90,19,D,6.7,False,False,1,0,,,24,0,85%,2,7,4,0,0,1,0,0,0,0,0,,,2.0,,,,1.0,
8756,Udinese,494,30472,Danilo,https://media.api-sports.io/football/players/30472.png,90,5,D,7.7,True,False,2,1,,,23,0,67%,5,11,6,0,0,0,0,0,0,0,0,,,1.0,,,,2.0,3.0
8756,Udinese,494,30797,Bram Nuytinck,https://media.api-sports.io/football/players/30797.png,90,17,D,7.6,False,False,0,0,,,28,0,96%,3,11,7,0,0,0,3,1,0,0,0,,,,,,,4.0,4.0
8756,Udinese,494,51277,Ali Adnan,https://media.api-sports.io/football/players/51277.png,73,53,M,6.8,False,False,0,0,,,17,0,73%,6,13,8,0,0,2,0,0,0,0,0,,,3.0,,,,0.0,2.0
8756,Udinese,494,30809,Svante Ingelsson,https://media.api-sports.io/football/players/30809.png,90,13,M,6.8,False,False,3,0,,,10,0,66%,2,15,9,3,2,2,2,0,0,0,0,,,1.0,,,,0.0,2.0
8756,Udinese,494,37009,Andrija Balić,https://media.api-sports.io/football/players/37009.png,90,99,M,6.6,False,False,1,0,,,25,1,73%,1,7,3,2,2,0,0,0,0,0,0,,,3.0,,,,1.0,
8756,Udinese,494,30453,Jakub Jankto,https://media.api-sports.io/football/players/30453.png,81,14,M,5.8,False,False,1,0,,,11,0,64%,0,8,1,1,0,0,1,0,0,0,0,,,4.0,,,,0.0,1.0
8756,Udinese,494,50075,Stipe Perica,https://media.api-sports.io/football/players/50075.png,81,18,F,6.6,False,False,1,1,,,10,1,66%,0,17,8,3,1,0,1,0,0,0,0,,,,,,,0.0,
8756,Udinese,494,2472,Rodrigo De Paul,https://media.api-sports.io/football/players/2472.png,90,10,M,7.2,False,False,0,0,,,19,4,67%,0,15,6,6,4,2,2,1,0,0,0,,,1.0,,,,0.0,
8756,Udinese,494,31585,Simone Pontisso,https://media.api-sports.io/football/players/31585.png,9,21,M,6.7,False,False,0,0,,,13,0,92%,0,2,2,1,1,0,0,0,0,0,0,,,,,,,0.0,
8756,Udinese,494,48378,Silvan Widmer,https://media.api-sports.io/football/players/48378.png,9,27,M,6.5,False,False,0,0,,,6,0,85%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8756,Udinese,494,10576,Maxi López,https://media.api-sports.io/football/players/10576.png,17,20,F,6.5,False,False,0,0,,,3,0,60%,0,1,1,0,0,0,0,0,0,0,0,,,,,,,0.0,
8758,Fiorentina,502,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,90,57,G,7.2,False,False,0,0,0.0,2.0,21,0,80%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8758,Fiorentina,502,30400,Vincent Laurini,https://media.api-sports.io/football/players/30400.png,82,2,D,6.7,False,False,0,0,,,40,1,88%,0,4,1,0,0,1,1,0,0,0,0,,,,,,,0.0,
8758,Fiorentina,502,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,90,20,D,7.4,True,False,0,0,,,60,0,92%,2,9,5,0,0,0,2,1,0,0,0,,,,,,,0.0,2.0
8758,Fiorentina,502,30398,Vitor Hugo,https://media.api-sports.io/football/players/30398.png,90,31,D,7.2,False,False,0,0,,,58,0,92%,2,4,2,1,1,0,1,0,0,0,0,,,,,,,0.0,1.0
8758,Fiorentina,502,70757,Maximiliano Olivera,https://media.api-sports.io/football/players/70757.png,90,15,M,6.9,False,False,1,1,,,38,1,73%,3,12,3,0,0,0,5,1,0,0,0,,,1.0,,,,0.0,2.0
8758,Fiorentina,502,47260,Sebastián Cristóforo,https://media.api-sports.io/football/players/47260.png,52,19,M,5.9,False,False,0,0,,,23,0,79%,0,8,1,0,0,1,2,1,0,0,0,,,3.0,,,,0.0,
8758,Fiorentina,502,30409,Jordan Veretout,https://media.api-sports.io/football/players/30409.png,90,17,M,6.7,False,False,0,0,,,68,0,86%,0,9,5,3,1,0,1,1,0,0,0,,,1.0,,,,1.0,2.0
8758,Fiorentina,502,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,75,25,F,8.0,False,False,3,1,,,23,2,88%,0,8,5,1,1,2,2,0,0,0,0,,,,,1.0,,0.0,1.0
8758,Fiorentina,502,30456,Riccardo Saponara,https://media.api-sports.io/football/players/30456.png,90,8,M,8.2,False,False,3,2,,,37,3,77%,0,11,8,4,4,2,2,0,0,0,0,,1.0,,,,,0.0,1.0
8758,Fiorentina,502,21096,Valentin Eysseric,https://media.api-sports.io/football/players/21096.png,90,10,M,7.5,False,False,3,1,,,30,4,73%,0,13,6,3,1,3,3,0,0,0,0,,,,,,,0.0,2.0
8758,Fiorentina,502,30414,Giovanni Simeone,https://media.api-sports.io/football/players/30414.png,90,9,F,7.1,False,False,4,1,,,7,0,41%,1,10,3,1,0,0,1,0,0,0,0,,,2.0,,1.0,,0.0,
8758,Fiorentina,502,1475,Bruno Gaspar,https://media.api-sports.io/football/players/1475.png,8,76,D,6.6,False,True,0,0,,,13,0,86%,1,2,1,0,0,0,0,0,0,0,0,,,1.0,,,,0.0,1.0
8758,Fiorentina,502,30404,Bryan Dabo,https://media.api-sports.io/football/players/30404.png,38,14,M,7.0,False,True,0,0,,,49,0,87%,1,7,6,2,2,1,1,0,0,0,0,,,,,,,0.0,1.0
8758,Fiorentina,502,31559,Simone Lo Faso,https://media.api-sports.io/football/players/31559.png,15,27,F,6.7,False,True,1,0,,,21,1,95%,0,1,0,0,0,0,0,0,0,0,0,,,1.0,,,,0.0,
8758,Crotone,501,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,90,1,G,6.7,True,False,0,0,2.0,4.0,6,0,46%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8758,Crotone,501,30922,Davide Faraoni,https://media.api-sports.io/football/players/30922.png,90,37,D,6.9,False,False,0,0,,,33,0,71%,1,12,8,1,0,2,1,0,0,0,0,,,,,,,0.0,4.0
8758,Crotone,501,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,90,7,D,6.5,False,False,1,0,,,35,0,83%,3,9,3,1,0,1,1,0,0,0,0,,,1.0,,,,1.0,1.0
8758,Crotone,501,31072,Marco Capuano,https://media.api-sports.io/football/players/31072.png,57,23,D,5.8,False,False,0,0,,,30,1,76%,0,8,5,2,2,0,2,2,1,0,0,,,1.0,,,,0.0,
8758,Crotone,501,31134,Bruno Martella,https://media.api-sports.io/football/players/31134.png,90,87,D,6.4,False,False,1,1,,,22,0,75%,3,7,1,2,1,0,0,0,0,0,0,,,1.0,,,,1.0,
8758,Crotone,501,30989,Andrea Barberis,https://media.api-sports.io/football/players/30989.png,56,10,M,6.5,False,False,0,0,,,11,0,73%,0,7,4,2,1,1,0,0,0,0,0,,,1.0,,,,0.0,1.0
8758,Crotone,501,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,90,38,M,6.5,False,False,1,0,,,45,1,83%,0,6,1,0,0,1,4,1,0,0,0,,,1.0,,,,1.0,
8758,Crotone,501,30990,Ahmed Benali,https://media.api-sports.io/football/players/30990.png,90,92,M,6.9,False,False,1,0,,,57,1,91%,1,6,4,1,1,1,0,0,0,0,0,,,2.0,,,,0.0,
8758,Crotone,501,30638,Federico Ricci,https://media.api-sports.io/football/players/30638.png,73,11,F,6.8,False,False,0,0,,,18,0,66%,1,11,7,2,2,5,1,1,0,0,0,,,1.0,,,,0.0,
8758,Crotone,501,31095,Marcello Trotta,https://media.api-sports.io/football/players/31095.png,90,29,F,7.0,False,False,2,1,,,20,0,76%,1,13,8,1,1,3,0,0,0,0,0,,,2.0,,,,0.0,
8758,Crotone,501,43030,Adrian Stoian,https://media.api-sports.io/football/players/43030.png,64,5,M,6.7,False,False,0,0,,,22,1,62%,1,9,5,2,1,4,0,1,0,0,0,,,,,,,0.0,
8758,Crotone,501,48566,Arlind Ajeti,https://media.api-sports.io/football/players/48566.png,26,93,D,6.7,False,False,0,0,,,11,0,84%,0,1,1,0,0,0,0,0,0,0,0,,,,,,,0.0,
8758,Crotone,501,30984,Mario Sampirisi,https://media.api-sports.io/football/players/30984.png,17,31,D,6.9,False,False,0,0,,,7,0,77%,1,2,2,0,0,1,0,0,0,0,0,,,,,,,0.0,1.0
8758,Crotone,501,31237,Giovanni Crociata,https://media.api-sports.io/football/players/31237.png,34,89,M,6.4,False,False,0,0,,,8,1,100%,1,7,3,1,0,2,1,0,0,0,0,,,,,,,0.0,1.0
8760,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90,1,G,7.0,False,False,0,0,0.0,1.0,23,0,100%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8760,Inter,505,855,João Cancelo,https://media.api-sports.io/football/players/855.png,90,7,D,7.3,False,False,1,0,,,53,2,81%,1,10,5,3,1,2,1,0,0,0,0,,,2.0,,,,0.0,1.0
8760,Inter,505,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90,37,D,7.6,False,False,0,0,,,82,1,91%,1,8,5,0,0,0,1,0,0,0,0,,,,,,,1.0,1.0
8760,Inter,505,195,João Miranda,https://media.api-sports.io/football/players/195.png,90,25,D,7.3,False,False,0,0,,,72,0,90%,2,7,4,0,0,1,0,0,0,0,0,,,,,,,0.0,1.0
8760,Inter,505,193,Danilo D'Ambrosio,https://media.api-sports.io/football/players/193.png,59,33,D,7.0,False,False,1,0,,,46,0,93%,0,7,5,1,1,0,1,0,0,0,0,,,1.0,,,,1.0,
8760,Inter,505,203,Roberto Gagliardini,https://media.api-sports.io/football/players/203.png,90,5,M,7.1,False,False,5,0,,,72,1,86%,0,11,5,1,0,0,1,1,0,0,0,,,1.0,,,,0.0,2.0
8760,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,90,77,M,8.3,False,False,2,0,,,97,2,91%,2,11,7,2,2,2,2,0,0,0,0,,1.0,1.0,,,,0.0,1.0
8760,Inter,505,202,Antonio Candreva,https://media.api-sports.io/football/players/202.png,90,87,M,7.9,False,False,5,0,,,48,2,87%,0,8,6,3,3,2,0,0,0,0,0,,,1.0,,,,0.0,1.0
8760,Inter,505,142,Rafinha Alcántara,https://media.api-sports.io/football/players/142.png,75,8,M,6.9,False,False,1,0,,,35,1,81%,0,12,8,2,2,3,1,0,0,0,0,,,1.0,,,,0.0,1.0
8760,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,90,44,M,9.4,False,False,3,1,,,47,7,75%,1,11,3,1,1,0,0,0,0,0,0,,2.0,4.0,,1.0,,0.0,2.0
8760,Inter,505,216,Mauro Icardi,https://media.api-sports.io/football/players/216.png,65,9,F,8.5,True,False,3,2,,,5,0,62%,0,0,0,0,0,0,0,0,0,0,0,,,,,2.0,,0.0,
8760,Inter,505,775,Davide Santon,https://media.api-sports.io/football/players/775.png,31,21,D,6.9,False,True,0,0,,,25,0,92%,0,3,3,1,1,0,0,0,0,0,0,,,,,,,0.0,1.0
8760,Inter,505,210,Borja Valero,https://media.api-sports.io/football/players/210.png,15,20,M,7.1,False,True,2,1,,,19,1,90%,0,1,0,0,0,0,0,0,0,0,0,,,1.0,,,,0.0,
8760,Inter,505,12795,Éder,https://media.api-sports.io/football/players/12795.png,25,23,F,6.8,False,True,1,1,,,9,1,81%,0,1,1,0,0,1,0,0,0,0,0,,,,,,,0.0,
8760,Verona,504,30792,Nicolas Andrade,https://media.api-sports.io/football/players/30792.png,89,1,G,6.0,False,False,0,0,3.0,1.0,12,0,37%,0,1,0,0,0,0,1,0,1,0,0,0.0,,,,,,0.0,
8760,Verona,504,30446,Alex Ferrari,https://media.api-sports.io/football/players/30446.png,57,28,D,6.0,False,False,0,0,,,8,0,44%,2,6,4,2,2,0,0,0,0,0,0,,,1.0,,,,1.0,
8760,Verona,504,31604,Antonio Caracciolo,https://media.api-sports.io/football/players/31604.png,90,12,D,6.6,False,False,2,0,,,21,1,77%,1,3,2,0,0,0,0,0,0,0,0,,,,,,,2.0,
8760,Verona,504,1601,Jagoš Vuković,https://media.api-sports.io/football/players/1601.png,90,26,D,6.9,False,False,0,0,,,30,2,78%,2,1,1,0,0,0,0,0,0,0,0,,,,,,,1.0,1.0
8760,Verona,504,20855,Samuel Souprayen,https://media.api-sports.io/football/players/20855.png,90,69,D,6.2,False,False,0,0,,,29,0,82%,2,5,2,2,1,1,1,0,0,0,0,,,,,,,0.0,
8760,Verona,504,1860,Rômulo,https://media.api-sports.io/football/players/1860.png,90,2,M,5.7,True,False,0,0,,,19,0,73%,1,11,2,3,2,0,1,1,0,0,0,,,3.0,,,,0.0,
8760,Verona,504,31427,Simone Calvano,https://media.api-sports.io/football/players/31427.png,90,23,M,6.7,False,False,2,0,,,26,0,89%,4,9,5,3,3,1,2,0,0,0,0,,,1.0,,,,0.0,
8760,Verona,504,70351,Marcel Büchel,https://media.api-sports.io/football/players/70351.png,90,77,M,6.5,False,False,1,0,,,36,2,81%,2,10,3,1,0,1,2,1,0,0,0,,,2.0,,,,1.0,1.0
8760,Verona,504,30859,Mohamed Fares,https://media.api-sports.io/football/players/30859.png,90,93,D,6.2,False,False,1,0,,,14,0,77%,3,11,3,1,1,0,4,1,0,0,0,,,1.0,,,,0.0,
8760,Verona,504,19386,Rolando Aarons,https://media.api-sports.io/football/players/19386.png,65,16,M,6.7,False,False,1,0,,,9,0,90%,1,11,5,3,2,1,0,0,0,0,0,,,,,,,0.0,
8760,Verona,504,1331,Bruno Petković,https://media.api-sports.io/football/players/1331.png,79,70,F,6.7,False,False,0,0,,,12,2,60%,0,17,9,2,1,3,0,0,0,0,0,,,1.0,,,,0.0,
8760,Verona,504,30919,Matteo Bianchetti,https://media.api-sports.io/football/players/30919.png,33,22,D,6.7,False,False,0,0,,,10,0,71%,1,4,2,0,0,0,0,0,0,0,0,,,2.0,,,,1.0,
8760,Verona,504,47500,Daniele Verde,https://media.api-sports.io/football/players/47500.png,25,7,F,6.8,False,False,1,1,,,3,0,75%,2,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8760,Verona,504,50158,Alessio Cerci,https://media.api-sports.io/football/players/50158.png,11,10,F,6.5,False,False,0,0,,,5,0,100%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8755,Sassuolo,488,30516,Andrea Consigli,https://media.api-sports.io/football/players/30516.png,90,47,G,7.1,False,False,0,0,1.0,3.0,16,0,47%,0,2,2,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8755,Sassuolo,488,30525,Pol Lirola,https://media.api-sports.io/football/players/30525.png,90,21,D,5.9,False,False,0,0,,,10,0,71%,1,10,2,2,0,0,3,0,0,0,0,,,1.0,,,,0.0,1.0
8755,Sassuolo,488,31073,Edoardo Goldaniga,https://media.api-sports.io/football/players/31073.png,90,24,D,6.6,False,False,0,0,,,11,0,57%,2,7,3,0,0,1,1,1,0,0,0,,,2.0,,,,1.0,2.0
8755,Sassuolo,488,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90,15,D,6.9,True,False,0,0,,,15,0,68%,2,4,4,0,0,0,0,0,0,0,0,,,,,,,0.0,
8755,Sassuolo,488,30528,Federico Peluso,https://media.api-sports.io/football/players/30528.png,90,13,D,6.8,False,False,1,0,,,9,0,50%,3,5,3,0,0,1,2,1,0,0,0,,,,,,,0.0,1.0
8755,Sassuolo,488,30527,Rogério,https://media.api-sports.io/football/players/30527.png,90,26,M,6.6,False,False,2,1,,,7,1,35%,1,7,4,2,2,1,0,0,0,0,0,,,2.0,,,,0.0,1.0
8755,Sassuolo,488,30780,Luca Mazzitelli,https://media.api-sports.io/football/players/30780.png,78,6,M,7.0,False,False,1,0,,,13,0,56%,3,12,7,0,0,0,2,0,0,0,0,,,1.0,,,,0.0,2.0
8755,Sassuolo,488,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,84,12,M,7.5,False,False,0,0,,,26,2,78%,7,11,6,1,1,2,4,0,0,0,0,,,1.0,,,,0.0,2.0
8755,Sassuolo,488,30867,Simone Missiroli,https://media.api-sports.io/football/players/30867.png,90,7,M,7.1,False,False,0,0,,,19,0,65%,4,15,10,0,0,2,1,0,0,0,0,,,,,,,2.0,
8755,Sassuolo,488,30537,Domenico Berardi,https://media.api-sports.io/football/players/30537.png,73,25,F,6.3,False,False,3,1,,,7,0,63%,1,10,3,3,2,1,1,1,0,0,0,,,3.0,,,,0.0,
8755,Sassuolo,488,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,90,16,F,7.5,False,False,3,2,,,16,1,61%,0,14,6,4,3,1,0,0,0,0,0,,,3.0,,1.0,,0.0,
8755,Sassuolo,488,30534,Francesco Magnanelli,https://media.api-sports.io/football/players/30534.png,6,4,M,6.5,False,True,0,0,,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
8755,Sassuolo,488,31081,Francesco Cassata,https://media.api-sports.io/football/players/31081.png,12,29,M,6.0,False,True,0,0,,,2,0,50%,0,4,0,0,0,0,2,1,0,0,0,,,1.0,,,,0.0,
8755,Sassuolo,488,91301,Antonino Ragusa,https://media.api-sports.io/football/players/91301.png,17,90,F,6.9,False,True,0,0,,,2,1,100%,1,4,4,1,1,1,0,1,0,0,0,,,,,,,0.0,1.0
8755,Napoli,492,1624,Pepe Reina,https://media.api-sports.io/football/players/1624.png,90,25,G,6.7,False,False,0,0,1.0,3.0,25,0,96%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,
8755,Napoli,492,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,90,23,D,6.7,False,False,0,0,,,88,0,87%,0,5,3,1,1,0,1,0,0,0,0,,,1.0,,,,0.0,
8755,Napoli,492,314,Raúl Albiol,https://media.api-sports.io/football/players/314.png,90,33,D,7.1,False,False,0,0,,,90,1,84%,3,11,6,1,1,0,1,1,0,0,0,,,,,,,0.0,1.0
8755,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90,26,D,6.4,False,False,0,0,,,77,0,88%,1,8,3,0,0,0,1,0,0,0,0,,,2.0,,,,1.0,1.0
8755,Napoli,492,322,Mário Rui,https://media.api-sports.io/football/players/322.png,90,6,D,7.0,False,False,0,0,,,69,1,82%,0,17,9,1,0,6,1,0,0,0,0,,1.0,,,,,0.0,1.0
