fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,fouls_drawn,passes_key,tackles_blocks,dribbles_past,fouls_committed,penalty_commited,shots_total,shots_on,goals_total,tackles_interceptions,dribbles_success,offsides,penalty_won
1224008,1899 Hoffenheim,167,25242,Marius Bülter,https://media.api-sports.io/football/players/25242.png,90.0,21,F,7.3,False,False,0,0.0,,16.0,11,0,0,0,0,,1.0,9.0,5.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,3.0,,
1224008,1899 Hoffenheim,167,7691,Mergim Berisha,https://media.api-sports.io/football/players/7691.png,58.0,10,F,6.3,False,False,0,0.0,,3.0,2,0,0,0,0,,,8.0,3.0,1.0,2.0,,,,1.0,,1.0,,,,,,
1224008,1899 Hoffenheim,167,127631,Valentin Gendrey,https://media.api-sports.io/football/players/127631.png,45.0,15,D,7.2,False,True,0,0.0,,11.0,8,0,0,0,0,,1.0,5.0,5.0,1.0,2.0,2.0,,,,,,,,,1.0,,
1224008,1899 Hoffenheim,167,279907,Umut Tohumcu,https://media.api-sports.io/football/players/279907.png,45.0,17,M,6.9,False,True,0,0.0,,22.0,19,1,0,0,0,,3.0,8.0,5.0,1.0,1.0,,,,2.0,,,,,,1.0,,
1224008,1899 Hoffenheim,167,28382,Haris Tabaković,https://media.api-sports.io/football/players/28382.png,32.0,26,F,6.9,False,True,0,0.0,,6.0,3,0,0,0,0,,,6.0,3.0,,,,,,1.0,,1.0,1.0,,,,,
1224008,1899 Hoffenheim,167,22,Jacob Bruun Larsen,https://media.api-sports.io/football/players/22.png,11.0,29,F,6.6,False,True,0,0.0,,3.0,3,0,0,0,0,,,1.0,,,,1.0,,,,,,,,,,,
1224008,1899 Hoffenheim,167,66019,Adam Hložek,https://media.api-sports.io/football/players/66019.png,1.0,23,F,,False,True,0,0.0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
1224008,1899 Hoffenheim,167,163066,Luca Philipp,https://media.api-sports.io/football/players/163066.png,,37,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224008,1899 Hoffenheim,167,270,Stanley N'Soki,https://media.api-sports.io/football/players/270.png,,34,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224008,1899 Hoffenheim,167,304686,Arthur Chaves,https://media.api-sports.io/football/players/304686.png,,35,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224008,1899 Hoffenheim,167,1094,Diadié Samassékou,https://media.api-sports.io/football/players/1094.png,,18,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,362884,Kauã dos Santos,https://media.api-sports.io/football/players/362884.png,90.0,40,G,8.7,False,False,0,0.0,7.0,33.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,533,Rasmus Kristensen,https://media.api-sports.io/football/players/533.png,90.0,13,D,7.2,False,False,0,0.0,,39.0,29,0,0,0,0,,1.0,7.0,5.0,2.0,2.0,1.0,,,1.0,,,,,,1.0,,
1224004,Eintracht Frankfurt,169,1809,Tuta,https://media.api-sports.io/football/players/1809.png,90.0,35,D,7.9,False,False,0,0.0,,32.0,30,0,0,0,0,,3.0,9.0,5.0,,,,4.0,1.0,,,,,,,,,
1224004,Eintracht Frankfurt,169,26238,Robin Koch,https://media.api-sports.io/football/players/26238.png,90.0,4,D,7.6,True,False,0,0.0,,41.0,38,0,0,0,0,,,14.0,5.0,,1.0,,3.0,1.0,1.0,,2.0,,,1.0,,,
1224004,Eintracht Frankfurt,169,204043,Arthur Theate,https://media.api-sports.io/football/players/204043.png,90.0,3,D,7.3,False,False,0,0.0,,31.0,28,1,0,0,0,,,6.0,1.0,,1.0,1.0,3.0,2.0,,,,,,,,,
1224004,Eintracht Frankfurt,169,161922,Ansgar Knauff,https://media.api-sports.io/football/players/161922.png,78.0,36,M,7.9,False,False,0,1.0,,22.0,16,0,0,0,0,,4.0,15.0,9.0,3.0,1.0,3.0,,,4.0,,,,,,3.0,,
1224004,Eintracht Frankfurt,169,21587,Ellyes Skhiri,https://media.api-sports.io/football/players/21587.png,90.0,15,M,6.9,False,False,0,0.0,,50.0,45,0,0,0,0,,1.0,8.0,3.0,1.0,1.0,2.0,,1.0,2.0,,,,,1.0,,,
1224004,Eintracht Frankfurt,169,335094,Hugo Larsson,https://media.api-sports.io/football/players/335094.png,85.0,16,M,7.9,False,False,0,0.0,,32.0,30,0,0,0,0,,,3.0,1.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,
1224004,Eintracht Frankfurt,169,276670,Farès Chaïbi,https://media.api-sports.io/football/players/276670.png,70.0,8,M,7.5,False,False,0,0.0,,20.0,16,0,0,0,0,,1.0,2.0,1.0,,,2.0,,,,,1.0,,,2.0,,,
1224004,Eintracht Frankfurt,169,174565,Hugo Ekitiké,https://media.api-sports.io/football/players/174565.png,78.0,11,F,6.3,False,False,0,0.0,,18.0,12,0,0,0,0,,1.0,12.0,6.0,6.0,2.0,1.0,,,,,3.0,1.0,,1.0,2.0,,
1224004,Eintracht Frankfurt,169,81573,Omar Marmoush,https://media.api-sports.io/football/players/81573.png,85.0,7,F,7.9,False,False,0,0.0,,18.0,17,0,0,0,0,,,14.0,4.0,8.0,1.0,3.0,,,,,5.0,2.0,1.0,1.0,1.0,,
1224004,Eintracht Frankfurt,169,90594,Junior Dina Ebimbe,https://media.api-sports.io/football/players/90594.png,20.0,26,M,6.7,False,True,0,0.0,,10.0,8,0,0,0,0,,,3.0,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,
1224004,Eintracht Frankfurt,169,369674,Jean-Mattéo Bahoya,https://media.api-sports.io/football/players/369674.png,12.0,19,F,7.6,False,True,0,1.0,,5.0,4,0,0,0,0,,2.0,3.0,3.0,1.0,,1.0,,,,,,,,,1.0,,
1224004,Eintracht Frankfurt,169,202696,Igor Matanović,https://media.api-sports.io/football/players/202696.png,12.0,9,F,6.6,False,True,0,0.0,,4.0,4,0,0,0,0,,,2.0,2.0,,2.0,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,156490,Niels Nkounkou,https://media.api-sports.io/football/players/156490.png,10.0,29,D,6.3,False,True,0,0.0,,6.0,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,14,Mahmoud Dahoud,https://media.api-sports.io/football/players/14.png,10.0,18,M,6.3,False,True,0,0.0,,7.0,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,26291,Jens Grahl,https://media.api-sports.io/football/players/26291.png,,33,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,162414,Aurèle Amenda,https://media.api-sports.io/football/players/162414.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,269531,Nnamdi Collins,https://media.api-sports.io/football/players/269531.png,,34,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Eintracht Frankfurt,169,339887,Can Uzun,https://media.api-sports.io/football/players/339887.png,,20,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Borussia Mönchengladbach,163,25626,Moritz Nicolas,https://media.api-sports.io/football/players/25626.png,90.0,33,G,6.9,False,False,2,0.0,2.0,36.0,31,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1224004,Borussia Mönchengladbach,163,50852,Joseph Scally,https://media.api-sports.io/football/players/50852.png,90.0,29,D,6.9,False,False,0,0.0,,39.0,35,0,0,0,0,,4.0,8.0,6.0,2.0,1.0,,,1.0,,,1.0,,,,1.0,,
1224004,Borussia Mönchengladbach,163,38114,Ko Itakura,https://media.api-sports.io/football/players/38114.png,90.0,3,D,7.3,False,False,0,0.0,,85.0,77,0,0,0,0,,5.0,11.0,7.0,,,,1.0,1.0,2.0,,1.0,1.0,,,,,
1224004,Borussia Mönchengladbach,163,2803,Nico Elvedi,https://media.api-sports.io/football/players/2803.png,90.0,30,D,7.7,False,False,0,0.0,,102.0,97,0,0,0,0,,3.0,7.0,6.0,,,,3.0,,,,2.0,1.0,,,,,
1224004,Borussia Mönchengladbach,163,163069,Luca Netz,https://media.api-sports.io/football/players/163069.png,90.0,20,D,7.2,False,False,0,0.0,,69.0,65,0,0,0,0,,1.0,9.0,5.0,3.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,
1224004,Borussia Mönchengladbach,163,203007,Rocco Reitz,https://media.api-sports.io/football/players/203007.png,79.0,27,M,7.9,False,False,0,0.0,,55.0,50,0,0,0,0,,3.0,3.0,3.0,,,1.0,1.0,,,,2.0,1.0,,2.0,,,
1224004,Borussia Mönchengladbach,163,19,Julian Weigl,https://media.api-sports.io/football/players/19.png,71.0,8,M,7.2,True,False,0,0.0,,67.0,64,1,0,0,0,,1.0,4.0,2.0,,,1.0,,,1.0,,1.0,,,2.0,,,
1224004,Borussia Mönchengladbach,163,22148,Nathan N'Goumou,https://media.api-sports.io/football/players/22148.png,71.0,19,M,7.3,False,False,0,0.0,,15.0,13,0,0,0,0,,1.0,4.0,3.0,1.0,,,,,,,2.0,2.0,,,1.0,1.0,
1224004,Borussia Mönchengladbach,163,25461,Kevin Stöger,https://media.api-sports.io/football/players/25461.png,90.0,7,M,8.3,False,False,0,0.0,,76.0,60,0,0,0,0,,1.0,19.0,9.0,5.0,6.0,13.0,,2.0,2.0,,2.0,1.0,,,2.0,,
1224004,Borussia Mönchengladbach,163,725,Robin Hack,https://media.api-sports.io/football/players/725.png,71.0,25,M,6.9,False,False,0,0.0,,39.0,36,0,0,0,0,,,7.0,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,,
1224004,Borussia Mönchengladbach,163,26256,Tim Kleindienst,https://media.api-sports.io/football/players/26256.png,90.0,11,F,7,False,False,0,0.0,,12.0,8,0,0,0,0,,,15.0,7.0,1.0,1.0,2.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,
1224004,Borussia Mönchengladbach,163,24969,Philipp Sander,https://media.api-sports.io/football/players/24969.png,19.0,16,M,6.7,False,True,0,0.0,,27.0,24,0,0,0,0,,,3.0,1.0,,,,,1.0,1.0,,,,,1.0,,,
1224004,Borussia Mönchengladbach,163,80434,Tomáš Čvančara,https://media.api-sports.io/football/players/80434.png,19.0,31,F,6.3,False,True,0,0.0,,5.0,4,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,
1224004,Borussia Mönchengladbach,163,25646,Alassane Pléa,https://media.api-sports.io/football/players/25646.png,19.0,14,F,6.2,False,True,0,0.0,,5.0,3,0,0,0,0,,,4.0,,1.0,,,,,1.0,,,,,,,,
1224004,Borussia Mönchengladbach,163,25638,Florian Neuhaus,https://media.api-sports.io/football/players/25638.png,11.0,10,M,6.2,False,True,0,0.0,,7.0,5,0,0,0,0,,,2.0,,,,,,2.0,,,,,,,,,
1224004,Borussia Mönchengladbach,163,25627,Tobias Sippel,https://media.api-sports.io/football/players/25627.png,,21,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Borussia Mönchengladbach,163,1082,Stefan Lainer,https://media.api-sports.io/football/players/1082.png,,22,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Borussia Mönchengladbach,163,24839,Marvin Friedrich,https://media.api-sports.io/football/players/24839.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Borussia Mönchengladbach,163,322627,Fabio Chiarodia,https://media.api-sports.io/football/players/322627.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224004,Borussia Mönchengladbach,163,280427,Grant-Leon Ranos,https://media.api-sports.io/football/players/280427.png,,28,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,Bayer Leverkusen,168,963,Lukáš Hrádecký,https://media.api-sports.io/football/players/963.png,90.0,1,G,5.9,True,False,3,0.0,2.0,19.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1224002,Bayer Leverkusen,168,41150,Edmond Tapsoba,https://media.api-sports.io/football/players/41150.png,90.0,12,D,6.7,False,False,0,0.0,,87.0,78,0,0,0,0,,3.0,11.0,5.0,1.0,,,,3.0,,,,,,2.0,1.0,,
1224002,Bayer Leverkusen,168,972,Jonathan Tah,https://media.api-sports.io/football/players/972.png,90.0,4,D,7.5,False,False,0,0.0,,87.0,84,0,0,0,0,,1.0,3.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,,,
1224002,Bayer Leverkusen,168,343316,Jeanuël Belocian,https://media.api-sports.io/football/players/343316.png,45.0,44,D,6.3,False,False,0,0.0,,29.0,26,1,0,0,0,,1.0,9.0,7.0,1.0,4.0,,,,1.0,,,,,,1.0,,
1224002,Bayer Leverkusen,168,1146,Nordi Mukiele,https://media.api-sports.io/football/players/1146.png,45.0,23,M,6.3,False,False,0,0.0,,30.0,28,0,0,0,0,,2.0,4.0,3.0,,,,,,,,,,,1.0,,,
1224002,Bayer Leverkusen,168,1464,Granit Xhaka,https://media.api-sports.io/football/players/1464.png,90.0,34,M,7.9,False,False,0,1.0,,122.0,117,0,0,0,0,,1.0,4.0,4.0,,2.0,3.0,,,,,1.0,,,,,,
1224002,Bayer Leverkusen,168,47516,Aleix García,https://media.api-sports.io/football/players/47516.png,79.0,24,M,7.6,False,False,0,1.0,,79.0,74,0,0,0,0,,,3.0,1.0,,1.0,3.0,,1.0,1.0,,1.0,,,,,,
1224002,Bayer Leverkusen,168,563,Alejandro Grimaldo,https://media.api-sports.io/football/players/563.png,90.0,20,M,7.2,False,False,0,1.0,,82.0,73,1,0,0,0,,,5.0,2.0,3.0,1.0,3.0,,1.0,1.0,,,,,1.0,1.0,,
1224002,Bayer Leverkusen,168,129682,Amine Adli,https://media.api-sports.io/football/players/129682.png,56.0,21,F,6.9,False,False,0,0.0,,21.0,14,1,0,0,0,,1.0,9.0,5.0,3.0,1.0,1.0,,,1.0,,,,,,2.0,,
1224002,Bayer Leverkusen,168,203224,Florian Wirtz,https://media.api-sports.io/football/players/203224.png,90.0,10,F,9,False,False,0,0.0,,85.0,78,0,0,0,0,,2.0,18.0,12.0,14.0,,3.0,,,,,2.0,2.0,1.0,,10.0,,
1224002,Bayer Leverkusen,168,794,Patrik Schick,https://media.api-sports.io/football/players/794.png,68.0,14,F,6.6,False,False,0,0.0,,12.0,9,0,0,0,0,,,8.0,3.0,3.0,,1.0,,,1.0,,2.0,1.0,,,1.0,2.0,
1224002,Bayer Leverkusen,168,127817,Piero Hincapié,https://media.api-sports.io/football/players/127817.png,45.0,3,D,8,False,True,0,0.0,,55.0,50,0,0,0,0,,1.0,3.0,2.0,,,1.0,,,1.0,,1.0,1.0,1.0,4.0,,,
1224002,Bayer Leverkusen,168,152654,Jeremie Frimpong,https://media.api-sports.io/football/players/152654.png,45.0,30,D,7.2,False,True,0,0.0,,19.0,18,1,0,0,0,,1.0,6.0,4.0,1.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,
1224002,Bayer Leverkusen,168,663,Martin Terrier,https://media.api-sports.io/football/players/663.png,34.0,11,F,7.2,False,True,0,0.0,,23.0,20,0,0,0,0,,1.0,3.0,3.0,,2.0,1.0,,,,,1.0,,,,,2.0,
1224002,Bayer Leverkusen,168,39071,Victor Okoh Boniface,https://media.api-sports.io/football/players/39071.png,22.0,22,F,7.6,False,True,0,0.0,,6.0,5,0,0,0,0,,1.0,3.0,2.0,,1.0,,,,,,3.0,2.0,1.0,,,,
1224002,Bayer Leverkusen,168,6002,Exequiel Palacios,https://media.api-sports.io/football/players/6002.png,11.0,25,M,6.9,False,True,0,0.0,,17.0,17,0,0,0,0,,,1.0,,,,1.0,,,,,1.0,,,,,,
1224002,Bayer Leverkusen,168,138804,Matej Kovar,https://media.api-sports.io/football/players/138804.png,,17,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,Bayer Leverkusen,168,352375,Arthur,https://media.api-sports.io/football/players/352375.png,,13,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,Bayer Leverkusen,168,24903,Robert Andrich,https://media.api-sports.io/football/players/24903.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,Bayer Leverkusen,168,25635,Jonas Hofmann,https://media.api-sports.io/football/players/25635.png,,7,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,VfL Wolfsburg,161,15573,Kamil Grabara,https://media.api-sports.io/football/players/15573.png,90.0,1,G,5.6,False,False,4,0.0,3.0,33.0,7,1,0,0,0,0.0,,,,,,,,,,,,,,,,,
1224002,VfL Wolfsburg,161,177618,Kilian Fischer,https://media.api-sports.io/football/players/177618.png,90.0,2,D,5.9,False,False,0,0.0,,17.0,13,0,0,0,0,,3.0,12.0,4.0,1.0,,,,5.0,2.0,,,,,1.0,,,
1224002,VfL Wolfsburg,161,1408,Sebastiaan Bornauw,https://media.api-sports.io/football/players/1408.png,90.0,3,D,7,False,False,0,0.0,,22.0,17,0,0,0,0,,1.0,10.0,4.0,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,
1224002,VfL Wolfsburg,161,48574,Cedric Zesiger,https://media.api-sports.io/football/players/48574.png,90.0,5,D,6.3,False,False,0,0.0,,27.0,21,1,0,0,0,,1.0,8.0,2.0,,,,2.0,1.0,3.0,,,,,,,,
1224002,VfL Wolfsburg,161,40560,Jakub Kamiński,https://media.api-sports.io/football/players/40560.png,90.0,16,D,6,False,False,0,1.0,,16.0,13,1,0,0,0,,1.0,11.0,2.0,,,1.0,,4.0,2.0,,,,,1.0,,,
1224002,VfL Wolfsburg,161,25408,Maximilian Arnold,https://media.api-sports.io/football/players/25408.png,90.0,27,M,6.5,True,False,0,0.0,,21.0,19,1,0,0,0,,,7.0,3.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,1.0,,
1224002,VfL Wolfsburg,161,25917,Ridle Baku,https://media.api-sports.io/football/players/25917.png,42.0,20,M,6.3,False,False,0,0.0,,5.0,2,0,0,0,0,,2.0,4.0,2.0,,,1.0,,1.0,,,1.0,,,,,,
1224002,VfL Wolfsburg,161,126642,Patrick Wimmer,https://media.api-sports.io/football/players/126642.png,72.0,39,M,6.3,False,False,0,0.0,,9.0,7,0,0,0,0,,,10.0,4.0,2.0,2.0,1.0,,2.0,1.0,,,,,3.0,1.0,,
1224002,VfL Wolfsburg,161,30484,Mattias Svanberg,https://media.api-sports.io/football/players/30484.png,71.0,32,M,7.3,False,False,0,0.0,,13.0,10,0,0,0,0,,2.0,12.0,5.0,3.0,,,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,,
1224002,VfL Wolfsburg,161,265363,Tiago Tomás,https://media.api-sports.io/football/players/265363.png,71.0,11,M,6.7,False,False,0,0.0,,9.0,6,1,0,0,0,,,5.0,2.0,2.0,1.0,2.0,,,1.0,,,,,,1.0,,
1224002,VfL Wolfsburg,161,200139,Mohamed El Amine Amoura,https://media.api-sports.io/football/players/200139.png,89.0,9,F,6.9,False,False,0,0.0,,12.0,12,0,0,0,0,,2.0,7.0,3.0,2.0,,,,,1.0,,4.0,1.0,,,,1.0,
1224002,VfL Wolfsburg,161,162409,Konstantinos Koulierakis,https://media.api-sports.io/football/players/162409.png,48.0,4,D,7.2,False,True,0,1.0,,11.0,9,0,0,0,0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,
1224002,VfL Wolfsburg,161,24807,Salih Özcan,https://media.api-sports.io/football/players/24807.png,19.0,8,M,6.3,False,True,0,0.0,,4.0,,0,0,0,0,,,,,,,,1.0,,,,1.0,,,,,,
1224002,VfL Wolfsburg,161,25400,Yannick Gerhardt,https://media.api-sports.io/football/players/25400.png,17.0,31,M,6.2,False,True,0,0.0,,3.0,2,0,1,0,0,,,3.0,2.0,,,,,,1.0,,,,,2.0,,,
1224002,VfL Wolfsburg,161,127413,Aster Vranckx,https://media.api-sports.io/football/players/127413.png,18.0,6,M,5.3,False,True,0,0.0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,2.0,,,
1224002,VfL Wolfsburg,161,1291,Denis Vavro,https://media.api-sports.io/football/players/1291.png,1.0,18,D,,False,True,0,0.0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,VfL Wolfsburg,161,1141,Marius Müller,https://media.api-sports.io/football/players/1141.png,,29,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,VfL Wolfsburg,161,380503,Bence Dárdai,https://media.api-sports.io/football/players/380503.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,VfL Wolfsburg,161,25192,Kevin Behrens,https://media.api-sports.io/football/players/25192.png,,17,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224002,VfL Wolfsburg,161,1302,Jonas Wind,https://media.api-sports.io/football/players/1302.png,,23,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224003,VfB Stuttgart,172,399,Alexander Nübel,https://media.api-sports.io/football/players/399.png,90.0,33,G,6.9,False,False,1,0.0,2.0,31.0,22,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1224003,VfB Stuttgart,172,24868,Josha Vagnoman,https://media.api-sports.io/football/players/24868.png,78.0,4,D,6.3,False,False,0,0.0,,26.0,19,0,0,0,0,,,3.0,1.0,,1.0,,,,1.0,,,,,1.0,,,
1224003,VfB Stuttgart,172,129681,Anthony Rouault,https://media.api-sports.io/football/players/129681.png,90.0,29,D,6.7,False,False,0,0.0,,54.0,49,0,0,0,0,,1.0,7.0,2.0,,,,,,4.0,,,,,1.0,,,
1224003,VfB Stuttgart,172,38112,Julian Chabot,https://media.api-sports.io/football/players/38112.png,70.0,24,D,7,False,False,0,0.0,,49.0,45,0,0,0,0,,1.0,2.0,1.0,,,1.0,,,,,,,,2.0,,,
1224003,VfB Stuttgart,172,25342,Maximilian Mittelstädt,https://media.api-sports.io/football/players/25342.png,70.0,7,D,8.3,False,False,0,2.0,,51.0,51,0,0,0,0,,1.0,5.0,1.0,,,5.0,1.0,3.0,,,,,,2.0,,,
1224003,VfB Stuttgart,172,162887,Enzo Millot,https://media.api-sports.io/football/players/162887.png,90.0,8,M,9.2,False,False,0,2.0,,39.0,36,0,0,0,0,,1.0,20.0,11.0,8.0,2.0,2.0,,3.0,1.0,,4.0,2.0,1.0,,8.0,,
1224003,VfB Stuttgart,172,24963,Atakan Karazor,https://media.api-sports.io/football/players/24963.png,90.0,16,M,8.2,True,False,0,1.0,,65.0,57,0,0,0,0,,4.0,11.0,9.0,1.0,2.0,2.0,,,,,,,,,1.0,,
1224003,VfB Stuttgart,172,137210,Angelo Stiller,https://media.api-sports.io/football/players/137210.png,85.0,6,M,6.9,False,False,0,0.0,,68.0,60,0,0,0,0,,2.0,4.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,
1224003,VfB Stuttgart,172,128533,Jamie Leweling,https://media.api-sports.io/football/players/128533.png,90.0,18,M,6.9,False,False,0,0.0,,29.0,24,1,0,0,0,,2.0,10.0,4.0,3.0,1.0,3.0,,,2.0,,,,,,,,
1224003,VfB Stuttgart,172,26475,Deniz Undav,https://media.api-sports.io/football/players/26475.png,90.0,26,F,8,False,False,0,0.0,,25.0,21,0,0,0,0,,1.0,6.0,2.0,1.0,,,,,1.0,,6.0,4.0,2.0,,1.0,2.0,
1224003,VfB Stuttgart,172,46930,Ermedin Demirović,https://media.api-sports.io/football/players/46930.png,70.0,9,F,7.3,False,False,0,0.0,,14.0,10,0,0,0,0,,1.0,5.0,2.0,,,1.0,,1.0,,,2.0,2.0,1.0,,,,
1224003,VfB Stuttgart,172,361981,Anrie Chase,https://media.api-sports.io/football/players/361981.png,20.0,45,D,6.5,False,True,0,0.0,,8.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,
1224003,VfB Stuttgart,172,13,Dan-Axel Zagadou,https://media.api-sports.io/football/players/13.png,20.0,23,D,6.5,False,True,0,0.0,,6.0,6,0,0,0,0,,,,,,,,,,,,,,,1.0,,,
1224003,VfB Stuttgart,172,163032,Fabian Rieder,https://media.api-sports.io/football/players/163032.png,20.0,32,M,6.5,False,True,0,0.0,,9.0,8,0,0,0,0,,1.0,4.0,1.0,1.0,,,,2.0,,,,,,,,,
1224003,VfB Stuttgart,172,194750,El Bilal Touré,https://media.api-sports.io/football/players/194750.png,12.0,10,F,7,False,True,0,0.0,,3.0,2,0,0,0,0,,,2.0,1.0,,,,,,,,2.0,1.0,1.0,,,1.0,
1224003,VfB Stuttgart,172,24798,Chris Führich,https://media.api-sports.io/football/players/24798.png,9.0,27,M,6.3,False,True,0,0.0,,3.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,
1224003,VfB Stuttgart,172,25597,Fabian Bredlow,https://media.api-sports.io/football/players/25597.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224003,VfB Stuttgart,172,26244,Pascal Stenzel,https://media.api-sports.io/football/players/26244.png,,15,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224003,VfB Stuttgart,172,280335,Frans Krätzig,https://media.api-sports.io/football/players/280335.png,,13,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224003,VfB Stuttgart,172,158054,Nick Woltemade,https://media.api-sports.io/football/players/158054.png,,11,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1224003,Borussia Dortmund,165,25282,Gregor Kobel,https://media.api-sports.io/football/players/25282.png,90.0,1,G,6.2,False,False,5,0.0,4.0,42.0,37,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1224003,Borussia Dortmund,165,24845,Julian Ryerson,https://media.api-sports.io/football/players/24845.png,45.0,26,D,6.3,False,False,0,0.0,,10.0,9,0,0,0,0,,1.0,4.0,1.0,1.0,,,,,1.0,,,,,1.0,,,
1224003,Borussia Dortmund,165,25368,Waldemar Anton,https://media.api-sports.io/football/players/25368.png,90.0,3,D,6.5,False,False,0,0.0,,48.0,43,0,0,0,0,,3.0,8.0,7.0,1.0,1.0,,1.0,,,,,,,,1.0,,
1224003,Borussia Dortmund,165,506,Niklas Süle,https://media.api-sports.io/football/players/506.png,90.0,25,D,6.2,False,False,0,0.0,,70.0,66,0,0,0,0,,,5.0,3.0,,,,,,,,2.0,,,,,,
1224003,Borussia Dortmund,165,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,90.0,4,D,5.9,False,False,0,0.0,,58.0,50,0,0,0,0,,,10.0,3.0,4.0,1.0,,,4.0,,,,,,2.0,2.0,,
1224003,Borussia Dortmund,165,637,Felix Nmecha,https://media.api-sports.io/football/players/637.png,30.0,8,M,6.2,False,False,0,0.0,,13.0,12,0,0,0,0,,,3.0,1.0,,1.0,,,,,,,,,,,,
1224003,Borussia Dortmund,165,18970,Pascal Groß,https://media.api-sports.io/football/players/18970.png,63.0,13,M,6.9,False,False,0,0.0,,41.0,36,0,0,0,0,,2.0,4.0,2.0,,,1.0,,1.0,1.0,,,,,1.0,,,
