fixture_id,bet_name,bet_value,bet_odd
1387712,Double Chance,Home/Away,1.28
1387712,Double Chance,Draw/Away,1.91
1387712,First Half Winner,Home,2.50
1387712,First Half Winner,Draw,2.20
1387712,First Half Winner,Away,4.50
1387710,Match Winner,Home,1.44
1387710,Match Winner,Draw,4.75
1387710,Match Winner,Away,6.50
1387710,Second Half Winner,Home,1.73
1387710,Second Half Winner,Draw,2.88
1387710,Second Half Winner,Away,5.50
1387710,Goals Over/Under,Over 1.5,1.17
1387710,Goals Over/Under,Under 1.5,5.00
1387710,Goals Over/Under,Over 2.5,1.53
1387710,Goals Over/Under,Under 2.5,2.50
1387710,Goals Over/Under,Over 3.5,2.38
1387710,Goals Over/Under,Under 3.5,1.57
1387710,Goals Over/Under,Over 0.5,1.02
1387710,Goals Over/Under,Under 0.5,17.00
1387710,Goals Over/Under,Over 8.5,51.00
1387710,Goals Over/Under,Under 8.5,1.00
1387710,Goals Over/Under,Over 4.5,4.00
1387710,Goals Over/Under,Under 4.5,1.25
1387710,Goals Over/Under,Over 7.5,29.00
1387710,Goals Over/Under,Under 7.5,1.01
1387710,Goals Over/Under,Over 5.5,8.00
1387710,Goals Over/Under,Under 5.5,1.08
1387710,Goals Over/Under,Over 6.5,15.00
1387710,Goals Over/Under,Under 6.5,1.03
1387710,HT/FT Double,Home/Draw,15.00
1387710,HT/FT Double,Home/Away,41.00
1387710,HT/FT Double,Draw/Away,13.00
1387710,HT/FT Double,Draw/Draw,7.50
1387710,HT/FT Double,Home/Home,2.10
1387710,HT/FT Double,Draw/Home,4.33
1387710,HT/FT Double,Away/Home,19.00
1387710,HT/FT Double,Away/Draw,17.00
1387710,HT/FT Double,Away/Away,11.00
1387710,Double Chance,Home/Draw,1.11
1387710,Double Chance,Home/Away,1.18
1387710,Double Chance,Draw/Away,2.62
1387710,First Half Winner,Home,1.91
1387710,First Half Winner,Draw,2.60
1387710,First Half Winner,Away,6.00
1387709,Match Winner,Home,2.70
1387709,Match Winner,Draw,3.30
1387709,Match Winner,Away,2.60
1387709,Second Half Winner,Home,2.88
1387709,Second Half Winner,Draw,2.40
1387709,Second Half Winner,Away,2.88
1387709,Goals Over/Under,Over 1.5,1.30
1387709,Goals Over/Under,Under 1.5,3.50
1387709,Goals Over/Under,Over 2.5,1.95
1387709,Goals Over/Under,Under 2.5,1.85
1387709,Goals Over/Under,Over 3.5,3.40
1387709,Goals Over/Under,Under 3.5,1.33
1387709,Goals Over/Under,Over 0.5,1.06
1387709,Goals Over/Under,Under 0.5,10.00
1387709,Goals Over/Under,Over 4.5,6.50
1387709,Goals Over/Under,Under 4.5,1.11
1387709,Goals Over/Under,Over 7.5,51.00
1387709,Goals Over/Under,Under 7.5,1.00
1387709,Goals Over/Under,Over 5.5,13.00
1387709,Goals Over/Under,Under 5.5,1.04
1387709,Goals Over/Under,Over 6.5,26.00
1387709,Goals Over/Under,Under 6.5,1.01
1387709,HT/FT Double,Home/Draw,13.00
1387709,HT/FT Double,Home/Away,26.00
1387709,HT/FT Double,Draw/Away,6.00
1387709,HT/FT Double,Draw/Draw,5.50
1387709,HT/FT Double,Home/Home,4.33
1387709,HT/FT Double,Draw/Home,6.50
1387709,HT/FT Double,Away/Home,26.00
1387709,HT/FT Double,Away/Draw,13.00
1387709,HT/FT Double,Away/Away,4.33
1387709,Double Chance,Home/Draw,1.50
1387709,Double Chance,Home/Away,1.33
1387709,Double Chance,Draw/Away,1.44
1387709,First Half Winner,Home,3.25
1387709,First Half Winner,Draw,2.20
1387709,First Half Winner,Away,3.20
1387714,Match Winner,Home,1.65
1387714,Match Winner,Draw,3.70
1387714,Match Winner,Away,5.50
1387714,Second Half Winner,Home,1.95
1387714,Second Half Winner,Draw,2.50
1387714,Second Half Winner,Away,4.75
1387714,Goals Over/Under,Over 1.5,1.28
1387714,Goals Over/Under,Under 1.5,3.75
1387714,Goals Over/Under,Over 2.5,1.95
1387714,Goals Over/Under,Under 2.5,1.85
1387714,Goals Over/Under,Over 3.5,3.40
1387714,Goals Over/Under,Under 3.5,1.33
1387714,Goals Over/Under,Over 0.5,1.06
1387714,Goals Over/Under,Under 0.5,10.00
1387714,Goals Over/Under,Over 4.5,6.00
1387714,Goals Over/Under,Under 4.5,1.12
1387714,Goals Over/Under,Over 7.5,51.00
1387714,Goals Over/Under,Under 7.5,1.00
1387714,Goals Over/Under,Over 5.5,13.00
1387714,Goals Over/Under,Under 5.5,1.04
1387714,Goals Over/Under,Over 6.5,26.00
1387714,Goals Over/Under,Under 6.5,1.01
1387714,HT/FT Double,Home/Draw,15.00
1387714,HT/FT Double,Home/Away,41.00
1387714,HT/FT Double,Draw/Away,10.00
1387714,HT/FT Double,Draw/Draw,5.50
1387714,HT/FT Double,Home/Home,2.60
1387714,HT/FT Double,Draw/Home,4.50
1387714,HT/FT Double,Away/Home,21.00
1387714,HT/FT Double,Away/Draw,17.00
1387714,HT/FT Double,Away/Away,8.50
1387714,Double Chance,Home/Draw,1.14
1387714,Double Chance,Home/Away,1.28
1387714,Double Chance,Draw/Away,2.20
1387714,First Half Winner,Home,2.20
1387714,First Half Winner,Draw,2.25
1387714,First Half Winner,Away,5.50
1387715,Match Winner,Home,2.20
1387715,Match Winner,Draw,3.40
1387715,Match Winner,Away,3.25
1387715,Second Half Winner,Home,2.50
1387715,Second Half Winner,Draw,2.40
1387715,Second Half Winner,Away,3.25
1387715,Goals Over/Under,Over 1.5,1.30
1387715,Goals Over/Under,Under 1.5,3.50
1387715,Goals Over/Under,Over 2.5,2.00
1387715,Goals Over/Under,Under 2.5,1.80
1387715,Goals Over/Under,Over 3.5,3.40
1387715,Goals Over/Under,Under 3.5,1.33
1387715,Goals Over/Under,Over 0.5,1.06
1387715,Goals Over/Under,Under 0.5,10.00
1387715,Goals Over/Under,Over 4.5,6.50
1387715,Goals Over/Under,Under 4.5,1.11
1387715,Goals Over/Under,Over 7.5,51.00
1387715,Goals Over/Under,Under 7.5,1.00
1387715,Goals Over/Under,Over 5.5,15.00
1387715,Goals Over/Under,Under 5.5,1.03
1387715,Goals Over/Under,Over 6.5,29.00
1387715,Goals Over/Under,Under 6.5,1.01
1387715,HT/FT Double,Home/Draw,13.00
1387715,HT/FT Double,Home/Away,29.00
1387715,HT/FT Double,Draw/Away,7.00
1387715,HT/FT Double,Draw/Draw,5.00
1387715,HT/FT Double,Home/Home,3.60
1387715,HT/FT Double,Draw/Home,5.50
1387715,HT/FT Double,Away/Home,26.00
1387715,HT/FT Double,Away/Draw,15.00
1387715,HT/FT Double,Away/Away,5.00
1387715,Double Chance,Home/Draw,1.33
1387715,Double Chance,Home/Away,1.30
1387715,Double Chance,Draw/Away,1.67
1387715,First Half Winner,Home,2.88
1387715,First Half Winner,Draw,2.20
1387715,First Half Winner,Away,3.75
1387707,Match Winner,Home,4.50
1387707,Match Winner,Draw,3.90
1387707,Match Winner,Away,1.73
1387707,Second Half Winner,Home,4.33
1387707,Second Half Winner,Draw,2.60
1387707,Second Half Winner,Away,2.05
1387707,Goals Over/Under,Over 1.5,1.25
1387707,Goals Over/Under,Under 1.5,4.00
1387707,Goals Over/Under,Over 2.5,1.80
1387707,Goals Over/Under,Under 2.5,2.00
1387707,Goals Over/Under,Over 3.5,3.00
1387707,Goals Over/Under,Under 3.5,1.40
1387707,Goals Over/Under,Over 0.5,1.05
1387707,Goals Over/Under,Under 0.5,11.00
1387707,Goals Over/Under,Over 4.5,5.50
1387707,Goals Over/Under,Under 4.5,1.14
1387707,Goals Over/Under,Over 7.5,51.00
1387707,Goals Over/Under,Under 7.5,1.00
1387707,Goals Over/Under,Over 5.5,11.00
1387707,Goals Over/Under,Under 5.5,1.05
1387707,Goals Over/Under,Over 6.5,23.00
1387707,Goals Over/Under,Under 6.5,1.01
1387707,HT/FT Double,Home/Draw,15.00
1387707,HT/FT Double,Home/Away,21.00
1387707,HT/FT Double,Draw/Away,4.75
1387707,HT/FT Double,Draw/Draw,6.00
1387707,HT/FT Double,Home/Home,7.50
