fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_assists,goals_total,penalty_won,penalty_commited,offsides
157555,Monaco,91,1635,Tiemoué Bakayoko,https://media.api-sports.io/football/players/1635.png,90,6,M,7.7,False,False,2,1,0.0,,36,0,83%,0.0,2,1,1,2,2,1,0,0,0,,4.0,,,1.0,,,
157555,Monaco,91,109,Aleksandr Golovin,https://media.api-sports.io/football/players/109.png,69,17,M,6.2,False,False,2,0,0.0,,25,1,86%,0.0,0,3,1,1,0,0,0,0,0,,2.0,3.0,,,,,
157555,Monaco,91,118,Gelson Martins,https://media.api-sports.io/football/players/118.png,78,11,M,6.0,False,False,3,1,0.0,,20,1,87%,0.0,0,3,2,1,0,0,0,0,0,,,4.0,,,,,
157555,Monaco,91,108,Cesc Fàbregas,https://media.api-sports.io/football/players/108.png,79,4,M,6.6,False,False,1,0,0.0,,33,1,80%,1.0,2,0,0,0,2,0,0,0,0,,2.0,2.0,,,,,
157555,Monaco,91,213,Keita Baldé,https://media.api-sports.io/football/players/213.png,90,14,M,6.1,False,False,1,0,0.0,,17,0,77%,0.0,0,0,0,1,0,0,0,0,0,,,1.0,,,,,1.0
157555,Monaco,91,2059,Wissam Ben Yedder,https://media.api-sports.io/football/players/2059.png,90,9,F,6.8,False,False,1,1,0.0,,17,2,60%,0.0,0,0,0,2,0,0,0,0,0,,,2.0,,,,,
157555,Monaco,91,114,Adrien Silva,https://media.api-sports.io/football/players/114.png,21,8,M,7.5,False,True,1,1,0.0,,12,1,85%,0.0,0,2,2,0,2,0,0,0,0,,2.0,,1.0,,,,
157555,Monaco,91,121,Stevan Jovetić,https://media.api-sports.io/football/players/121.png,11,10,F,6.6,False,True,1,0,0.0,,2,0,40%,0.0,0,2,1,0,0,0,0,0,0,,1.0,,,,,,
157555,Monaco,91,1164,Jean-Kévin Augustin,https://media.api-sports.io/football/players/1164.png,12,22,F,6.3,False,True,0,0,0.0,,2,0,66%,0.0,1,0,0,0,0,0,0,0,0,,,1.0,,,,,
157555,Paris Saint Germain,85,731,Keylor Navas,https://media.api-sports.io/football/players/731.png,90,1,G,6.9,False,False,0,0,1.0,3.0,20,0,74%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157555,Paris Saint Germain,85,260,Colin Dagba,https://media.api-sports.io/football/players/260.png,90,31,D,6.5,False,False,0,0,0.0,,30,0,90%,0.0,1,1,1,0,3,0,0,0,0,,,,,,,,2.0
157555,Paris Saint Germain,85,259,Thiago Silva,https://media.api-sports.io/football/players/259.png,90,2,D,7.6,True,False,1,1,0.0,,62,0,95%,3.0,2,0,0,0,0,0,0,0,0,,1.0,,,,,,
157555,Paris Saint Germain,85,262,Presnel Kimpembe,https://media.api-sports.io/football/players/262.png,90,3,D,7.4,False,False,0,0,0.0,,79,1,97%,1.0,1,3,3,0,1,0,0,0,0,,3.0,1.0,,,,,
157555,Paris Saint Germain,85,263,Layvin Kurzawa,https://media.api-sports.io/football/players/263.png,90,20,D,7.3,False,False,0,0,0.0,,64,0,95%,0.0,3,2,2,1,1,1,0,0,0,,,1.0,,,1.0,,
157555,Paris Saint Germain,85,2990,Idrissa Gueye,https://media.api-sports.io/football/players/2990.png,71,27,M,7.0,False,False,2,1,0.0,,59,0,90%,1.0,1,0,0,1,1,0,0,0,0,,1.0,1.0,,,,,
157555,Paris Saint Germain,85,133110,Nianzou Kouassi,https://media.api-sports.io/football/players/133110.png,90,33,M,6.3,False,False,0,0,0.0,,43,0,87%,0.0,0,0,0,3,3,1,0,0,0,,,,,,,,
157555,Paris Saint Germain,85,266,Ángel Di María,https://media.api-sports.io/football/players/266.png,79,11,M,7.9,False,False,1,1,0.0,,34,4,77%,0.0,1,4,3,1,0,0,0,0,0,,,,1.0,,,,
157555,Paris Saint Germain,85,276,Neymar,https://media.api-sports.io/football/players/276.png,90,10,M,7.8,False,False,5,3,0.0,,54,5,88%,0.0,0,11,8,1,2,0,0,1,0,,,1.0,1.0,1.0,,,1.0
157555,Paris Saint Germain,85,216,Mauro Icardi,https://media.api-sports.io/football/players/216.png,71,18,F,6.7,False,False,1,0,0.0,,6,0,85%,0.0,0,1,0,1,0,0,0,0,0,,1.0,,,,,,1.0
157555,Paris Saint Germain,85,278,Kylian Mbappé,https://media.api-sports.io/football/players/278.png,90,7,F,8.5,False,False,6,5,0.0,,21,2,70%,0.0,0,7,2,0,3,0,0,0,0,,,,,2.0,,,1.0
157555,Paris Saint Germain,85,273,Marco Verratti,https://media.api-sports.io/football/players/273.png,19,6,M,6.9,False,False,0,0,0.0,,22,1,100%,0.0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1.0,,,,
157555,Paris Saint Germain,85,267,Julian Draxler,https://media.api-sports.io/football/players/267.png,11,23,M,6.5,False,False,0,0,0.0,,9,0,90%,0.0,0,0,0,0,0,0,0,0,0,,1.0,1.0,,,,,
157555,Paris Saint Germain,85,2056,Pablo Sarabia,https://media.api-sports.io/football/players/2056.png,19,19,M,7.0,False,False,1,1,0.0,,10,0,71%,0.0,0,0,0,0,0,0,0,0,0,,,1.0,,1.0,,,
157619,Nice,84,22157,Walter Benítez,https://media.api-sports.io/football/players/22157.png,90,40,G,7.1,False,False,0,0,1.0,4.0,15,0,78%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157619,Nice,84,22164,Christophe Herelle,https://media.api-sports.io/football/players/22164.png,90,29,D,6.8,False,False,0,0,0.0,,58,0,90%,0.0,2,0,0,2,2,0,0,0,0,,2.0,1.0,,,,,
157619,Nice,84,22167,Danilo,https://media.api-sports.io/football/players/22167.png,90,21,D,7.1,False,False,0,0,0.0,,47,0,97%,1.0,3,0,0,2,3,0,0,0,0,,1.0,1.0,,,,,
157619,Nice,84,22163,Dante,https://media.api-sports.io/football/players/22163.png,90,4,D,7.1,True,False,1,1,0.0,,67,0,87%,0.0,0,1,1,0,0,0,0,0,0,,1.0,,,,,,
157619,Nice,84,22166,Malang Sarr,https://media.api-sports.io/football/players/22166.png,74,23,D,6.9,False,False,1,0,0.0,,44,0,89%,0.0,2,0,0,0,0,0,0,0,0,,4.0,3.0,,,,,
157619,Nice,84,22179,Myziane Maolida,https://media.api-sports.io/football/players/22179.png,74,7,M,6.8,False,False,2,0,0.0,,24,1,77%,0.0,2,2,1,0,0,0,0,0,0,,1.0,,,,,,1.0
157619,Nice,84,22170,Pierre Lees Melou,https://media.api-sports.io/football/players/22170.png,90,8,M,8.2,False,False,8,0,0.0,,22,2,84%,2.0,2,2,2,3,0,0,0,0,0,,2.0,,1.0,,,,
157619,Nice,84,22169,Wylan Cyprien,https://media.api-sports.io/football/players/22169.png,90,25,M,7.3,False,False,3,1,0.0,,50,3,89%,1.0,1,3,3,2,4,0,0,0,0,,1.0,1.0,,,,,
157619,Nice,84,327,Adam Ounas,https://media.api-sports.io/football/players/327.png,90,10,M,7.6,False,False,0,0,0.0,,28,7,87%,0.0,2,7,5,1,0,0,0,0,0,,1.0,,,,,,
157619,Nice,84,20634,Alexis Claude Maurice,https://media.api-sports.io/football/players/20634.png,90,18,F,6.2,False,False,2,0,0.0,,21,2,84%,0.0,0,4,3,2,1,0,0,0,0,,,2.0,,,,,
157619,Nice,84,550,Kasper Dolberg,https://media.api-sports.io/football/players/550.png,90,9,F,7.0,False,False,6,2,0.0,,7,1,70%,0.0,0,2,1,2,3,0,0,0,0,,1.0,1.0,,1.0,,,
157619,Nice,84,270,Stanley N'Soki,https://media.api-sports.io/football/players/270.png,16,2,D,6.5,False,True,0,0,0.0,,10,0,83%,0.0,3,1,0,0,0,0,0,0,0,,3.0,2.0,,,,,
157619,Nice,84,22177,Igniatius Ganago,https://media.api-sports.io/football/players/22177.png,16,14,F,6.4,False,True,0,0,0.0,,5,0,71%,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,
157619,Rennes,94,2986,Edouard Mendy,https://media.api-sports.io/football/players/2986.png,90,16,G,6.9,False,False,0,0,1.0,3.0,19,0,65%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157619,Rennes,94,2195,Sacha Boey,https://media.api-sports.io/football/players/2195.png,90,31,D,6.9,False,False,1,0,0.0,,31,2,79%,0.0,1,0,0,0,0,0,0,0,0,,5.0,4.0,,,,,
157619,Rennes,94,2041,Joris Gnagnon,https://media.api-sports.io/football/players/2041.png,90,21,D,7.5,False,False,0,0,0.0,,39,0,97%,2.0,0,2,2,0,0,0,0,0,0,,2.0,,,,,,
157619,Rennes,94,654,Jérémy Morel,https://media.api-sports.io/football/players/654.png,90,15,D,7.4,True,False,4,1,0.0,,42,2,89%,4.0,0,1,0,1,1,0,0,0,0,,1.0,1.0,,,,,
157619,Rennes,94,21441,Faitout Maouassa,https://media.api-sports.io/football/players/21441.png,27,17,D,6.5,False,False,0,0,0.0,,5,0,55%,0.0,1,0,0,0,0,0,0,0,0,,1.0,1.0,,,,,
157619,Rennes,94,1496,Raphinha,https://media.api-sports.io/football/players/1496.png,90,7,M,7.8,False,False,4,1,0.0,,22,6,71%,0.0,2,9,4,2,0,0,0,0,0,,,1.0,,,,,
157619,Rennes,94,114433,Eduardo Camavinga,https://media.api-sports.io/football/players/114433.png,90,18,M,7.0,False,False,0,0,0.0,,34,0,94%,1.0,1,1,0,0,3,0,0,0,0,,4.0,3.0,,,,,
157619,Rennes,94,2213,James Léa Siliki,https://media.api-sports.io/football/players/2213.png,90,12,M,6.5,False,False,1,0,0.0,,24,0,85%,0.0,0,1,1,0,6,1,0,0,0,,3.0,2.0,,,,,
157619,Rennes,94,21154,Flavien Tait,https://media.api-sports.io/football/players/21154.png,90,20,M,7.7,False,False,3,1,0.0,,35,4,89%,0.0,1,2,1,3,2,0,0,0,0,,1.0,2.0,,1.0,,,
157619,Rennes,94,2210,Adrien Hunou,https://media.api-sports.io/football/players/2210.png,76,23,F,6.9,False,False,0,0,0.0,,12,1,75%,1.0,1,0,0,1,0,0,0,0,0,,2.0,,,,,,1.0
157619,Rennes,94,2216,M'Baye Niang,https://media.api-sports.io/football/players/2216.png,90,11,F,7.7,False,False,5,2,0.0,,18,1,75%,0.0,0,2,2,4,0,0,0,0,0,,1.0,1.0,,,,,
157619,Rennes,94,2200,Gerzino Nyamsi,https://media.api-sports.io/football/players/2200.png,23,4,D,6.4,False,False,0,0,0.0,,8,0,100%,0.0,0,0,0,1,1,0,0,0,0,,,,,,,,
157619,Rennes,94,2199,Jeremy Gelin,https://media.api-sports.io/football/players/2199.png,40,26,D,7.1,False,False,1,0,0.0,,26,0,92%,1.0,1,0,0,1,1,0,0,0,0,,1.0,,,,,,
157619,Rennes,94,84128,Yann Gboho,https://media.api-sports.io/football/players/84128.png,14,34,M,6.4,False,False,1,0,0.0,,3,0,75%,0.0,0,2,1,0,0,0,0,0,0,,1.0,1.0,,,,,
157615,Marseille,81,1897,Steve Mandanda,https://media.api-sports.io/football/players/1897.png,90,30,G,7.0,True,False,0,0,0.0,0.0,16,0,84%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157615,Marseille,81,1907,Hiroki Sakai,https://media.api-sports.io/football/players/1907.png,90,2,D,7.0,False,False,0,0,0.0,,51,0,86%,0.0,2,1,1,1,3,0,0,0,0,,2.0,1.0,,,,,
157615,Marseille,81,1689,Álvaro González,https://media.api-sports.io/football/players/1689.png,90,3,D,7.2,False,False,0,0,0.0,,82,0,92%,0.0,0,0,0,0,1,0,0,0,0,,1.0,,,,,,
157615,Marseille,81,1902,Duje Ćaleta-Car,https://media.api-sports.io/football/players/1902.png,90,15,D,7.4,False,False,0,0,0.0,,71,0,87%,1.0,1,0,0,1,1,0,0,0,0,,1.0,,,,,,
157615,Marseille,81,1901,Jordan Amavi,https://media.api-sports.io/football/players/1901.png,90,18,D,7.9,False,False,0,0,0.0,,57,1,87%,0.0,5,3,3,3,1,1,0,0,0,,3.0,,,,,,
157615,Marseille,81,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,90,12,M,7.2,False,False,1,0,0.0,,101,0,90%,0.0,0,0,0,2,2,0,0,0,0,,1.0,,,,,,
157615,Marseille,81,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,65,27,M,7.1,False,False,0,0,0.0,,63,2,92%,0.0,1,2,1,1,0,0,0,0,0,,1.0,1.0,,,,,
157615,Marseille,81,21102,Valentin Rongier,https://media.api-sports.io/football/players/21102.png,90,21,M,7.8,False,False,1,1,0.0,,107,1,96%,0.0,1,3,3,1,2,0,0,0,0,,4.0,1.0,,,,,
157615,Marseille,81,1914,Morgan Sanson,https://media.api-sports.io/football/players/1914.png,86,8,M,6.4,False,False,0,0,0.0,,36,0,92%,0.0,1,3,0,1,4,0,0,0,0,,5.0,1.0,,,,,
157615,Marseille,81,1920,Nemanja Radonjić,https://media.api-sports.io/football/players/1920.png,76,7,M,6.9,False,False,2,0,0.0,,25,0,78%,0.0,0,10,6,1,0,0,0,0,0,,2.0,,,,,,
157615,Marseille,81,2478,Darío Benedetto,https://media.api-sports.io/football/players/2478.png,90,9,F,7.0,False,False,3,0,0.0,,22,2,71%,0.0,1,1,0,0,1,0,0,0,0,,1.0,,,,,,
157615,Marseille,81,2955,Saîf-Eddine Khaoui,https://media.api-sports.io/football/players/2955.png,14,24,M,6.7,False,True,1,1,0.0,,6,1,85%,0.0,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
157615,Marseille,81,129687,Marley Aké,https://media.api-sports.io/football/players/129687.png,9,36,M,6.4,False,True,1,0,0.0,,3,0,100%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157615,Marseille,81,1918,Valère Germain,https://media.api-sports.io/football/players/1918.png,25,28,F,6.5,False,True,0,0,0.0,,7,0,87%,0.0,0,0,0,0,2,0,0,0,0,,,,,,,,
157615,Angers,77,21136,Ludovic Butelle,https://media.api-sports.io/football/players/21136.png,90,16,G,7.2,False,False,0,0,0.0,2.0,11,0,47%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157615,Angers,77,21141,Vincent Manceau,https://media.api-sports.io/football/players/21141.png,90,29,D,7.1,False,False,0,0,0.0,,27,0,81%,0.0,1,0,0,0,1,1,0,0,0,,4.0,1.0,,,,,
157615,Angers,77,3237,Ismaël Traoré,https://media.api-sports.io/football/players/3237.png,90,8,D,7.1,True,False,0,0,0.0,,34,0,81%,1.0,1,0,0,0,0,0,0,0,0,,,,,,,,
157615,Angers,77,21144,Romain Thomas,https://media.api-sports.io/football/players/21144.png,90,24,D,7.1,False,False,0,0,0.0,,30,0,83%,1.0,1,0,0,2,0,0,0,0,0,,,,,,,,
157615,Angers,77,21145,Pierrick Capelle,https://media.api-sports.io/football/players/21145.png,90,15,D,7.0,False,False,1,0,0.0,,27,0,81%,0.0,2,0,0,1,1,0,0,0,0,,3.0,2.0,,,,,
157615,Angers,77,21153,Baptiste Santamaria,https://media.api-sports.io/football/players/21153.png,90,18,M,7.2,False,False,1,0,0.0,,33,0,80%,0.0,0,1,1,3,0,0,0,0,0,,5.0,,,,,,
157615,Angers,77,3177,Farid El Melali,https://media.api-sports.io/football/players/3177.png,29,28,M,5.8,False,False,0,0,0.0,,8,0,80%,0.0,0,2,0,0,0,0,0,0,0,,1.0,3.0,,,,,
157615,Angers,77,21146,Angelo Fulgini,https://media.api-sports.io/football/players/21146.png,90,10,M,6.4,False,False,0,0,0.0,,27,0,81%,0.0,1,1,0,3,4,0,0,0,0,,3.0,,,,,,
157615,Angers,77,21148,Thomas Mangani,https://media.api-sports.io/football/players/21148.png,80,5,M,6.5,False,False,0,0,0.0,,38,1,80%,0.0,1,1,0,1,1,0,0,0,0,,3.0,1.0,,,,,
157615,Angers,77,2996,Sada Thioub,https://media.api-sports.io/football/players/2996.png,90,20,M,6.3,False,False,1,0,0.0,,28,1,82%,0.0,1,6,3,3,1,0,0,0,0,,1.0,4.0,,,,,
157615,Angers,77,2718,Rachid Alioui,https://media.api-sports.io/football/players/2718.png,65,7,F,6.4,False,False,0,0,0.0,,8,0,61%,0.0,0,1,0,1,2,1,0,0,0,,,,,,,,1.0
157615,Angers,77,21446,Antonin Bobichon,https://media.api-sports.io/football/players/21446.png,61,23,M,6.5,False,False,1,0,0.0,,14,0,70%,0.0,0,1,1,1,1,0,0,0,0,,1.0,3.0,,,,,
157615,Angers,77,20780,Mathias Pereira Lage,https://media.api-sports.io/football/players/20780.png,10,27,M,6.6,False,False,0,0,0.0,,1,1,33%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157615,Angers,77,3407,Stéphane Bahoken,https://media.api-sports.io/football/players/3407.png,25,19,F,6.4,False,False,0,0,0.0,,5,0,100%,0.0,0,0,0,0,2,0,0,0,0,,,,,,,,2.0
157616,Montpellier,82,47296,Gerónimo Rulli,https://media.api-sports.io/football/players/47296.png,90,1,G,6.5,False,False,0,0,1.0,1.0,19,0,82%,0.0,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
157616,Montpellier,82,21581,Damien Le Tallec,https://media.api-sports.io/football/players/21581.png,90,14,D,7.3,False,False,0,0,0.0,,55,0,83%,0.0,5,1,1,1,2,0,0,0,0,,2.0,,,,,,
157616,Montpellier,82,21571,Vitorino Hilton,https://media.api-sports.io/football/players/21571.png,90,4,D,7.1,True,False,0,0,0.0,,67,0,89%,0.0,4,0,0,1,1,0,0,0,0,,,,,,,,
157616,Montpellier,82,21569,Daniel Congré,https://media.api-sports.io/football/players/21569.png,90,3,D,6.7,False,False,0,0,0.0,,47,0,90%,0.0,3,1,1,1,1,1,0,0,0,,1.0,1.0,,,,,
157616,Montpellier,82,8478,Arnaud Souquet,https://media.api-sports.io/football/players/8478.png,72,2,M,7.3,False,False,0,0,0.0,,41,2,87%,0.0,1,1,0,2,0,0,0,0,0,,,,,,,,1.0
157616,Montpellier,82,21439,Jordan Ferri,https://media.api-sports.io/football/players/21439.png,90,12,M,6.8,False,False,2,0,0.0,,65,2,84%,0.0,0,2,1,4,2,0,0,0,0,,1.0,2.0,,,,,
157616,Montpellier,82,21443,Teji Savanier,https://media.api-sports.io/football/players/21443.png,90,11,M,7.8,False,False,3,0,0.0,,53,0,84%,0.0,2,1,1,1,2,0,0,0,0,,4.0,1.0,,,,,
157616,Montpellier,82,21572,Ambroise Oyongo,https://media.api-sports.io/football/players/21572.png,90,8,M,7.2,False,False,2,0,0.0,,42,0,84%,0.0,0,4,3,2,2,0,0,0,0,,2.0,,,,,,
157616,Montpellier,82,21582,Florent Mollet,https://media.api-sports.io/football/players/21582.png,74,25,F,8.5,False,False,3,1,0.0,,31,1,93%,0.0,1,1,1,0,0,0,0,0,0,,,1.0,1.0,1.0,,,
157616,Montpellier,82,21592,Gaëtan Laborde,https://media.api-sports.io/football/players/21592.png,90,10,F,6.1,False,False,4,2,0.0,,15,0,71%,0.0,0,4,2,0,4,0,0,0,0,,,,,,,,
157616,Montpellier,82,21591,Andy Delort,https://media.api-sports.io/football/players/21591.png,90,9,F,7.7,False,False,1,1,0.0,,21,5,67%,1.0,0,0,0,2,2,1,0,0,0,,1.0,1.0,,1.0,,,1.0
157616,Montpellier,82,128287,Joris Chotard,https://media.api-sports.io/football/players/128287.png,16,13,M,6.5,False,True,0,0,0.0,,16,0,88%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157616,Montpellier,82,21585,Salomon Sambia,https://media.api-sports.io/football/players/21585.png,18,6,M,6.7,False,True,1,1,0.0,,15,0,100%,0.0,0,0,0,0,0,0,0,0,0,,1.0,,,,,,
157616,Dijon,89,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90,16,G,6.4,False,False,0,0,2.0,3.0,19,0,65%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157616,Dijon,89,21698,Fouad Chafik,https://media.api-sports.io/football/players/21698.png,90,26,D,6.7,False,False,0,0,0.0,,42,2,80%,0.0,0,0,0,2,1,0,0,0,0,,3.0,1.0,,,,,
157616,Dijon,89,18991,Bruno Ecuele Manga,https://media.api-sports.io/football/players/18991.png,90,25,D,6.6,False,False,1,0,0.0,,45,0,80%,0.0,1,0,0,2,1,0,0,0,0,,1.0,,,,,,
157616,Dijon,89,21700,Wesley Lautoa,https://media.api-sports.io/football/players/21700.png,90,24,D,7.1,False,False,0,0,0.0,,52,0,94%,0.0,4,0,0,1,0,0,0,0,0,,2.0,1.0,,,,,
157616,Dijon,89,3024,Ngonda Muzinga,https://media.api-sports.io/football/players/3024.png,90,3,D,6.4,False,False,0,0,0.0,,44,1,75%,0.0,0,1,0,1,3,0,0,0,0,,1.0,,,,,,
157616,Dijon,89,21705,Romain Amalfitano,https://media.api-sports.io/football/players/21705.png,90,20,M,6.9,False,False,0,0,0.0,,37,0,82%,0.0,2,2,2,2,0,0,0,0,0,,1.0,1.0,,,,,
157616,Dijon,89,21504,Didier N'Dong,https://media.api-sports.io/football/players/21504.png,82,22,M,6.5,False,False,0,0,0.0,,49,0,89%,0.0,2,1,0,0,1,0,0,0,0,,2.0,1.0,,,,,
157616,Dijon,89,41323,Mama Baldé,https://media.api-sports.io/football/players/41323.png,90,17,M,6.8,False,False,1,1,0.0,,8,0,88%,0.0,0,1,0,1,1,0,0,0,0,,2.0,2.0,,1.0,,,1.0
157616,Dijon,89,20675,Mounir Chouiar,https://media.api-sports.io/football/players/20675.png,54,21,M,5.1,False,False,0,0,0.0,,13,1,76%,0.0,1,2,0,0,3,2,1,0,0,,,2.0,,,,,
157616,Dijon,89,879,Stephy Mavididi,https://media.api-sports.io/football/players/879.png,66,9,M,6.8,False,False,1,0,0.0,,16,1,76%,0.0,0,5,4,1,1,0,0,0,0,,1.0,,,,,,
157616,Dijon,89,21716,Júlio Tavares,https://media.api-sports.io/football/players/21716.png,74,11,F,6.5,True,False,2,1,0.0,,10,0,52%,0.0,0,0,0,4,2,0,0,0,0,,,1.0,,,,,
157616,Dijon,89,21710,Jordan Marié,https://media.api-sports.io/football/players/21710.png,24,14,M,6.3,False,False,0,0,0.0,,8,0,72%,0.0,0,0,0,0,1,0,0,0,0,,,1.0,,,,,
157616,Dijon,89,21804,Bryan Soumaré,https://media.api-sports.io/football/players/21804.png,8,8,M,6.8,False,False,0,0,0.0,,6,1,75%,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,
157616,Dijon,89,2456,Jhonder Cadiz,https://media.api-sports.io/football/players/2456.png,16,19,F,6.9,False,False,1,0,0.0,,3,1,100%,0.0,0,0,0,0,1,0,0,0,0,,1.0,,1.0,,,,
157614,Monaco,91,21566,Benjamin Lecomte,https://media.api-sports.io/football/players/21566.png,90,40,G,6.5,False,False,0,0,3.0,4.0,16,0,88%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157614,Monaco,91,98,Benjamin Henrichs,https://media.api-sports.io/football/players/98.png,67,39,D,5.8,False,False,2,0,0.0,,45,0,91%,0.0,2,1,1,0,0,0,0,0,0,,,2.0,,,,,
157614,Monaco,91,97,Kamil Glik,https://media.api-sports.io/football/players/97.png,90,25,D,6.7,True,False,1,0,0.0,,66,0,97%,0.0,0,0,0,0,1,0,0,0,0,,2.0,,,,,,
157614,Monaco,91,2553,Guillermo Maripán,https://media.api-sports.io/football/players/2553.png,90,3,D,6.4,False,False,2,1,0.0,,65,0,85%,0.0,1,0,0,0,0,0,0,0,0,,1.0,2.0,,,,,
157614,Monaco,91,105,Fodé Ballo-Touré,https://media.api-sports.io/football/players/105.png,90,2,D,6.6,False,False,0,0,0.0,,46,0,82%,1.0,2,1,1,2,1,0,0,0,0,,1.0,,,,,,1.0
157614,Monaco,91,1635,Tiemoué Bakayoko,https://media.api-sports.io/football/players/1635.png,90,6,M,6.7,False,False,2,1,0.0,,51,0,89%,0.0,1,1,0,2,1,0,0,0,0,,2.0,2.0,,,,,
157614,Monaco,91,109,Aleksandr Golovin,https://media.api-sports.io/football/players/109.png,90,17,M,7.0,False,False,1,0,0.0,,41,1,87%,0.0,3,1,1,2,0,0,0,0,0,,2.0,3.0,,,,,
157614,Monaco,91,118,Gelson Martins,https://media.api-sports.io/football/players/118.png,90,11,M,6.2,False,False,0,0,0.0,,28,1,82%,0.0,0,4,3,0,0,0,0,0,0,,,1.0,,,,,
157614,Monaco,91,108,Cesc Fàbregas,https://media.api-sports.io/football/players/108.png,69,4,M,6.7,False,False,1,0,0.0,,42,1,84%,0.0,0,0,0,0,0,0,0,0,0,,1.0,1.0,,,,,
157614,Monaco,91,1615,Gil Dias,https://media.api-sports.io/football/players/1615.png,59,31,M,6.5,False,False,0,0,0.0,,28,1,82%,0.0,0,2,1,2,1,0,0,0,0,,1.0,1.0,,,,,
157614,Monaco,91,2059,Wissam Ben Yedder,https://media.api-sports.io/football/players/2059.png,90,9,F,6.8,False,False,1,0,0.0,,27,2,79%,0.0,0,1,0,0,0,0,0,0,0,,1.0,,1.0,,,,
157614,Monaco,91,21568,Ruben Aguilar,https://media.api-sports.io/football/players/21568.png,23,12,D,6.2,False,True,0,0,0.0,,20,0,83%,0.0,1,1,0,0,0,0,0,0,0,,,1.0,,,,,
157614,Monaco,91,114,Adrien Silva,https://media.api-sports.io/football/players/114.png,21,8,M,6.6,False,True,1,0,0.0,,14,1,73%,0.0,1,1,1,0,2,0,0,0,0,,1.0,1.0,,,,,
157614,Monaco,91,121,Stevan Jovetić,https://media.api-sports.io/football/players/121.png,31,10,F,6.7,False,True,1,1,0.0,,4,0,50%,0.0,0,2,0,1,2,1,0,0,0,,,,,1.0,,,
157614,Strasbourg,95,2919,Matz Sels,https://media.api-sports.io/football/players/2919.png,90,1,G,6.5,False,False,0,0,1.0,2.0,16,0,44%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157614,Strasbourg,95,22247,Kenny Lala,https://media.api-sports.io/football/players/22247.png,90,27,D,7.5,False,False,0,0,0.0,,34,1,81%,0.0,1,3,3,2,0,0,0,0,0,,,,1.0,,,,
157614,Strasbourg,95,22246,Lamine Koné,https://media.api-sports.io/football/players/22246.png,34,5,D,6.9,False,False,0,0,0.0,,5,0,83%,0.0,2,0,0,0,0,0,0,0,0,,1.0,,,,,,
157614,Strasbourg,95,2819,Stefan Mitrovic,https://media.api-sports.io/football/players/2819.png,90,13,D,7.6,True,False,1,1,0.0,,30,0,88%,1.0,2,0,0,0,0,0,0,0,0,,,,,1.0,,,
157614,Strasbourg,95,22245,Lionel Carole,https://media.api-sports.io/football/players/22245.png,90,23,D,6.8,False,False,0,0,0.0,,30,1,76%,0.0,4,2,1,0,0,0,0,0,0,,1.0,,,,,,
157614,Strasbourg,95,22254,Youssouf Fofana,https://media.api-sports.io/football/players/22254.png,90,22,M,6.3,False,False,0,0,0.0,,27,0,84%,0.0,1,0,0,0,1,0,0,0,0,,3.0,2.0,,,,,
157614,Strasbourg,95,21633,Alexander Djiku,https://media.api-sports.io/football/players/21633.png,90,24,M,6.5,False,False,0,0,0.0,,38,0,88%,0.0,2,2,2,1,2,0,0,0,0,,2.0,,,,,,
157614,Strasbourg,95,22260,Ibrahima Sissoko,https://media.api-sports.io/football/players/22260.png,90,18,M,7.3,False,False,0,0,0.0,,38,2,86%,2.0,3,1,1,1,2,0,0,0,0,,2.0,2.0,1.0,,,,
157614,Strasbourg,95,22261,Adrien Thomasson,https://media.api-sports.io/football/players/22261.png,90,26,M,8.4,False,False,4,3,0.0,,33,1,82%,0.0,0,5,4,2,1,0,0,0,0,,5.0,3.0,,1.0,,,
