fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_past,fouls_committed,shots_total,tackles_interceptions,fouls_drawn,passes_key,dribbles_success,tackles_blocks,shots_on,offsides,goals_total,goals_assists,penalty_commited,penalty_won
851342,SC Braga,217,40409,Iuri Medeiros,https://media.api-sports.io/football/players/40409.png,75.0,45,F,7,False,False,0,,31.0,21,0,0,0,0,,,7.0,2.0,3.0,,1.0,,1.0,,,2.0,,,,,,,
851342,SC Braga,217,155,Abel Ruíz,https://media.api-sports.io/football/players/155.png,75.0,9,F,7.5,False,False,0,,18.0,16,0,0,0,0,,,7.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,1.0,,,
851342,SC Braga,217,41103,Ricardo Horta,https://media.api-sports.io/football/players/41103.png,90.0,21,F,7.3,True,False,0,,24.0,19,0,0,0,0,,2.0,5.0,4.0,2.0,,1.0,1.0,,,,2.0,,,,,,,
851342,SC Braga,217,41090,Tiago Sá,https://media.api-sports.io/football/players/41090.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,269349,Lukáš Horníček,https://media.api-sports.io/football/players/269349.png,,91,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,279104,Leonardo Buta,https://media.api-sports.io/football/players/279104.png,,50,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,47383,Paulo Oliveira,https://media.api-sports.io/football/players/47383.png,1.0,15,D,,False,True,0,,1.0,,0,0,0,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,
851342,SC Braga,217,41966,Francisco Moura,https://media.api-sports.io/football/players/41966.png,,74,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,187921,Bruno Rodrigues,https://media.api-sports.io/football/players/187921.png,,86,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,376,Diogo Leite,https://media.api-sports.io/football/players/376.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,10565,Lucas Mineiro,https://media.api-sports.io/football/players/10565.png,8.0,25,M,6.3,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,50178,André Castro,https://media.api-sports.io/football/players/50178.png,11.0,88,M,6.3,False,True,0,,3.0,1,0,0,0,0,,,2.0,1.0,,,1.0,,,,,,,,,,,,
851342,SC Braga,217,292541,Berna,https://media.api-sports.io/football/players/292541.png,,79,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,SC Braga,217,279102,Miguel Falé,https://media.api-sports.io/football/players/279102.png,15.0,96,F,6.7,False,True,0,,4.0,4,0,0,0,0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
851342,SC Braga,217,281408,Vítor Oliveira,https://media.api-sports.io/football/players/281408.png,15.0,99,F,6.2,False,True,0,,1.0,1,0,0,0,0,,,5.0,2.0,1.0,,,,,1.0,,,,,,,,,
851342,Rangers,257,1737,Allan McGregor,https://media.api-sports.io/football/players/1737.png,90.0,1,G,6.6,False,False,1,3.0,29.0,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
851342,Rangers,257,1744,James Tavernier,https://media.api-sports.io/football/players/1744.png,90.0,2,D,7,True,False,0,,42.0,36,0,0,0,0,,1.0,7.0,4.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,
851342,Rangers,257,1740,Connor Goldson,https://media.api-sports.io/football/players/1740.png,90.0,6,D,6.9,False,False,0,,67.0,51,0,0,0,0,,1.0,5.0,4.0,,,,1.0,2.0,1.0,,,,,,,,,
851342,Rangers,257,2767,Leon Balogun,https://media.api-sports.io/football/players/2767.png,62.0,26,D,6.3,False,False,0,,47.0,39,0,0,0,0,,3.0,6.0,4.0,,1.0,,,2.0,1.0,,,,,,,,,
851342,Rangers,257,152967,Calvin Bassey,https://media.api-sports.io/football/players/152967.png,90.0,3,D,7.2,False,False,0,,58.0,49,0,0,0,0,,5.0,11.0,8.0,2.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,
851342,Rangers,257,1754,Glen Kamara,https://media.api-sports.io/football/players/1754.png,90.0,18,M,6.3,False,False,0,,39.0,36,0,0,0,0,,,10.0,5.0,1.0,1.0,,,1.0,4.0,,,,,1.0,,,,
851342,Rangers,257,19104,John Lundstram,https://media.api-sports.io/football/players/19104.png,90.0,4,M,7.2,False,False,0,,72.0,67,0,0,0,0,,2.0,3.0,3.0,1.0,,,,3.0,,1.0,1.0,,,,,,,
851342,Rangers,257,1753,Ryan Jack,https://media.api-sports.io/football/players/1753.png,63.0,8,M,6.6,False,False,0,,65.0,56,1,0,0,0,,,3.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,
851342,Rangers,257,1747,Scott Arfield,https://media.api-sports.io/football/players/1747.png,90.0,37,F,6.9,False,False,0,,37.0,29,0,0,0,0,,1.0,6.0,3.0,1.0,3.0,,,2.0,,1.0,1.0,,,,,,,
851342,Rangers,257,8714,Fashion Sakala,https://media.api-sports.io/football/players/8714.png,62.0,30,F,6.2,False,False,0,,7.0,3,0,0,0,0,,,10.0,,,,2.0,2.0,,,,,,,1.0,,,,
851342,Rangers,257,1756,Ryan Kent,https://media.api-sports.io/football/players/1756.png,90.0,14,F,6.9,False,False,0,,27.0,22,0,0,0,0,,3.0,13.0,8.0,4.0,,2.0,,1.0,2.0,,2.0,,,,,,,
851342,Rangers,257,19880,Jon McLaughlin,https://media.api-sports.io/football/players/19880.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,Rangers,257,45177,Robby McCrorie,https://media.api-sports.io/football/players/45177.png,,28,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,Rangers,257,1738,Borna Barišić,https://media.api-sports.io/football/players/1738.png,28.0,31,D,6.9,False,True,0,,15.0,13,0,0,0,0,,2.0,5.0,3.0,1.0,,,,1.0,,,,,,,,,,
851342,Rangers,257,50863,James Sands,https://media.api-sports.io/football/players/50863.png,,19,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,Rangers,257,1459,Aaron Ramsey,https://media.api-sports.io/football/players/1459.png,,16,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,Rangers,257,19825,Joe Aribo,https://media.api-sports.io/football/players/19825.png,27.0,17,M,6.7,False,True,0,,9.0,8,0,0,0,0,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,
851342,Rangers,257,1749,Steven Davis,https://media.api-sports.io/football/players/1749.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,Rangers,257,19140,Kemar Roofe,https://media.api-sports.io/football/players/19140.png,28.0,25,F,6.3,False,True,0,,6.0,4,0,0,0,0,,,4.0,1.0,,,3.0,1.0,,1.0,,,,,1.0,,,,
851342,Rangers,257,157997,Amad Diallo,https://media.api-sports.io/football/players/157997.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851342,Rangers,257,45049,Scott Wright,https://media.api-sports.io/football/players/45049.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,2465,Juan Musso,https://media.api-sports.io/football/players/2465.png,90.0,1,G,6.6,False,False,2,5.0,16.0,16,0,0,0,0,0.0,,1.0,,,,1.0,,,,,,,,,,,1.0,
851337,Atalanta,499,30432,Marten de Roon,https://media.api-sports.io/football/players/30432.png,90.0,15,D,6.6,False,False,0,,76.0,60,0,0,0,0,,3.0,8.0,6.0,1.0,1.0,,,1.0,,,,,,,,,,
851337,Atalanta,499,30521,Merih Demiral,https://media.api-sports.io/football/players/30521.png,70.0,28,D,7,False,False,0,,31.0,29,1,0,0,0,,2.0,10.0,7.0,,,2.0,,2.0,1.0,,,1.0,,,,,,
851337,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,90.0,6,D,6.7,False,False,0,,58.0,46,0,0,0,0,,1.0,8.0,5.0,,1.0,,,2.0,2.0,,,,,,,,,
851337,Atalanta,499,30423,Hans Hateboer,https://media.api-sports.io/football/players/30423.png,90.0,33,M,6.6,False,False,0,,39.0,31,1,0,0,0,,,3.0,2.0,,,1.0,2.0,,,1.0,,,,,,,,
851337,Atalanta,499,36899,Teun Koopmeiners,https://media.api-sports.io/football/players/36899.png,90.0,7,M,6.7,False,False,0,,63.0,51,1,0,0,0,,,6.0,4.0,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,
851337,Atalanta,499,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,88.0,11,M,6.6,True,False,0,,66.0,59,1,0,0,0,,,4.0,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,
851337,Atalanta,499,2286,Davide Zappacosta,https://media.api-sports.io/football/players/2286.png,90.0,77,M,7.9,False,False,0,,44.0,39,1,0,0,0,,3.0,7.0,6.0,2.0,,,2.0,1.0,2.0,4.0,1.0,,1.0,,,,,
851337,Atalanta,499,1938,Ruslan Malinovskyi,https://media.api-sports.io/football/players/1938.png,58.0,18,F,6.9,False,False,0,,30.0,18,0,0,0,0,,1.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,
851337,Atalanta,499,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,70.0,10,F,6.2,False,False,0,,15.0,12,0,0,0,0,,,9.0,2.0,4.0,,,1.0,,1.0,,1.0,,,,,,,
851337,Atalanta,499,2495,Duván Zapata,https://media.api-sports.io/football/players/2495.png,90.0,91,F,6.9,False,False,0,,15.0,13,1,0,0,0,,,22.0,8.0,6.0,,2.0,3.0,,,2.0,3.0,1.0,1.0,1.0,,,,
851337,Atalanta,499,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,,57,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,30419,Francesco Rossi,https://media.api-sports.io/football/players/30419.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,289761,Giorgio Scalvini,https://media.api-sports.io/football/players/289761.png,20.0,42,D,6.2,False,True,0,,19.0,18,0,0,0,0,,,4.0,2.0,,,2.0,,,1.0,,,,,,,,,
851337,Atalanta,499,30421,Berat Djimsiti,https://media.api-sports.io/football/players/30421.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,162570,Giorgio Cittadini,https://media.api-sports.io/football/players/162570.png,,46,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,2763,Mario Pašalić,https://media.api-sports.io/football/players/2763.png,9.0,88,M,6.6,False,True,0,,14.0,9,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,
851337,Atalanta,499,30436,Matteo Pessina,https://media.api-sports.io/football/players/30436.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,43056,Valentin Mihăilă,https://media.api-sports.io/football/players/43056.png,,20,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,Atalanta,499,484,Aleksei Miranchuk,https://media.api-sports.io/football/players/484.png,20.0,59,M,6.5,False,True,0,,15.0,13,0,0,0,0,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,
851337,Atalanta,499,2493,Luis Muriel,https://media.api-sports.io/football/players/2493.png,32.0,9,F,6.6,False,True,0,,15.0,8,0,0,0,0,,1.0,10.0,4.0,2.0,,,,,2.0,2.0,1.0,,,,,,,
851337,RB Leipzig,173,1139,Péter Gulácsi,https://media.api-sports.io/football/players/1139.png,90.0,1,G,7.3,True,False,0,3.0,40.0,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
851337,RB Leipzig,173,22250,Mohamed Simakan,https://media.api-sports.io/football/players/22250.png,90.0,2,D,7.9,False,False,0,,32.0,27,1,0,0,0,,5.0,12.0,9.0,2.0,,1.0,,2.0,2.0,,1.0,1.0,,,,,,
851337,RB Leipzig,173,1148,Willi Orbán,https://media.api-sports.io/football/players/1148.png,90.0,4,D,7.3,False,False,0,,18.0,11,1,0,0,0,,4.0,16.0,9.0,,3.0,1.0,,2.0,,,,,,,,,,
851337,RB Leipzig,173,129033,Joško Gvardiol,https://media.api-sports.io/football/players/129033.png,80.0,32,D,6.7,False,False,0,,30.0,20,0,0,0,0,,,3.0,1.0,,,2.0,,2.0,,1.0,,1.0,,,,,,
851337,RB Leipzig,173,98,Benjamin Henrichs,https://media.api-sports.io/football/players/98.png,73.0,39,M,6.3,False,False,0,,34.0,21,1,0,0,0,,1.0,6.0,3.0,1.0,,2.0,1.0,2.0,,,,,1.0,,,,,
851337,RB Leipzig,173,1157,Konrad Laimer,https://media.api-sports.io/football/players/1157.png,73.0,27,M,7.3,False,False,0,,27.0,27,0,0,0,0,,4.0,13.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,
851337,RB Leipzig,173,1155,Kevin Kampl,https://media.api-sports.io/football/players/1155.png,80.0,44,M,7,False,False,0,,49.0,44,1,0,0,0,,1.0,6.0,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,
851337,RB Leipzig,173,227,Angeliño,https://media.api-sports.io/football/players/227.png,90.0,3,M,7.2,False,False,0,,40.0,29,0,0,0,0,,3.0,5.0,3.0,,,,1.0,,,,,,1.0,,,,,
851337,RB Leipzig,173,1323,Dani Olmo,https://media.api-sports.io/football/players/1323.png,90.0,25,F,7,False,False,0,,41.0,36,0,0,0,0,,2.0,7.0,5.0,1.0,,2.0,1.0,1.0,3.0,,,1.0,1.0,,,,,
851337,RB Leipzig,173,269,Christopher Nkunku,https://media.api-sports.io/football/players/269.png,90.0,18,F,8.5,False,False,0,,35.0,29,0,0,1,0,,2.0,11.0,5.0,2.0,,1.0,3.0,,2.0,1.0,1.0,,3.0,,2.0,,,1.0
851337,RB Leipzig,173,2063,André Silva,https://media.api-sports.io/football/players/2063.png,63.0,33,F,6.9,False,False,0,,28.0,21,0,0,0,0,,,10.0,3.0,1.0,,1.0,1.0,,2.0,2.0,1.0,,,1.0,,,,
851337,RB Leipzig,173,25199,Philipp Tschauner,https://media.api-sports.io/football/players/25199.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,RB Leipzig,173,46988,Josep Martínez,https://media.api-sports.io/football/players/46988.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,RB Leipzig,173,1143,Marcel Halstenberg,https://media.api-sports.io/football/players/1143.png,10.0,23,D,6.9,False,True,0,,2.0,2,0,0,0,0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,
851337,RB Leipzig,173,1146,Nordi Mukiele,https://media.api-sports.io/football/players/1146.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,RB Leipzig,173,1144,Lukas Klostermann,https://media.api-sports.io/football/players/1144.png,17.0,16,D,6.3,False,True,0,,6.0,2,0,0,0,0,,2.0,4.0,2.0,,,1.0,,,,,,,,,,,,
851337,RB Leipzig,173,314273,Lars Sidney Raebiger,https://media.api-sports.io/football/players/314273.png,,37,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,RB Leipzig,173,1096,Dominik Szoboszlai,https://media.api-sports.io/football/players/1096.png,27.0,17,M,6.3,False,True,0,,7.0,4,0,0,0,0,,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,
851337,RB Leipzig,173,1150,Tyler Adams,https://media.api-sports.io/football/players/1150.png,17.0,14,M,6.9,False,True,0,,6.0,5,0,0,0,0,,2.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,,
851337,RB Leipzig,173,1152,Emil Forsberg,https://media.api-sports.io/football/players/1152.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851337,RB Leipzig,173,1167,Yussuf Poulsen,https://media.api-sports.io/football/players/1167.png,10.0,9,F,6.3,False,True,0,,6.0,4,0,0,0,0,,,2.0,,,,1.0,,,,,,,,,,,,
851337,RB Leipzig,173,162170,Hugo Novoa Ramos,https://media.api-sports.io/football/players/162170.png,,38,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,24864,Julian Pollersbeck,https://media.api-sports.io/football/players/24864.png,90.0,30,G,6.2,False,False,3,3.0,24.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
851341,Lyon,80,161907,Malo Gusto,https://media.api-sports.io/football/players/161907.png,90.0,17,D,6.6,False,False,0,,53.0,48,0,0,0,0,,1.0,8.0,4.0,4.0,2.0,,1.0,1.0,,2.0,2.0,,1.0,,,,,
851341,Lyon,80,649,Jason Denayer,https://media.api-sports.io/football/players/649.png,89.0,5,D,6.7,False,False,0,,98.0,93,0,0,0,0,,1.0,4.0,1.0,,1.0,,,,,,,2.0,,,,,,
851341,Lyon,80,162761,Castello Lukeba,https://media.api-sports.io/football/players/162761.png,90.0,4,D,6,False,False,0,,99.0,89,0,0,0,0,,1.0,9.0,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,
851341,Lyon,80,2284,Emerson Palmieri,https://media.api-sports.io/football/players/2284.png,90.0,3,D,7,False,False,0,,65.0,54,0,0,0,0,,3.0,11.0,9.0,,,,,1.0,2.0,1.0,,,,,,,,
851341,Lyon,80,22232,Thiago Mendes,https://media.api-sports.io/football/players/22232.png,90.0,23,M,6.9,False,False,0,,67.0,55,0,0,0,0,,3.0,10.0,5.0,1.0,,3.0,1.0,2.0,2.0,,,,,,,,,
851341,Lyon,80,662,Tanguy Ndombélé,https://media.api-sports.io/football/players/662.png,45.0,28,M,6.3,False,False,0,,27.0,24,0,0,0,0,,,5.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,
851341,Lyon,80,84082,Romain Faivre,https://media.api-sports.io/football/players/84082.png,45.0,15,M,6.7,False,False,0,,18.0,15,0,0,0,0,,3.0,9.0,5.0,3.0,,1.0,,,1.0,,1.0,,,,,,,
851341,Lyon,80,658,Houssem Aouar,https://media.api-sports.io/football/players/658.png,71.0,8,M,6.2,False,False,0,,38.0,36,0,0,0,0,,,1.0,,,,1.0,,,,2.0,,,,,,,,
851341,Lyon,80,1709,Karl Toko Ekambi,https://media.api-sports.io/football/players/1709.png,90.0,7,M,6.7,False,False,0,,28.0,23,0,0,0,0,,1.0,10.0,4.0,1.0,,4.0,4.0,,3.0,2.0,,,1.0,,,,,
851341,Lyon,80,666,Moussa Dembélé,https://media.api-sports.io/football/players/666.png,90.0,9,F,7.2,True,False,0,,19.0,17,0,0,0,0,,1.0,9.0,4.0,2.0,,1.0,2.0,,1.0,3.0,1.0,,1.0,1.0,,,,
851341,Lyon,80,153708,Malcolm Barcola,https://media.api-sports.io/football/players/153708.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,163063,Kayne Bonnevie,https://media.api-sports.io/football/players/163063.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,499,Jérôme Boateng,https://media.api-sports.io/football/players/499.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,650,Léo Dubois,https://media.api-sports.io/football/players/650.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,2196,Damien Da Silva,https://media.api-sports.io/football/players/2196.png,,21,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,45.0,10,M,6.7,False,True,0,,42.0,35,0,0,0,0,,,7.0,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,
851341,Lyon,80,21152,Jeff Reine-Adélaïde,https://media.api-sports.io/football/players/21152.png,1.0,22,M,,False,True,0,,7.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,691,Tetê,https://media.api-sports.io/football/players/691.png,45.0,20,F,6.6,False,True,0,,17.0,13,0,0,0,0,,,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,
851341,Lyon,80,286660,Habib Keita,https://media.api-sports.io/football/players/286660.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,3084,Tino Kadewere,https://media.api-sports.io/football/players/3084.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,Lyon,80,161904,Bradley Barcola,https://media.api-sports.io/football/players/161904.png,19.0,26,F,6.9,False,True,0,,5.0,4,1,0,0,0,,1.0,3.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,
851341,West Ham,48,253,Alphonse Aréola,https://media.api-sports.io/football/players/253.png,90.0,13,G,7.3,False,False,0,3.0,23.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
851341,West Ham,48,1231,Vladimír Coufal,https://media.api-sports.io/football/players/1231.png,90.0,5,D,6.9,False,False,0,,28.0,21,0,0,0,0,,,6.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,
851341,West Ham,48,19147,Craig Dawson,https://media.api-sports.io/football/players/19147.png,90.0,15,D,8.3,False,False,0,,15.0,10,0,0,0,0,,,6.0,4.0,,,1.0,1.0,1.0,2.0,,,6.0,1.0,,1.0,,,
851341,West Ham,48,18814,Issa Diop,https://media.api-sports.io/football/players/18814.png,90.0,23,D,7,False,False,0,,21.0,18,1,0,0,0,,1.0,3.0,2.0,,,1.0,,1.0,,,,,,,,,,
851341,West Ham,48,18823,Ben Johnson,https://media.api-sports.io/football/players/18823.png,90.0,31,D,7.2,False,False,0,,29.0,23,0,0,0,0,,2.0,5.0,3.0,,,1.0,,2.0,1.0,,,1.0,,,,,,
851341,West Ham,48,1243,Tomáš Souček,https://media.api-sports.io/football/players/1243.png,90.0,28,M,6.9,False,False,0,,30.0,21,0,0,0,0,,2.0,9.0,5.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,
851341,West Ham,48,2937,Declan Rice,https://media.api-sports.io/football/players/2937.png,89.0,41,M,7.7,True,False,0,,33.0,30,0,0,0,0,,1.0,7.0,3.0,1.0,,1.0,1.0,4.0,,,,,1.0,,1.0,,,
851341,West Ham,48,19428,Jarrod Bowen,https://media.api-sports.io/football/players/19428.png,90.0,20,M,7,False,False,0,,21.0,15,0,0,0,0,,1.0,9.0,4.0,3.0,,,3.0,,2.0,,1.0,,1.0,,1.0,,,
851341,West Ham,48,2473,Manuel Lanzini,https://media.api-sports.io/football/players/2473.png,77.0,10,M,6.9,False,False,0,,32.0,27,0,0,0,0,,2.0,9.0,4.0,1.0,,2.0,,,1.0,,1.0,,,,,,,
851341,West Ham,48,1697,Pablo Fornals,https://media.api-sports.io/football/players/1697.png,90.0,8,M,8.2,False,False,0,,37.0,23,1,0,0,0,,1.0,9.0,5.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,,1.0,1.0,,2.0,,
851341,West Ham,48,18819,Michail Antonio,https://media.api-sports.io/football/players/18819.png,84.0,9,F,7.3,False,False,0,,19.0,10,0,0,0,0,,2.0,17.0,11.0,3.0,1.0,,1.0,,3.0,2.0,3.0,,1.0,1.0,,,,
851341,West Ham,48,19229,Darren Randolph,https://media.api-sports.io/football/players/19229.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,2997,Łukasz Fabiański,https://media.api-sports.io/football/players/2997.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,141133,Ajibola-Joshua Alese,https://media.api-sports.io/football/players/141133.png,,42,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,18815,Ryan Fredericks,https://media.api-sports.io/football/players/18815.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,18816,Arthur Masuaku,https://media.api-sports.io/football/players/18816.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,18826,Mark Noble,https://media.api-sports.io/football/players/18826.png,13.0,16,M,6.2,False,True,0,,7.0,6,0,0,0,0,,,2.0,,,1.0,,,,,,,,,,,,,
851341,West Ham,48,842,Nikola Vlašić,https://media.api-sports.io/football/players/842.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,1234,Alex Král,https://media.api-sports.io/football/players/1234.png,,33,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,284408,Sonny Perkins,https://media.api-sports.io/football/players/284408.png,,64,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851341,West Ham,48,19361,Saïd Benrahma,https://media.api-sports.io/football/players/19361.png,1.0,22,F,,False,True,0,,,,0,0,0,0,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,
851341,West Ham,48,18834,Andriy Yarmolenko,https://media.api-sports.io/football/players/18834.png,10.0,7,F,6.7,False,True,0,,3.0,2,0,0,0,0,,1.0,4.0,2.0,,,2.0,,,,,,,,,,,,
851341,West Ham,48,154807,Dan Chesters,https://media.api-sports.io/football/players/154807.png,,51,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
851343,Rangers,257,1737,Allan McGregor,https://media.api-sports.io/football/players/1737.png,120.0,1,G,6.3,False,False,1,1.0,40.0,33,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
851343,Rangers,257,1744,James Tavernier,https://media.api-sports.io/football/players/1744.png,120.0,2,D,9,True,False,0,,84.0,67,0,0,1,0,,2.0,12.0,6.0,3.0,,2.0,2.0,2.0,1.0,4.0,,,2.0,,2.0,,,
851343,Rangers,257,1740,Connor Goldson,https://media.api-sports.io/football/players/1740.png,120.0,6,D,7.3,False,False,0,,148.0,127,0,0,0,0,,2.0,13.0,11.0,,,,2.0,,,,,1.0,,,,,,
851343,Rangers,257,152967,Calvin Bassey,https://media.api-sports.io/football/players/152967.png,120.0,3,D,6.9,False,False,0,,106.0,94,0,0,0,0,,,10.0,6.0,5.0,,,,1.0,1.0,,4.0,,,,,,,
851343,Rangers,257,1738,Borna Barišić,https://media.api-sports.io/football/players/1738.png,90.0,31,D,7.3,False,False,0,,39.0,33,0,0,0,0,,1.0,5.0,3.0,1.0,,2.0,,2.0,,2.0,1.0,,,,,,,
851343,Rangers,257,1753,Ryan Jack,https://media.api-sports.io/football/players/1753.png,80.0,8,M,7.5,False,False,0,,85.0,80,0,0,0,0,,3.0,4.0,3.0,,,1.0,,2.0,,1.0,,,,,,,,
851343,Rangers,257,19104,John Lundstram,https://media.api-sports.io/football/players/19104.png,120.0,4,M,7.3,False,False,0,,111.0,98,0,0,0,0,,4.0,16.0,9.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,,,,,,,
