fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,duels_total,duels_won,dribbles_attempts,dribbles_success,tackles_total,fouls_drawn,fouls_committed,passes_key,tackles_interceptions,tackles_blocks,shots_total,shots_on,goals_total,offsides,dribbles_past,penalty_won,penalty_commited
1245608,The New Saints,354,53164,Jack Bodenham,https://media.api-sports.io/football/players/53164.png,90.0,6,D,5.9,False,False,0,0.0,,40.0,35,0,0,0,0,,5.0,2.0,,,1.0,,2.0,,1.0,,,,,,,,
1245608,The New Saints,354,144793,Daniel Davies,https://media.api-sports.io/football/players/144793.png,89.0,22,D,5.9,False,False,0,0.0,,15.0,11,0,0,0,0,,4.0,2.0,1.0,,1.0,,,,,1.0,2.0,,,,1.0,,
1245608,The New Saints,354,53239,Leo Smith,https://media.api-sports.io/football/players/53239.png,90.0,21,M,6.3,False,False,0,0.0,,35.0,29,0,0,0,0,,5.0,1.0,,,1.0,,,,4.0,,,,,,3.0,,
1245608,The New Saints,354,53175,Daniel Redmond,https://media.api-sports.io/football/players/53175.png,64.0,10,M,6.2,True,False,0,0.0,,19.0,16,0,0,0,0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,
1245608,The New Saints,354,20249,Jordan Williams,https://media.api-sports.io/football/players/20249.png,64.0,17,M,5.3,False,False,0,0.0,,14.0,10,1,0,0,0,,15.0,3.0,,,1.0,1.0,4.0,,,,,,,,,,1.0
1245608,The New Saints,354,53172,Ben Clark,https://media.api-sports.io/football/players/53172.png,89.0,19,M,6.2,False,False,0,0.0,,16.0,14,0,0,0,0,,5.0,1.0,,,1.0,,,,2.0,,,,,,,,
1245608,The New Saints,354,53171,Ryan Brobbell,https://media.api-sports.io/football/players/53171.png,90.0,8,M,7,False,False,0,0.0,,26.0,20,0,0,0,0,,5.0,4.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,1.0,,
1245608,The New Saints,354,283288,Brad Young,https://media.api-sports.io/football/players/283288.png,76.0,23,F,6.5,False,False,0,0.0,,13.0,11,0,0,0,0,,9.0,3.0,,,1.0,2.0,2.0,,1.0,,,,,,,,
1245608,The New Saints,354,231063,Daniel Williams,https://media.api-sports.io/football/players/231063.png,26.0,14,M,6.7,False,True,0,0.0,,8.0,8,0,0,0,0,,2.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,
1245608,The New Saints,354,20253,Rory Holden,https://media.api-sports.io/football/players/20253.png,26.0,18,M,6.9,False,True,0,0.0,,14.0,11,0,0,0,0,,2.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,
1245608,The New Saints,354,45077,Declan McManus,https://media.api-sports.io/football/players/45077.png,14.0,9,F,6.2,False,True,0,0.0,,,,0,0,0,0,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,
1245608,The New Saints,354,53242,Sion Bradley,https://media.api-sports.io/football/players/53242.png,1.0,20,M,,False,True,0,0.0,,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245608,The New Saints,354,19370,Ashley Baker,https://media.api-sports.io/football/players/19370.png,1.0,24,D,,False,True,0,0.0,,5.0,4,0,0,0,0,,1.0,1.0,,,,1.0,,,,,,,,,,,
1245608,The New Saints,354,363369,Jack Edwards,https://media.api-sports.io/football/players/363369.png,,30,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245608,The New Saints,354,45292,Jordan Marshall,https://media.api-sports.io/football/players/45292.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245608,The New Saints,354,53166,Blaine Hudson,https://media.api-sports.io/football/players/53166.png,,12,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245608,The New Saints,354,20461,Harrison McGahey,https://media.api-sports.io/football/players/20461.png,,16,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245608,The New Saints,354,353702,Ben Woollam,https://media.api-sports.io/football/players/353702.png,,31,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245608,The New Saints,354,306788,Jake Canavan,https://media.api-sports.io/football/players/306788.png,,27,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245608,The New Saints,354,436289,Tom Jones,https://media.api-sports.io/football/players/436289.png,,39,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245602,UE Santa Coloma,703,189051,Juanpe Navarro,https://media.api-sports.io/football/players/189051.png,90.0,1,G,7.2,False,False,3,0.0,6.0,35.0,15,0,0,0,0,0.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,
1245602,UE Santa Coloma,703,286077,Miguel López,https://media.api-sports.io/football/players/286077.png,80.0,5,D,6,False,False,0,0.0,,23.0,19,0,0,0,0,,6.0,2.0,1.0,,2.0,,,,2.0,,,,,,3.0,,
1245602,UE Santa Coloma,703,179222,Chete,https://media.api-sports.io/football/players/179222.png,90.0,48,D,6.5,False,False,0,0.0,,40.0,33,0,0,0,0,,12.0,6.0,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,
1245602,UE Santa Coloma,703,169257,Christian García,https://media.api-sports.io/football/players/169257.png,90.0,4,D,6.3,True,False,0,0.0,,52.0,43,1,0,0,0,,4.0,3.0,,,,,1.0,,1.0,,,,,,,,
1245602,UE Santa Coloma,703,324355,Marcos Blasco,https://media.api-sports.io/football/players/324355.png,71.0,3,D,6.5,False,False,0,0.0,,31.0,22,0,0,0,0,,9.0,5.0,,,3.0,1.0,,1.0,,,1.0,,,,1.0,,
1245602,UE Santa Coloma,703,189583,Joaquinete,https://media.api-sports.io/football/players/189583.png,90.0,11,M,6.6,False,False,0,0.0,,21.0,12,0,0,0,0,,10.0,6.0,3.0,2.0,1.0,1.0,,2.0,,,2.0,,,,1.0,,
1245602,UE Santa Coloma,703,185926,Youssef El Ghazoui,https://media.api-sports.io/football/players/185926.png,90.0,6,M,6.6,False,False,0,0.0,,28.0,25,0,0,0,0,,10.0,6.0,,,4.0,1.0,1.0,,,,,,,,1.0,,
1245602,UE Santa Coloma,703,129658,Andres Mohedano,https://media.api-sports.io/football/players/129658.png,80.0,8,M,6.7,False,False,0,0.0,,42.0,38,1,0,0,0,,7.0,4.0,2.0,2.0,2.0,,1.0,,,,,,,,1.0,,
1245602,UE Santa Coloma,703,185163,Jorge,https://media.api-sports.io/football/players/185163.png,59.0,7,M,6.5,False,False,0,0.0,,12.0,10,0,0,0,0,,10.0,3.0,3.0,1.0,1.0,1.0,3.0,,,,1.0,,,,1.0,,
1245602,UE Santa Coloma,703,474552,Bilal El Bakkali,https://media.api-sports.io/football/players/474552.png,70.0,27,F,6.9,False,False,0,0.0,,6.0,4,0,0,0,0,,12.0,6.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,2.0,,
1245602,UE Santa Coloma,703,332316,Pablo Molina,https://media.api-sports.io/football/players/332316.png,90.0,10,F,6.9,False,False,0,0.0,,23.0,22,0,0,0,0,,4.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,
1245602,UE Santa Coloma,703,183975,David Virgili Fernandez,https://media.api-sports.io/football/players/183975.png,31.0,22,F,6.5,False,True,0,0.0,,3.0,2,0,0,0,0,,2.0,,1.0,,,,,,,,,,,,,,
1245602,UE Santa Coloma,703,207004,Franco de Jesús,https://media.api-sports.io/football/players/207004.png,20.0,23,F,6.6,False,True,0,0.0,,3.0,1,0,0,0,0,,6.0,3.0,,,2.0,1.0,,,,,1.0,1.0,,,,,
1245602,UE Santa Coloma,703,169264,Adrián Gomes,https://media.api-sports.io/football/players/169264.png,19.0,17,M,6.7,False,True,0,0.0,,6.0,3,0,0,0,0,,5.0,3.0,,,1.0,2.0,,,,,,,,,1.0,,
1245602,UE Santa Coloma,703,440419,Víctor Tellado,https://media.api-sports.io/football/players/440419.png,10.0,9,F,6.6,False,True,0,0.0,,1.0,1,0,0,0,0,,1.0,1.0,,,,,,,,,1.0,,,,,,
1245602,UE Santa Coloma,703,56057,Alexandre Martínez,https://media.api-sports.io/football/players/56057.png,10.0,16,F,6.9,False,True,0,0.0,,5.0,2,0,0,0,0,,2.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,,
1245602,UE Santa Coloma,703,123049,Alejandro Ruiz Campagne,https://media.api-sports.io/football/players/123049.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245602,UE Santa Coloma,703,474760,João Cabral,https://media.api-sports.io/football/players/474760.png,,32,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245602,UE Santa Coloma,703,183103,Pablo Pérez,https://media.api-sports.io/football/players/183103.png,,15,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245602,UE Santa Coloma,703,440415,Álex Gómez,https://media.api-sports.io/football/players/440415.png,,18,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1245602,FC Midtjylland,397,89754,Elías Ólafsson,https://media.api-sports.io/football/players/89754.png,90.0,16,G,7.6,False,False,0,0.0,3.0,26.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1245602,FC Midtjylland,397,287565,Adam Gabriel,https://media.api-sports.io/football/players/287565.png,90.0,13,D,6.5,False,False,0,0.0,,29.0,25,0,0,0,0,,12.0,3.0,3.0,,1.0,,2.0,1.0,1.0,,2.0,2.0,,,,,
