fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
1098485,1352,Shrewsbury,https://media.api-sports.io/football/teams/1352.png,5,2,7,0,3,4,11,1,,37%,3,,6,323,212,66%,
1098485,1342,Walsall,https://media.api-sports.io/football/teams/1342.png,8,6,25,11,16,9,12,8,,63%,4,,2,517,412,80%,
1098481,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,5,3,9,1,6,3,12,4,1,58%,2,,0,492,378,77%,
1098481,1375,Morecambe,https://media.api-sports.io/football/teams/1375.png,1,7,13,5,7,6,11,6,8,42%,1,,2,342,228,67%,
1098487,1368,Stevenage,https://media.api-sports.io/football/teams/1368.png,9,13,31,9,24,7,14,11,1,48%,3,,4,368,287,78%,
1098487,17000,Crystal Palace U21,https://media.api-sports.io/football/teams/17000.png,6,0,6,0,3,3,13,2,1,52%,1,,5,428,334,78%,
1098482,1371,Carlisle,https://media.api-sports.io/football/teams/1371.png,5,1,9,3,7,2,7,1,1,44%,1,,4,441,347,79%,
1098482,1842,Harrogate Town,https://media.api-sports.io/football/teams/1842.png,4,6,15,5,7,8,7,4,1,56%,0,,2,566,455,80%,
1098483,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,1,3,7,3,2,5,8,5,1,38%,0,,0,357,281,79%,
1098483,61,Wigan,https://media.api-sports.io/football/teams/61.png,0,13,21,8,12,9,9,4,1,62%,3,,1,587,516,88%,
1098490,4686,Stockport County,https://media.api-sports.io/football/teams/4686.png,1,3,4,0,3,1,4,0,6,44%,1,,7,437,354,81%,
1098490,68,Bolton,https://media.api-sports.io/football/teams/68.png,9,3,16,4,12,4,9,7,6,56%,1,,1,550,475,86%,
1098495,1367,Newport County,https://media.api-sports.io/football/teams/1367.png,1,4,11,6,6,5,13,4,4,40%,1,,2,308,203,66%,
1098495,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,3,5,11,3,6,5,11,4,3,60%,2,,1,482,391,81%,
1098496,1358,Wycombe,https://media.api-sports.io/football/teams/1358.png,7,3,16,6,9,7,8,5,1,59%,1,,3,509,418,82%,
1098496,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,3,3,6,0,4,2,8,9,2,41%,1,,6,336,254,76%,
1098484,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,5,5,15,5,10,5,10,6,0,51%,1,,2,482,399,83%,
1098484,1374,Mansfield Town,https://media.api-sports.io/football/teams/1374.png,4,6,16,6,10,6,8,4,1,49%,3,,3,457,384,84%,
1098486,1335,Charlton,https://media.api-sports.io/football/teams/1335.png,6,7,15,2,12,3,9,7,3,67%,,,4,554,465,84%,
1098486,1835,Sutton Utd,https://media.api-sports.io/football/teams/1835.png,4,5,13,4,6,7,10,5,2,33%,,,3,264,165,63%,
1098497,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,4,1,6,1,3,3,5,3,6,64%,0,,2,651,557,86%,
1098497,1337,Northampton,https://media.api-sports.io/football/teams/1337.png,4,3,11,4,9,2,14,7,1,36%,2,,1,346,254,73%,
1098498,1353,Swindon Town,https://media.api-sports.io/football/teams/1353.png,0,0,1,1,1,0,5,1,0,45%,0,,2,444,348,78%,
1098498,1364,Exeter City,https://media.api-sports.io/football/teams/1364.png,3,4,13,6,10,3,16,5,3,55%,2,,0,535,436,81%,
1098491,1343,Bradford,https://media.api-sports.io/football/teams/1343.png,9,2,12,1,9,3,15,2,3,44%,4,0,5,342,198,58%,
1098491,747,Barnsley,https://media.api-sports.io/football/teams/747.png,6,3,13,4,7,6,12,4,4,56%,2,1,3,435,279,64%,
1098499,1361,Colchester,https://media.api-sports.io/football/teams/1361.png,6,5,14,3,7,7,8,10,1,42%,1,,1,425,343,81%,
1098499,1350,Peterborough,https://media.api-sports.io/football/teams/1350.png,1,5,7,1,5,2,6,2,2,58%,2,,5,621,537,86%,
1098493,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,7,15,28,6,16,12,12,5,1,61%,3,,3,519,416,80%,
1098493,19746,Nottingham Forest U21,https://media.api-sports.io/football/teams/19746.png,5,3,9,1,3,6,8,0,1,39%,4,,6,342,223,65%,
1098492,1363,Crewe,https://media.api-sports.io/football/teams/1363.png,5,9,17,3,12,5,5,6,4,52%,1,,7,518,400,77%,
1098492,7199,Newcastle United U21,https://media.api-sports.io/football/teams/7199.png,8,4,15,3,8,7,13,8,0,48%,1,,3,472,361,76%,
1144430,69,Derby,https://media.api-sports.io/football/teams/69.png,7,12,24,5,17,7,11,7,4,53%,2,,2,430,357,83%,
1144430,1336,Fleetwood Town,https://media.api-sports.io/football/teams/1336.png,2,4,7,1,4,3,13,3,1,47%,3,,4,379,297,78%,
1144441,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,1,2,3,0,1,2,10,2,1,48%,0,1,1,469,384,82%,
1144441,7191,Brighton U21,https://media.api-sports.io/football/teams/7191.png,6,3,18,9,13,5,16,9,2,52%,1,0,1,503,439,87%,
1144432,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,4,3,9,2,3,6,11,3,,59%,2,,1,483,373,77%,
1144432,19746,Nottingham Forest U21,https://media.api-sports.io/football/teams/19746.png,1,6,9,2,5,4,11,2,,41%,4,,1,336,227,68%,
1144427,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,7,4,12,1,6,6,10,5,2,49%,0,,5,419,304,73%,
1144427,747,Barnsley,https://media.api-sports.io/football/teams/747.png,6,4,11,1,5,6,11,7,4,51%,1,,5,430,300,70%,
1144437,1358,Wycombe,https://media.api-sports.io/football/teams/1358.png,7,6,19,6,10,9,8,6,2,44%,,,5,374,274,73%,
1144437,7194,Fulham U21,https://media.api-sports.io/football/teams/7194.png,6,4,10,0,6,4,8,11,0,56%,,,4,480,380,79%,
1144435,1378,Forest Green,https://media.api-sports.io/football/teams/1378.png,5,8,19,6,11,8,13,4,2,51%,2,,1,546,435,80%,
1144435,1338,Oxford United,https://media.api-sports.io/football/teams/1338.png,2,4,8,2,4,4,7,3,2,49%,2,,3,520,426,82%,
1144431,1343,Bradford,https://media.api-sports.io/football/teams/1343.png,16,7,25,2,18,7,15,8,7,52%,2,0,0,463,350,76%,
1144431,7196,Liverpool U21,https://media.api-sports.io/football/teams/7196.png,0,5,8,3,4,4,7,2,1,48%,1,1,12,442,328,74%,
1144434,1350,Peterborough,https://media.api-sports.io/football/teams/1350.png,13,6,25,6,19,6,12,6,5,48%,3,,7,447,381,85%,
1144434,7189,Arsenal U21,https://media.api-sports.io/football/teams/7189.png,7,3,12,2,9,3,8,2,0,52%,1,,9,487,401,82%,
1144439,1361,Colchester,https://media.api-sports.io/football/teams/1361.png,2,4,7,1,5,2,11,7,2,38%,2,,1,380,303,80%,
1144439,7203,West Ham United U21,https://media.api-sports.io/football/teams/7203.png,5,3,9,1,3,6,6,6,3,62%,1,,2,637,559,88%,
1144426,1837,Wrexham,https://media.api-sports.io/football/teams/1837.png,6,6,16,4,9,7,7,6,4,40%,1,,4,409,312,76%,
1144426,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,7,1,11,3,4,7,5,3,0,60%,2,,4,627,518,83%,
1144433,68,Bolton,https://media.api-sports.io/football/teams/68.png,6,2,10,2,7,3,6,4,3,57%,1,,2,463,384,83%,
1144433,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,2,2,6,2,5,1,12,5,3,43%,1,,4,341,273,80%,
1144436,1362,Crawley Town,https://media.api-sports.io/football/teams/1362.png,5,4,10,1,5,5,8,4,1,56%,2,0,8,513,412,80%,
1144436,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,9,7,23,7,18,5,6,6,5,44%,3,1,3,401,296,74%,
1144440,53,Reading,https://media.api-sports.io/football/teams/53.png,4,6,12,2,7,5,15,4,2,59%,1,,2,571,466,82%,
1144440,1335,Charlton,https://media.api-sports.io/football/teams/1335.png,3,3,10,4,6,4,6,4,3,41%,0,,3,394,279,71%,
1144429,61,Wigan,https://media.api-sports.io/football/teams/61.png,4,1,5,0,5,0,13,1,3,44%,1,,5,482,414,86%,
1144429,4686,Stockport County,https://media.api-sports.io/football/teams/4686.png,5,1,10,4,5,5,12,5,1,56%,4,,2,593,515,87%,
1144428,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,9,3,14,2,7,7,19,6,4,48%,2,,3,397,282,71%,
