fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,tackles_total,dribbles_past,goals_total,penalty_won,penalty_commited
2806,Fortuna Dusseldorf,158,25445,Michael Rensing,https://media.api-sports.io/football/players/25445.png,90,1,G,5.7,False,False,0,0,3.0,2.0,13,0,81%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2806,Fortuna Dusseldorf,158,25463,Matthias Zimmermann,https://media.api-sports.io/football/players/25463.png,90,25,D,6.5,False,False,0,0,,,43,1,81%,2,3,15,8,0,0,1,0,0,0,0,0,,,5.0,5.0,,,
2806,Fortuna Dusseldorf,158,25448,Kaan Ayhan,https://media.api-sports.io/football/players/25448.png,90,5,D,7.3,False,False,0,0,,,51,1,85%,1,4,4,3,0,0,0,0,0,0,0,0,,1.0,,,,,
2806,Fortuna Dusseldorf,158,25453,Andre Hoffmann,https://media.api-sports.io/football/players/25453.png,90,3,D,6.6,False,False,1,0,,,44,0,88%,1,1,5,2,0,0,0,3,0,0,0,0,,,1.0,,,,
2806,Fortuna Dusseldorf,158,25452,Niko Giesselmann,https://media.api-sports.io/football/players/25452.png,90,23,D,5.8,False,False,1,0,,,29,0,64%,0,0,7,2,0,0,0,0,0,0,0,0,,,1.0,3.0,,,
2806,Fortuna Dusseldorf,158,25449,Adam Bodzek,https://media.api-sports.io/football/players/25449.png,82,13,M,5.9,False,False,0,0,,,23,0,85%,0,0,11,4,0,0,1,3,0,1,0,0,,,3.0,3.0,,,
2806,Fortuna Dusseldorf,158,3013,Dawid Kownacki,https://media.api-sports.io/football/players/3013.png,90,27,F,7.1,False,False,2,1,,,20,0,76%,0,0,16,10,3,2,1,1,0,0,0,0,,,1.0,3.0,1.0,,
2806,Fortuna Dusseldorf,158,25461,Kevin Stöger,https://media.api-sports.io/football/players/25461.png,90,22,M,7.2,False,False,0,0,,,76,2,91%,0,0,11,6,1,0,1,1,0,0,0,0,,,2.0,3.0,,,
2806,Fortuna Dusseldorf,158,25456,Oliver Fink,https://media.api-sports.io/football/players/25456.png,76,7,M,6.6,True,False,1,1,,,15,0,62%,1,0,8,1,2,1,0,2,0,0,0,0,,,,2.0,1.0,,
2806,Fortuna Dusseldorf,158,25454,Markus Suttner,https://media.api-sports.io/football/players/25454.png,67,14,D,7.2,False,False,0,0,,,12,2,80%,0,0,8,5,0,0,0,0,0,0,0,0,,1.0,3.0,1.0,,,
2806,Fortuna Dusseldorf,158,25458,Dodi Lukebakio,https://media.api-sports.io/football/players/25458.png,85,20,F,6.6,False,False,2,1,,,14,0,93%,0,0,7,5,1,0,5,1,0,0,0,1,,,,,,1.0,
2806,Fortuna Dusseldorf,158,25459,Alfredo Morales,https://media.api-sports.io/football/players/25459.png,13,6,M,6.4,False,False,0,0,,,7,0,87%,0,0,3,1,0,0,1,1,0,0,0,0,,,,,,,
2806,Fortuna Dusseldorf,158,25467,Benito Raman,https://media.api-sports.io/football/players/25467.png,23,9,M,6.6,False,False,0,0,,,11,0,100%,0,0,6,3,3,1,1,0,0,0,0,0,,,1.0,1.0,,,
2806,Fortuna Dusseldorf,158,25466,Kenan Karaman,https://media.api-sports.io/football/players/25466.png,14,11,F,6.7,False,False,1,0,,,4,1,80%,0,0,2,2,1,1,0,0,0,0,0,0,,,,,,,
2810,Hannover 96,166,25363,Michael Esser,https://media.api-sports.io/football/players/25363.png,90,23,G,7.1,False,False,0,0,0.0,1.0,25,0,73%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2810,Hannover 96,166,25372,Oliver Sorg,https://media.api-sports.io/football/players/25372.png,90,25,D,7.3,False,False,0,0,,,47,0,88%,0,3,3,2,0,0,0,0,0,0,0,0,,,,,,,
2810,Hannover 96,166,25368,Waldemar Anton,https://media.api-sports.io/football/players/25368.png,90,31,D,7.9,False,False,1,1,,,78,0,95%,1,1,9,5,0,0,0,2,0,0,0,0,,,1.0,,1.0,,
2810,Hannover 96,166,25371,Matthias Ostrzolek,https://media.api-sports.io/football/players/25371.png,90,22,D,7.2,False,False,0,0,,,73,1,92%,0,0,4,3,1,1,2,0,0,0,0,0,,,,,,,
2810,Hannover 96,166,25379,Genki Haraguchi,https://media.api-sports.io/football/players/25379.png,90,10,M,6.3,False,False,0,0,,,26,1,83%,0,1,12,5,2,1,2,3,0,0,0,0,,,,2.0,,,
2810,Hannover 96,166,25386,Pirmin Schwegler,https://media.api-sports.io/football/players/25386.png,55,27,M,6.8,False,False,1,0,,,39,1,76%,0,0,11,7,1,1,1,2,0,0,0,0,,,,,,,
2810,Hannover 96,166,25376,Marvin Bakalorz,https://media.api-sports.io/football/players/25376.png,90,6,M,6.5,True,False,1,1,,,29,1,80%,0,2,6,2,2,0,1,0,0,0,0,0,,,,,,,
2810,Hannover 96,166,25380,Linton Maina,https://media.api-sports.io/football/players/25380.png,90,40,M,7.7,False,False,2,0,,,37,3,82%,0,2,11,5,4,3,2,0,0,0,0,0,,1.0,,1.0,,,
2810,Hannover 96,166,25384,Edgar Prib,https://media.api-sports.io/football/players/25384.png,86,7,M,8.1,False,False,4,1,,,25,3,86%,0,0,13,9,3,3,1,2,0,0,0,0,,1.0,3.0,1.0,,,
2810,Hannover 96,166,25389,Ihlas Bebou,https://media.api-sports.io/football/players/25389.png,79,13,M,7.5,False,False,3,1,,,17,2,68%,0,0,16,9,7,5,2,1,0,0,0,0,,,,,1.0,,
2810,Hannover 96,166,25388,Hendrik Weydandt,https://media.api-sports.io/football/players/25388.png,90,26,F,7.0,False,False,5,1,,,14,1,82%,0,1,18,7,1,0,1,3,0,0,0,0,,,,1.0,,,
2810,Hannover 96,166,25367,Miiko Albornoz,https://media.api-sports.io/football/players/25367.png,11,3,D,7.1,False,True,0,0,,,8,1,100%,0,1,2,2,0,0,0,0,0,0,0,0,,1.0,1.0,,,,
2810,Hannover 96,166,25387,Walace,https://media.api-sports.io/football/players/25387.png,35,8,M,7.6,False,True,1,1,,,40,0,90%,0,2,3,2,1,1,0,1,0,0,0,0,,,1.0,,1.0,,
2810,Hannover 96,166,25391,Niclas Füllkrug,https://media.api-sports.io/football/players/25391.png,4,24,F,–,False,True,0,0,,,1,0,100%,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,
2810,SC Freiburg,160,26234,Alexander Schwolow,https://media.api-sports.io/football/players/26234.png,90,1,G,6.4,False,False,0,0,3.0,3.0,17,0,60%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2810,SC Freiburg,160,26244,Pascal Stenzel,https://media.api-sports.io/football/players/26244.png,45,15,D,6.6,False,False,0,0,,,16,0,66%,0,1,7,5,0,0,0,0,0,0,0,0,,,2.0,1.0,,,
2810,SC Freiburg,160,26242,Keven Schlotterbeck,https://media.api-sports.io/football/players/26242.png,90,31,D,6.5,False,False,0,0,,,31,0,75%,1,3,12,7,2,2,0,0,0,0,0,0,,,1.0,2.0,,,
2810,SC Freiburg,160,26237,Dominique Heintz,https://media.api-sports.io/football/players/26237.png,90,23,D,6.0,False,False,0,0,,,42,0,75%,0,2,6,2,0,0,0,2,1,0,0,0,,,,2.0,,,
2810,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90,30,D,6.1,False,False,0,0,,,23,0,88%,0,1,10,5,1,1,2,1,0,0,0,0,,,1.0,1.0,,,
2810,SC Freiburg,160,26246,Mike Frantz,https://media.api-sports.io/football/players/26246.png,90,8,M,6.8,True,False,0,0,,,32,0,91%,2,0,10,6,0,0,2,2,0,0,0,0,,,1.0,,,,
2810,SC Freiburg,160,26238,Robin Koch,https://media.api-sports.io/football/players/26238.png,90,25,M,6.6,False,False,1,0,,,31,0,77%,2,4,13,6,0,0,4,0,0,0,0,0,,,1.0,1.0,,,
2810,SC Freiburg,160,26250,Nicolas Höfler,https://media.api-sports.io/football/players/26250.png,90,27,M,6.5,False,False,1,1,,,44,0,89%,0,1,16,8,1,1,2,1,0,0,0,0,,,3.0,5.0,,,
2810,SC Freiburg,160,26248,Vincenzo Grifo,https://media.api-sports.io/football/players/26248.png,90,32,M,7.0,False,False,0,0,,,39,4,83%,0,0,4,3,1,1,1,0,0,0,0,0,,,,,,,
2810,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,76,18,F,6.5,False,False,0,0,,,9,0,69%,0,0,10,2,0,0,1,2,0,0,0,0,,,,1.0,,,
2810,SC Freiburg,160,26257,Florian Niederlechner,https://media.api-sports.io/football/players/26257.png,45,7,F,6.3,False,False,1,0,,,4,0,100%,0,0,7,1,1,0,0,1,0,0,0,0,,,,,,,
2810,SC Freiburg,160,26252,Roland Sallai,https://media.api-sports.io/football/players/26252.png,45,22,M,6.2,False,False,0,0,,,7,0,77%,0,1,8,3,1,0,1,3,1,0,0,0,,,2.0,1.0,,,
2810,SC Freiburg,160,26255,Lucas Höler,https://media.api-sports.io/football/players/26255.png,14,9,F,6.2,False,False,1,0,,,4,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,
2810,SC Freiburg,160,26260,Luca Waldschmidt,https://media.api-sports.io/football/players/26260.png,45,11,F,6.7,False,False,1,0,,,14,0,73%,0,0,5,3,0,0,2,0,0,0,0,0,,,1.0,1.0,,,
2804,1899 Hoffenheim,167,702,Oliver Baumann,https://media.api-sports.io/football/players/702.png,90,1,G,6.9,False,False,0,0,1.0,6.0,28,0,84%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2804,1899 Hoffenheim,167,713,Kevin Vogt,https://media.api-sports.io/football/players/713.png,90,22,D,7.4,True,False,0,0,,,64,0,79%,2,2,4,4,0,0,0,0,0,0,0,0,,,1.0,,,,
2804,1899 Hoffenheim,167,719,Florian Grillitsch,https://media.api-sports.io/football/players/719.png,90,11,M,7.3,False,False,0,0,,,64,1,85%,0,6,16,9,1,1,3,2,1,0,0,0,,,3.0,3.0,,,
2804,1899 Hoffenheim,167,705,Ermin Bičakčić,https://media.api-sports.io/football/players/705.png,90,4,D,7.0,False,False,0,0,,,63,0,85%,0,2,11,8,0,0,1,1,0,0,0,0,,,,,,,
2804,1899 Hoffenheim,167,709,Pavel Kadeřábek,https://media.api-sports.io/football/players/709.png,90,3,M,7.2,False,False,1,1,,,34,2,79%,1,0,11,4,0,0,1,3,1,0,0,0,,,,,,,
2804,1899 Hoffenheim,167,714,Nadiem Amiri,https://media.api-sports.io/football/players/714.png,45,18,M,6.8,False,False,2,0,,,19,1,90%,0,1,7,5,3,2,1,0,0,0,0,0,,,1.0,,,,
2804,1899 Hoffenheim,167,717,Kerem Demirbay,https://media.api-sports.io/football/players/717.png,74,10,M,6.3,False,False,1,0,,,39,1,83%,0,1,15,6,5,3,1,1,0,0,0,0,,,1.0,3.0,,,
2804,1899 Hoffenheim,167,706,Joshua Brenet,https://media.api-sports.io/football/players/706.png,90,2,D,7.0,False,False,1,0,,,30,3,76%,0,1,14,4,2,2,0,5,0,0,0,0,,,1.0,,,,
2804,1899 Hoffenheim,167,726,Andrej Kramarić,https://media.api-sports.io/football/players/726.png,90,27,F,6.5,False,False,2,1,,,42,2,87%,0,1,3,1,2,1,0,0,0,0,0,0,,,,,,,
2804,1899 Hoffenheim,167,724,Ishak Belfodil,https://media.api-sports.io/football/players/724.png,90,19,F,7.8,False,False,8,1,,,15,2,75%,0,0,15,9,4,3,1,1,0,0,0,0,,,1.0,,,,
2804,1899 Hoffenheim,167,729,Ádám Szalai,https://media.api-sports.io/football/players/729.png,57,28,F,6.6,False,False,3,0,,,11,1,68%,0,0,7,4,0,0,1,0,0,0,0,0,,,1.0,,,,
2804,1899 Hoffenheim,167,715,Christoph Baumgartner,https://media.api-sports.io/football/players/715.png,45,42,M,6.8,False,True,1,0,,,11,0,55%,0,0,8,6,4,4,1,1,1,0,0,0,,,,1.0,,,
2804,1899 Hoffenheim,167,727,Reiss Nelson,https://media.api-sports.io/football/players/727.png,16,9,F,6.5,False,True,0,0,,,4,0,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2804,1899 Hoffenheim,167,723,Joelinton,https://media.api-sports.io/football/players/723.png,33,34,F,6.8,False,True,0,0,,,14,1,87%,0,0,7,1,0,0,0,2,0,0,0,0,,,,,,,
2804,Werder Bremen,162,25310,Jiří Pavlenka,https://media.api-sports.io/football/players/25310.png,90,1,G,7.6,False,False,0,0,0.0,3.0,19,0,51%,0,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,
2804,Werder Bremen,162,25315,Theodor Gebre Selassie,https://media.api-sports.io/football/players/25315.png,25,23,D,6.6,False,False,0,0,,,3,1,60%,0,1,8,5,0,0,1,0,0,0,0,0,,,1.0,2.0,,,
2804,Werder Bremen,162,2821,Miloš Veljković,https://media.api-sports.io/football/players/2821.png,90,13,D,7.1,False,False,0,0,,,11,0,61%,2,1,13,6,0,0,1,1,0,0,0,0,,,2.0,1.0,,,
2804,Werder Bremen,162,25317,Niklas Moisander,https://media.api-sports.io/football/players/25317.png,90,18,D,6.9,True,False,1,1,,,14,0,60%,1,0,5,2,0,0,1,0,1,0,0,0,,,1.0,2.0,,,
2804,Werder Bremen,162,2852,Ludwig Augustinsson,https://media.api-sports.io/football/players/2852.png,90,5,D,6.9,False,False,1,1,,,13,1,68%,0,0,6,3,0,0,0,0,0,0,0,0,,,,1.0,,,
2804,Werder Bremen,162,25323,Kevin Möhwald,https://media.api-sports.io/football/players/25323.png,90,6,M,6.8,False,False,0,0,,,25,1,71%,0,1,8,3,1,1,1,3,1,0,0,0,,,1.0,,,,
2804,Werder Bremen,162,25325,Nuri Şahin,https://media.api-sports.io/football/players/25325.png,90,17,M,6.6,False,False,0,0,,,24,1,80%,0,3,9,4,1,1,0,0,0,0,0,0,,,1.0,5.0,,,
2804,Werder Bremen,162,2917,Maximilian Eggestein,https://media.api-sports.io/football/players/2917.png,90,35,M,7.4,False,False,0,0,,,25,5,75%,0,2,8,6,1,1,2,1,1,0,0,0,,,,,,,
2804,Werder Bremen,162,25330,Yuya Osako,https://media.api-sports.io/football/players/25330.png,90,8,F,6.8,False,False,3,0,,,18,1,62%,0,0,19,11,1,1,4,1,0,0,0,0,,,1.0,2.0,,,
2804,Werder Bremen,162,25324,Milot Rashica,https://media.api-sports.io/football/players/25324.png,61,11,F,6.9,False,False,2,1,,,10,1,58%,0,0,4,0,1,0,0,1,0,0,0,0,,1.0,,,,,
2804,Werder Bremen,162,25326,Johannes Eggestein,https://media.api-sports.io/football/players/25326.png,87,24,F,7.5,False,False,4,3,,,10,0,50%,0,0,16,5,3,2,2,3,0,0,0,0,,,1.0,1.0,1.0,,
2804,Werder Bremen,162,25316,Sebastian Langkamp,https://media.api-sports.io/football/players/25316.png,8,15,D,6.8,False,False,0,0,,,0,0,0%,0,0,3,3,0,0,0,0,0,0,0,0,,,,,,,
2804,Werder Bremen,162,25314,Marco Friedl,https://media.api-sports.io/football/players/25314.png,65,32,D,6.3,False,False,0,0,,,10,0,71%,1,2,11,4,1,0,3,1,0,0,0,0,,,,2.0,,,
2804,Werder Bremen,162,25331,Claudio Pizarro,https://media.api-sports.io/football/players/25331.png,29,4,F,6.7,False,False,0,0,,,11,0,78%,1,0,7,4,1,1,1,1,1,0,0,0,,,,,,,
2805,Bayer Leverkusen,168,963,Lukáš Hrádecký,https://media.api-sports.io/football/players/963.png,90,1,G,7.3,False,False,0,0,1.0,2.0,22,0,84%,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,
2805,Bayer Leverkusen,168,977,Lars Bender,https://media.api-sports.io/football/players/977.png,45,8,M,6.5,True,False,0,0,,,22,0,88%,0,0,2,1,0,0,1,0,0,0,0,0,,,,,,,
2805,Bayer Leverkusen,168,972,Jonathan Tah,https://media.api-sports.io/football/players/972.png,90,4,D,7.0,False,False,0,0,,,85,0,88%,0,2,6,5,0,0,2,1,0,0,0,0,,,1.0,,,,
2805,Bayer Leverkusen,168,966,Sven Bender,https://media.api-sports.io/football/players/966.png,90,5,D,7.3,False,False,1,0,,,132,1,96%,1,2,12,7,0,0,2,1,0,0,0,0,,,,1.0,,,
2805,Bayer Leverkusen,168,970,Wendell,https://media.api-sports.io/football/players/970.png,90,18,D,6.6,False,False,0,0,,,106,0,93%,1,1,10,3,0,0,0,2,0,0,0,0,,,2.0,2.0,,,
2805,Bayer Leverkusen,168,974,Charles Aránguiz,https://media.api-sports.io/football/players/974.png,90,20,M,7.3,False,False,3,0,,,84,2,87%,0,2,5,1,0,0,0,1,0,0,0,0,,,1.0,,,,
2805,Bayer Leverkusen,168,975,Julian Baumgartlinger,https://media.api-sports.io/football/players/975.png,84,15,M,7.5,False,False,0,0,,,81,0,92%,0,2,11,9,2,2,2,1,1,0,0,0,,,2.0,,,,
2805,Bayer Leverkusen,168,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,90,10,M,7.1,False,False,4,0,,,45,2,73%,0,0,9,5,4,3,1,0,0,0,0,0,,,,,,,
2805,Bayer Leverkusen,168,978,Kai Havertz,https://media.api-sports.io/football/players/978.png,90,29,M,8.5,False,False,4,3,,,57,4,90%,0,0,9,5,5,3,2,0,0,0,0,0,,,,,1.0,,
2805,Bayer Leverkusen,168,982,Lucas Alario,https://media.api-sports.io/football/players/982.png,76,13,F,6.3,False,False,2,0,,,20,0,76%,0,0,14,1,4,0,1,2,0,0,0,0,,,,,,,
2805,Bayer Leverkusen,168,989,Kevin Volland,https://media.api-sports.io/football/players/989.png,90,31,F,6.7,False,False,2,2,,,27,1,79%,0,0,13,6,3,1,0,1,1,0,0,0,,,3.0,,,,1.0
2805,Bayer Leverkusen,168,973,Mitchell Weiser,https://media.api-sports.io/football/players/973.png,45,23,D,6.5,False,True,0,0,,,12,1,75%,0,0,7,4,0,0,0,1,0,0,0,0,,,3.0,,,,
2805,Bayer Leverkusen,168,987,Paulinho,https://media.api-sports.io/football/players/987.png,14,7,M,6.7,False,True,2,0,,,7,0,70%,0,1,4,2,2,1,0,0,0,0,0,0,,,,,,,
2805,Bayer Leverkusen,168,979,Dominik Kohr,https://media.api-sports.io/football/players/979.png,11,21,M,6.5,False,True,0,0,,,8,1,88%,0,0,4,2,1,1,0,0,0,0,0,0,,,,1.0,,,
2805,FC Schalke 04,174,399,Alexander Nübel,https://media.api-sports.io/football/players/399.png,90,35,G,6.8,False,False,0,0,1.0,4.0,14,0,50%,0,0,0,0,0,0,0,0,1,0,0,0,1.0,,,,,,
2805,FC Schalke 04,174,415,Weston McKennie,https://media.api-sports.io/football/players/415.png,90,2,M,6.6,False,False,2,0,,,17,0,77%,0,3,8,5,0,0,2,1,0,0,0,0,,,,1.0,,1.0,
2805,FC Schalke 04,174,407,Benjamin Stambouli,https://media.api-sports.io/football/players/407.png,90,17,D,6.7,True,False,0,0,,,14,0,63%,1,0,9,7,0,0,2,1,0,0,0,0,,,1.0,1.0,,,
2805,FC Schalke 04,174,403,Matija Nastasić,https://media.api-sports.io/football/players/403.png,90,5,D,7.3,False,False,0,0,,,15,2,68%,1,3,4,4,0,0,0,0,0,0,0,0,,,1.0,,,,
2805,FC Schalke 04,174,414,Omar Mascarell,https://media.api-sports.io/football/players/414.png,90,6,M,6.8,False,False,0,0,,,24,0,75%,0,4,9,4,0,0,0,2,0,0,0,0,,,2.0,1.0,,,
2805,FC Schalke 04,174,410,Daniel Caligiuri,https://media.api-sports.io/football/players/410.png,90,18,M,5.8,False,False,1,1,,,14,1,53%,0,1,13,6,3,1,0,0,0,0,0,1,,,1.0,1.0,,,
2805,FC Schalke 04,174,416,Sebastian Rudy,https://media.api-sports.io/football/players/416.png,90,13,M,6.9,False,False,1,0,,,15,0,62%,0,0,17,11,2,1,2,2,0,0,0,0,,,4.0,2.0,,,
2805,FC Schalke 04,174,419,Nassim Boujellab,https://media.api-sports.io/football/players/419.png,90,41,F,6.6,False,False,1,1,,,21,1,77%,0,1,20,7,4,1,2,2,0,0,0,0,,1.0,,5.0,,,
2805,FC Schalke 04,174,404,Bastian Oczipka,https://media.api-sports.io/football/players/404.png,90,24,D,6.8,False,False,1,0,,,22,1,71%,0,2,7,4,2,0,0,0,0,0,0,0,,,1.0,,,,
2805,FC Schalke 04,174,420,Guido Burgstaller,https://media.api-sports.io/football/players/420.png,89,19,F,7.5,False,False,2,1,,,11,0,61%,0,0,10,6,1,1,2,1,0,0,0,0,,,,,1.0,,
2805,FC Schalke 04,174,421,Breel Embolo,https://media.api-sports.io/football/players/421.png,80,36,F,6.6,False,False,0,0,,,8,1,80%,0,1,6,0,1,0,0,2,0,0,0,0,,,,,,,
2805,FC Schalke 04,174,425,Cedric Teuchert,https://media.api-sports.io/football/players/425.png,1,23,F,–,False,False,0,0,,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2805,FC Schalke 04,174,423,Rabbi Matondo,https://media.api-sports.io/football/players/423.png,10,14,F,6.5,False,False,0,0,,,2,0,100%,0,0,3,1,0,0,0,1,0,0,0,0,,,,,,,
2808,FC Augsburg,170,25282,Gregor Kobel,https://media.api-sports.io/football/players/25282.png,90,40,G,5.9,False,False,0,0,4.0,4.0,21,0,77%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2808,FC Augsburg,170,25303,Jonathan Schmid,https://media.api-sports.io/football/players/25303.png,90,17,D,6.4,False,False,0,0,,,30,0,78%,0,0,3,3,0,0,1,0,0,0,0,0,,,,,,,
2808,FC Augsburg,170,25290,Jeffrey Gouweleeuw,https://media.api-sports.io/football/players/25290.png,90,6,D,6.2,False,False,0,0,,,42,0,80%,0,0,5,4,1,1,0,0,0,0,0,0,,,1.0,,,,
2808,FC Augsburg,170,25293,Reece Oxford,https://media.api-sports.io/football/players/25293.png,90,5,D,6.7,False,False,1,0,,,44,0,74%,5,0,15,10,0,0,1,1,0,0,0,0,,,3.0,,,,1.0
2808,FC Augsburg,170,25292,Philipp Max,https://media.api-sports.io/football/players/25292.png,57,31,D,6.5,False,False,0,0,,,14,0,70%,0,2,4,2,0,0,0,0,0,0,0,0,,,,1.0,,,
2808,FC Augsburg,170,25296,Daniel Baier,https://media.api-sports.io/football/players/25296.png,90,10,M,6.4,True,False,0,0,,,37,0,88%,2,2,9,3,2,2,0,1,0,0,0,0,,,1.0,3.0,,,
2808,FC Augsburg,170,25304,Georg Teigl,https://media.api-sports.io/football/players/25304.png,90,34,D,6.6,False,False,0,0,,,10,0,66%,0,1,7,4,3,2,2,0,0,0,0,0,,,,,,1.0,
2808,FC Augsburg,170,25302,Jan Morávek,https://media.api-sports.io/football/players/25302.png,73,14,M,6.2,False,False,0,0,,,30,1,76%,0,1,10,4,0,0,0,1,0,0,0,0,,1.0,,4.0,,,
2808,FC Augsburg,170,25301,Ja-Cheol Koo,https://media.api-sports.io/football/players/25301.png,43,19,M,6.7,False,False,0,0,,,15,0,78%,0,1,2,1,0,0,0,0,0,0,0,0,,,,,,,
2808,FC Augsburg,170,25307,Marco Richter,https://media.api-sports.io/football/players/25307.png,90,23,M,5.9,False,False,0,0,,,11,1,78%,0,0,10,0,1,0,0,2,0,0,0,0,,1.0,,1.0,,,
2808,FC Augsburg,170,25298,André Hahn,https://media.api-sports.io/football/players/25298.png,90,28,M,6.8,False,False,2,1,,,9,0,56%,0,0,16,3,0,0,0,5,0,0,0,0,,,,1.0,1.0,,
2808,FC Augsburg,170,25294,Konstantinos Stafylidis,https://media.api-sports.io/football/players/25294.png,33,3,D,6.0,False,True,0,0,,,8,0,72%,0,0,2,1,0,0,0,0,0,0,0,0,,,1.0,1.0,,,
2808,FC Augsburg,170,25291,Christoph Janker,https://media.api-sports.io/football/players/25291.png,17,16,D,6.1,False,True,0,0,,,7,0,87%,0,0,3,1,0,0,0,1,0,0,0,0,,,,,,,
2808,FC Augsburg,170,25297,Michael Gregoritsch,https://media.api-sports.io/football/players/25297.png,47,11,M,7.7,False,True,2,2,,,12,0,75%,1,1,3,1,0,0,0,1,0,0,1,0,,,,1.0,2.0,,
2808,Hertha Berlin,159,25336,Thomas Kraft,https://media.api-sports.io/football/players/25336.png,90,1,G,5.5,False,False,0,0,3.0,0.0,16,0,72%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2808,Hertha Berlin,159,25340,Lukas Klünter,https://media.api-sports.io/football/players/25340.png,67,13,D,6.7,False,False,1,1,,,27,0,79%,0,1,5,4,4,3,0,0,0,0,0,0,,,,,,,
2808,Hertha Berlin,159,25354,Fabian Lustenberger,https://media.api-sports.io/football/players/25354.png,90,28,D,6.7,False,False,0,0,,,72,1,91%,1,2,8,6,1,1,1,0,0,0,0,0,,,1.0,1.0,,,
2808,Hertha Berlin,159,25345,Karim Rekik,https://media.api-sports.io/football/players/25345.png,90,4,D,6.6,False,False,1,0,,,86,0,96%,0,4,12,9,0,0,4,1,1,0,0,0,,,,,,,1.0
2808,Hertha Berlin,159,25344,Marvin Plattenhardt,https://media.api-sports.io/football/players/25344.png,90,21,D,7.0,False,False,1,1,,,29,1,72%,0,0,5,1,1,0,1,1,0,0,0,0,,,,,1.0,,
2808,Hertha Berlin,159,25356,Per Ciljan Skjelbred,https://media.api-sports.io/football/players/25356.png,90,3,M,7.0,False,False,1,0,,,73,2,92%,0,2,7,6,1,1,1,1,0,0,0,0,,,1.0,,,,
2808,Hertha Berlin,159,25350,Marko Grujić,https://media.api-sports.io/football/players/25350.png,90,15,M,7.5,False,False,6,1,,,53,0,84%,0,0,12,8,2,2,1,0,0,0,0,0,,,2.0,1.0,1.0,,
2808,Hertha Berlin,159,25353,Valentino Lazaro,https://media.api-sports.io/football/players/25353.png,90,20,M,8.2,False,False,1,0,,,29,5,74%,0,2,6,3,1,0,1,0,0,0,0,0,,2.0,1.0,,,,
2808,Hertha Berlin,159,25349,Ondrej Duda,https://media.api-sports.io/football/players/25349.png,87,10,M,6.9,False,False,4,1,,,41,3,87%,0,0,2,1,1,1,0,0,0,0,0,0,,1.0,,,,,
2808,Hertha Berlin,159,25352,Salomon Kalou,https://media.api-sports.io/football/players/25352.png,90,8,M,8.8,False,False,4,3,,,39,4,95%,0,0,7,4,4,3,0,0,0,0,1,0,,,,2.0,2.0,,
2808,Hertha Berlin,159,25359,Vedad Ibišević,https://media.api-sports.io/football/players/25359.png,82,19,F,6.6,True,False,2,1,,,15,2,78%,0,0,14,4,2,0,0,0,0,0,0,0,,,,1.0,,,
2808,Hertha Berlin,159,25358,Javairô Dilrosun,https://media.api-sports.io/football/players/25358.png,23,16,M,6.6,False,False,0,0,,,3,0,100%,0,0,2,2,0,0,1,1,0,0,0,0,,,1.0,,,,
2808,Hertha Berlin,159,25362,Davie Selke,https://media.api-sports.io/football/players/25362.png,8,27,F,6.5,False,False,2,0,,,3,1,75%,0,0,4,2,1,0,0,1,0,0,0,0,,,,,,,
2808,Hertha Berlin,159,25361,Pascal Köpke,https://media.api-sports.io/football/players/25361.png,3,14,F,–,False,False,1,0,,,3,0,75%,0,0,5,2,1,1,1,1,0,0,0,0,,,,,,1.0,
2809,FC Nurnberg,171,25599,Christian Mathenia,https://media.api-sports.io/football/players/25599.png,90,26,G,5.4,False,False,0,0,4.0,2.0,39,0,88%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2809,FC Nurnberg,171,25601,Robert Bauer,https://media.api-sports.io/football/players/25601.png,90,8,D,6.1,False,False,0,0,,,17,0,81%,0,2,7,3,1,0,2,1,0,0,0,0,,,1.0,1.0,,,
