fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_past,fouls_committed,shots_total,tackles_blocks,fouls_drawn,dribbles_attempts,dribbles_success,shots_on,goals_total,goals_assists,passes_key,penalty_won,penalty_commited,offsides
587408,VfL Wolfsburg,161,2762,Josip Brekalo,https://media.api-sports.io/football/players/2762.png,74.0,7,M,6.9,False,False,0,,43.0,30,0,0,0,0,,1.0,1.0,6.0,4.0,,,,,,1.0,1.0,,,,1.0,,,
587408,VfL Wolfsburg,161,25416,Wout Weghorst,https://media.api-sports.io/football/players/25416.png,90.0,9,F,7.3,False,False,0,,32.0,25,0,0,0,0,,,,9.0,1.0,,2.0,3.0,,,3.0,,2.0,1.0,,2.0,,,1.0
587408,VfL Wolfsburg,161,25396,Pavao Pervan,https://media.api-sports.io/football/players/25396.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587408,VfL Wolfsburg,161,177815,Tim Siersleben,https://media.api-sports.io/football/players/177815.png,,39,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587408,VfL Wolfsburg,161,25404,Jérôme Roussillon,https://media.api-sports.io/football/players/25404.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587408,VfL Wolfsburg,161,24,Maximilian Philipp,https://media.api-sports.io/football/players/24.png,1.0,17,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587408,VfL Wolfsburg,161,7541,Victor Sá,https://media.api-sports.io/football/players/7541.png,16.0,40,M,6.5,False,True,0,,5.0,4,0,0,0,0,,,,2.0,,,,,,,1.0,,,,,,,,
587408,VfL Wolfsburg,161,25410,Josuha Guilavogui,https://media.api-sports.io/football/players/25410.png,10.0,23,M,6.7,False,True,0,,3.0,1,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
587408,VfL Wolfsburg,161,148284,Bartosz Białek,https://media.api-sports.io/football/players/148284.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587408,VfL Wolfsburg,161,25415,Daniel Ginczek,https://media.api-sports.io/football/players/25415.png,,33,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Eintracht Frankfurt,169,1800,Kevin Trapp,https://media.api-sports.io/football/players/1800.png,90.0,1,G,7,False,False,2,4.0,36.0,20,0,0,0,0,0.0,,,2.0,2.0,,,,,1.0,,,,,,,,,
587404,Eintracht Frankfurt,169,1154,Stefan Ilsanker,https://media.api-sports.io/football/players/1154.png,90.0,3,D,6.3,False,False,0,,58.0,49,0,0,0,0,,1.0,1.0,6.0,3.0,1.0,,,3.0,1.0,2.0,1.0,,,,1.0,,,
587404,Eintracht Frankfurt,169,1819,Makoto Hasebe,https://media.api-sports.io/football/players/1819.png,90.0,20,D,6.9,True,False,0,,82.0,73,1,0,0,0,,3.0,1.0,12.0,7.0,2.0,1.0,,,1.0,,,,,,,,,
587404,Eintracht Frankfurt,169,1807,Evan N'Dicka,https://media.api-sports.io/football/players/1807.png,90.0,2,D,6.5,False,False,0,,68.0,54,0,0,0,0,,1.0,1.0,9.0,3.0,,,,1.0,,1.0,,,,,,,,
587404,Eintracht Frankfurt,169,25455,Aymen Barkok,https://media.api-sports.io/football/players/25455.png,77.0,27,M,6.9,False,False,0,,41.0,35,0,0,0,0,,3.0,3.0,12.0,6.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,
587404,Eintracht Frankfurt,169,957,Djibril Sow,https://media.api-sports.io/football/players/957.png,90.0,8,M,8.2,False,False,0,,66.0,58,0,0,0,0,,3.0,2.0,7.0,4.0,,2.0,,4.0,1.0,,,,,,,,,
587404,Eintracht Frankfurt,169,1822,Sebastian Rode,https://media.api-sports.io/football/players/1822.png,90.0,17,M,7.2,False,False,0,,56.0,53,0,0,0,0,,3.0,4.0,6.0,4.0,1.0,1.0,,,1.0,,,,,,,,,
587404,Eintracht Frankfurt,169,1821,Filip Kostić,https://media.api-sports.io/football/players/1821.png,90.0,10,M,8.2,False,False,0,,28.0,21,0,0,0,0,,,,4.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,,,
587404,Eintracht Frankfurt,169,2601,Daichi Kamada,https://media.api-sports.io/football/players/2601.png,89.0,15,F,7.2,False,False,0,,40.0,36,0,0,0,0,,3.0,,10.0,5.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,,1.0,1.0,,,
587404,Eintracht Frankfurt,169,2063,André Silva,https://media.api-sports.io/football/players/2063.png,77.0,33,F,8.9,False,False,0,,21.0,15,0,0,0,0,,,,7.0,2.0,1.0,,2.0,,1.0,,,2.0,2.0,1.0,2.0,,,2.0
587404,Eintracht Frankfurt,169,1828,Luka Jović,https://media.api-sports.io/football/players/1828.png,77.0,9,F,6.5,False,False,0,,22.0,19,0,0,0,0,,,,9.0,4.0,,,2.0,,1.0,2.0,1.0,,,,,,,
587404,Eintracht Frankfurt,169,25114,Markus Schubert,https://media.api-sports.io/football/players/25114.png,,23,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Eintracht Frankfurt,169,203305,Elias Boerdner,https://media.api-sports.io/football/players/203305.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Eintracht Frankfurt,169,1813,Jetro Willems,https://media.api-sports.io/football/players/1813.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Eintracht Frankfurt,169,2811,Steven Zuber,https://media.api-sports.io/football/players/2811.png,13.0,11,M,7.3,False,True,0,,12.0,9,0,0,0,0,,1.0,,2.0,1.0,,,,,,1.0,,,,1.0,1.0,,,
587404,Eintracht Frankfurt,169,38123,Ajdin Hrustić,https://media.api-sports.io/football/players/38123.png,1.0,7,M,,False,True,0,,,,0,0,0,0,,,1.0,1.0,,,1.0,,,,,,,,,,,,
587404,Eintracht Frankfurt,169,1803,Timothy Chandler,https://media.api-sports.io/football/players/1803.png,13.0,22,M,7.3,False,True,0,,2.0,,0,0,0,0,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,
587404,Eintracht Frankfurt,169,37439,Ragnar Ache,https://media.api-sports.io/football/players/37439.png,13.0,21,F,6.3,False,True,0,,5.0,3,0,0,0,0,,,,4.0,2.0,,1.0,,,,,,,,,,,,
587404,Union Berlin,182,25284,Andreas Luthe,https://media.api-sports.io/football/players/25284.png,90.0,1,G,5.2,False,False,5,1.0,36.0,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587404,Union Berlin,182,24839,Marvin Friedrich,https://media.api-sports.io/football/players/24839.png,90.0,5,D,6.7,False,False,0,,48.0,36,0,0,0,0,,,2.0,12.0,8.0,,2.0,,,2.0,,,,,1.0,2.0,,,
587404,Union Berlin,182,25403,Robin Knoche,https://media.api-sports.io/football/players/25403.png,90.0,31,D,5.7,False,False,0,,61.0,53,0,0,0,0,,2.0,1.0,10.0,5.0,,,2.0,,,1.0,,2.0,,,1.0,,,1.0
587404,Union Berlin,182,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,90.0,4,D,6.2,False,False,0,,61.0,48,0,0,0,0,,2.0,,14.0,10.0,,2.0,2.0,,2.0,3.0,2.0,,,,,,,
587404,Union Berlin,182,24848,Christopher Trimmel,https://media.api-sports.io/football/players/24848.png,90.0,28,M,8,True,False,0,,33.0,23,0,0,0,0,,3.0,2.0,4.0,4.0,,,,,,1.0,1.0,,,,7.0,,,
587404,Union Berlin,182,24854,Grischa Prömel,https://media.api-sports.io/football/players/24854.png,71.0,21,M,6.6,False,False,0,,17.0,13,0,0,0,0,,4.0,,9.0,7.0,1.0,,,,2.0,1.0,1.0,,,,,,,
587404,Union Berlin,182,24903,Robert Andrich,https://media.api-sports.io/football/players/24903.png,90.0,30,M,5.6,False,False,0,,55.0,46,1,0,0,0,,1.0,5.0,7.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,,,1.0,,,
587404,Union Berlin,182,1941,Marcus Ingvartsen,https://media.api-sports.io/football/players/1941.png,61.0,32,M,5.9,False,False,0,,18.0,13,0,0,0,0,,1.0,,8.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
587404,Union Berlin,182,24845,Julian Ryerson,https://media.api-sports.io/football/players/24845.png,82.0,6,M,6.6,False,False,0,,33.0,26,0,0,0,0,,1.0,,6.0,3.0,,,,,,2.0,1.0,,,1.0,3.0,,,
587404,Union Berlin,182,986,Joel Pohjanpalo,https://media.api-sports.io/football/players/986.png,61.0,9,F,6.3,False,False,0,,7.0,6,0,0,0,0,,,1.0,6.0,3.0,,,4.0,,,1.0,,3.0,,,,,,
587404,Union Berlin,182,25329,Max Kruse,https://media.api-sports.io/football/players/25329.png,90.0,10,F,9.2,False,False,0,,44.0,35,0,0,0,0,,,1.0,6.0,2.0,1.0,,4.0,,,3.0,2.0,2.0,2.0,,5.0,,,
587404,Union Berlin,182,1972,Loris Karius,https://media.api-sports.io/football/players/1972.png,,20,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Union Berlin,182,24840,Florian Hübner,https://media.api-sports.io/football/players/24840.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Union Berlin,182,26309,Christian Gentner,https://media.api-sports.io/football/players/26309.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Union Berlin,182,24905,Sebastian Griesbeck,https://media.api-sports.io/football/players/24905.png,19.0,33,M,6.5,False,True,0,,6.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,1.0
587404,Union Berlin,182,33017,Keita Endo,https://media.api-sports.io/football/players/33017.png,29.0,18,F,6.9,False,True,0,,4.0,4,0,0,0,0,,,,4.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,
587404,Union Berlin,182,66055,Petar Musa,https://media.api-sports.io/football/players/66055.png,,24,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Union Berlin,182,425,Cedric Teuchert,https://media.api-sports.io/football/players/425.png,29.0,36,F,6.5,False,True,0,,10.0,6,1,0,0,0,,,,5.0,,,,1.0,,,,,,,,1.0,,,
587404,Union Berlin,182,26312,Leon Dajaku,https://media.api-sports.io/football/players/26312.png,,8,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587404,Union Berlin,182,25242,Marius Bülter,https://media.api-sports.io/football/players/25242.png,8.0,15,F,6.3,False,True,0,,1.0,1,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,,,
587407,FC Koln,192,24785,Timo Horn,https://media.api-sports.io/football/players/24785.png,90.0,1,G,6.3,False,False,2,2.0,31.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587407,FC Koln,192,36916,Kingsley Ehizibue,https://media.api-sports.io/football/players/36916.png,82.0,19,D,6.9,False,False,0,,48.0,40,0,0,0,0,,3.0,2.0,13.0,6.0,2.0,,,,,3.0,2.0,,,,,,,
587407,FC Koln,192,24793,Jorge Mere,https://media.api-sports.io/football/players/24793.png,90.0,22,D,6.6,False,False,0,,48.0,44,0,0,0,0,,1.0,,4.0,3.0,1.0,,,2.0,2.0,,,,,,,,,
587407,FC Koln,192,24789,Rafael Czichos,https://media.api-sports.io/football/players/24789.png,90.0,5,D,6.7,False,False,0,,36.0,30,0,0,0,0,,1.0,2.0,4.0,1.0,,1.0,,1.0,,,,,,,,,,
587407,FC Koln,192,24792,Noah Katterbach,https://media.api-sports.io/football/players/24792.png,90.0,3,D,5.6,False,False,0,,37.0,29,0,0,0,0,,,,7.0,1.0,2.0,,,,,,,,,,,,,
587407,FC Koln,192,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,87.0,31,M,6.3,False,False,0,,23.0,19,0,0,0,0,,,1.0,4.0,,2.0,,,,,,,,,,,,,
587407,FC Koln,192,24801,Jonas Hector,https://media.api-sports.io/football/players/24801.png,82.0,14,M,7.3,True,False,0,,31.0,22,0,0,0,0,,3.0,1.0,9.0,7.0,,,2.0,,2.0,2.0,2.0,,,,1.0,,,
587407,FC Koln,192,21587,Ellyes Skhiri,https://media.api-sports.io/football/players/21587.png,90.0,28,M,6.9,False,False,0,,58.0,50,0,0,0,0,,,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,,,
587407,FC Koln,192,158121,Ismail Jakobs,https://media.api-sports.io/football/players/158121.png,90.0,8,M,7.5,False,False,0,,23.0,18,1,0,0,0,,2.0,,6.0,4.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,
587407,FC Koln,192,25349,Ondřej Duda,https://media.api-sports.io/football/players/25349.png,89.0,18,F,8.2,False,False,0,,51.0,46,0,0,1,0,,2.0,2.0,13.0,10.0,,1.0,1.0,,3.0,4.0,4.0,1.0,1.0,,1.0,,,1.0
587407,FC Koln,192,24797,Dominick Drexler,https://media.api-sports.io/football/players/24797.png,90.0,24,F,7.3,False,False,0,,31.0,26,0,0,0,0,,2.0,,8.0,5.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0
587407,FC Koln,192,26293,Ron-Robert Zieler,https://media.api-sports.io/football/players/26293.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,FC Koln,192,24794,Benno Schmitz,https://media.api-sports.io/football/players/24794.png,8.0,2,D,6.7,False,True,0,,2.0,2,0,0,0,0,,2.0,,2.0,2.0,,,,,,,,,,,,,,
587407,FC Koln,192,203153,Sava Cestic,https://media.api-sports.io/football/players/203153.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,FC Koln,192,18851,Max Meyer,https://media.api-sports.io/football/players/18851.png,,13,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,FC Koln,192,203045,Marvin Obuz,https://media.api-sports.io/football/players/203045.png,,47,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,FC Koln,192,24807,Salih Özcan,https://media.api-sports.io/football/players/24807.png,1.0,21,M,,False,True,0,,1.0,,0,0,0,0,,,,2.0,1.0,,,,,1.0,,,,,,,,,
587407,FC Koln,192,25413,Elvis Rexhbeçaj,https://media.api-sports.io/football/players/25413.png,8.0,20,M,6.6,False,True,0,,3.0,2,0,0,0,0,,1.0,,7.0,4.0,,,,,1.0,2.0,1.0,,,,2.0,,,
587407,FC Koln,192,181908,Jan Thielmann,https://media.api-sports.io/football/players/181908.png,8.0,29,M,6.2,False,True,0,,2.0,2,0,0,0,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,
587407,FC Koln,192,80,Emmanuel Dennis,https://media.api-sports.io/football/players/80.png,,43,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,Borussia Dortmund,165,2,Marwin Hitz,https://media.api-sports.io/football/players/2.png,90.0,35,G,6.2,False,False,2,,25.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587407,Borussia Dortmund,165,264,Thomas Meunier,https://media.api-sports.io/football/players/264.png,81.0,24,D,6.3,False,False,0,,42.0,37,0,0,0,0,,1.0,,6.0,3.0,,1.0,,,,2.0,1.0,,,,2.0,,,
587407,Borussia Dortmund,165,864,Emre Can,https://media.api-sports.io/football/players/864.png,90.0,23,D,7.2,False,False,0,,108.0,99,0,0,0,0,,,,4.0,2.0,,1.0,,,,1.0,,,,1.0,2.0,,,
587407,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,90.0,15,D,6.9,True,False,0,,116.0,102,0,0,0,0,,2.0,1.0,7.0,4.0,1.0,1.0,,,,,,,,,1.0,,,
587407,Borussia Dortmund,165,721,Nico Schulz,https://media.api-sports.io/football/players/721.png,90.0,14,D,6.3,False,False,0,,44.0,37,0,0,0,0,,1.0,,5.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
587407,Borussia Dortmund,165,14,Mahmoud Dahoud,https://media.api-sports.io/football/players/14.png,88.0,8,M,6.9,False,False,0,,55.0,45,0,0,0,0,,2.0,1.0,12.0,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,
587407,Borussia Dortmund,165,161921,Giovanni Reyna,https://media.api-sports.io/football/players/161921.png,66.0,32,M,6.2,False,False,0,,17.0,12,0,0,0,0,,,,6.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,
587407,Borussia Dortmund,165,129718,Jude Bellingham,https://media.api-sports.io/football/players/129718.png,90.0,22,M,6.3,False,False,0,,44.0,39,1,0,0,0,,2.0,1.0,13.0,5.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,
587407,Borussia Dortmund,165,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,45.0,19,M,6.3,False,False,0,,30.0,21,0,0,0,0,,1.0,,8.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,
587407,Borussia Dortmund,165,2929,Thorgan Hazard,https://media.api-sports.io/football/players/2929.png,90.0,10,M,6.9,False,False,0,,53.0,49,0,0,0,0,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,
587407,Borussia Dortmund,165,1100,Erling Braut Haaland,https://media.api-sports.io/football/players/1100.png,90.0,9,F,8.9,False,False,0,,16.0,12,0,0,0,0,,,,5.0,3.0,,1.0,5.0,,,2.0,2.0,2.0,2.0,,1.0,,,2.0
587407,Borussia Dortmund,165,1,Roman Bürki,https://media.api-sports.io/football/players/1.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,Borussia Dortmund,165,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,2.0,16,D,,False,True,0,,2.0,1,0,0,0,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,
587407,Borussia Dortmund,165,10,Łukasz Piszczek,https://media.api-sports.io/football/players/10.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,Borussia Dortmund,165,19068,Felix Passlack,https://media.api-sports.io/football/players/19068.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,Borussia Dortmund,165,129131,Tobias Raschl,https://media.api-sports.io/football/players/129131.png,,37,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,Borussia Dortmund,165,10166,Reinier,https://media.api-sports.io/football/players/10166.png,24.0,20,M,7,False,True,0,,11.0,10,0,0,0,0,,2.0,2.0,4.0,3.0,,,,,,1.0,1.0,,,,1.0,,,
587407,Borussia Dortmund,165,15,Thomas Delaney,https://media.api-sports.io/football/players/15.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587407,Borussia Dortmund,165,161919,Youssoufa Moukoko,https://media.api-sports.io/football/players/161919.png,45.0,18,F,6.7,False,True,0,,5.0,4,0,0,0,0,,1.0,,6.0,4.0,,1.0,,,2.0,1.0,1.0,,,,,,,
587407,Borussia Dortmund,165,161922,Ansgar Knauff,https://media.api-sports.io/football/players/161922.png,9.0,36,F,7.6,False,True,0,,2.0,2,0,0,0,0,,,,6.0,4.0,,1.0,,,1.0,2.0,2.0,,,1.0,1.0,,,
587406,FC Schalke 04,174,1798,Frederik Rønnow,https://media.api-sports.io/football/players/1798.png,90.0,23,G,6.9,False,False,3,5.0,25.0,14,0,0,0,0,0.0,,1.0,,,,,,,,,,,,,,,,
587406,FC Schalke 04,174,90977,Timo Becker,https://media.api-sports.io/football/players/90977.png,90.0,31,D,6.2,False,False,0,,26.0,18,0,0,0,0,,3.0,,15.0,9.0,2.0,,,,1.0,1.0,,,,,,,,
587406,FC Schalke 04,174,1448,Shkodran Mustafi,https://media.api-sports.io/football/players/1448.png,90.0,30,D,6.6,False,False,0,,50.0,45,0,0,0,0,,2.0,3.0,9.0,5.0,1.0,,,2.0,,1.0,,,,,,,,2.0
587406,FC Schalke 04,174,163189,Malick Thiaw,https://media.api-sports.io/football/players/163189.png,90.0,33,D,6,False,False,0,,38.0,34,0,0,0,0,,1.0,,6.0,1.0,2.0,2.0,,1.0,,,,,,,,,,
587406,FC Schalke 04,174,25398,William,https://media.api-sports.io/football/players/25398.png,20.0,13,M,6.2,False,False,0,,2.0,1,0,0,0,0,,,,4.0,1.0,2.0,,,1.0,1.0,,,,,,,,,
587406,FC Schalke 04,174,418,Suat Serdar,https://media.api-sports.io/football/players/418.png,90.0,8,M,6.3,False,False,0,,19.0,12,0,0,0,0,,2.0,,15.0,9.0,,2.0,,,4.0,4.0,3.0,,,,,,,
587406,FC Schalke 04,174,414,Omar Mascarell,https://media.api-sports.io/football/players/414.png,90.0,6,M,6,False,False,0,,29.0,24,1,0,0,0,,1.0,,7.0,2.0,4.0,1.0,,,,,,,,,,,,
587406,FC Schalke 04,174,1442,Sead Kolašinac,https://media.api-sports.io/football/players/1442.png,90.0,20,M,6.9,True,False,0,,20.0,12,0,0,0,0,,2.0,2.0,9.0,5.0,,2.0,,,,3.0,3.0,,,,2.0,,,1.0
587406,FC Schalke 04,174,202909,Kerim Çalhanoğlu,https://media.api-sports.io/football/players/202909.png,90.0,42,M,6.2,False,False,0,,26.0,18,0,0,0,0,,,,3.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,,,
587406,FC Schalke 04,174,25467,Benito Raman,https://media.api-sports.io/football/players/25467.png,64.0,9,F,6.9,False,False,0,,18.0,15,0,0,0,0,,,,2.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,
587406,FC Schalke 04,174,203014,Matthew Hoppe,https://media.api-sports.io/football/players/203014.png,76.0,43,F,6.7,False,False,0,,10.0,9,0,0,0,0,,,,5.0,3.0,,1.0,,,2.0,1.0,1.0,,,,,,,3.0
587406,FC Schalke 04,174,397,Michael Langer,https://media.api-sports.io/football/players/397.png,,34,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,FC Schalke 04,174,407,Benjamin Stambouli,https://media.api-sports.io/football/players/407.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,FC Schalke 04,174,404,Bastian Oczipka,https://media.api-sports.io/football/players/404.png,70.0,24,D,6.7,False,True,0,,34.0,29,0,0,0,0,,2.0,,2.0,2.0,,,,1.0,,,,,,,,,,
587406,FC Schalke 04,174,417,Alessandro Schöpf,https://media.api-sports.io/football/players/417.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,FC Schalke 04,174,203018,Mehmet-Can Aydin,https://media.api-sports.io/football/players/203018.png,,38,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,FC Schalke 04,174,127609,Levent Mercan,https://media.api-sports.io/football/players/127609.png,,37,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,FC Schalke 04,174,203162,Can Bozdoğan,https://media.api-sports.io/football/players/203162.png,,40,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,FC Schalke 04,174,412,Amine Harit,https://media.api-sports.io/football/players/412.png,26.0,25,M,6.9,False,True,0,,6.0,4,0,0,0,0,,1.0,,3.0,2.0,,,1.0,,,,,,,,,,,
587406,FC Schalke 04,174,551,Klaas-Jan Huntelaar,https://media.api-sports.io/football/players/551.png,14.0,21,F,6.5,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1.0
587406,Borussia Monchengladbach,163,2802,Yann Sommer,https://media.api-sports.io/football/players/2802.png,90.0,1,G,7.2,False,False,0,1.0,37.0,35,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587406,Borussia Monchengladbach,163,1082,Stefan Lainer,https://media.api-sports.io/football/players/1082.png,89.0,18,D,7.9,False,False,0,,54.0,45,0,0,0,0,,1.0,1.0,4.0,2.0,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,,,
587406,Borussia Monchengladbach,163,2915,Matthias Ginter,https://media.api-sports.io/football/players/2915.png,90.0,28,D,6.6,False,False,0,,91.0,75,0,0,0,0,,,,5.0,1.0,1.0,,1.0,,,,,,,,,,,
587406,Borussia Monchengladbach,163,2803,Nico Elvedi,https://media.api-sports.io/football/players/2803.png,90.0,30,D,7.9,False,False,0,,106.0,102,0,0,0,0,,,,7.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,
587406,Borussia Monchengladbach,163,2194,Ramy Bensebaini,https://media.api-sports.io/football/players/2194.png,90.0,25,D,7.2,False,False,0,,112.0,103,1,0,0,0,,1.0,1.0,10.0,3.0,2.0,2.0,3.0,,1.0,1.0,,1.0,,,,,,
587406,Borussia Monchengladbach,163,25637,Christoph Kramer,https://media.api-sports.io/football/players/25637.png,90.0,6,M,7.3,False,False,0,,75.0,65,0,0,0,0,,1.0,,4.0,3.0,,,1.0,,1.0,1.0,1.0,,,,2.0,,,
587406,Borussia Monchengladbach,163,25638,Florian Neuhaus,https://media.api-sports.io/football/players/25638.png,89.0,32,M,7.3,False,False,0,,74.0,63,0,0,0,0,,1.0,1.0,12.0,8.0,1.0,,2.0,,3.0,4.0,4.0,1.0,,,,,,1.0
587406,Borussia Monchengladbach,163,25635,Jonas Hofmann,https://media.api-sports.io/football/players/25635.png,83.0,23,M,7.3,False,False,0,,39.0,37,0,0,0,0,,,,5.0,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,,,
587406,Borussia Monchengladbach,163,25639,Lars Stindl,https://media.api-sports.io/football/players/25639.png,83.0,13,M,7.3,True,False,0,,38.0,35,1,0,0,0,,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,
587406,Borussia Monchengladbach,163,21509,Marcus Thuram,https://media.api-sports.io/football/players/21509.png,77.0,10,M,6.9,False,False,0,,31.0,27,0,0,0,0,,3.0,,16.0,10.0,,4.0,3.0,,,4.0,4.0,1.0,,,3.0,,,1.0
587406,Borussia Monchengladbach,163,25646,Alassane Pléa,https://media.api-sports.io/football/players/25646.png,90.0,14,F,7.3,False,False,0,,47.0,43,0,0,0,0,,2.0,,9.0,2.0,2.0,,2.0,,,2.0,,1.0,,,4.0,,,
587406,Borussia Monchengladbach,163,25627,Tobias Sippel,https://media.api-sports.io/football/players/25627.png,,21,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,Borussia Monchengladbach,163,25633,Oscar Wendt,https://media.api-sports.io/football/players/25633.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,Borussia Monchengladbach,163,25628,Jordan Beyer,https://media.api-sports.io/football/players/25628.png,1.0,15,D,,False,True,0,,1.0,1,0,0,0,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,
587406,Borussia Monchengladbach,163,25630,Tony Jantschke,https://media.api-sports.io/football/players/25630.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,Borussia Monchengladbach,163,1103,Hannes Wolf,https://media.api-sports.io/football/players/1103.png,7.0,11,M,,False,True,0,,6.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,Borussia Monchengladbach,163,2810,Denis Zakaria,https://media.api-sports.io/football/players/2810.png,1.0,8,M,,False,True,0,,2.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
587406,Borussia Monchengladbach,163,25353,Valentino Lazaro,https://media.api-sports.io/football/players/25353.png,13.0,19,M,6.6,False,True,0,,11.0,10,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,1.0,,,
